日期,guava_平均價,guava_交易量,emperorguava_平均價,banana_平均價,guava_前日平均價,guava_5日平均價
2013-05-19,34.8,44058.0,44.3,33.9,32.9,28.9
2013-05-20,34.5,48102.5,42.5,32.5,34.8,30.7
2013-05-21,34.3,52147.0,40.6,31.1,34.5,32.5
2013-05-22,32.4,41515.0,41.7,29.2,34.3,33.8
2013-05-23,30.8,42033.0,38.1,30.4,32.4,33.4
2013-05-24,31.4,35634.0,45.1,30.7,30.8,32.7
2013-05-25,34.8,38616.0,42.1,29.9,31.4,32.7
2013-05-26,36.2,42342.0,46.0,29.9,34.8,33.1
2013-05-27,37.0,40305.5,46.4,28.4,36.2,34.0
2013-05-28,37.8,38269.0,46.7,26.9,37.0,35.4
2013-05-29,37.1,38386.0,53.7,24.2,37.8,36.6
2013-05-30,36.7,37483.0,48.5,23.3,37.1,37.0
2013-05-31,32.6,46414.0,46.1,19.4,36.7,36.2
2013-06-01,27.5,54656.0,41.0,18.8,32.6,34.3
2013-06-02,19.9,61943.0,35.9,17.8,27.5,30.8
2013-06-03,20.2,58528.0,37.4,18.0,19.9,27.4
2013-06-04,20.5,55113.0,38.9,18.2,20.2,24.1
2013-06-05,21.9,40859.0,35.3,17.3,20.5,22.0
2013-06-06,24.4,43349.0,41.3,17.3,21.9,21.4
2013-06-07,22.2,42896.0,36.8,17.8,24.4,21.8
2013-06-08,22.0,46036.0,32.3,17.7,22.2,22.2
2013-06-09,21.1,48332.0,29.9,18.4,22.0,22.3
2013-06-10,21.0,52599.5,30.1,18.2,21.1,22.1
2013-06-11,20.9,56867.0,30.4,18.1,21.0,21.4
2013-06-12,20.4,55040.0,34.9,16.5,20.9,21.1
2013-06-13,19.5,63150.3,33.2,15.9,20.4,20.6
2013-06-14,18.6,71260.7,31.6,15.3,19.5,20.1
2013-06-15,17.7,79371.0,29.9,14.7,18.6,19.4
2013-06-16,12.9,83087.0,30.0,12.8,17.7,17.8
2013-06-17,12.7,71585.0,27.0,12.5,12.9,16.3
2013-06-18,12.4,60083.0,24.0,12.2,12.7,14.9
2013-06-19,12.0,54355.0,26.3,10.5,12.4,13.5
2013-06-20,13.6,42888.0,22.7,10.7,12.0,12.7
2013-06-21,14.4,39040.0,23.7,11.3,13.6,13.0
2013-06-22,17.6,41642.0,26.2,11.5,14.4,14.0
2013-06-23,21.0,42435.0,27.4,11.4,17.6,15.7
2013-06-24,18.9,49683.0,28.6,11.5,21.0,17.1
2013-06-25,16.9,56931.0,29.9,11.6,18.9,17.8
2013-06-26,16.0,41173.0,32.5,10.3,16.9,18.1
2013-06-27,15.8,47542.0,29.9,9.2,16.0,17.7
2013-06-28,12.9,49376.0,26.6,9.1,15.8,16.1
2013-06-29,13.7,50786.0,34.8,9.8,12.9,15.1
2013-06-30,14.9,46318.0,25.0,9.8,13.7,14.7
2013-07-01,14.9,45783.0,27.9,10.0,14.9,14.4
2013-07-02,14.8,45248.0,30.9,10.2,14.9,14.2
2013-07-03,13.8,41233.0,28.8,10.4,14.8,14.4
2013-07-04,13.6,38733.0,30.1,10.5,13.8,14.4
2013-07-05,14.4,37496.0,26.3,11.0,13.6,14.3
2013-07-06,15.0,43886.0,24.7,12.1,14.4,14.3
2013-07-07,16.6,48827.0,23.0,13.9,15.0,14.7
2013-07-08,16.6,48354.0,26.9,14.1,16.6,15.2
2013-07-09,16.6,47881.0,30.7,14.2,16.6,15.8
2013-07-10,13.7,52353.0,28.4,13.3,16.6,15.7
2013-07-11,13.4,48294.0,24.8,12.9,13.7,15.4
2013-07-12,14.9,49413.0,33.1,12.1,13.4,15.0
2013-07-13,12.6,45681.0,21.4,11.3,14.9,14.2
2013-07-14,18.9,30985.0,34.4,13.1,12.6,14.7
2013-07-15,16.1,48317.0,30.9,13.4,18.9,15.2
2013-07-16,13.4,65649.0,27.3,13.8,16.1,15.2
2013-07-17,10.8,60921.0,21.8,12.5,13.4,14.4
2013-07-18,10.0,58190.0,24.2,13.5,10.8,13.8
2013-07-19,10.5,46324.0,28.5,13.6,10.0,12.2
2013-07-20,11.9,46358.0,26.6,15.0,10.5,11.3
2013-07-21,13.0,51115.0,35.3,17.7,11.9,11.2
2013-07-22,13.1,54153.0,34.6,18.8,13.0,11.7
2013-07-23,13.1,57191.0,34.0,19.9,13.1,12.3
2013-07-24,12.0,46086.0,27.1,21.6,13.1,12.6
2013-07-25,11.4,51615.0,19.5,21.6,12.0,12.5
2013-07-26,11.2,46858.0,25.5,18.5,11.4,12.2
2013-07-27,13.5,42774.0,31.2,19.1,11.2,12.2
2013-07-28,14.3,54634.0,30.3,21.6,13.5,12.5
2013-07-29,14.7,52938.0,31.1,21.6,14.3,13.0
2013-07-30,15.0,51242.0,31.8,21.6,14.7,13.7
2013-07-31,14.4,45480.0,31.1,21.6,15.0,14.4
2013-08-01,15.7,40373.0,26.2,19.9,14.4,14.8
2013-08-02,18.3,38006.0,32.3,18.4,15.7,15.6
2013-08-03,19.4,45884.0,38.7,20.0,18.3,16.6
2013-08-04,19.9,52969.0,33.6,21.9,19.4,17.5
2013-08-05,20.0,49751.5,30.9,22.9,19.9,18.7
2013-08-06,20.1,46534.0,28.2,23.9,20.0,19.5
2013-08-07,21.5,32294.0,35.3,24.8,20.1,20.2
2013-08-08,24.9,29470.0,34.6,25.3,21.5,21.3
2013-08-09,27.4,33617.0,37.8,21.2,24.9,22.8
2013-08-10,25.6,50790.0,31.7,22.5,27.4,23.9
2013-08-11,24.7,49190.0,23.5,23.3,25.6,24.8
2013-08-12,24.3,45760.0,28.8,22.4,24.7,25.4
2013-08-13,23.9,42330.0,34.0,21.4,24.3,25.2
2013-08-14,26.6,32728.0,28.8,22.0,23.9,25.0
2013-08-15,28.1,26224.0,30.5,22.6,26.6,25.5
2013-08-16,33.8,23190.0,43.0,22.6,28.1,27.3
2013-08-17,34.5,35439.0,39.6,23.6,33.8,29.4
2013-08-18,33.9,39839.0,36.0,27.0,34.5,31.4
2013-08-19,34.5,38728.5,38.6,26.4,33.9,33.0
2013-08-20,35.2,37618.0,41.2,25.7,34.5,34.4
2013-08-21,43.2,23502.0,49.3,25.0,35.2,36.3
2013-08-22,42.8,27737.7,52.5,24.5,43.2,37.9
2013-08-23,42.5,31973.3,55.8,24.1,42.8,39.6
2013-08-24,42.1,36209.0,59.0,23.6,42.5,41.2
2013-08-25,31.2,55640.0,36.2,23.2,42.1,40.4
2013-08-26,29.6,51917.5,42.3,24.0,31.2,37.6
2013-08-27,28.0,48195.0,48.4,24.9,29.6,34.7
2013-08-28,30.1,29645.0,46.1,27.6,28.0,32.2
2013-08-29,34.3,25236.0,47.6,28.6,30.1,30.6
2013-08-30,47.1,11522.0,59.7,28.7,34.3,33.8
2013-08-31,49.1,28147.0,68.4,27.3,47.1,37.7
2013-09-01,46.9,37401.0,53.0,28.6,49.1,41.5
2013-09-02,40.0,46427.5,51.8,31.4,46.9,43.5
2013-09-03,33.2,55454.0,50.5,34.3,40.0,43.3
2013-09-04,31.9,36161.0,56.8,33.6,33.2,40.2
2013-09-05,36.9,23268.0,55.1,36.7,31.9,37.8
2013-09-06,49.5,20085.0,79.3,35.3,36.9,38.3
2013-09-07,49.0,35887.0,62.8,40.2,49.5,40.1
2013-09-08,45.2,34322.0,54.9,42.2,49.0,42.5
2013-09-09,45.2,35872.0,56.4,41.2,45.2,45.2
2013-09-10,45.3,37422.0,57.9,40.3,45.2,46.8
2013-09-11,43.8,35703.0,62.3,38.8,45.3,45.7
2013-09-12,40.3,30837.0,53.9,36.7,43.8,44.0
2013-09-13,34.0,33255.0,44.5,33.9,40.3,41.7
2013-09-14,33.4,41093.0,53.0,35.6,34.0,39.4
2013-09-15,33.4,41979.0,46.7,36.2,33.4,37.0
2013-09-16,38.6,12709.0,61.6,32.8,33.4,35.9
2013-09-17,35.7,38400.0,49.2,32.2,38.6,35.0
2013-09-18,35.7,41968.0,45.8,32.5,35.7,35.4
2013-09-19,33.1,49685.0,50.9,34.1,35.7,35.3
2013-09-20,30.9,54515.0,47.4,34.1,33.1,34.8
2013-09-21,28.7,59345.0,44.0,34.0,30.9,32.8
2013-09-22,26.5,64175.0,40.5,34.0,28.7,31.0
2013-09-23,27.7,63386.5,40.9,33.8,26.5,29.4
2013-09-24,28.9,62598.0,41.2,33.5,27.7,28.5
2013-09-25,26.4,59303.0,38.3,30.9,28.9,27.6
2013-09-26,26.4,50164.0,35.1,30.7,26.4,27.2
2013-09-27,28.4,44552.0,39.3,30.8,26.4,27.6
2013-09-28,31.2,47851.0,42.3,31.0,28.4,28.3
2013-09-29,37.5,46062.0,48.8,30.0,31.2,30.0
2013-09-30,38.9,47144.5,50.2,29.1,37.5,32.5
2013-10-01,40.2,48227.0,51.6,28.1,38.9,35.2
2013-10-02,42.4,44824.0,49.3,31.4,40.2,38.0
2013-10-03,40.7,45570.0,50.4,30.8,42.4,39.9
2013-10-04,39.4,41569.0,51.2,33.5,40.7,40.3
2013-10-05,37.6,53135.0,44.5,37.6,39.4,40.1
2013-10-06,31.9,52804.0,39.6,35.0,37.6,38.4
2013-10-07,33.8,49424.5,41.2,33.6,31.9,36.7
2013-10-08,35.8,46045.0,42.9,32.3,33.8,35.7
2013-10-09,40.3,39064.0,44.8,33.4,35.8,35.9
2013-10-10,43.8,41832.0,47.3,33.5,40.3,37.1
2013-10-11,42.6,41068.0,45.4,32.5,43.8,39.3
2013-10-12,43.0,45902.0,46.2,34.4,42.6,41.1
2013-10-13,42.4,44777.0,46.0,37.6,43.0,42.4
2013-10-14,42.8,46832.5,46.4,38.3,42.4,42.9
2013-10-15,43.3,48888.0,46.8,39.0,42.8,42.8
2013-10-16,41.3,46865.0,49.9,40.4,43.3,42.6
2013-10-17,41.4,44029.0,50.8,41.1,41.3,42.2
2013-10-18,38.9,47550.0,46.5,41.7,41.4,41.5
2013-10-19,39.2,51136.0,48.9,43.6,38.9,40.8
2013-10-20,38.5,49023.0,47.3,45.3,39.2,39.9
2013-10-21,39.4,51087.5,49.7,45.1,38.5,39.5
2013-10-22,40.2,53152.0,52.1,44.9,39.4,39.2
2013-10-23,35.4,51086.0,45.6,43.5,40.2,38.5
2013-10-24,30.9,51234.0,38.8,42.5,35.4,36.9
2013-10-25,30.6,45932.0,41.9,40.0,30.9,35.3
2013-10-26,32.9,53970.0,48.1,40.9,30.6,34.0
2013-10-27,35.7,50327.0,40.6,40.6,32.9,33.1
2013-10-28,35.5,55688.5,46.7,41.0,35.7,33.1
2013-10-29,35.3,61050.0,52.8,41.4,35.5,34.0
2013-10-30,33.1,53806.0,46.3,41.7,35.3,34.5
2013-10-31,34.0,48975.0,43.5,45.8,33.1,34.7
2013-11-01,34.8,47005.0,44.1,44.8,34.0,34.5
2013-11-02,34.9,54584.0,44.7,44.3,34.8,34.4
2013-11-03,35.9,53851.0,43.0,46.5,34.9,34.5
2013-11-04,33.0,64152.0,43.0,47.9,35.9,34.5
2013-11-05,30.1,74453.0,43.0,49.2,33.0,33.7
2013-11-06,29.5,61163.0,41.7,45.1,30.1,32.7
2013-11-07,27.5,62182.0,46.7,45.9,29.5,31.2
2013-11-08,28.7,55791.0,39.9,45.0,27.5,29.8
2013-11-09,28.6,67298.0,37.7,46.1,28.7,28.9
2013-11-10,26.6,66975.0,41.7,43.2,28.6,28.2
2013-11-11,26.6,66047.5,41.5,41.9,26.6,27.6
2013-11-12,26.7,65120.0,41.3,40.6,26.6,27.4
2013-11-13,25.7,62871.0,44.0,40.2,26.7,26.8
2013-11-14,26.5,53837.0,35.7,40.6,25.7,26.4
2013-11-15,28.5,49478.0,36.1,40.3,26.5,26.8
2013-11-16,27.5,69121.0,36.5,42.0,28.5,27.0
2013-11-17,29.5,62591.0,40.9,45.7,27.5,27.5
2013-11-18,30.1,58422.0,42.5,45.2,29.5,28.4
2013-11-19,30.6,54253.0,44.1,44.6,30.1,29.2
2013-11-20,30.2,54149.0,44.8,39.8,30.6,29.6
2013-11-21,32.9,50115.0,48.2,37.4,30.2,30.7
2013-11-22,34.2,50802.0,53.1,33.7,32.9,31.6
2013-11-23,35.6,57961.0,51.9,34.6,34.2,32.7
2013-11-24,37.4,50468.0,50.3,35.4,35.6,34.1
2013-11-25,38.8,51204.5,52.3,37.1,37.4,35.8
2013-11-26,40.3,51941.0,54.3,38.8,38.8,37.3
2013-11-27,39.4,45256.0,58.5,42.2,40.3,38.3
2013-11-28,37.8,46551.0,58.5,41.6,39.4,38.7
2013-11-29,39.1,42036.0,57.4,38.0,37.8,39.1
2013-11-30,40.3,48900.0,57.9,39.4,39.1,39.4
2013-12-01,43.1,44305.0,56.4,42.8,40.3,39.9
2013-12-02,44.0,43929.5,59.0,42.8,43.1,40.9
2013-12-03,44.9,43554.0,61.5,42.8,44.0,42.3
2013-12-04,46.8,36341.0,70.4,43.8,44.9,43.8
2013-12-05,47.3,35592.0,72.2,45.9,46.8,45.2
2013-12-06,50.1,34064.0,69.7,46.4,47.3,46.6
2013-12-07,51.1,40680.0,76.7,47.1,50.1,48.0
2013-12-08,49.6,44067.0,61.7,47.5,51.1,49.0
2013-12-09,50.0,42764.0,63.0,47.2,49.6,49.6
2013-12-10,50.3,41461.0,64.2,47.0,50.0,50.2
2013-12-11,52.1,33083.0,76.2,47.4,50.3,50.6
2013-12-12,50.7,33284.0,72.7,45.5,52.1,50.5
2013-12-13,52.8,32385.0,74.5,44.0,50.7,51.2
2013-12-14,51.8,42312.0,77.0,44.7,52.8,51.5
2013-12-15,50.4,39811.0,70.2,47.5,51.8,51.6
2013-12-16,49.0,40918.0,69.5,47.6,50.4,50.9
2013-12-17,47.5,42025.0,68.7,47.7,49.0,50.3
2013-12-18,45.8,30194.0,55.6,43.8,47.5,48.9
2013-12-19,49.3,22776.0,60.1,39.0,45.8,48.4
2013-12-20,48.1,33660.0,63.2,37.1,49.3,47.9
2013-12-21,45.3,40100.0,63.7,40.3,48.1,47.2
2013-12-22,48.4,32327.0,65.3,44.6,45.3,47.4
2013-12-23,47.1,34920.0,66.1,44.4,48.4,47.6
2013-12-24,45.8,37513.0,66.9,44.2,47.1,46.9
2013-12-25,45.0,26927.0,66.4,42.8,45.8,46.3
2013-12-26,43.6,25750.0,61.1,43.1,45.0,46.0
2013-12-27,47.8,23079.0,69.3,41.9,43.6,45.9
2013-12-28,51.0,28463.0,65.0,44.3,47.8,46.6
2013-12-29,52.0,29519.0,81.3,47.4,51.0,47.9
2013-12-30,50.1,33644.0,80.5,47.5,52.0,48.9
2013-12-31,48.2,37769.0,79.8,47.6,50.1,49.8
2014-01-01,50.3,28716.0,72.8,50.5,48.2,50.3
2014-01-02,52.8,25212.0,70.8,56.0,50.3,50.7
2014-01-03,50.4,30049.0,71.3,57.0,52.8,50.4
2014-01-04,46.7,40262.0,67.8,55.4,50.4,49.7
2014-01-05,39.1,42190.0,66.4,57.4,46.7,47.9
2014-01-06,38.5,40668.5,74.0,55.8,39.1,45.5
2014-01-07,37.9,39147.0,81.5,54.2,38.5,42.5
2014-01-08,36.7,34822.0,78.9,55.6,37.9,39.8
2014-01-09,35.4,29952.0,63.2,53.4,36.7,37.5
2014-01-10,37.4,25263.0,60.2,46.5,35.4,37.2
2014-01-11,39.7,38827.0,60.7,48.0,37.4,37.4
2014-01-12,39.6,34736.0,58.3,55.3,39.7,37.8
2014-01-13,38.5,35049.0,66.9,54.9,39.6,38.1
2014-01-14,37.4,35362.0,75.6,54.5,38.5,38.5
2014-01-15,37.6,26137.0,70.8,52.9,37.4,38.6
2014-01-16,36.9,24835.0,81.1,53.4,37.6,38.0
2014-01-17,38.1,27540.0,70.1,50.7,36.9,37.7
2014-01-18,36.4,38154.0,59.4,55.8,38.1,37.3
2014-01-19,32.9,34874.0,54.7,55.5,36.4,36.4
2014-01-20,32.1,34941.5,45.9,53.6,32.9,35.3
2014-01-21,31.4,35009.0,37.1,51.8,32.1,34.2
2014-01-22,30.5,26992.0,75.3,49.7,31.4,32.7
2014-01-23,31.0,22926.0,51.7,47.2,30.5,31.6
2014-01-24,33.9,22127.0,66.0,44.6,31.0,31.8
2014-01-25,33.9,32044.0,58.1,44.5,33.9,32.1
2014-01-26,31.6,33020.0,60.5,49.5,33.9,32.2
2014-01-27,37.9,13831.0,92.2,47.6,31.6,33.7
2014-01-28,31.8,34215.0,55.5,45.0,37.9,33.8
2014-01-29,43.2,32043.0,60.0,44.3,31.8,35.7
2014-01-30,41.8,18615.0,49.8,43.9,43.2,37.3
2014-01-31,39.7,23801.3,48.2,43.4,41.8,38.9
2014-02-01,37.6,28987.7,46.6,42.8,39.7,38.8
2014-02-02,35.5,34174.0,45.0,42.3,37.6,39.6
2014-02-03,33.4,39360.3,43.5,41.8,35.5,37.6
2014-02-04,31.3,44546.7,41.9,41.2,33.4,35.5
2014-02-05,29.2,49733.0,40.3,40.7,31.3,33.4
2014-02-06,20.3,50066.0,36.2,49.5,29.2,29.9
2014-02-07,19.3,36440.0,32.1,50.9,20.3,26.7
2014-02-08,21.6,29967.0,38.4,50.6,19.3,24.3
2014-02-09,24.7,28005.0,41.2,49.4,21.6,23.0
2014-02-10,27.8,25732.5,47.4,48.3,24.7,22.7
2014-02-11,30.8,23460.0,53.5,47.2,27.8,24.8
2014-02-12,37.1,23211.0,48.3,45.0,30.8,28.4
2014-02-13,33.1,32254.0,47.9,44.0,37.1,30.7
2014-02-14,33.7,31135.0,41.8,41.2,33.1,32.5
2014-02-15,34.1,33195.5,42.7,42.8,33.7,33.8
2014-02-16,34.5,35256.0,43.6,44.4,34.1,34.5
2014-02-17,34.8,37316.5,44.5,46.0,34.5,34.0
2014-02-18,35.2,39377.0,45.4,47.6,34.8,34.5
2014-02-19,33.2,39074.0,51.9,50.0,35.2,34.4
2014-02-20,33.8,28852.0,51.5,47.0,33.2,34.3
2014-02-21,42.3,17670.0,66.8,44.2,33.8,35.9
2014-02-22,41.8,36602.0,64.6,48.3,42.3,37.3
2014-02-23,46.6,31867.0,69.6,50.2,41.8,39.5
2014-02-24,46.9,32640.5,67.8,50.5,46.6,42.3
2014-02-25,47.2,33414.0,66.1,50.9,46.9,45.0
2014-02-26,48.6,29419.0,60.7,51.3,47.2,46.2
2014-02-27,48.2,32403.0,63.2,52.4,48.6,47.5
2014-02-28,46.0,29717.0,88.3,55.1,48.2,47.4
2014-03-01,43.8,36402.0,80.8,56.3,46.0,46.8
2014-03-02,40.3,28884.0,68.6,59.1,43.8,45.4
2014-03-03,41.5,30200.5,67.6,58.7,40.3,44.0
2014-03-04,42.8,31517.0,66.6,58.2,41.5,42.9
2014-03-05,44.1,22450.0,55.5,57.2,42.8,42.5
2014-03-06,44.4,24014.0,60.8,55.4,44.1,42.6
2014-03-07,38.3,23145.0,54.3,53.3,44.4,42.2
2014-03-08,41.2,32938.0,64.4,54.6,38.3,42.2
2014-03-09,41.4,33112.0,54.6,52.4,41.2,41.9
2014-03-10,42.5,31918.0,60.0,51.8,41.4,41.6
2014-03-11,43.6,30724.0,65.3,51.2,42.5,41.4
2014-03-12,45.0,28884.0,72.5,53.7,43.6,42.7
2014-03-13,46.2,23776.0,63.4,57.8,45.0,43.7
2014-03-14,46.2,28333.0,66.2,57.7,46.2,44.7
2014-03-15,43.4,35697.0,66.0,58.7,46.2,44.9
2014-03-16,40.2,39106.0,56.2,58.6,43.4,44.2
2014-03-17,39.0,41742.5,54.3,59.7,40.2,43.0
2014-03-18,37.9,44379.0,52.4,60.8,39.0,41.3
2014-03-19,34.2,37793.0,48.3,60.5,37.9,38.9
2014-03-20,33.0,37913.0,45.2,58.4,34.2,36.9
2014-03-21,30.3,36588.0,44.3,55.6,33.0,34.9
2014-03-22,33.9,35695.0,55.2,54.9,30.3,33.9
2014-03-23,36.1,39353.0,53.4,57.1,33.9,33.5
2014-03-24,35.4,42121.5,56.1,56.8,36.1,33.7
2014-03-25,34.6,44890.0,58.8,56.5,35.4,34.1
2014-03-26,33.4,44524.0,54.2,57.7,34.6,34.7
2014-03-27,29.3,44808.0,48.0,57.8,33.4,33.8
2014-03-28,26.3,47299.0,40.8,56.9,29.3,31.8
2014-03-29,26.1,53785.0,43.5,56.1,26.3,29.9
2014-03-30,23.2,59923.0,35.6,54.2,26.1,27.7
2014-03-31,23.2,55898.5,36.6,53.1,23.2,25.6
2014-04-01,23.2,51874.0,37.6,52.0,23.2,24.4
2014-04-02,24.3,43583.0,36.6,50.2,23.2,24.0
2014-04-03,22.9,62153.0,32.0,51.8,24.3,23.4
2014-04-04,25.0,62550.0,39.1,52.8,22.9,23.7
2014-04-05,23.4,69559.2,36.6,52.0,25.0,23.8
2014-04-06,21.8,76568.5,34.0,51.3,23.4,23.5
2014-04-07,20.2,83577.8,31.5,50.5,21.8,22.7
2014-04-08,18.6,90587.0,29.0,49.8,20.2,21.8
2014-04-09,16.5,68508.0,32.0,44.4,18.6,20.1
2014-04-10,17.5,63281.0,33.9,43.2,16.5,18.9
2014-04-11,18.4,57856.0,28.7,44.1,17.5,18.2
2014-04-12,18.2,66229.0,27.8,46.3,18.4,17.8
2014-04-13,19.8,52059.0,28.7,47.9,18.2,18.1
2014-04-14,22.2,50037.0,31.5,48.5,19.8,19.2
2014-04-15,24.6,48015.0,34.4,49.2,22.2,20.6
2014-04-16,28.0,43555.0,38.9,49.2,24.6,22.6
2014-04-17,26.7,43222.0,36.0,46.2,28.0,24.3
2014-04-18,23.6,45554.0,32.9,43.4,26.7,25.0
2014-04-19,25.0,49497.0,31.6,42.7,23.6,25.6
2014-04-20,27.2,47547.0,32.0,42.2,25.0,26.1
2014-04-21,27.1,47657.0,34.1,42.0,27.2,25.9
2014-04-22,27.0,47767.0,36.3,41.7,27.1,26.0
2014-04-23,26.4,40341.0,37.2,43.1,27.0,26.5
2014-04-24,26.7,37901.0,33.3,40.8,26.4,26.9
2014-04-25,26.0,43504.0,33.3,41.0,26.7,26.6
2014-04-26,27.3,45923.0,35.5,42.5,26.0,26.7
2014-04-27,30.9,47046.0,43.1,47.0,27.3,27.5
2014-04-28,31.9,45487.5,44.4,48.2,30.9,28.6
2014-04-29,33.0,43929.0,45.6,49.5,31.9,29.8
2014-04-30,35.5,35818.0,45.0,47.8,33.0,31.7
2014-05-01,35.5,38541.0,44.0,47.4,35.5,33.4
2014-05-02,35.2,35921.0,47.7,45.3,35.5,34.2
2014-05-03,35.1,49335.0,52.1,45.0,35.2,34.9
2014-05-04,31.5,53171.0,43.8,44.6,35.1,34.6
2014-05-05,32.7,45961.5,45.6,44.4,31.5,34.0
2014-05-06,33.9,38752.0,47.5,44.1,32.7,33.7
2014-05-07,36.4,42543.0,49.5,42.9,33.9,33.9
2014-05-08,36.2,33030.0,44.8,41.6,36.4,34.1
2014-05-09,37.9,40151.0,48.7,42.7,36.2,35.4
2014-05-10,36.5,49955.0,50.6,45.7,37.9,36.2
2014-05-11,38.0,46604.0,47.7,48.9,36.5,37.0
2014-05-12,37.8,46056.0,46.3,48.9,38.0,37.3
2014-05-13,37.5,45508.0,44.9,48.9,37.8,37.5
2014-05-14,38.5,40195.0,48.3,50.0,37.5,37.7
2014-05-15,39.4,36088.0,48.1,48.4,38.5,38.2
2014-05-16,37.4,44226.0,45.6,44.5,39.4,38.1
2014-05-17,35.4,49983.0,48.4,47.9,37.4,37.6
2014-05-18,29.4,50733.0,37.3,48.3,35.4,36.0
2014-05-19,29.0,46231.5,39.0,45.8,29.4,34.1
2014-05-20,28.7,41730.0,40.7,43.2,29.0,32.0
2014-05-21,31.2,40925.0,34.4,43.1,28.7,30.7
2014-05-22,32.4,36450.0,38.5,41.8,31.2,30.1
2014-05-23,34.6,36089.0,41.3,42.0,32.4,31.2
2014-05-24,37.9,43276.0,49.3,44.3,34.6,33.0
2014-05-25,40.9,45140.0,55.3,41.3,37.9,35.4
2014-05-26,40.4,41577.0,53.2,41.3,40.9,37.2
2014-05-27,39.9,38014.0,51.2,41.3,40.4,38.7
2014-05-28,42.9,30764.0,50.7,44.8,39.9,40.4
2014-05-29,44.9,30962.0,52.9,42.8,42.9,41.8
2014-05-30,44.4,34014.0,48.2,39.7,44.9,42.5
2014-05-31,43.9,42913.0,54.3,39.5,44.4,43.2
2014-06-01,41.6,46302.0,50.3,37.7,43.9,43.5
2014-06-02,29.6,36692.0,34.7,37.8,41.6,40.9
2014-06-03,30.0,38863.3,37.0,38.2,29.6,37.9
2014-06-04,30.4,41034.7,39.4,38.7,30.0,35.1
2014-06-05,30.8,43206.0,41.7,39.1,30.4,32.5
2014-06-06,28.2,46252.0,40.0,33.8,30.8,29.8
2014-06-07,29.8,44109.0,45.6,28.8,28.2,29.8
2014-06-08,31.9,45392.0,38.9,26.8,29.8,30.2
2014-06-09,32.7,42131.5,40.5,26.5,31.9,30.7
2014-06-10,33.5,38871.0,42.0,26.2,32.7,31.2
2014-06-11,34.2,30779.0,41.0,27.9,33.5,32.4
2014-06-12,40.2,23255.0,47.2,28.6,34.2,34.5
2014-06-13,44.6,24483.0,53.0,26.5,40.2,37.0
2014-06-14,43.8,37822.0,50.3,26.1,44.6,39.3
2014-06-15,44.4,32988.0,52.3,26.3,43.8,41.4
2014-06-16,43.8,35789.0,50.8,26.5,44.4,43.4
2014-06-17,43.1,38590.0,49.4,26.6,43.8,43.9
2014-06-18,34.1,42759.0,42.7,25.9,43.1,41.8
2014-06-19,26.7,39552.0,42.1,22.8,34.1,38.4
2014-06-20,27.0,35180.0,41.5,21.3,26.7,34.9
2014-06-21,28.7,38230.0,49.1,21.6,27.0,31.9
2014-06-22,29.2,38260.0,46.1,21.7,28.7,29.1
2014-06-23,25.9,42910.0,40.9,21.8,29.2,27.5
2014-06-24,22.7,47560.0,35.6,21.9,25.9,26.7
2014-06-25,22.0,37776.0,36.7,24.6,22.7,25.7
2014-06-26,22.8,33759.0,43.1,23.9,22.0,24.5
2014-06-27,23.7,34761.0,36.5,22.7,22.8,23.4
2014-06-28,23.3,47185.0,41.0,25.0,23.7,22.9
2014-06-29,15.6,53545.0,30.9,25.1,23.3,21.5
2014-06-30,15.8,50242.0,35.2,23.5,15.6,20.2
2014-07-01,15.9,46939.0,39.5,21.8,15.8,18.9
2014-07-02,15.4,45473.0,30.3,19.4,15.9,17.2
2014-07-03,14.8,40503.0,28.2,15.7,15.4,15.5
2014-07-04,15.8,39613.0,25.6,13.3,14.8,15.5
2014-07-05,17.2,48004.0,29.7,14.0,15.8,15.8
2014-07-06,18.4,50006.0,31.9,15.3,17.2,16.3
2014-07-07,17.0,52340.5,29.9,15.2,18.4,16.6
2014-07-08,15.7,54675.0,28.0,15.2,17.0,16.8
2014-07-09,13.8,55062.0,27.7,15.5,15.7,16.4
2014-07-10,13.6,42327.0,23.5,17.6,13.8,15.7
2014-07-11,13.7,45511.0,23.1,17.9,13.6,14.8
2014-07-12,14.0,47333.0,22.4,17.2,13.7,14.2
2014-07-13,14.0,57110.0,24.1,16.5,14.0,13.8
2014-07-14,13.2,58975.5,23.6,16.5,14.0,13.7
2014-07-15,12.5,60841.0,23.1,16.5,13.2,13.5
2014-07-16,10.9,47144.0,20.8,17.0,12.5,12.9
2014-07-17,11.1,45877.0,20.2,15.1,10.9,12.3
2014-07-18,11.9,42269.0,23.0,13.0,11.1,11.9
2014-07-19,12.4,49749.0,27.1,14.7,11.9,11.8
2014-07-20,14.8,46469.0,27.5,17.0,12.4,12.2
2014-07-21,14.5,52420.5,28.2,18.4,14.8,12.9
2014-07-22,14.2,58372.0,29.0,19.8,14.5,13.6
2014-07-23,11.9,55541.0,22.9,22.7,14.2,13.6
2014-07-24,16.1,17709.0,29.1,21.8,11.9,14.3
2014-07-25,14.9,43023.0,26.3,20.4,16.1,14.3
2014-07-26,12.1,55353.0,23.0,23.9,14.9,13.8
2014-07-27,13.0,60296.0,19.9,25.9,12.1,13.6
