日期,guava_平均價,guava_交易量,emperorguava_平均價,banana_平均價,guava_前日平均價,guava_5日平均價
2012-03-10,24.6,21641.0,33.6,31.6,21.9,26.8
2012-03-11,29.2,17996.0,40.0,32.7,24.6,26.6
2012-03-12,33.0,15094.5,34.3,31.7,29.2,27.2
2012-03-13,36.7,12193.0,28.7,30.6,33.0,29.1
2012-03-14,28.5,21155.0,23.0,28.5,36.7,30.4
2012-03-15,30.3,21024.0,19.5,29.4,28.5,31.5
2012-03-16,30.9,20181.0,32.7,31.9,30.3,31.9
2012-03-17,30.8,25168.0,25.0,33.4,30.9,31.4
2012-03-18,30.9,27453.0,39.5,32.4,30.8,30.3
2012-03-19,29.9,26989.0,42.2,32.0,30.9,30.6
2012-03-20,28.8,26525.0,45.0,31.6,29.9,30.3
2012-03-21,26.9,21429.0,18.9,31.6,28.8,29.5
2012-03-22,25.9,20068.0,19.5,30.8,26.9,28.5
2012-03-23,24.4,22727.0,33.1,29.5,25.9,27.2
2012-03-24,22.2,28172.0,43.0,29.3,24.4,25.6
2012-03-25,20.0,30321.0,53.0,29.5,22.2,23.9
2012-03-26,20.0,28320.5,43.2,28.8,20.0,22.5
2012-03-27,20.0,26320.0,33.4,28.1,20.0,21.3
2012-03-28,20.4,22932.0,18.6,25.2,20.0,20.5
2012-03-29,20.9,24372.0,19.2,26.8,20.4,20.3
2012-03-30,21.2,22015.0,19.8,25.4,20.9,20.5
2012-03-31,21.0,22275.0,17.4,22.3,21.2,20.7
2012-04-01,21.1,25061.0,19.7,25.8,21.0,20.9
2012-04-02,26.5,13958.0,40.3,22.1,21.1,22.1
2012-04-03,32.7,22122.0,26.6,22.7,26.5,24.5
2012-04-04,30.4,23579.0,25.4,23.1,32.7,26.3
2012-04-05,28.2,25036.0,24.2,23.5,30.4,27.8
2012-04-06,25.9,26493.0,23.0,23.9,28.2,28.7
2012-04-07,22.9,32067.0,23.0,24.3,25.9,28.0
2012-04-08,23.3,29021.0,24.1,25.7,22.9,26.1
2012-04-09,23.1,27630.0,24.0,24.2,23.3,24.7
2012-04-10,22.9,26239.0,23.8,22.7,23.1,23.6
2012-04-11,21.3,22559.0,35.0,23.3,22.9,22.7
2012-04-12,20.6,21338.0,18.3,23.8,21.3,22.2
2012-04-13,22.8,18336.0,29.6,23.2,20.6,22.1
2012-04-14,23.9,21569.0,31.9,23.6,22.8,22.3
2012-04-15,25.0,24356.0,34.2,23.3,23.9,22.7
2012-04-16,25.1,24068.0,42.1,23.0,25.0,23.5
2012-04-17,25.1,23780.0,50.0,22.7,25.1,24.4
2012-04-18,26.4,18897.0,38.2,21.7,25.1,25.1
2012-04-19,31.0,15514.0,50.0,21.9,26.4,26.5
2012-04-20,33.7,14694.0,49.2,24.8,31.0,28.3
2012-04-21,33.4,18583.0,48.3,23.2,33.7,29.9
2012-04-22,39.2,17509.0,47.5,25.4,33.4,32.7
2012-04-23,38.2,18865.0,46.7,23.7,39.2,35.1
2012-04-24,37.3,20221.0,45.8,22.0,38.2,36.4
2012-04-25,34.9,19356.0,45.0,22.0,37.3,36.6
2012-04-26,33.1,14787.0,40.1,19.2,34.9,36.5
2012-04-27,36.6,10044.0,41.7,22.1,33.1,36.0
2012-04-28,36.4,16325.0,43.4,22.3,36.6,35.7
2012-04-29,42.1,14758.0,45.0,20.2,36.4,36.6
2012-04-30,44.0,14139.0,50.0,20.5,42.1,38.4
2012-05-01,45.9,13520.0,55.0,20.9,44.0,41.0
2012-05-02,43.1,14924.0,54.2,21.5,45.9,42.3
2012-05-03,42.0,14016.0,53.4,20.8,43.1,43.4
2012-05-04,42.9,11735.0,52.6,24.3,42.0,43.6
2012-05-05,51.9,9584.0,51.7,24.8,42.9,45.2
2012-05-06,43.4,21434.0,50.9,24.1,51.9,44.7
2012-05-07,42.0,19762.0,50.1,24.1,43.4,44.4
2012-05-08,40.7,18090.0,49.3,24.0,42.0,44.2
2012-05-09,38.2,15537.0,48.5,23.6,40.7,43.2
2012-05-10,39.0,12070.0,47.7,23.0,38.2,40.7
2012-05-11,42.2,9223.0,46.8,22.8,39.0,40.4
2012-05-12,47.8,11329.0,46.0,25.3,42.2,41.6
2012-05-13,44.9,17801.0,45.2,23.0,47.8,42.4
2012-05-14,44.8,17028.5,44.4,22.1,44.9,43.7
2012-05-15,44.6,16256.0,43.6,21.2,44.8,44.9
2012-05-16,41.5,15716.0,42.8,20.4,44.6,44.7
2012-05-17,41.4,12486.0,41.9,22.8,41.5,43.4
2012-05-18,47.4,9905.0,41.1,20.6,41.4,43.9
2012-05-19,46.8,15921.0,40.3,19.6,47.4,44.3
2012-05-20,49.6,16591.0,39.5,20.6,46.8,45.3
2012-05-21,49.5,15642.5,38.7,22.7,49.6,46.9
2012-05-22,49.5,14694.0,37.9,24.8,49.5,48.6
2012-05-23,49.0,11509.0,37.0,23.2,49.5,48.9
2012-05-24,48.5,12027.0,36.2,23.3,49.0,49.2
2012-05-25,50.9,9392.0,35.4,23.2,48.5,49.5
2012-05-26,50.3,12602.0,34.6,23.4,50.9,49.6
2012-05-27,51.4,11892.0,33.8,21.5,50.3,50.0
2012-05-28,51.2,11838.5,33.0,22.1,51.4,50.5
2012-05-29,51.0,11785.0,32.1,22.7,51.2,51.0
2012-05-30,47.9,12668.0,31.3,23.0,51.0,50.4
2012-05-31,45.9,14987.0,30.5,22.8,47.9,49.5
2012-06-01,44.9,16729.0,29.7,20.4,45.9,48.2
2012-06-02,40.8,20709.0,28.9,22.9,44.9,46.1
2012-06-03,34.5,24939.0,28.1,22.9,40.8,42.8
2012-06-04,32.2,25388.5,27.2,23.0,34.5,39.7
2012-06-05,29.9,25838.0,26.4,23.2,32.2,36.5
2012-06-06,29.3,19224.0,25.6,25.5,29.9,33.3
2012-06-07,26.2,20877.0,24.8,21.3,29.3,30.4
2012-06-08,28.2,17842.0,24.0,21.4,26.2,29.2
2012-06-09,25.7,25130.0,23.2,20.4,28.2,27.9
2012-06-10,25.7,25515.0,22.3,19.9,25.7,27.0
2012-06-11,25.5,25313.0,21.5,19.6,25.7,26.3
2012-06-12,25.4,25111.0,20.7,19.3,25.5,26.1
2012-06-13,29.1,17954.0,19.9,21.9,25.4,26.3
2012-06-14,28.8,24891.0,19.1,21.8,29.1,26.9
2012-06-15,24.8,35560.0,18.3,21.1,28.8,26.7
2012-06-16,23.2,38221.0,17.4,21.5,24.8,26.3
2012-06-17,22.3,34887.0,16.6,21.7,23.2,25.6
2012-06-18,22.4,32421.0,15.8,21.9,22.3,24.3
2012-06-19,22.5,29955.0,15.0,22.2,22.4,23.0
2012-06-20,24.1,29207.0,16.5,22.7,22.5,22.9
2012-06-21,25.2,19430.0,18.0,25.3,24.1,23.3
2012-06-22,28.1,19803.0,19.5,22.7,25.2,24.5
2012-06-23,27.1,36185.0,21.0,22.4,28.1,25.4
2012-06-24,25.6,37957.3,20.2,22.6,27.1,26.0
2012-06-25,24.1,39729.7,19.4,22.8,25.6,26.0
2012-06-26,22.6,41502.0,18.5,23.0,24.1,25.5
2012-06-27,17.7,43152.0,17.7,22.2,22.6,23.4
2012-06-28,17.4,32296.0,16.9,23.3,17.7,21.5
2012-06-29,17.8,21726.0,15.0,22.5,17.4,19.9
2012-06-30,19.4,26594.0,15.0,21.0,17.8,19.0
2012-07-01,21.1,30001.0,15.0,24.1,19.4,18.7
2012-07-02,20.5,31575.0,15.0,23.6,21.1,19.2
2012-07-03,19.9,33149.0,15.0,23.0,20.5,19.7
2012-07-04,17.1,33197.0,11.2,25.0,19.9,19.6
2012-07-05,14.0,33441.0,11.8,20.9,17.1,18.5
2012-07-06,15.1,31301.0,12.3,20.8,14.0,17.3
2012-07-07,16.6,30854.0,11.8,21.5,15.1,16.5
2012-07-08,16.6,36693.0,13.4,22.3,16.6,15.9
2012-07-09,15.9,35958.5,12.3,22.3,16.6,15.6
2012-07-10,15.2,35224.0,11.2,22.3,15.9,15.9
2012-07-11,14.2,33569.0,11.6,21.3,15.2,15.7
2012-07-12,13.6,31124.0,12.5,20.4,14.2,15.1
2012-07-13,14.5,25249.0,29.5,19.3,13.6,14.7
2012-07-14,14.9,29379.0,12.8,17.5,14.5,14.5
2012-07-15,16.0,31368.0,9.8,20.3,14.9,14.6
2012-07-16,16.9,30390.0,16.1,20.9,16.0,15.2
2012-07-17,17.8,29412.0,22.4,21.4,16.9,16.0
2012-07-18,16.5,34247.0,13.1,21.7,17.8,16.4
2012-07-19,16.1,32327.0,14.3,21.7,16.5,16.7
2012-07-20,15.2,27370.0,16.3,21.7,16.1,16.5
2012-07-21,15.1,32418.0,17.7,22.8,15.2,16.1
2012-07-22,15.0,38801.0,10.8,21.5,15.1,15.6
2012-07-23,14.7,36331.5,12.3,21.9,15.0,15.2
2012-07-24,14.4,33862.0,13.8,22.2,14.7,14.9
2012-07-25,13.5,29636.0,13.8,22.6,14.4,14.5
2012-07-26,14.4,29994.0,15.4,21.5,13.5,14.4
2012-07-27,15.1,29933.0,15.7,26.3,14.4,14.4
2012-07-28,16.0,32923.0,17.5,25.4,15.1,14.7
2012-07-29,16.2,38011.0,13.2,24.1,16.0,15.0
2012-07-30,15.9,38508.5,14.2,25.5,16.2,15.5
2012-07-31,15.6,39006.0,15.3,26.8,15.9,15.8
2012-08-01,15.3,35002.0,13.9,29.1,15.6,15.8
2012-08-02,13.1,30428.0,8.0,26.3,15.3,15.2
2012-08-03,20.4,13139.0,13.2,32.1,13.1,16.1
2012-08-04,19.7,31627.0,18.5,34.7,20.4,16.8
2012-08-05,21.5,40110.0,21.0,34.7,19.7,18.0
2012-08-06,21.0,39418.5,20.5,35.4,21.5,19.1
2012-08-07,20.5,38727.0,20.0,36.0,21.0,20.6
2012-08-08,20.4,29465.0,15.0,39.7,20.5,20.6
2012-08-09,18.8,31565.0,13.1,34.9,20.4,20.4
2012-08-10,20.6,24927.0,25.4,35.0,18.8,20.3
2012-08-11,22.6,28788.0,32.1,38.4,20.6,20.6
2012-08-12,26.8,29072.0,27.4,39.0,22.6,21.8
2012-08-13,26.5,30550.0,26.2,37.8,26.8,23.1
2012-08-14,26.2,32028.0,25.0,36.5,26.5,24.5
2012-08-15,26.7,33090.0,24.3,39.0,26.2,25.8
2012-08-16,25.6,30689.0,22.1,42.4,26.7,26.4
2012-08-17,26.9,20125.0,23.9,43.8,25.6,26.4
2012-08-18,31.0,18978.0,34.1,48.3,26.9,27.3
2012-08-19,33.1,24198.0,28.8,44.4,31.0,28.7
2012-08-20,33.3,26965.0,34.5,45.1,33.1,30.0
2012-08-21,33.5,29732.0,40.1,45.8,33.3,31.6
2012-08-22,36.0,26716.0,39.7,41.0,33.5,33.4
2012-08-23,36.3,26883.0,39.1,44.5,36.0,34.4
2012-08-24,36.8,20464.0,45.2,43.6,36.3,35.2
2012-08-25,42.3,15204.0,45.2,44.5,36.8,37.0
2012-08-26,49.8,11301.0,45.1,46.9,42.3,40.2
2012-08-27,48.0,18584.5,45.0,46.0,49.8,42.6
2012-08-28,46.3,25868.0,45.0,45.2,48.0,44.6
2012-08-29,50.3,12340.0,45.0,43.4,46.3,47.3
2012-08-30,52.0,11976.0,44.9,46.0,50.3,49.3
2012-08-31,56.8,8080.0,64.0,46.0,52.0,50.7
2012-09-01,64.7,6715.0,108.0,47.7,56.8,54.0
2012-09-02,64.4,13491.0,91.0,47.7,64.7,57.6
2012-09-03,62.4,14831.7,74.0,47.5,64.4,60.1
2012-09-04,60.3,16172.3,57.0,47.4,62.4,61.7
2012-09-05,58.3,17513.0,40.0,47.2,60.3,62.0
2012-09-06,52.5,13342.0,49.2,44.8,58.3,59.6
2012-09-07,55.9,9224.0,58.5,43.7,52.5,57.9
2012-09-08,65.1,8660.0,67.7,45.2,55.9,58.4
2012-09-09,68.7,9335.0,55.8,45.4,65.1,60.1
2012-09-10,71.8,7386.5,56.0,47.1,68.7,62.8
2012-09-11,74.8,5438.0,56.1,48.9,71.8,67.3
2012-09-12,76.6,4625.0,56.3,46.0,74.8,71.4
2012-09-13,72.1,6262.0,56.5,45.5,76.6,72.8
2012-09-14,66.9,7297.0,60.0,48.1,72.1,72.4
2012-09-15,65.8,6840.0,63.6,47.8,66.9,71.2
2012-09-16,70.1,7128.0,67.1,49.3,65.8,70.3
2012-09-17,71.8,6639.5,70.7,49.1,70.1,69.3
2012-09-18,73.5,6151.0,74.2,48.9,71.8,69.6
2012-09-19,71.7,5421.0,69.4,48.6,73.5,70.6
2012-09-20,68.0,5745.0,64.5,44.7,71.7,71.0
2012-09-21,68.9,5313.0,59.7,40.5,68.0,70.8
2012-09-22,64.8,8708.0,54.8,38.2,68.9,69.4
2012-09-23,61.6,10311.0,50.0,42.4,64.8,67.0
2012-09-24,61.2,9799.0,51.7,42.6,61.6,64.9
2012-09-25,60.8,9287.0,53.4,42.8,61.2,63.5
2012-09-26,59.4,8340.0,55.0,41.4,60.8,61.6
2012-09-27,51.4,11128.0,56.7,40.6,59.4,58.9
2012-09-28,50.7,9029.0,46.8,41.1,51.4,56.7
2012-09-29,49.0,10610.0,36.9,42.8,50.7,54.3
2012-09-30,48.4,13137.0,27.0,44.4,49.0,51.8
2012-10-01,47.3,13593.3,30.6,43.2,48.4,49.4
2012-10-02,46.1,14049.7,34.2,42.0,47.3,48.3
2012-10-03,45.0,14506.0,37.8,40.8,46.1,47.2
2012-10-04,39.4,15732.0,41.4,40.7,45.0,45.2
2012-10-05,42.7,11744.0,42.0,35.9,39.4,44.1
2012-10-06,43.5,14274.0,42.7,38.9,42.7,43.3
2012-10-07,46.3,12765.0,43.3,37.3,43.5,43.4
2012-10-08,45.0,13843.5,44.0,37.1,46.3,43.4
2012-10-09,43.8,14922.0,44.6,37.0,45.0,44.3
2012-10-10,44.4,15048.0,45.2,37.4,43.8,44.6
2012-10-11,45.6,13521.0,45.7,36.6,44.4,45.0
2012-10-12,44.7,11996.0,46.3,37.6,45.6,44.7
2012-10-13,43.3,18517.0,46.8,36.5,44.7,44.4
2012-10-14,46.0,14793.0,47.4,40.4,43.3,44.8
2012-10-15,46.3,15078.5,47.9,41.0,46.0,45.2
2012-10-16,46.6,15364.0,48.5,41.5,46.3,45.4
2012-10-17,44.5,14174.0,48.0,41.4,46.6,45.3
2012-10-18,44.9,12185.0,47.6,43.4,44.5,45.7
2012-10-19,44.1,13292.0,47.1,40.9,44.9,45.3
2012-10-20,44.1,15871.0,46.6,42.9,44.1,44.8
2012-10-21,40.3,22315.0,46.2,43.4,44.1,43.6
2012-10-22,40.2,19223.5,45.7,43.1,40.3,42.7
2012-10-23,40.2,16132.0,45.3,42.8,40.2,41.8
2012-10-24,41.0,12152.0,44.8,43.8,40.2,41.2
2012-10-25,39.5,14171.0,42.1,44.0,41.0,40.2
2012-10-26,41.4,14671.0,41.4,43.6,39.5,40.5
2012-10-27,43.8,15617.0,40.6,43.1,41.4,41.2
2012-10-28,41.6,20998.0,39.9,43.7,43.8,41.5
2012-10-29,42.2,19105.5,39.1,44.5,41.6,41.7
2012-10-30,42.7,17213.0,38.4,45.2,42.2,42.3
2012-10-31,35.3,14686.0,37.6,43.5,42.7,41.1
2012-11-01,38.5,13414.0,27.6,43.6,35.3,40.1
2012-11-02,42.1,12409.0,17.5,44.0,38.5,40.2
2012-11-03,44.8,16835.0,29.8,43.3,42.1,40.7
2012-11-04,42.8,20998.0,42.1,45.4,44.8,40.7
2012-11-05,43.2,19232.0,39.8,42.8,42.8,42.3
2012-11-06,43.7,17466.0,37.6,40.2,43.2,43.3
2012-11-07,42.0,17633.0,35.3,42.0,43.7,43.3
2012-11-08,42.7,14256.0,41.7,37.9,42.0,42.9
2012-11-09,42.1,14027.0,32.1,40.5,42.7,42.7
2012-11-10,45.3,16354.0,33.7,36.1,42.1,43.2
2012-11-11,44.8,18648.0,35.3,37.5,45.3,43.4
2012-11-12,43.5,18439.0,37.0,39.6,44.8,43.7
2012-11-13,42.3,18230.0,38.6,41.8,43.5,43.6
2012-11-14,40.7,15669.0,40.2,42.9,42.3,43.3
2012-11-15,42.2,13549.0,41.8,42.0,40.7,42.7
2012-11-16,42.3,15423.0,37.8,39.4,42.2,42.2
2012-11-17,39.4,22408.0,33.7,37.9,42.3,41.4
2012-11-18,39.7,14632.0,45.0,37.2,39.4,40.9
2012-11-19,38.6,18781.5,37.5,38.2,39.7,40.4
2012-11-20,37.5,22931.0,30.1,39.2,38.6,39.5
2012-11-21,34.0,25059.0,25.1,40.6,37.5,37.8
2012-11-22,33.4,18489.0,20.0,37.5,34.0,36.6
2012-11-23,28.3,20905.0,25.7,36.7,33.4,34.4
2012-11-24,27.3,23150.0,31.4,36.8,28.3,32.1
2012-11-25,28.8,24680.0,28.7,38.1,27.3,30.4
2012-11-26,27.9,25860.0,29.0,38.5,28.8,29.1
2012-11-27,27.0,27040.0,29.3,38.8,27.9,27.9
2012-11-28,26.1,25515.0,27.5,43.1,27.0,27.4
2012-11-29,25.4,18310.0,22.5,42.6,26.1,27.0
2012-11-30,25.6,22520.0,25.0,43.1,25.4,26.4
2012-12-01,19.7,33053.0,23.6,40.3,25.6,24.8
2012-12-02,17.6,37134.0,22.3,43.0,19.7,22.9
2012-12-03,18.2,34661.0,21.1,42.2,17.6,21.3
2012-12-04,18.9,32188.0,19.9,41.4,18.2,20.0
2012-12-05,18.8,27053.0,19.7,38.1,18.9,18.6
2012-12-06,20.6,21496.0,29.9,43.6,18.8,18.8
2012-12-07,22.2,26556.0,18.3,44.2,20.6,19.7
2012-12-08,19.9,40836.0,20.1,42.9,22.2,20.1
2012-12-09,16.6,38469.0,14.9,42.4,19.9,19.6
2012-12-10,16.8,36847.5,15.7,44.8,16.6,19.2
2012-12-11,17.0,35226.0,16.5,47.2,16.8,18.5
2012-12-12,14.6,35460.0,15.0,47.9,17.0,17.0
2012-12-13,16.3,27155.0,15.6,47.9,14.6,16.3
2012-12-14,17.1,28784.0,13.6,50.3,16.3,16.4
2012-12-15,18.6,31098.0,19.3,50.2,17.1,16.7
2012-12-16,18.2,37618.0,14.5,48.6,18.6,17.0
2012-12-17,17.0,39862.0,14.2,48.0,18.2,17.4
2012-12-18,15.8,42106.0,13.9,47.5,17.0,17.3
2012-12-19,13.9,41540.0,16.0,53.4,15.8,16.7
2012-12-20,12.4,40101.0,9.7,50.2,13.9,15.5
2012-12-21,12.6,37512.0,14.5,51.2,12.4,14.3
2012-12-22,13.1,34232.0,13.4,48.7,12.6,13.6
2012-12-23,11.1,43807.0,10.3,47.7,13.1,12.6
2012-12-24,12.1,38598.5,9.6,50.2,11.1,12.3
2012-12-25,13.0,33390.0,8.8,52.6,12.1,12.4
2012-12-26,12.0,36557.0,15.0,48.0,13.0,12.3
2012-12-27,11.0,37108.0,12.3,49.4,12.0,11.8
2012-12-28,11.1,33108.0,13.0,48.6,11.0,11.8
2012-12-29,11.7,31638.0,12.1,49.4,11.1,11.8
2012-12-30,11.2,36648.0,11.0,46.7,11.7,11.4
2012-12-31,12.6,29789.0,11.3,47.6,11.2,11.5
2013-01-01,13.9,22930.0,11.7,48.5,12.6,12.1
2013-01-02,13.2,24428.0,12.3,43.2,13.9,12.5
2013-01-03,11.7,34329.0,13.0,45.3,13.2,12.5
2013-01-04,10.4,34410.0,11.0,44.2,11.7,12.4
2013-01-05,11.5,33309.0,13.2,45.5,10.4,12.1
2013-01-06,12.7,31046.0,14.7,45.8,11.5,11.9
2013-01-07,12.9,32849.0,13.4,45.0,12.7,11.8
2013-01-08,13.2,34652.0,12.2,44.3,12.9,12.1
2013-01-09,11.8,32829.0,12.3,45.0,13.2,12.4
2013-01-10,13.2,28167.0,12.4,41.9,11.8,12.8
2013-01-11,13.7,26465.0,12.5,42.6,13.2,13.0
2013-01-12,15.6,30482.0,12.5,41.2,13.7,13.5
2013-01-13,14.9,32154.0,12.6,42.2,15.6,13.8
2013-01-14,14.9,32960.0,12.7,42.4,14.9,14.5
2013-01-15,15.0,33766.0,12.8,42.5,14.9,14.8
2013-01-16,14.3,35061.0,10.0,39.0,15.0,14.9
2013-01-17,13.7,27886.0,12.1,39.4,14.3,14.6
2013-01-18,14.3,23375.0,14.1,37.5,13.7,14.4
2013-01-19,15.5,25197.0,16.2,36.0,14.3,14.6
2013-01-20,16.3,30976.0,15.5,36.9,15.5,14.8
2013-01-21,17.3,27943.0,14.7,36.9,16.3,15.4
2013-01-22,18.3,24910.0,14.0,36.9,17.3,16.3
2013-01-23,17.7,24978.0,13.9,39.3,18.3,17.0
2013-01-24,17.6,20383.0,13.4,40.3,17.7,17.4
2013-01-25,19.4,15889.0,12.9,40.7,17.6,18.1
2013-01-26,22.2,18383.0,12.4,38.5,19.4,19.0
2013-01-27,20.9,27198.0,12.0,40.1,22.2,19.6
2013-01-28,19.8,25177.0,11.5,41.2,20.9,20.0
2013-01-29,18.7,23156.0,11.0,42.3,19.8,20.2
2013-01-30,15.9,23960.0,8.8,41.2,18.7,19.5
2013-01-31,15.9,20801.0,11.9,41.8,15.9,18.2
2013-02-01,15.8,18876.0,14.5,36.7,15.9,17.2
2013-02-02,17.4,20000.0,14.0,40.8,15.8,16.7
2013-02-03,17.7,22371.0,13.3,41.3,17.4,16.5
2013-02-04,19.8,18844.0,12.5,40.8,17.7,17.3
2013-02-05,21.8,15317.0,11.8,40.4,19.8,18.5
2013-02-06,19.5,20800.0,11.0,35.5,21.8,19.2
2013-02-07,17.5,18915.0,10.3,30.4,19.5,19.3
2013-02-08,17.5,22187.0,8.9,37.4,17.5,19.2
2013-02-09,19.9,12734.0,12.9,42.4,17.5,19.2
2013-02-10,19.8,15124.0,16.9,41.3,19.9,18.8
2013-02-11,19.7,17514.0,20.9,40.2,19.8,18.9
2013-02-12,19.5,19904.0,25.0,39.0,19.7,19.3
2013-02-13,19.4,22294.0,29.0,37.9,19.5,19.7
2013-02-14,19.3,24684.0,33.0,36.8,19.4,19.5
2013-02-15,19.2,27074.0,37.0,35.7,19.3,19.4
2013-02-16,15.8,31308.0,15.0,38.3,19.2,18.6
2013-02-17,15.7,28974.0,14.6,38.9,15.8,17.9
2013-02-18,15.5,25223.0,11.3,39.1,15.7,17.1
2013-02-19,15.3,21472.0,8.0,39.4,15.5,16.3
2013-02-20,12.9,26388.0,9.0,41.7,15.3,15.0
2013-02-21,12.3,23889.0,10.0,42.0,12.9,14.3
2013-02-22,14.6,19646.0,11.0,40.2,12.3,14.1
2013-02-23,18.0,19337.0,22.0,39.3,14.6,14.6
2013-02-24,18.3,26634.0,20.0,40.4,18.0,15.2
2013-02-25,18.1,26968.3,19.8,39.9,18.3,16.3
2013-02-26,18.0,27302.7,19.6,39.5,18.1,17.4
2013-02-27,17.8,27637.0,19.4,39.0,18.0,18.0
2013-02-28,15.5,29437.0,19.3,34.1,17.8,17.5
2013-03-01,15.5,31009.0,19.1,35.0,15.5,17.0
2013-03-02,15.7,26532.0,18.9,32.6,15.5,16.5
2013-03-03,17.5,25890.0,19.0,33.7,15.7,16.4
2013-03-04,17.8,26528.5,17.7,34.2,17.5,16.4
2013-03-05,18.1,27167.0,16.4,34.7,17.8,16.9
2013-03-06,17.1,28849.0,11.9,32.2,18.1,17.2
2013-03-07,17.7,26997.0,11.6,35.2,17.1,17.6
2013-03-08,18.4,31193.0,11.2,38.0,17.7,17.8
2013-03-09,18.7,32843.0,11.6,39.2,18.4,18.0
2013-03-10,19.7,38012.0,13.4,40.6,18.7,18.3
2013-03-11,19.2,36190.5,11.7,40.6,19.7,18.7
2013-03-12,18.8,34369.0,10.1,40.6,19.2,19.0
2013-03-13,18.3,30527.0,8.4,42.7,18.8,18.9
2013-03-14,16.0,31970.0,11.0,41.5,18.3,18.4
2013-03-15,16.1,30334.0,9.6,41.0,16.0,17.7
2013-03-16,14.5,35844.0,6.6,41.7,16.1,16.7
2013-03-17,16.8,36354.0,7.0,41.9,14.5,16.3
2013-03-18,16.8,35327.0,7.5,41.3,16.8,16.0
2013-03-19,16.8,34300.0,7.9,40.8,16.8,16.2
2013-03-20,15.6,32627.0,11.2,40.6,16.8,16.1
2013-03-21,15.3,35590.0,7.9,38.4,15.6,16.3
2013-03-22,15.7,36769.0,11.4,39.5,15.3,16.0
2013-03-23,13.5,44264.0,22.1,38.9,15.7,15.4
2013-03-24,15.3,41272.0,30.5,43.5,13.5,15.1
2013-03-25,14.7,41858.0,32.2,43.4,15.3,14.9
2013-03-26,14.0,42444.0,34.0,43.2,14.7,14.6
2013-03-27,12.9,39392.0,33.0,41.8,14.0,14.1
2013-03-28,10.5,44821.0,29.0,40.0,12.9,13.5
2013-03-29,10.7,40376.0,27.5,38.7,10.5,12.6
2013-03-30,11.7,34366.0,26.5,39.7,10.7,12.0
2013-03-31,11.6,35480.0,28.7,39.5,11.7,11.5
2013-04-01,11.1,38898.0,28.2,38.5,11.6,11.1
2013-04-02,10.5,42316.0,27.7,37.5,11.1,11.1
2013-04-03,15.6,45857.0,29.0,37.2,10.5,12.1
2013-04-04,15.0,47002.0,29.6,36.8,15.6,12.8
2013-04-05,14.3,48147.0,30.1,36.3,15.0,13.3
2013-04-06,13.7,49292.0,30.7,35.9,14.3,13.8
2013-04-07,12.9,43541.0,30.3,34.2,13.7,14.3
2013-04-08,12.4,46823.0,22.4,34.9,12.9,13.7
2013-04-09,11.8,50105.0,14.4,35.6,12.4,13.0
2013-04-10,10.6,42486.0,28.3,34.5,11.8,12.3
2013-04-11,11.6,42528.0,25.7,37.4,10.6,11.9
2013-04-12,10.1,31443.0,13.9,35.2,11.6,11.3
2013-04-13,11.6,34063.0,32.7,33.5,10.1,11.1
2013-04-14,10.9,45093.0,15.4,32.0,11.6,11.0
2013-04-15,11.4,42469.5,13.5,33.5,10.9,11.1
2013-04-16,11.8,39846.0,11.6,34.9,11.4,11.2
2013-04-17,12.5,38157.0,11.5,34.2,11.8,11.6
2013-04-18,15.8,27627.0,11.8,32.9,12.5,12.5
2013-04-19,14.6,29473.0,15.4,32.8,15.8,13.2
2013-04-20,16.9,32947.0,12.3,34.7,14.6,14.3
2013-04-21,15.3,43060.0,8.4,35.4,16.9,15.0
2013-04-22,16.0,40965.5,8.7,36.8,15.3,15.7
2013-04-23,16.7,38871.0,9.1,38.2,16.0,15.9
2013-04-24,17.7,34594.0,9.4,38.7,16.7,16.5
2013-04-25,17.3,30238.0,9.7,45.4,17.7,16.6
2013-04-26,15.2,32454.0,10.1,46.1,17.3,16.6
2013-04-27,16.9,33526.0,10.4,41.9,15.2,16.8
2013-04-28,20.4,32080.0,10.7,42.9,16.9,17.5
2013-04-29,20.1,35686.5,11.0,43.1,20.4,18.0
2013-04-30,19.9,39293.0,11.4,43.3,20.1,18.5
2013-05-01,18.0,37593.0,11.7,41.1,19.9,19.1
2013-05-02,18.1,28703.0,12.3,42.3,18.0,19.3
2013-05-03,21.1,26049.0,12.9,42.4,18.1,19.4
2013-05-04,25.2,27099.0,13.5,43.1,21.1,20.5
2013-05-05,24.6,35950.0,14.2,41.7,25.2,21.4
2013-05-06,25.5,32714.0,14.8,42.0,24.6,22.9
2013-05-07,26.4,29478.0,15.4,42.3,25.5,24.6
2013-05-08,25.8,28891.0,16.0,40.2,26.4,25.5
2013-05-09,27.5,25023.0,15.4,41.3,25.8,26.0
2013-05-10,27.9,22481.0,14.9,42.7,27.5,26.6
2013-05-11,26.6,26929.0,14.5,42.0,27.9,26.8
2013-05-12,24.9,28806.0,14.0,40.5,26.6,26.5
2013-05-13,25.4,28404.5,13.5,41.9,24.9,26.5
2013-05-14,26.0,28003.0,13.1,43.3,25.4,26.2
2013-05-15,23.0,32092.0,12.6,40.9,26.0,25.2
2013-05-16,24.3,23905.0,14.0,37.6,23.0,24.7
2013-05-17,25.0,21195.0,13.7,34.3,24.3,24.7
2013-05-18,35.0,15831.0,14.2,38.3,25.0,26.7
