日期,banana_平均價,banana_交易量,scarletbanana_平均價,guava_平均價,banana_前日平均價,banana_5日平均價
2013-05-19,36.0,12451.0,37.7,36.9,38.3,37.4
2013-05-20,34.9,13545.5,36.9,35.3,36.0,36.2
2013-05-21,33.7,14640.0,36.0,33.7,34.9,35.4
2013-05-22,30.1,14935.0,33.9,30.8,33.7,34.6
2013-05-23,33.9,14294.0,32.2,28.9,30.1,33.7
2013-05-24,31.8,15284.0,32.3,30.7,33.9,32.9
2013-05-25,31.5,16622.0,31.9,31.7,31.8,32.2
2013-05-26,34.6,13515.0,33.3,32.8,31.5,32.4
2013-05-27,33.5,15137.5,29.8,32.8,34.6,33.1
2013-05-28,32.4,16760.0,26.3,32.9,33.5,32.8
2013-05-29,26.7,17360.0,21.2,32.7,32.4,31.7
2013-05-30,25.0,12680.0,21.4,32.3,26.7,30.4
2013-05-31,23.1,12529.0,21.7,33.5,25.0,28.1
2013-06-01,19.9,16562.0,22.4,28.2,23.1,25.4
2013-06-02,19.3,16215.0,24.0,21.1,19.9,22.8
2013-06-03,19.3,15987.5,24.6,21.2,19.3,21.3
2013-06-04,19.3,15760.0,25.2,21.4,19.3,20.2
2013-06-05,17.9,16058.0,20.4,18.7,19.3,19.1
2013-06-06,17.5,16612.0,22.8,18.3,17.9,18.7
2013-06-07,21.6,16509.0,26.1,22.1,17.5,19.1
2013-06-08,21.5,15553.0,28.0,24.0,21.6,19.6
2013-06-09,18.7,17037.0,27.8,21.8,21.5,19.4
2013-06-10,20.5,16612.0,27.1,21.2,18.7,20.0
2013-06-11,22.3,16187.0,26.4,20.7,20.5,20.9
2013-06-12,19.2,19947.0,26.9,21.0,22.3,20.4
2013-06-13,18.3,23070.0,26.5,19.4,19.2,19.8
2013-06-14,17.5,26193.0,26.1,17.8,18.3,19.6
2013-06-15,16.6,29316.0,25.7,16.2,17.5,18.8
2013-06-16,14.7,25245.0,18.8,15.2,16.6,17.3
2013-06-17,14.1,23616.0,17.4,14.7,14.7,16.2
2013-06-18,13.6,21987.0,16.0,14.2,14.1,15.3
2013-06-19,12.3,18268.0,15.0,12.3,13.6,14.3
2013-06-20,11.4,16647.0,17.5,13.0,12.3,13.2
2013-06-21,14.9,17081.0,18.8,15.0,11.4,13.3
2013-06-22,13.2,24690.0,19.8,17.0,14.9,13.1
2013-06-23,11.9,19350.0,23.0,19.5,13.2,12.7
2013-06-24,12.2,17781.0,19.5,18.4,11.9,12.7
2013-06-25,12.5,16212.0,16.0,17.4,12.2,12.9
2013-06-26,12.5,15030.0,16.7,15.2,12.5,12.5
2013-06-27,13.8,12180.0,16.1,13.0,12.5,12.6
2013-06-28,11.5,13132.0,16.3,11.8,13.8,12.5
2013-06-29,11.3,14242.0,15.0,13.5,11.5,12.3
2013-06-30,11.4,14262.0,13.8,14.1,11.3,12.1
2013-07-01,12.0,13028.5,15.2,14.8,11.4,12.0
2013-07-02,12.6,11795.0,16.6,15.4,12.0,11.8
2013-07-03,11.5,11612.0,14.0,14.4,12.6,11.8
2013-07-04,13.7,8835.0,13.6,13.5,11.5,12.2
2013-07-05,13.1,11364.0,13.6,13.7,13.7,12.6
2013-07-06,13.1,14760.0,16.7,14.7,13.1,12.8
2013-07-07,13.1,16525.0,19.5,15.7,13.1,12.9
2013-07-08,14.6,15692.5,19.9,15.1,13.1,13.5
2013-07-09,16.2,14860.0,20.4,14.4,14.6,14.0
2013-07-10,14.2,11934.0,15.0,13.1,16.2,14.2
2013-07-11,14.4,11251.0,17.2,13.2,14.2,14.5
2013-07-12,15.4,12114.0,19.4,14.9,14.4,15.0
2013-07-13,13.6,6620.0,13.9,12.7,15.4,14.8
2013-07-14,13.9,12810.0,26.2,20.7,13.6,14.3
2013-07-15,14.9,12872.5,22.9,18.0,13.9,14.4
2013-07-16,15.8,12935.0,19.6,15.3,14.9,14.7
2013-07-17,14.8,10770.0,15.7,12.5,15.8,14.6
2013-07-18,17.0,8725.0,16.3,11.4,14.8,15.3
2013-07-19,16.5,10728.0,15.3,11.1,17.0,15.8
2013-07-20,17.8,11371.0,19.5,14.0,16.5,16.4
2013-07-21,19.0,12090.0,17.9,14.4,17.8,17.0
2013-07-22,19.0,13362.0,16.7,14.4,19.0,17.9
2013-07-23,19.0,14634.0,15.5,14.3,19.0,18.3
2013-07-24,21.8,8760.0,14.5,13.0,19.0,19.3
2013-07-25,20.5,8190.0,18.3,11.2,21.8,19.9
2013-07-26,24.2,7950.0,24.4,11.4,20.5,20.9
2013-07-27,23.8,10835.0,22.8,14.4,24.2,21.9
2013-07-28,22.9,10800.0,22.2,12.6,23.8,22.6
2013-07-29,24.7,9585.0,20.4,13.1,22.9,23.2
2013-07-30,26.5,8370.0,18.7,13.5,24.7,24.4
2013-07-31,24.8,8625.0,21.5,13.7,26.5,24.5
2013-08-01,24.3,8235.0,17.5,13.9,24.8,24.6
2013-08-02,25.0,7805.0,24.1,16.7,24.3,25.1
2013-08-03,25.0,9041.0,20.3,23.0,25.0,25.1
2013-08-04,24.9,8805.0,18.1,25.1,25.0,24.8
2013-08-05,27.5,9645.0,20.9,24.5,24.9,25.3
2013-08-06,30.2,10485.0,23.7,23.8,27.5,26.5
2013-08-07,28.7,12755.0,28.7,23.2,30.2,27.3
2013-08-08,29.5,9975.0,23.5,22.1,28.7,28.2
2013-08-09,25.8,9630.0,24.4,24.4,29.5,28.3
2013-08-10,30.1,8895.0,23.9,24.8,25.8,28.9
2013-08-11,29.6,8475.0,18.7,27.3,30.1,28.7
2013-08-12,27.4,10290.0,18.6,27.1,29.6,28.5
2013-08-13,25.2,12105.0,18.5,26.9,27.4,27.6
2013-08-14,29.4,7225.0,18.5,28.1,25.2,28.3
2013-08-15,25.2,9570.0,17.6,29.7,29.4,27.4
2013-08-16,27.6,8054.0,24.6,34.8,25.2,27.0
2013-08-17,28.0,10086.0,22.6,36.1,27.6,27.1
2013-08-18,32.1,10201.0,21.2,35.9,28.0,28.5
2013-08-19,30.9,11943.5,20.8,36.0,32.1,28.8
2013-08-20,29.6,13686.0,20.4,36.1,30.9,29.6
2013-08-21,30.0,12555.0,20.3,38.9,29.6,30.1
2013-08-22,29.9,13292.7,23.4,39.2,30.0,30.5
2013-08-23,29.7,14030.3,26.5,39.4,29.9,30.0
2013-08-24,29.6,14768.0,29.6,39.7,29.7,29.8
2013-08-25,29.3,12435.0,27.7,37.5,29.6,29.7
2013-08-26,30.0,10657.5,24.9,36.3,29.3,29.7
2013-08-27,30.7,8880.0,22.1,35.1,30.0,29.9
2013-08-28,32.6,8140.0,18.6,34.2,30.7,30.4
2013-08-29,32.0,7250.0,17.2,34.7,32.6,30.9
2013-08-30,34.1,8955.0,22.9,43.4,32.0,31.9
2013-08-31,32.8,10575.0,27.0,44.9,34.1,32.4
2013-09-01,32.9,11335.0,32.3,43.3,32.8,32.9
2013-09-02,34.5,10355.0,29.9,40.5,32.9,33.3
2013-09-03,36.0,9375.0,27.5,37.7,34.5,34.1
2013-09-04,37.7,12843.0,26.5,35.2,36.0,34.8
2013-09-05,38.7,7650.0,25.3,36.2,37.7,36.0
2013-09-06,40.0,9106.0,25.9,42.1,38.7,37.4
2013-09-07,41.2,9803.0,26.6,43.5,40.0,38.7
2013-09-08,43.1,8945.0,26.2,45.1,41.2,40.1
2013-09-09,43.7,8558.0,25.9,45.5,43.1,41.3
2013-09-10,44.3,8171.0,25.5,45.8,43.7,42.5
2013-09-11,40.7,8670.0,22.7,42.0,44.3,42.6
2013-09-12,46.9,8922.0,24.3,45.5,40.7,43.7
2013-09-13,42.0,6630.0,22.0,37.3,46.9,43.5
2013-09-14,39.4,9060.0,22.1,35.5,42.0,42.7
2013-09-15,42.0,7965.0,23.1,33.9,39.4,42.2
2013-09-16,40.7,5622.0,20.9,31.0,42.0,42.2
2013-09-17,40.6,7364.0,23.6,33.6,40.7,40.9
2013-09-18,36.7,13200.0,26.4,33.2,40.6,39.9
2013-09-19,37.7,9581.0,24.7,33.9,36.7,39.5
2013-09-20,37.3,10032.3,25.7,31.6,37.7,38.6
2013-09-21,36.8,10483.7,26.7,29.4,37.3,37.8
2013-09-22,36.4,10935.0,27.7,27.1,36.8,37.0
2013-09-23,36.8,11515.0,28.4,28.1,36.4,37.0
2013-09-24,37.2,12095.0,29.1,29.2,36.8,36.9
2013-09-25,35.5,10201.0,24.9,28.6,37.2,36.5
2013-09-26,32.8,10737.0,23.7,28.6,35.5,35.7
2013-09-27,35.5,8535.0,23.7,30.9,32.8,35.6
2013-09-28,34.5,10130.0,28.6,35.3,35.5,35.1
2013-09-29,36.9,9285.0,22.8,37.0,34.5,35.0
2013-09-30,36.2,10337.0,23.7,36.7,36.9,35.2
2013-10-01,35.5,11389.0,24.6,36.4,36.2,35.7
2013-10-02,34.4,9757.0,21.6,38.6,35.5,35.5
2013-10-03,33.1,12594.0,26.1,40.9,34.4,35.2
2013-10-04,39.4,9645.0,30.3,40.8,33.1,35.7
2013-10-05,37.4,12666.0,28.0,39.0,39.4,36.0
2013-10-06,35.0,10017.0,29.9,36.7,37.4,35.9
2013-10-07,36.1,10161.0,29.3,38.8,35.0,36.2
2013-10-08,37.3,10305.0,28.7,40.8,36.1,37.0
2013-10-09,40.6,9022.0,31.1,40.2,37.3,37.3
2013-10-10,37.4,9305.0,28.1,41.8,40.6,37.3
2013-10-11,37.9,8831.0,26.1,44.5,37.4,37.9
2013-10-12,38.9,9831.0,26.7,45.4,37.9,38.4
2013-10-13,40.2,9360.0,29.8,46.1,38.9,39.0
2013-10-14,41.5,9716.0,28.6,45.0,40.2,39.2
2013-10-15,42.8,10072.0,27.3,44.0,41.5,40.3
2013-10-16,43.6,9283.0,26.2,43.4,42.8,41.4
2013-10-17,46.1,8104.0,31.0,43.0,43.6,42.8
2013-10-18,47.0,9771.0,29.4,42.7,46.1,44.2
2013-10-19,43.4,10452.0,27.1,42.4,47.0,44.6
2013-10-20,46.3,9795.0,31.3,40.7,43.4,45.3
2013-10-21,46.9,10410.0,30.7,40.5,46.3,45.9
2013-10-22,47.5,11025.0,30.1,40.3,46.9,46.2
2013-10-23,47.3,11088.0,29.8,38.8,47.5,46.3
2013-10-24,47.4,7671.0,32.4,37.2,47.3,47.1
2013-10-25,46.2,7500.0,26.9,37.0,47.4,47.1
2013-10-26,43.6,9930.0,26.6,35.6,46.2,46.4
2013-10-27,44.3,9572.0,31.3,33.8,43.6,45.8
2013-10-28,44.0,10606.0,29.6,34.6,44.3,45.1
2013-10-29,43.6,11640.0,28.0,35.4,44.0,44.3
2013-10-30,46.5,9181.0,26.4,35.0,43.6,44.4
2013-10-31,46.9,8820.0,29.7,33.9,46.5,45.1
2013-11-01,49.5,8910.0,27.7,34.2,46.9,46.1
2013-11-02,48.5,11779.0,31.4,32.2,49.5,47.0
2013-11-03,47.6,11925.0,34.9,30.5,48.5,47.8
2013-11-04,48.0,11163.0,33.8,30.4,47.6,48.1
2013-11-05,48.5,10401.0,32.7,30.2,48.0,48.4
2013-11-06,49.0,8621.0,30.3,26.7,48.5,48.3
2013-11-07,49.6,7189.0,30.0,24.7,49.0,48.5
2013-11-08,50.2,6990.0,33.2,23.9,49.6,49.1
2013-11-09,47.9,9321.0,30.5,25.7,50.2,49.0
2013-11-10,48.9,9670.0,31.4,26.3,47.9,49.1
2013-11-11,48.0,10279.0,30.4,25.5,48.9,48.9
2013-11-12,47.1,10888.0,29.4,24.6,48.0,48.4
2013-11-13,40.8,10866.0,29.7,23.9,47.1,46.5
2013-11-14,41.5,8756.0,35.2,23.8,40.8,45.3
2013-11-15,43.8,8970.0,32.5,24.2,41.5,44.2
2013-11-16,45.8,11857.0,30.1,25.2,43.8,43.8
2013-11-17,49.0,12180.0,33.7,26.4,45.8,44.2
2013-11-18,47.1,12653.5,31.5,27.6,49.0,45.4
2013-11-19,45.2,13127.0,29.2,28.9,47.1,46.2
2013-11-20,43.6,10986.0,29.9,28.1,45.2,46.1
2013-11-21,40.3,11929.0,30.7,28.9,43.6,45.0
2013-11-22,39.4,10207.0,33.1,30.5,40.3,43.1
2013-11-23,36.0,14166.0,34.1,33.8,39.4,40.9
2013-11-24,37.1,14055.0,33.7,36.2,36.0,39.3
2013-11-25,39.1,12624.0,32.5,36.0,37.1,38.4
2013-11-26,41.1,11193.0,31.2,35.7,39.1,38.5
2013-11-27,42.5,10676.0,34.5,34.7,41.1,39.2
2013-11-28,44.1,9329.0,31.7,35.0,42.5,40.8
2013-11-29,47.5,8401.0,36.4,37.1,44.1,42.9
2013-11-30,48.8,10680.0,33.5,42.3,47.5,44.8
2013-12-01,47.7,13822.0,34.8,44.2,48.8,46.1
2013-12-02,47.2,13424.0,33.9,44.2,47.7,47.1
2013-12-03,46.8,13026.0,33.0,44.1,47.2,47.6
2013-12-04,51.4,7946.0,31.3,44.5,46.8,48.4
2013-12-05,45.2,8110.0,36.4,44.2,51.4,47.7
2013-12-06,45.3,8758.0,33.0,43.9,45.2,47.2
2013-12-07,48.0,8950.0,34.0,47.9,45.3,47.3
2013-12-08,47.6,10069.0,36.1,48.7,48.0,47.5
2013-12-09,46.8,10636.5,33.6,49.8,47.6,46.6
2013-12-10,45.9,11204.0,31.2,50.8,46.8,46.7
2013-12-11,48.1,8358.0,29.3,48.6,45.9,47.3
2013-12-12,47.7,8698.0,31.2,50.2,48.1,47.2
2013-12-13,45.9,9202.0,35.5,50.0,47.7,46.9
2013-12-14,48.0,8636.0,32.7,53.4,45.9,47.1
2013-12-15,51.2,10185.0,30.0,50.1,48.0,48.2
2013-12-16,47.9,13221.5,30.7,49.6,51.2,48.1
2013-12-17,44.6,16258.0,31.4,49.1,47.9,47.5
2013-12-18,48.1,7910.0,30.3,48.1,44.6,48.0
2013-12-19,47.5,7780.0,39.3,47.6,48.1,47.9
2013-12-20,45.1,8103.0,36.1,47.2,47.5,46.6
2013-12-21,42.6,10390.0,29.6,46.3,45.1,45.6
2013-12-22,43.7,10510.0,40.5,45.6,42.6,45.4
2013-12-23,45.2,10132.0,34.5,44.2,43.7,44.8
2013-12-24,46.8,9754.0,28.5,42.9,45.2,44.7
2013-12-25,45.5,7080.0,28.3,43.6,46.8,44.8
2013-12-26,46.0,6240.0,26.9,45.3,45.5,45.4
2013-12-27,44.9,7559.0,27.7,49.5,46.0,45.7
2013-12-28,46.9,8149.0,26.7,53.1,44.9,46.0
2013-12-29,47.1,9108.0,29.5,51.5,46.9,46.1
2013-12-30,48.8,10457.5,32.3,52.8,47.1,46.7
2013-12-31,50.5,11807.0,35.1,54.1,48.8,47.6
2014-01-01,52.8,8062.0,35.6,53.6,50.5,49.2
2014-01-02,51.3,7579.0,35.9,52.8,52.8,50.1
2014-01-03,56.2,5100.0,37.2,53.5,51.3,51.9
2014-01-04,59.7,5475.0,34.7,52.1,56.2,54.1
2014-01-05,57.1,7530.0,34.4,44.7,59.7,55.4
2014-01-06,58.2,7115.0,34.7,43.9,57.1,56.5
2014-01-07,59.3,6700.0,35.0,43.1,58.2,58.1
2014-01-08,57.2,5435.0,33.2,38.6,59.3,58.3
2014-01-09,54.2,5080.0,34.2,35.3,57.2,57.2
2014-01-10,51.5,6614.0,33.1,33.2,54.2,56.1
2014-01-11,51.9,5910.0,32.5,38.2,51.5,54.8
2014-01-12,54.5,7070.0,36.6,41.5,51.9,53.9
2014-01-13,55.1,8787.5,36.6,41.6,54.5,53.4
2014-01-14,55.8,10505.0,36.6,41.8,55.1,53.8
2014-01-15,55.5,7900.0,36.8,37.5,55.8,54.6
2014-01-16,56.1,7670.0,39.6,35.6,55.5,55.4
2014-01-17,58.8,5280.0,41.8,37.6,56.1,56.3
2014-01-18,57.0,6450.0,36.7,38.3,58.8,56.6
2014-01-19,56.0,7532.0,36.8,36.5,57.0,56.7
2014-01-20,55.2,7833.0,34.8,36.6,56.0,56.6
2014-01-21,54.5,8134.0,32.7,36.7,55.2,56.3
2014-01-22,52.4,6022.0,30.4,31.5,54.5,55.0
2014-01-23,50.9,6510.0,29.1,30.4,52.4,53.8
2014-01-24,55.5,4095.0,28.3,27.8,50.9,53.7
2014-01-25,56.3,6045.0,32.4,37.4,55.5,53.9
2014-01-26,55.2,5625.0,30.2,38.2,56.3,54.1
2014-01-27,55.2,4770.0,38.0,38.9,55.2,54.6
2014-01-28,48.9,8231.0,34.5,29.5,55.2,54.2
2014-01-29,49.0,7845.0,41.5,29.4,48.9,52.9
2014-01-30,47.6,5160.0,46.3,32.3,49.0,51.2
2014-01-31,48.1,5702.5,46.9,32.5,47.6,49.8
2014-02-01,48.5,6245.0,47.5,32.7,48.1,48.4
2014-02-02,49.0,6787.5,48.1,32.9,48.5,48.4
2014-02-03,49.5,7330.0,48.7,33.1,49.0,48.5
2014-02-04,49.9,7872.5,49.3,33.3,49.5,49.0
2014-02-05,50.4,8415.0,49.9,33.5,49.9,49.5
2014-02-06,49.8,7710.0,44.0,26.6,50.4,49.7
2014-02-07,52.1,9186.0,41.5,25.2,49.8,50.3
2014-02-08,51.3,7680.0,38.3,23.8,52.1,50.7
2014-02-09,52.4,6795.0,36.4,23.2,51.3,51.2
2014-02-10,49.0,8187.5,35.5,25.2,52.4,50.9
2014-02-11,45.5,9580.0,34.7,27.3,49.0,50.1
2014-02-12,45.0,7105.0,38.4,30.3,45.5,48.6
2014-02-13,45.0,11033.0,32.7,36.8,45.0,47.4
2014-02-14,47.7,13200.0,34.6,48.5,45.0,46.4
2014-02-15,48.2,12518.8,34.1,47.3,47.7,46.3
2014-02-16,48.7,11837.5,33.7,46.1,48.2,46.9
2014-02-17,49.1,11156.2,33.2,44.9,48.7,47.7
2014-02-18,49.6,10475.0,32.7,43.7,49.1,48.7
2014-02-19,51.0,6630.0,28.3,40.4,49.6,49.3
2014-02-20,48.4,6720.0,32.7,37.5,51.0,49.4
2014-02-21,48.9,7845.0,39.0,45.6,48.4,49.4
2014-02-22,49.0,7875.0,41.4,50.5,48.9,49.4
2014-02-23,52.5,7350.0,44.8,49.3,49.0,50.0
2014-02-24,53.5,8740.5,42.0,50.8,52.5,50.5
2014-02-25,54.4,10131.0,39.2,52.4,53.5,51.7
2014-02-26,55.7,5863.0,36.3,48.8,54.4,53.0
2014-02-27,56.2,7042.0,42.7,50.5,55.7,54.5
2014-02-28,55.8,10659.0,40.8,56.4,56.2,55.1
2014-03-01,59.7,8280.0,46.8,51.8,55.8,56.4
2014-03-02,61.0,8000.0,48.7,49.5,59.7,57.7
2014-03-03,60.7,8470.0,46.4,49.8,61.0,58.7
2014-03-04,60.4,8940.0,44.1,50.0,60.7,59.5
2014-03-05,62.0,5415.0,42.1,43.0,60.4,60.8
2014-03-06,60.1,7935.0,40.1,41.1,62.0,60.8
2014-03-07,58.8,5250.0,32.6,40.1,60.1,60.4
2014-03-08,56.3,6359.0,37.7,40.7,58.8,59.5
2014-03-09,56.0,7905.0,41.3,40.8,56.3,58.6
2014-03-10,55.9,8380.5,40.1,41.0,56.0,57.4
2014-03-11,55.8,8856.0,39.0,41.1,55.9,56.6
2014-03-12,58.0,7690.0,39.1,46.5,55.8,56.4
2014-03-13,59.4,7119.0,42.0,45.4,58.0,57.0
2014-03-14,59.8,11445.0,37.7,49.8,59.4,57.8
2014-03-15,60.5,11457.0,41.8,47.9,59.8,58.7
2014-03-16,57.4,11280.0,48.3,44.1,60.5,59.0
2014-03-17,59.1,9886.5,44.8,43.0,57.4,59.2
2014-03-18,60.8,8493.0,41.3,41.8,59.1,59.5
2014-03-19,57.5,8280.0,40.3,36.2,60.8,59.1
2014-03-20,56.9,6903.0,40.9,34.5,57.5,58.3
2014-03-21,58.6,5460.0,47.9,31.6,56.9,58.6
2014-03-22,60.1,8175.0,43.8,34.3,58.6,58.8
2014-03-23,61.6,8520.0,45.9,36.1,60.1,58.9
2014-03-24,61.5,8822.5,45.6,35.8,61.6,59.7
2014-03-25,61.4,9125.0,45.3,35.4,61.5,60.6
2014-03-26,61.6,6418.0,40.5,33.8,61.4,61.2
2014-03-27,61.1,6305.0,41.3,29.0,61.6,61.4
2014-03-28,58.9,7688.0,40.7,29.2,61.1,60.9
2014-03-29,60.5,8385.0,39.5,26.8,58.9,60.7
2014-03-30,59.4,12226.0,44.2,23.9,60.5,60.3
2014-03-31,59.0,12031.0,45.4,24.1,59.4,59.8
2014-04-01,58.6,11836.0,46.6,24.3,59.0,59.3
2014-04-02,59.0,8385.0,54.4,22.6,58.6,59.3
2014-04-03,56.0,10440.0,49.5,23.3,59.0,58.4
2014-04-04,58.0,12960.0,57.5,27.8,56.0,58.1
2014-04-05,55.8,14086.2,54.3,25.8,58.0,57.5
2014-04-06,53.6,15212.5,51.1,23.7,55.8,56.5
2014-04-07,51.5,16338.8,47.9,21.7,53.6,55.0
2014-04-08,49.3,17465.0,44.7,19.6,51.5,53.6
2014-04-09,47.8,11270.0,46.5,19.6,49.3,51.6
2014-04-10,46.9,10897.0,42.5,20.3,47.8,49.8
2014-04-11,50.3,9735.0,41.0,20.6,46.9,49.2
2014-04-12,49.7,11061.0,45.2,24.9,50.3,48.8
2014-04-13,50.8,17726.0,45.8,24.2,49.7,49.1
2014-04-14,51.2,14652.0,45.4,24.4,50.8,49.8
2014-04-15,51.6,11578.0,45.0,24.5,51.2,50.7
2014-04-16,49.4,11100.0,50.0,23.4,51.6,50.5
2014-04-17,48.4,8289.0,46.2,24.4,49.4,50.3
2014-04-18,43.6,10354.0,40.1,26.6,48.4,48.8
2014-04-19,47.3,9562.0,44.5,30.6,43.6,48.1
2014-04-20,45.1,13215.0,47.9,29.2,47.3,46.8
2014-04-21,44.2,14225.5,46.0,28.6,45.1,45.7
2014-04-22,43.2,15236.0,44.0,28.0,44.2,44.7
2014-04-23,44.7,10183.0,48.4,26.5,43.2,44.9
2014-04-24,43.5,9300.0,49.9,27.0,44.7,44.1
2014-04-25,44.6,7205.0,45.7,28.9,43.5,44.0
2014-04-26,47.0,8931.0,43.7,32.0,44.6,44.6
2014-04-27,48.2,13095.0,45.5,29.9,47.0,45.6
2014-04-28,48.8,14340.5,46.1,31.6,48.2,46.4
2014-04-29,49.3,15586.0,46.8,33.2,48.8,47.6
2014-04-30,46.6,8557.0,51.9,30.9,49.3,48.0
2014-05-01,50.3,13163.0,47.4,29.7,46.6,48.6
2014-05-02,47.1,9481.0,45.6,29.0,50.3,48.4
2014-05-03,48.2,11260.0,49.4,33.5,47.1,48.3
2014-05-04,47.6,13158.0,47.1,31.8,48.2,48.0
2014-05-05,47.5,13936.5,49.0,32.5,47.6,48.1
2014-05-06,47.5,14715.0,50.9,33.2,47.5,47.6
2014-05-07,47.8,9840.0,45.1,30.3,47.5,47.7
2014-05-08,45.9,10893.0,49.7,35.4,47.8,47.3
2014-05-09,46.6,9366.0,44.2,36.3,45.9,47.1
2014-05-10,47.2,10206.0,44.6,35.4,46.6,47.0
2014-05-11,50.7,11286.0,50.9,36.7,47.2,47.6
2014-05-12,51.2,11790.5,48.2,37.5,50.7,48.3
2014-05-13,51.8,12295.0,45.5,38.3,51.2,49.5
2014-05-14,52.1,9927.0,47.5,35.7,51.8,50.6
2014-05-15,53.5,9295.0,51.1,34.4,52.1,51.9
2014-05-16,49.1,7500.0,43.8,32.9,53.5,51.5
2014-05-17,51.0,8007.0,43.7,33.7,49.1,51.5
2014-05-18,47.5,11754.0,43.4,31.8,51.0,50.6
2014-05-19,49.1,10921.5,42.3,30.7,47.5,50.0
2014-05-20,50.7,10089.0,41.2,29.6,49.1,49.5
2014-05-21,44.5,9273.0,38.3,23.9,50.7,48.6
2014-05-22,45.9,8920.0,43.4,26.3,44.5,47.5
2014-05-23,46.5,9465.0,45.1,35.4,45.9,47.3
2014-05-24,46.7,11243.0,39.2,38.5,46.5,46.9
2014-05-25,48.7,10347.0,42.7,36.0,46.7,46.5
2014-05-26,48.0,11357.5,41.2,37.5,48.7,47.2
2014-05-27,47.4,12368.0,39.6,38.9,48.0,47.5
2014-05-28,49.3,12396.0,45.2,44.6,47.4,48.0
2014-05-29,44.7,15738.0,48.6,44.3,49.3,47.6
2014-05-30,43.1,10470.0,36.7,38.1,44.7,46.5
2014-05-31,44.1,11477.0,36.6,34.3,43.1,45.7
2014-06-01,42.4,12216.0,44.2,31.4,44.1,44.7
2014-06-02,40.2,10985.0,46.2,32.9,42.4,42.9
2014-06-03,39.5,12424.7,44.3,32.5,40.2,41.9
2014-06-04,38.7,13864.3,42.4,32.2,39.5,41.0
2014-06-05,38.0,15304.0,40.5,31.8,38.7,39.8
2014-06-06,34.1,12382.0,39.0,26.7,38.0,38.1
2014-06-07,37.6,10110.0,34.2,29.9,34.1,37.6
2014-06-08,29.0,13831.0,32.2,28.4,37.6,35.5
2014-06-09,31.2,13749.0,32.0,29.8,29.0,34.0
2014-06-10,33.4,13667.0,31.8,31.2,31.2,33.1
2014-06-11,33.9,15931.0,30.0,35.2,33.4,33.0
2014-06-12,32.8,16635.0,35.1,40.1,33.9,32.1
2014-06-13,30.8,13404.0,30.3,40.2,32.8,32.4
2014-06-14,27.7,14687.0,34.5,39.7,30.8,31.7
2014-06-15,28.9,12540.0,32.5,41.0,27.7,30.8
2014-06-16,28.9,13395.5,30.1,39.6,28.9,29.8
2014-06-17,28.9,14251.0,27.8,38.3,28.9,29.0
2014-06-18,28.2,10403.0,27.4,31.5,28.9,28.5
2014-06-19,24.4,12654.0,26.4,26.2,28.2,27.9
2014-06-20,23.7,11659.0,20.6,24.3,24.4,26.8
2014-06-21,24.5,11094.0,18.0,27.6,23.7,25.9
2014-06-22,26.2,9955.0,28.8,27.2,24.5,25.4
2014-06-23,27.2,10392.5,26.6,26.9,26.2,25.2
2014-06-24,28.3,10830.0,24.3,26.6,27.2,26.0
2014-06-25,26.7,11193.0,26.2,25.1,28.3,26.6
2014-06-26,29.3,12232.0,31.5,23.2,26.7,27.5
2014-06-27,26.0,13005.0,26.9,21.2,29.3,27.5
2014-06-28,29.8,8680.0,30.8,19.8,26.0,28.0
2014-06-29,26.2,11565.0,29.0,18.4,29.8,27.6
2014-06-30,24.2,13710.0,25.2,18.6,26.2,27.1
2014-07-01,22.2,15855.0,21.4,18.9,24.2,25.7
2014-07-02,21.0,11663.0,19.9,16.6,22.2,24.7
2014-07-03,17.0,12292.0,17.2,15.8,21.0,22.1
2014-07-04,15.8,12960.0,18.7,14.7,17.0,20.0
2014-07-05,16.6,11334.0,16.5,15.7,15.8,18.5
2014-07-06,18.7,11415.0,21.2,17.3,16.6,17.8
2014-07-07,17.8,12654.0,21.4,16.8,18.7,17.2
2014-07-08,16.8,13893.0,21.5,16.3,17.8,17.1
2014-07-09,17.6,11685.0,23.7,14.6,16.8,17.5
2014-07-10,19.2,13457.0,20.0,13.9,17.6,18.0
2014-07-11,16.8,16980.0,22.1,15.3,19.2,17.6
2014-07-12,19.0,11727.0,20.9,14.0,16.8,17.9
2014-07-13,18.4,12555.0,28.4,12.8,19.0,18.2
2014-07-14,18.5,12686.5,26.8,12.9,18.4,18.4
2014-07-15,18.6,12818.0,25.1,12.9,18.5,18.3
2014-07-16,18.4,11022.0,19.9,13.0,18.6,18.6
2014-07-17,21.1,9027.0,18.6,12.0,18.4,19.0
2014-07-18,19.8,11640.0,19.7,11.8,21.1,19.3
2014-07-19,19.1,10745.0,20.1,13.7,19.8,19.4
2014-07-20,20.0,10790.0,25.8,14.0,19.1,19.7
2014-07-21,21.7,10812.5,23.5,14.4,20.0,20.3
2014-07-22,23.4,10835.0,21.1,14.8,21.7,20.8
2014-07-23,22.6,8985.0,20.8,13.8,23.4,21.4
2014-07-24,22.4,10412.0,24.0,17.9,22.6,22.0
2014-07-25,23.5,10425.0,25.9,17.1,22.4,22.7
2014-07-26,26.2,14250.0,23.4,14.1,23.5,23.6
2014-07-27,25.3,14010.0,23.0,13.4,26.2,24.0
