日期,市場,產品,上價,中價,下價,平均價(元/公斤),平均價_跟前一交易日比較%,交易量(公斤),交易量_跟前一交易日比較%
104/04/14,109 台北一  ,P3 番石榴 帝王芭 ,37.3,23.9,12.1,24.3, + 23,"3,948", + 17
104/04/15,109 台北一  ,P3 番石榴 帝王芭 ,41.7,28.3,13.9,28.1, + 16,"3,306", - 16
104/04/16,109 台北一  ,P3 番石榴 帝王芭 ,42.9,27.7,12.1,27.6, -  2,"4,846", + 47
104/04/17,109 台北一  ,P3 番石榴 帝王芭 ,43.8,25.4,8.7,25.7, -  7,"3,955", - 18
104/04/18,109 台北一  ,P3 番石榴 帝王芭 ,43.9,23.1,7.3,24.1, -  6,"5,580", + 41
104/04/19,109 台北一  ,P3 番石榴 帝王芭 ,47.0,23.0,8.7,24.9, +  3,"4,272", - 23
104/04/21,109 台北一  ,P3 番石榴 帝王芭 ,43.0,21.8,7.9,23.2, -  7,"4,698", + 10
104/04/22,109 台北一  ,P3 番石榴 帝王芭 ,42.1,27.8,12.8,27.7, + 19,"2,607", - 45
104/04/23,109 台北一  ,P3 番石榴 帝王芭 ,41.6,30.3,18.0,30.1, +  9,"2,641", +  1
104/04/24,109 台北一  ,P3 番石榴 帝王芭 ,46.1,28.3,10.8,28.4, -  6,"3,625", + 37
104/04/25,109 台北一  ,P3 番石榴 帝王芭 ,53.0,31.9,11.2,32.0, + 13,"3,731", +  3
104/04/26,109 台北一  ,P3 番石榴 帝王芭 ,49.5,33.9,18.9,34.0, +  6,"3,165", - 15
104/04/28,109 台北一  ,P3 番石榴 帝王芭 ,48.0,30.4,12.2,30.3, - 11,"5,048", + 59
104/04/29,109 台北一  ,P3 番石榴 帝王芭 ,45.3,28.0,12.8,28.4, -  6,"5,587", + 11
104/04/30,109 台北一  ,P3 番石榴 帝王芭 ,41.3,28.2,14.1,28.0, -  1,"3,940", - 29
104/05/01,109 台北一  ,P3 番石榴 帝王芭 ,38.7,26.2,11.2,25.7, -  8,"3,774", -  4
104/05/02,109 台北一  ,P3 番石榴 帝王芭 ,43.6,31.8,13.1,30.4, + 18,"3,721", -  1
104/05/03,109 台北一  ,P3 番石榴 帝王芭 ,43.0,30.5,12.1,29.3, -  4,"3,384", -  9
104/05/05,109 台北一  ,P3 番石榴 帝王芭 ,41.9,28.7,14.4,28.5, -  3,"3,960", + 17
104/05/06,109 台北一  ,P3 番石榴 帝王芭 ,43.3,27.3,13.0,27.6, -  3,"3,325", - 16
104/05/07,109 台北一  ,P3 番石榴 帝王芭 ,48.5,28.0,7.9,28.1, +  2,"2,821", - 15
104/05/08,109 台北一  ,P3 番石榴 帝王芭 ,54.1,28.6,9.8,29.9, +  6,"2,665", -  6
104/05/09,109 台北一  ,P3 番石榴 帝王芭 ,60.7,32.8,15.1,34.9, + 17,"3,265", + 23
104/05/10,109 台北一  ,P3 番石榴 帝王芭 ,63.3,32.9,16.6,35.7, +  2,"2,416", - 26
104/05/12,109 台北一  ,P3 番石榴 帝王芭 ,63.0,36.4,13.8,37.2, +  4,"2,542", +  5
104/05/13,109 台北一  ,P3 番石榴 帝王芭 ,59.3,30.2,14.7,32.9, - 12,"3,651", + 44
104/05/14,109 台北一  ,P3 番石榴 帝王芭 ,57.3,28.7,9.2,30.5, -  7,"3,841", +  5
104/05/15,109 台北一  ,P3 番石榴 帝王芭 ,61.8,27.8,10.4,31.1, +  2,"2,307", - 40
104/05/16,109 台北一  ,P3 番石榴 帝王芭 ,70.4,33.5,16.9,37.6, + 21,"3,859", + 67
104/05/17,109 台北一  ,P3 番石榴 帝王芭 ,62.0,32.3,20.1,35.8, -  5,"3,667", -  5
104/05/19,109 台北一  ,P3 番石榴 帝王芭 ,65.1,33.7,19.0,37.0, +  3,"4,141", + 13
104/05/20,109 台北一  ,P3 番石榴 帝王芭 ,57.0,29.1,17.1,32.3, - 13,"3,312", - 20
104/05/21,109 台北一  ,P3 番石榴 帝王芭 ,62.2,27.2,13.1,31.4, -  3,"2,553", - 23
104/05/22,109 台北一  ,P3 番石榴 帝王芭 ,71.6,42.5,23.7,44.5, + 42,"1,335", - 48
104/05/23,109 台北一  ,P3 番石榴 帝王芭 ,87.3,51.4,31.6,54.7, + 23,"1,598", + 20
104/05/24,109 台北一  ,P3 番石榴 帝王芭 ,77.4,42.8,26.5,46.5, - 15,"3,298", +106
104/05/26,109 台北一  ,P3 番石榴 帝王芭 ,81.0,48.6,32.7,51.9, + 12,"2,368", - 28
104/05/27,109 台北一  ,P3 番石榴 帝王芭 ,76.1,46.9,30.7,49.5, -  5,"2,513", +  6
104/05/28,109 台北一  ,P3 番石榴 帝王芭 ,71.4,45.6,29.1,47.5, -  4,"2,393", -  5
104/05/29,109 台北一  ,P3 番石榴 帝王芭 ,73.8,46.0,26.2,47.6, +  0,"1,913", - 20
104/05/30,109 台北一  ,P3 番石榴 帝王芭 ,76.7,45.5,25.4,47.7, +  0,"3,004", + 57
104/05/31,109 台北一  ,P3 番石榴 帝王芭 ,89.7,58.5,35.2,60.1, + 26,"1,953", - 35
104/06/02,109 台北一  ,P3 番石榴 帝王芭 ,89.8,60.6,40.5,62.5, +  4,"2,383", + 22
104/06/03,109 台北一  ,P3 番石榴 帝王芭 ,76.6,55.2,40.5,56.6, -  9,"2,511", +  5
104/06/04,109 台北一  ,P3 番石榴 帝王芭 ,67.1,45.0,33.7,47.2, - 17,"2,292", -  9
104/06/05,109 台北一  ,P3 番石榴 帝王芭 ,73.6,53.4,35.8,53.9, + 14,962, - 58
104/06/06,109 台北一  ,P3 番石榴 帝王芭 ,86.8,59.9,38.8,61.1, + 13,"1,440", + 50
104/06/07,109 台北一  ,P3 番石榴 帝王芭 ,85.1,62.6,37.7,62.1, +  2,"1,523", +  6
104/06/09,109 台北一  ,P3 番石榴 帝王芭 ,81.5,57.5,35.6,57.9, -  7,"2,650", + 74
104/06/10,109 台北一  ,P3 番石榴 帝王芭 ,75.5,61.6,35.1,59.1, +  2,"1,791", - 32
104/06/11,109 台北一  ,P3 番石榴 帝王芭 ,72.6,45.9,5.5,43.2, - 27,"1,693", -  5
104/06/12,109 台北一  ,P3 番石榴 帝王芭 ,71.0,53.0,34.3,52.9, + 22,"1,478", - 13
104/06/13,109 台北一  ,P3 番石榴 帝王芭 ,86.4,56.6,32.0,57.7, +  9,"2,575", + 74
104/06/14,109 台北一  ,P3 番石榴 帝王芭 ,83.9,57.5,34.4,58.1, +  1,"1,966", - 24
104/06/16,109 台北一  ,P3 番石榴 帝王芭 ,79.1,64.4,43.9,63.3, +  9,"1,648", - 16
104/06/17,109 台北一  ,P3 番石榴 帝王芭 ,71.6,46.1,15.8,45.1, - 29,"2,244", + 36
104/06/18,109 台北一  ,P3 番石榴 帝王芭 ,80.2,44.9,26.4,48.2, +  7,"1,611", - 28
104/06/19,109 台北一  ,P3 番石榴 帝王芭 ,78.9,42.4,22.3,45.7, -  5,"2,278", + 41
104/06/20,109 台北一  ,P3 番石榴 帝王芭 ,78.3,48.9,25.0,50.0, +  9,"1,451", - 36
104/06/23,109 台北一  ,P3 番石榴 帝王芭 ,79.2,47.9,16.3,47.8, -  4,"2,386", + 64
104/06/24,109 台北一  ,P3 番石榴 帝王芭 ,68.8,33.9,20.2,38.2, - 20,"2,129", - 11
104/06/25,109 台北一  ,P3 番石榴 帝王芭 ,77.7,46.4,26.8,48.7, + 27,"1,816", - 15
104/06/26,109 台北一  ,P3 番石榴 帝王芭 ,81.7,47.5,31.2,51.1, +  5,"1,413", - 22
104/06/27,109 台北一  ,P3 番石榴 帝王芭 ,83.2,48.2,26.4,50.8, -  1,"2,010", + 42
104/06/28,109 台北一  ,P3 番石榴 帝王芭 ,91.2,62.3,36.6,62.9, + 24,"1,211", - 40
104/06/30,109 台北一  ,P3 番石榴 帝王芭 ,97.8,66.0,24.6,64.1, +  2,"1,044", - 14
104/07/01,109 台北一  ,P3 番石榴 帝王芭 ,89.8,63.3,39.5,63.9, -  0,"1,006", -  4
104/07/02,109 台北一  ,P3 番石榴 帝王芭 ,76.6,35.4,15.0,39.6, - 38,"1,708", + 70
104/07/03,109 台北一  ,P3 番石榴 帝王芭 ,84.0,44.7,12.6,46.1, + 16,929, - 46
104/07/04,109 台北一  ,P3 番石榴 帝王芭 ,81.7,45.3,18.2,47.2, +  2,"3,007", +224
104/07/05,109 台北一  ,P3 番石榴 帝王芭 ,69.1,37.2,17.4,39.6, - 16,"2,433", - 19
104/07/07,109 台北一  ,P3 番石榴 帝王芭 ,76.6,40.9,16.0,43.1, +  9,"1,908", - 22
104/07/08,109 台北一  ,P3 番石榴 帝王芭 ,80.1,45.2,5.7,44.3, +  3,989, - 48
104/07/09,109 台北一  ,P3 番石榴 帝王芭 ,87.3,55.2,28.7,56.3, + 27,"1,069", +  8
104/07/10,109 台北一  ,P3 番石榴 帝王芭 ,74.6,34.0,11.0,37.5, - 33,"1,637", + 53
104/07/11,109 台北一  ,P3 番石榴 帝王芭 ,70.2,40.5,23.4,43.0, + 15,"2,482", + 52
104/07/12,109 台北一  ,P3 番石榴 帝王芭 ,71.8,34.3,17.7,38.4, - 11,"1,988", - 20
104/07/14,109 台北一  ,P3 番石榴 帝王芭 ,70.4,36.0,18.6,39.4, +  3,"2,461", + 24
104/07/15,109 台北一  ,P3 番石榴 帝王芭 ,64.5,33.0,10.7,34.8, - 12,"2,423", -  2
104/07/16,109 台北一  ,P3 番石榴 帝王芭 ,67.9,27.0,11.8,32.1, -  8,"2,570", +  6
104/07/17,109 台北一  ,P3 番石榴 帝王芭 ,68.0,39.6,19.9,41.4, + 29,"2,091", - 19
104/07/18,109 台北一  ,P3 番石榴 帝王芭 ,65.2,38.5,19.4,40.0, -  3,"3,114", + 49
104/07/19,109 台北一  ,P3 番石榴 帝王芭 ,57.0,30.5,16.2,33.0, - 18,"2,805", - 10
104/07/21,109 台北一  ,P3 番石榴 帝王芭 ,68.8,39.2,24.8,42.2, + 28,"2,506", - 11
104/07/22,109 台北一  ,P3 番石榴 帝王芭 ,60.7,36.7,20.9,38.3, -  9,"2,037", - 19
104/07/23,109 台北一  ,P3 番石榴 帝王芭 ,50.7,33.5,18.4,33.9, - 11,"2,061", +  1
104/07/24,109 台北一  ,P3 番石榴 帝王芭 ,58.5,36.4,19.5,37.4, + 10,"2,930", + 42
104/07/25,109 台北一  ,P3 番石榴 帝王芭 ,65.3,38.9,13.2,39.0, +  4,"2,750", -  6
104/07/26,109 台北一  ,P3 番石榴 帝王芭 ,62.6,35.4,20.4,37.9, -  3,"2,819", +  3
104/07/28,109 台北一  ,P3 番石榴 帝王芭 ,68.2,45.7,20.5,45.2, + 19,"2,429", - 14
104/07/29,109 台北一  ,P3 番石榴 帝王芭 ,69.1,43.7,23.5,44.7, -  1,"1,556", - 36
104/07/30,109 台北一  ,P3 番石榴 帝王芭 ,71.5,48.3,25.7,48.4, +  8,"1,918", + 23
104/07/31,109 台北一  ,P3 番石榴 帝王芭 ,65.4,45.6,25.5,45.6, -  6,"2,038", +  6
104/08/01,109 台北一  ,P3 番石榴 帝王芭 ,66.8,47.6,27.9,47.5, +  4,"2,646", + 30
104/08/02,109 台北一  ,P3 番石榴 帝王芭 ,71.4,50.6,25.9,49.8, +  5,"1,788", - 32
104/08/04,109 台北一  ,P3 番石榴 帝王芭 ,68.4,42.8,19.3,43.2, - 13,"3,376", + 89
104/08/05,109 台北一  ,P3 番石榴 帝王芭 ,61.7,43.0,22.7,42.7, -  1,"2,738", - 19
104/08/06,109 台北一  ,P3 番石榴 帝王芭 ,70.5,51.1,30.2,50.8, + 19,"2,711", -  1
104/08/07,109 台北一  ,P3 番石榴 帝王芭 ,73.0,40.6,17.2,42.4, - 17,"3,439", + 27
104/08/08,109 台北一  ,P3 番石榴 帝王芭 ,73.5,55.3,28.8,53.7, + 27,"1,555", - 55
104/08/09,109 台北一  ,P3 番石榴 帝王芭 ,80.7,67.2,45.0,65.4, + 22,"1,176", - 24
104/08/11,109 台北一  ,P3 番石榴 帝王芭 ,82.7,52.9,26.9,53.6, - 18,"2,190", + 86
104/08/12,109 台北一  ,P3 番石榴 帝王芭 ,102.6,55.5,19.9,57.8, +  8,"1,776", - 19
104/08/13,109 台北一  ,P3 番石榴 帝王芭 ,105.8,65.7,28.2,66.2, + 15,"1,236", - 30
104/08/14,109 台北一  ,P3 番石榴 帝王芭 ,108.1,68.0,6.7,63.7, -  4,"1,424", + 15
104/08/15,109 台北一  ,P3 番石榴 帝王芭 ,124.7,85.6,36.9,83.6, + 31,"1,302", -  9
104/08/16,109 台北一  ,P3 番石榴 帝王芭 ,115.2,75.9,44.9,77.5, -  7,"1,957", + 50
104/08/18,109 台北一  ,P3 番石榴 帝王芭 ,119.8,71.7,24.2,71.8, -  7,"1,586", - 19
104/08/19,109 台北一  ,P3 番石榴 帝王芭 ,117.8,71.2,30.2,72.3, +  1,"1,757", + 11
104/08/20,109 台北一  ,P3 番石榴 帝王芭 ,119.3,68.4,26.2,70.2, -  3,"1,520", - 13
104/08/21,109 台北一  ,P3 番石榴 帝王芭 ,120.3,91.9,52.3,89.7, + 28,948, - 38
104/08/22,109 台北一  ,P3 番石榴 帝王芭 ,122.2,84.1,50.3,85.0, -  5,"1,636", + 73
104/08/23,109 台北一  ,P3 番石榴 帝王芭 ,130.8,82.1,41.6,83.8, -  1,"1,352", - 17
104/08/25,109 台北一  ,P3 番石榴 帝王芭 ,122.9,101.6,70.0,99.6, + 19,879, - 35
104/08/26,109 台北一  ,P3 番石榴 帝王芭 ,118.5,77.5,37.8,77.8, - 22,"1,326", + 51
104/08/27,109 台北一  ,P3 番石榴 帝王芭 ,130.6,91.5,49.5,90.9, + 17,819, - 38
104/08/28,109 台北一  ,P3 番石榴 帝王芭 ,128.7,74.6,29.9,76.5, - 16,"1,369", + 67
104/09/01,109 台北一  ,P3 番石榴 帝王芭 ,117.9,76.6,40.3,77.6, +  1,"1,651", + 21
104/09/02,109 台北一  ,P3 番石榴 帝王芭 ,114.4,64.7,27.9,67.3, - 13,"1,961", + 19
104/09/03,109 台北一  ,P3 番石榴 帝王芭 ,107.0,63.9,34.2,66.6, -  1,"1,688", - 14
104/09/04,109 台北一  ,P3 番石榴 帝王芭 ,124.5,70.9,35.5,74.5, + 12,"1,071", - 37
104/09/05,109 台北一  ,P3 番石榴 帝王芭 ,136.4,107.7,56.0,103.1, + 38,680, - 37
104/09/06,109 台北一  ,P3 番石榴 帝王芭 ,140.7,100.4,52.5,98.9, -  4,442, - 35
104/09/08,109 台北一  ,P3 番石榴 帝王芭 ,141.6,97.2,65.6,99.7, +  1,"1,050", +138
104/09/09,109 台北一  ,P3 番石榴 帝王芭 ,144.6,88.9,62.9,94.8, -  5,544, - 48
104/09/10,109 台北一  ,P3 番石榴 帝王芭 ,125.3,77.8,39.9,79.7, - 16,844, + 55
104/09/11,109 台北一  ,P3 番石榴 帝王芭 ,119.7,54.1,35.8,63.5, - 20,"1,425", + 69
104/09/12,109 台北一  ,P3 番石榴 帝王芭 ,136.0,64.3,29.2,71.6, + 13,"1,664", + 17
104/09/13,109 台北一  ,P3 番石榴 帝王芭 ,136.2,71.4,30.4,76.2, +  6,"1,113", - 33
104/09/15,109 台北一  ,P3 番石榴 帝王芭 ,132.4,78.2,39.5,81.3, +  7,"1,352", + 21
104/09/16,109 台北一  ,P3 番石榴 帝王芭 ,130.0,56.9,29.3,66.0, - 19,963, - 29
104/09/17,109 台北一  ,P3 番石榴 帝王芭 ,112.6,75.0,47.5,77.0, + 17,936, -  3
104/09/18,109 台北一  ,P3 番石榴 帝王芭 ,113.8,68.0,47.3,73.0, -  5,"1,103", + 18
104/09/19,109 台北一  ,P3 番石榴 帝王芭 ,98.9,55.4,39.9,61.0, - 16,"3,066", +178
104/09/20,109 台北一  ,P3 番石榴 帝王芭 ,103.1,50.8,34.6,58.0, -  5,"2,949", -  4
104/09/22,109 台北一  ,P3 番石榴 帝王芭 ,124.8,55.8,29.9,64.4, + 11,"2,290", - 22
104/09/23,109 台北一  ,P3 番石榴 帝王芭 ,119.6,62.0,32.5,67.6, +  5,"1,546", - 32
104/09/24,109 台北一  ,P3 番石榴 帝王芭 ,111.5,45.6,25.3,54.7, - 19,"1,516", -  2
104/09/25,109 台北一  ,P3 番石榴 帝王芭 ,111.4,48.4,23.9,56.1, +  3,"2,221", + 47
104/09/26,109 台北一  ,P3 番石榴 帝王芭 ,110.7,47.2,27.3,55.9, -  0,"2,856", + 29
104/09/27,109 台北一  ,P3 番石榴 帝王芭 ,113.7,44.5,24.1,54.3, -  3,"1,934", - 32
104/09/30,109 台北一  ,P3 番石榴 帝王芭 ,125.7,55.6,31.5,64.8, + 19,"1,738", - 10
104/10/01,109 台北一  ,P3 番石榴 帝王芭 ,84.1,42.0,24.0,46.9, - 28,"2,359", + 36
104/10/02,109 台北一  ,P3 番石榴 帝王芭 ,113.5,39.0,20.0,50.1, +  7,"2,057", - 13
104/10/03,109 台北一  ,P3 番石榴 帝王芭 ,123.1,45.7,28.9,57.8, + 15,"2,447", + 19
104/10/04,109 台北一  ,P3 番石榴 帝王芭 ,139.2,63.8,31.6,72.4, + 25,"1,354", - 45
104/10/06,109 台北一  ,P3 番石榴 帝王芭 ,124.5,56.9,22.0,63.4, - 12,"1,712", + 26
104/10/07,109 台北一  ,P3 番石榴 帝王芭 ,115.2,50.1,28.5,58.8, -  7,"1,445", - 16
104/10/08,109 台北一  ,P3 番石榴 帝王芭 ,132.4,58.7,34.4,68.6, + 17,"1,063", - 26
104/10/09,109 台北一  ,P3 番石榴 帝王芭 ,137.9,64.8,34.5,73.4, +  7,"1,355", + 27
104/10/10,109 台北一  ,P3 番石榴 帝王芭 ,102.6,60.9,39.9,65.1, - 11,"1,833", + 35
104/10/11,109 台北一  ,P3 番石榴 帝王芭 ,124.2,76.9,48.0,80.6, + 24,"1,141", - 38
104/10/13,109 台北一  ,P3 番石榴 帝王芭 ,104.4,66.4,41.5,69.0, - 14,"1,099", -  4
104/10/14,109 台北一  ,P3 番石榴 帝王芭 ,129.1,67.8,40.4,74.6, +  8,"1,130", +  3
104/10/15,109 台北一  ,P3 番石榴 帝王芭 ,93.2,63.4,45.0,65.7, - 12,"1,553", + 37
104/10/16,109 台北一  ,P3 番石榴 帝王芭 ,109.7,62.7,46.2,68.8, +  5,"1,054", - 32
104/10/17,109 台北一  ,P3 番石榴 帝王芭 ,113.4,64.3,34.8,68.2, -  1,"1,532", + 45
104/10/18,109 台北一  ,P3 番石榴 帝王芭 ,107.6,74.1,55.6,77.1, + 13,"1,918", + 25
104/10/20,109 台北一  ,P3 番石榴 帝王芭 ,109.2,68.7,48.0,72.7, -  6,"1,316", - 31
104/10/21,109 台北一  ,P3 番石榴 帝王芭 ,109.2,76.3,62.8,80.2, + 10,745, - 43
104/10/22,109 台北一  ,P3 番石榴 帝王芭 ,109.4,80.4,45.4,79.2, -  1,517, - 31
104/10/23,109 台北一  ,P3 番石榴 帝王芭 ,114.9,75.3,56.1,79.4, +  0,"1,857", +259
104/10/24,109 台北一  ,P3 番石榴 帝王芭 ,91.7,60.3,37.4,62.0, - 22,"2,785", + 50
104/10/25,109 台北一  ,P3 番石榴 帝王芭 ,83.9,56.9,40.9,59.1, -  5,"2,141", - 23
104/10/27,109 台北一  ,P3 番石榴 帝王芭 ,98.8,54.8,40.4,60.7, +  3,"1,237", - 42
104/10/28,109 台北一  ,P3 番石榴 帝王芭 ,110.6,57.9,36.9,64.2, +  6,"1,267", +  2
104/10/29,109 台北一  ,P3 番石榴 帝王芭 ,91.2,60.0,38.1,61.8, -  4,"1,844", + 46
104/10/30,109 台北一  ,P3 番石榴 帝王芭 ,105.1,62.1,34.9,65.3, +  6,"1,700", -  8
104/10/31,109 台北一  ,P3 番石榴 帝王芭 ,98.1,51.5,28.8,56.3, - 14,"2,271", + 34
104/11/01,109 台北一  ,P3 番石榴 帝王芭 ,92.5,52.9,37.3,57.7, +  2,"1,921", - 15
104/11/03,109 台北一  ,P3 番石榴 帝王芭 ,91.5,49.2,26.3,53.1, -  8,"3,382", + 76
104/11/04,109 台北一  ,P3 番石榴 帝王芭 ,102.3,60.2,41.4,64.9, + 22,"1,777", - 47
104/11/05,109 台北一  ,P3 番石榴 帝王芭 ,98.7,53.1,33.0,58.2, - 10,"1,498", - 16
104/11/06,109 台北一  ,P3 番石榴 帝王芭 ,100.5,50.9,36.5,57.9, -  1,"1,609", +  7
104/11/07,109 台北一  ,P3 番石榴 帝王芭 ,98.2,49.1,30.2,55.2, -  5,"2,410", + 50
104/11/08,109 台北一  ,P3 番石榴 帝王芭 ,87.3,48.7,30.8,52.8, -  4,"2,481", +  3
104/11/10,109 台北一  ,P3 番石榴 帝王芭 ,102.1,56.1,33.7,60.8, + 15,"2,264", -  9
104/11/11,109 台北一  ,P3 番石榴 帝王芭 ,104.1,55.7,34.7,61.2, +  1,"1,943", - 14
104/11/12,109 台北一  ,P3 番石榴 帝王芭 ,90.0,56.0,38.9,59.4, -  3,"2,455", + 26
104/11/13,109 台北一  ,P3 番石榴 帝王芭 ,96.2,53.1,38.3,58.7, -  1,"2,220", - 10
104/11/14,109 台北一  ,P3 番石榴 帝王芭 ,95.3,52.2,35.2,57.4, -  2,"3,346", + 51
104/11/15,109 台北一  ,P3 番石榴 帝王芭 ,91.3,48.2,30.9,53.3, -  7,"3,256", -  3
104/11/17,109 台北一  ,P3 番石榴 帝王芭 ,86.1,47.9,34.4,52.8, -  1,"4,349", + 34
104/11/18,109 台北一  ,P3 番石榴 帝王芭 ,93.4,49.7,34.9,55.5, +  5,"2,545", - 41
104/11/19,109 台北一  ,P3 番石榴 帝王芭 ,78.2,42.2,29.6,46.9, - 15,"3,344", + 31
104/11/20,109 台北一  ,P3 番石榴 帝王芭 ,93.1,49.2,25.6,53.3, + 14,"2,420", - 28
104/11/21,109 台北一  ,P3 番石榴 帝王芭 ,88.3,46.0,24.3,50.1, -  6,"3,592", + 48
104/11/22,109 台北一  ,P3 番石榴 帝王芭 ,84.1,47.0,24.7,49.9, -  0,"2,547", - 29
104/11/24,109 台北一  ,P3 番石榴 帝王芭 ,100.7,52.6,35.0,58.7, + 18,"3,071", + 21
104/11/25,109 台北一  ,P3 番石榴 帝王芭 ,113.8,60.3,40.1,67.0, + 14,"1,667", - 46
104/11/26,109 台北一  ,P3 番石榴 帝王芭 ,94.7,51.7,30.2,56.0, - 16,"1,835", + 10
104/11/27,109 台北一  ,P3 番石榴 帝王芭 ,91.5,45.9,29.0,51.6, -  8,"2,642", + 44
104/11/28,109 台北一  ,P3 番石榴 帝王芭 ,99.7,49.5,27.9,55.2, +  7,"2,938", + 11
104/11/29,109 台北一  ,P3 番石榴 帝王芭 ,86.9,46.1,25.7,50.2, -  9,"2,818", -  4
104/12/01,109 台北一  ,P3 番石榴 帝王芭 ,97.3,53.8,35.9,58.9, + 17,"2,607", -  7
104/12/02,109 台北一  ,P3 番石榴 帝王芭 ,88.9,52.7,37.8,57.0, -  3,"2,177", - 16
104/12/03,109 台北一  ,P3 番石榴 帝王芭 ,89.1,49.3,28.8,53.2, -  7,"2,306", +  6
104/12/04,109 台北一  ,P3 番石榴 帝王芭 ,100.4,55.1,28.8,58.9, + 11,"1,806", - 22
104/12/05,109 台北一  ,P3 番石榴 帝王芭 ,105.5,56.0,36.7,62.1, +  5,"3,033", + 68
104/12/06,109 台北一  ,P3 番石榴 帝王芭 ,109.7,54.5,39.2,62.5, +  1,"2,225", - 27
104/12/08,109 台北一  ,P3 番石榴 帝王芭 ,135.6,70.8,43.5,78.3, + 25,"1,080", - 51
104/12/09,109 台北一  ,P3 番石榴 帝王芭 ,136.2,72.2,39.8,78.5, +  0,"1,027", -  5
104/12/10,109 台北一  ,P3 番石榴 帝王芭 ,104.1,63.5,44.7,67.9, - 14,"1,844", + 80
104/12/11,109 台北一  ,P3 番石榴 帝王芭 ,129.1,67.0,47.7,75.5, + 11,"1,612", - 13
104/12/12,109 台北一  ,P3 番石榴 帝王芭 ,138.0,71.1,47.7,79.8, +  6,"1,947", + 21
104/12/13,109 台北一  ,P3 番石榴 帝王芭 ,99.3,60.9,42.7,65.0, - 19,"2,117", +  9
104/12/15,109 台北一  ,P3 番石榴 帝王芭 ,115.7,66.9,42.9,71.9, + 11,"2,753", + 30
104/12/16,109 台北一  ,P3 番石榴 帝王芭 ,135.6,72.3,46.5,79.8, + 11,"1,153", - 58
104/12/17,109 台北一  ,P3 番石榴 帝王芭 ,125.3,67.1,52.3,75.8, -  5,"1,337", + 16
104/12/18,109 台北一  ,P3 番石榴 帝王芭 ,123.6,73.9,53.8,79.8, +  5,"1,035", - 23
104/12/19,109 台北一  ,P3 番石榴 帝王芭 ,151.3,80.3,56.7,89.8, + 13,"1,312", + 27
104/12/20,109 台北一  ,P3 番石榴 帝王芭 ,103.8,70.3,49.4,72.8, - 19,"1,948", + 48
104/12/22,109 台北一  ,P3 番石榴 帝王芭 ,121.9,70.1,42.9,75.0, +  3,"2,012", +  3
104/12/23,109 台北一  ,P3 番石榴 帝王芭 ,140.3,82.0,60.1,89.3, + 19,"1,014", - 50
104/12/24,109 台北一  ,P3 番石榴 帝王芭 ,143.3,90.4,58.8,94.7, +  6,975, -  4
104/12/25,109 台北一  ,P3 番石榴 帝王芭 ,120.8,72.1,43.8,76.1, - 20,"1,232", + 26
104/12/26,109 台北一  ,P3 番石榴 帝王芭 ,135.9,71.1,40.0,77.8, +  2,"1,963", + 59
104/12/27,109 台北一  ,P3 番石榴 帝王芭 ,135.6,76.7,41.3,81.4, +  5,"1,225", - 38
104/12/29,109 台北一  ,P3 番石榴 帝王芭 ,152.1,67.0,31.5,76.9, -  6,"1,636", + 34
104/12/30,109 台北一  ,P3 番石榴 帝王芭 ,133.3,75.3,41.2,80.1, +  4,"1,117", - 32
104/12/31,109 台北一  ,P3 番石榴 帝王芭 ,149.5,74.4,38.4,82.2, +  3,868, - 22
105/01/01,109 台北一  ,P3 番石榴 帝王芭 ,132.1,71.8,46.3,78.8, -  4,"1,274", + 47
105/01/02,109 台北一  ,P3 番石榴 帝王芭 ,152.2,78.4,30.4,83.6, +  6,"1,585", + 24
105/01/03,109 台北一  ,P3 番石榴 帝王芭 ,138.7,76.7,47.6,83.3, -  0,"1,286", - 19
105/01/05,109 台北一  ,P3 番石榴 帝王芭 ,164.0,95.0,41.1,98.0, + 18,996, - 23
105/01/06,109 台北一  ,P3 番石榴 帝王芭 ,128.6,75.8,35.6,78.3, - 20,"1,412", + 42
105/01/07,109 台北一  ,P3 番石榴 帝王芭 ,130.6,92.0,55.1,92.3, + 18,772, - 45
105/01/08,109 台北一  ,P3 番石榴 帝王芭 ,111.8,51.4,18.0,56.8, - 38,"2,287", +196
105/01/09,109 台北一  ,P3 番石榴 帝王芭 ,142.2,73.1,34.0,79.1, + 39,"2,076", -  9
105/01/10,109 台北一  ,P3 番石榴 帝王芭 ,132.2,46.8,22.1,58.9, - 26,"1,816", - 13
105/01/12,109 台北一  ,P3 番石榴 帝王芭 ,135.9,68.1,34.2,74.9, + 27,"1,703", -  6
105/01/13,109 台北一  ,P3 番石榴 帝王芭 ,131.5,68.3,29.5,73.2, -  2,"1,106", - 35
105/01/14,109 台北一  ,P3 番石榴 帝王芭 ,128.6,81.8,39.9,82.8, + 13,"1,009", -  9
105/01/15,109 台北一  ,P3 番石榴 帝王芭 ,154.4,92.4,61.2,98.6, + 19,575, - 43
105/01/16,109 台北一  ,P3 番石榴 帝王芭 ,136.4,62.9,23.3,69.7, - 29,"2,014", +250
105/01/17,109 台北一  ,P3 番石榴 帝王芭 ,150.7,63.7,32.8,74.9, +  7,"1,015", - 50
105/01/19,109 台北一  ,P3 番石榴 帝王芭 ,138.3,74.5,38.5,80.1, +  7,"1,595", + 57
