日期,市場,產品,上價,中價,下價,平均價(元/公斤),平均價_跟前一交易日比較%,交易量(公斤),交易量_跟前一交易日比較%
108/07/19,420 豐原區,B2 鳳梨 金鑽鳳梨 ,25.0,15.2,12.0,16.5, + 15,7065, - 47
108/07/20,420 豐原區,B2 鳳梨 金鑽鳳梨 ,25.0,18.7,15.0,19.3, + 17,3990, - 44
108/07/21,420 豐原區,B2 鳳梨 金鑽鳳梨 ,25.0,18.2,15.0,18.9, -  2,9605,141
108/07/23,420 豐原區,B2 鳳梨 金鑽鳳梨 ,29.2,18.0,15.0,19.7, +  4,8925, -  7
108/07/24,420 豐原區,B2 鳳梨 金鑽鳳梨 ,30.0,19.7,15.0,20.9, +  6,4518, - 49
108/07/25,420 豐原區,B2 鳳梨 金鑽鳳梨 ,30.0,19.0,15.0,20.4, -  2,5730, + 27
108/07/26,420 豐原區,B2 鳳梨 金鑽鳳梨 ,30.0,19.1,15.0,20.5, +  0,7980, + 39
108/07/27,420 豐原區,B2 鳳梨 金鑽鳳梨 ,30.0,18.3,15.0,20.0, -  2,4065, - 49
108/07/28,420 豐原區,B2 鳳梨 金鑽鳳梨 ,30.0,18.3,15.0,20.0,0,4650, + 14
108/07/30,420 豐原區,B2 鳳梨 金鑽鳳梨 ,30.0,18.3,15.0,20.0,0,8625, + 85
108/07/31,420 豐原區,B2 鳳梨 金鑽鳳梨 ,30.0,18.3,15.0,20.0,0,5535, - 36
108/08/01,420 豐原區,B2 鳳梨 金鑽鳳梨 ,30.0,19.2,15.0,20.5, +  2,8652, + 56
108/08/02,420 豐原區,B2 鳳梨 金鑽鳳梨 ,30.0,18.3,15.0,20.0, -  2,1410, - 84
108/08/03,420 豐原區,B2 鳳梨 金鑽鳳梨 ,30.0,21.2,15.0,21.7, +  9,9288,559
108/08/04,420 豐原區,B2 鳳梨 金鑽鳳梨 ,60.0,34.4,19.9,36.6, + 68,1040, - 89
108/08/06,420 豐原區,B2 鳳梨 金鑽鳳梨 ,30.0,24.3,20.0,24.6, - 33,6698,544
108/08/07,420 豐原區,B2 鳳梨 金鑽鳳梨 ,30.0,23.9,20.0,24.3, -  1,6155, -  8
108/08/08,420 豐原區,B2 鳳梨 金鑽鳳梨 ,30.0,23.5,20.0,24.1, -  1,2415, - 61
108/08/09,420 豐原區,B2 鳳梨 金鑽鳳梨 ,27.1,19.5,14.6,20.1, - 17,3620, + 50
108/08/10,420 豐原區,B2 鳳梨 金鑽鳳梨 ,30.0,23.3,20.0,24.0, + 20,4975, + 37
108/08/11,420 豐原區,B2 鳳梨 金鑽鳳梨 ,31.5,22.7,15.0,23.0, -  4,5020, +  1
108/08/13,420 豐原區,B2 鳳梨 金鑽鳳梨 ,29.5,21.4,15.0,21.7, -  5,5629, + 12
108/08/14,420 豐原區,B2 鳳梨 金鑽鳳梨 ,30.0,25.7,19.7,25.4, + 17,11926,112
108/08/15,420 豐原區,B2 鳳梨 金鑽鳳梨 ,30.0,23.8,20.0,24.3, -  4,2620, - 78
108/08/18,420 豐原區,B2 鳳梨 金鑽鳳梨 ,30.0,23.3,20.0,24.0,  -  ,625,  -  
108/08/20,420 豐原區,B2 鳳梨 金鑽鳳梨 ,30.0,25.2,20.0,25.1, +  5,5990,858
108/08/21,420 豐原區,B2 鳳梨 金鑽鳳梨 ,30.0,21.5,15.0,21.9, - 13,4800, - 20
108/08/22,420 豐原區,B2 鳳梨 金鑽鳳梨 ,26.4,25.0,23.0,24.9, + 14,4797, -  0
108/08/23,420 豐原區,B2 鳳梨 金鑽鳳梨 ,30.0,28.1,15.0,25.9, +  4,1380, - 71
108/08/24,420 豐原區,B2 鳳梨 金鑽鳳梨 ,30.0,28.9,20.0,27.3, +  6,4510,227
108/08/25,420 豐原區,B2 鳳梨 金鑽鳳梨 ,30.0,22.6,10.0,21.6, - 21,5080, + 13
108/08/27,420 豐原區,B2 鳳梨 金鑽鳳梨 ,25.0,24.0,15.0,22.4, +  4,3880, - 24
108/08/28,420 豐原區,B2 鳳梨 金鑽鳳梨 ,30.0,25.1,15.0,24.1, +  7,8136,110
108/08/29,420 豐原區,B2 鳳梨 金鑽鳳梨 ,30.0,24.8,15.0,23.9, -  1,3038, - 63
108/08/30,420 豐原區,B2 鳳梨 金鑽鳳梨 ,32.9,22.9,15.0,23.3, -  3,4120, + 36
108/08/31,420 豐原區,B2 鳳梨 金鑽鳳梨 ,30.0,25.0,15.0,24.0, +  3,5132, + 25
108/09/01,420 豐原區,B2 鳳梨 金鑽鳳梨 ,28.9,25.0,18.4,24.5, +  2,4540, - 12
108/09/03,420 豐原區,B2 鳳梨 金鑽鳳梨 ,30.0,23.7,15.0,23.2, -  5,5608, + 24
108/09/04,420 豐原區,B2 鳳梨 金鑽鳳梨 ,30.0,30.0,18.7,27.8, + 20,6660, + 19
108/09/05,420 豐原區,B2 鳳梨 金鑽鳳梨 ,30.0,24.1,15.0,23.5, - 15,6432, -  3
108/09/06,420 豐原區,B2 鳳梨 金鑽鳳梨 ,30.0,25.7,15.0,24.4, +  4,4300, - 33
108/09/07,420 豐原區,B2 鳳梨 金鑽鳳梨 ,30.0,27.4,15.0,25.4, +  4,5900, + 37
108/09/08,420 豐原區,B2 鳳梨 金鑽鳳梨 ,30.0,24.8,15.0,23.9, -  6,4472, - 24
108/09/10,420 豐原區,B2 鳳梨 金鑽鳳梨 ,30.0,23.9,12.9,22.9, -  4,7176, + 60
108/09/11,420 豐原區,B2 鳳梨 金鑽鳳梨 ,30.0,24.5,12.0,23.1, +  1,7706, +  7
108/09/12,420 豐原區,B2 鳳梨 金鑽鳳梨 ,30.0,26.7,15.0,25.0, +  8,5520, - 28
108/09/13,420 豐原區,B2 鳳梨 金鑽鳳梨 ,30.0,26.0,12.0,24.0, -  4,1250, - 77
108/09/17,420 豐原區,B2 鳳梨 金鑽鳳梨 ,29.0,19.9,12.0,20.1,  -  ,12510,  -  
108/09/19,420 豐原區,B2 鳳梨 金鑽鳳梨 ,30.0,25.6,15.0,24.4, + 21,3820, - 69
108/09/20,420 豐原區,B2 鳳梨 金鑽鳳梨 ,30.0,23.3,15.0,23.0, -  6,4736, + 24
108/09/21,420 豐原區,B2 鳳梨 金鑽鳳梨 ,29.4,25.0,20.6,25.0, +  9,4524, -  4
108/09/22,420 豐原區,B2 鳳梨 金鑽鳳梨 ,28.9,25.0,18.0,24.4, -  2,3200, - 29
108/09/24,420 豐原區,B2 鳳梨 金鑽鳳梨 ,25.7,21.8,13.0,20.8, - 15,7500,134
108/09/25,420 豐原區,B2 鳳梨 金鑽鳳梨 ,30.0,21.1,12.0,21.1, +  1,7270, -  3
108/09/26,420 豐原區,B2 鳳梨 金鑽鳳梨 ,30.0,27.5,15.1,25.5, + 21,1012, - 86
108/09/27,420 豐原區,B2 鳳梨 金鑽鳳梨 ,28.8,21.9,15.0,21.9, - 14,9962,884
108/09/28,420 豐原區,B2 鳳梨 金鑽鳳梨 ,32.8,21.3,12.0,21.7, -  1,6792, - 32
108/09/29,420 豐原區,B2 鳳梨 金鑽鳳梨 ,25.0,20.5,17.2,20.8, -  4,3610, - 47
108/10/01,420 豐原區,B2 鳳梨 金鑽鳳梨 ,30.0,17.6,12.0,19.0, -  9,5700, + 58
108/10/02,420 豐原區,B2 鳳梨 金鑽鳳梨 ,30.0,21.6,14.4,21.9, + 15,3294, - 42
108/10/03,420 豐原區,B2 鳳梨 金鑽鳳梨 ,24.5,20.0,14.4,19.8, - 10,5310, + 61
108/10/04,420 豐原區,B2 鳳梨 金鑽鳳梨 ,25.0,20.5,15.6,20.4, +  3,11300,113
108/10/05,420 豐原區,B2 鳳梨 金鑽鳳梨 ,25.0,22.1,12.3,20.7, +  1,7105, - 37
108/10/06,420 豐原區,B2 鳳梨 金鑽鳳梨 ,25.0,21.0,13.2,20.3, -  2,4440, - 38
108/10/08,420 豐原區,B2 鳳梨 金鑽鳳梨 ,27.0,17.0,10.0,17.6, - 13,7338, + 65
108/10/09,420 豐原區,B2 鳳梨 金鑽鳳梨 ,25.0,22.6,12.0,21.0, + 19,5135, - 30
108/10/10,420 豐原區,B2 鳳梨 金鑽鳳梨 ,20.0,20.0,19.2,19.8, -  5,5975, + 16
108/10/11,420 豐原區,B2 鳳梨 金鑽鳳梨 ,25.0,20.3,12.8,19.7, -  1,4140, - 31
108/10/12,420 豐原區,B2 鳳梨 金鑽鳳梨 ,25.0,21.1,11.6,20.0, +  1,11790,185
108/10/13,420 豐原區,B2 鳳梨 金鑽鳳梨 ,22.9,20.0,19.2,20.4, +  2,5140, - 56
108/10/15,420 豐原區,B2 鳳梨 金鑽鳳梨 ,26.0,16.4,10.0,17.0, - 17,7047, + 37
108/10/16,420 豐原區,B2 鳳梨 金鑽鳳梨 ,25.0,21.6,12.0,20.4, + 20,10990, + 56
108/10/17,420 豐原區,B2 鳳梨 金鑽鳳梨 ,20.0,20.0,12.3,18.5, -  9,9750, - 11
108/10/18,420 豐原區,B2 鳳梨 金鑽鳳梨 ,23.0,20.0,15.7,19.8, +  7,7915, - 19
108/10/19,420 豐原區,B2 鳳梨 金鑽鳳梨 ,27.0,20.2,12.2,19.9, +  1,9174, + 16
108/10/20,420 豐原區,B2 鳳梨 金鑽鳳梨 ,22.7,17.8,12.3,17.7, - 11,5600, - 39
108/10/22,420 豐原區,B2 鳳梨 金鑽鳳梨 ,22.7,17.8,12.3,17.7,0,5600,0
108/10/23,420 豐原區,B2 鳳梨 金鑽鳳梨 ,25.0,19.3,10.0,18.6, +  5,4140, - 26
108/10/24,420 豐原區,B2 鳳梨 金鑽鳳梨 ,23.2,16.5,13.0,17.1, -  8,3695, - 11
108/10/25,420 豐原區,B2 鳳梨 金鑽鳳梨 ,20.0,19.3,12.0,18.0, +  5,5000, + 35
108/10/26,420 豐原區,B2 鳳梨 金鑽鳳梨 ,23.4,17.3,11.2,17.3, -  4,7095, + 42
108/10/27,420 豐原區,B2 鳳梨 金鑽鳳梨 ,21.4,16.4,10.0,16.1, -  7,8610, + 21
108/10/29,420 豐原區,B2 鳳梨 金鑽鳳梨 ,20.0,15.2,12.8,15.7, -  3,6960, - 19
108/11/01,420 豐原區,B2 鳳梨 金鑽鳳梨 ,20.7,15.0,14.1,16.0,  -  ,8460,  -  
108/11/02,420 豐原區,B2 鳳梨 金鑽鳳梨 ,23.5,15.4,11.5,16.2, +  2,21390,153
108/11/03,420 豐原區,B2 鳳梨 金鑽鳳梨 ,22.3,15.0,12.7,16.0, -  1,6560, - 69
108/11/05,420 豐原區,B2 鳳梨 金鑽鳳梨 ,25.0,14.9,10.0,16.0, -  0,16120,146
108/11/06,420 豐原區,B2 鳳梨 金鑽鳳梨 ,20.0,16.0,10.0,15.6, -  2,8650, - 46
108/11/07,420 豐原區,B2 鳳梨 金鑽鳳梨 ,20.0,16.8,10.0,16.1, +  3,14000, + 62
108/11/08,420 豐原區,B2 鳳梨 金鑽鳳梨 ,25.0,17.8,12.0,18.1, + 13,9950, - 29
108/11/09,420 豐原區,B2 鳳梨 金鑽鳳梨 ,22.9,16.2,12.3,16.8, -  7,21015,111
108/11/10,420 豐原區,B2 鳳梨 金鑽鳳梨 ,20.1,16.2,10.0,15.7, -  6,20560, -  2
108/11/12,420 豐原區,B2 鳳梨 金鑽鳳梨 ,25.0,20.0,12.0,19.4, + 23,10148, - 51
108/11/13,420 豐原區,B2 鳳梨 金鑽鳳梨 ,20.0,20.0,20.0,20.0, +  3,1500, - 85
108/11/14,420 豐原區,B2 鳳梨 金鑽鳳梨 ,25.0,23.4,15.0,22.1, + 10,680, - 55
108/11/15,420 豐原區,B2 鳳梨 金鑽鳳梨 ,25.0,20.6,15.5,20.5, -  7,11000,999
108/11/16,420 豐原區,B2 鳳梨 金鑽鳳梨 ,25.0,22.7,12.0,21.0, +  3,5000, - 55
108/11/17,420 豐原區,B2 鳳梨 金鑽鳳梨 ,25.0,16.6,10.0,17.0, - 19,5300, +  6
108/11/19,420 豐原區,B2 鳳梨 金鑽鳳梨 ,20.0,13.5,11.0,14.3, - 16,15750,197
108/11/20,420 豐原區,B2 鳳梨 金鑽鳳梨 ,20.0,16.9,10.0,16.1, + 13,4650, - 70
108/11/21,420 豐原區,B2 鳳梨 金鑽鳳梨 ,25.0,16.1,10.0,16.7, +  3,5400, + 16
108/11/22,420 豐原區,B2 鳳梨 金鑽鳳梨 ,26.3,17.8,11.0,18.1, +  9,5800, +  7
108/11/23,420 豐原區,B2 鳳梨 金鑽鳳梨 ,25.0,22.3,12.0,20.8, + 15,5425, -  6
108/11/24,420 豐原區,B2 鳳梨 金鑽鳳梨 ,25.0,15.6,11.7,16.7, - 20,14570,169
108/11/26,420 豐原區,B2 鳳梨 金鑽鳳梨 ,24.8,17.2,12.6,17.8, +  7,15700, +  8
108/11/27,420 豐原區,B2 鳳梨 金鑽鳳梨 ,25.0,16.1,10.0,16.7, -  6,2700, - 83
108/11/29,420 豐原區,B2 鳳梨 金鑽鳳梨 ,25.0,18.3,10.0,18.0,  -  ,4500,  -  
108/11/30,420 豐原區,B2 鳳梨 金鑽鳳梨 ,25.0,15.0,11.9,16.4, -  9,4820, +  7
108/12/01,420 豐原區,B2 鳳梨 金鑽鳳梨 ,25.0,20.4,13.1,19.9, + 21,7250, + 50
108/12/03,420 豐原區,B2 鳳梨 金鑽鳳梨 ,25.0,21.7,10.0,20.0, +  1,7500, +  3
108/12/04,420 豐原區,B2 鳳梨 金鑽鳳梨 ,25.0,18.6,10.0,18.2, -  9,3300, - 56
108/12/05,420 豐原區,B2 鳳梨 金鑽鳳梨 ,25.0,17.0,10.7,17.3, -  5,8650,162
108/12/06,420 豐原區,B2 鳳梨 金鑽鳳梨 ,25.0,22.9,15.5,21.8, + 26,11000, + 27
108/12/07,420 豐原區,B2 鳳梨 金鑽鳳梨 ,25.0,20.1,12.5,19.5, - 10,14750, + 34
108/12/08,420 豐原區,B2 鳳梨 金鑽鳳梨 ,23.3,16.7,15.0,17.7, - 10,18350, + 24
108/12/10,420 豐原區,B2 鳳梨 金鑽鳳梨 ,25.2,16.5,12.5,17.4, -  1,34010, + 85
108/12/11,420 豐原區,B2 鳳梨 金鑽鳳梨 ,25.0,16.5,12.9,17.5, +  0,9100, - 73
108/12/12,420 豐原區,B2 鳳梨 金鑽鳳梨 ,25.0,18.0,7.2,17.3, -  1,10780, + 18
108/12/13,420 豐原區,B2 鳳梨 金鑽鳳梨 ,25.0,25.0,16.0,23.2, + 34,4100, - 62
108/12/14,420 豐原區,B2 鳳梨 金鑽鳳梨 ,25.0,20.3,15.0,20.2, - 13,10850,165
108/12/15,420 豐原區,B2 鳳梨 金鑽鳳梨 ,25.0,19.1,15.0,19.4, -  4,5400, - 50
108/12/17,420 豐原區,B2 鳳梨 金鑽鳳梨 ,23.3,15.0,13.9,16.5, - 15,17760,229
108/12/18,420 豐原區,B2 鳳梨 金鑽鳳梨 ,25.0,15.1,13.4,16.7, +  2,11650, - 34
108/12/19,420 豐原區,B2 鳳梨 金鑽鳳梨 ,25.0,19.4,15.0,19.6, + 17,2600, - 78
108/12/20,420 豐原區,B2 鳳梨 金鑽鳳梨 ,25.0,21.1,15.0,20.7, +  5,9000,246
108/12/21,420 豐原區,B2 鳳梨 金鑽鳳梨 ,25.0,20.4,10.0,19.3, -  7,12150, + 35
108/12/22,420 豐原區,B2 鳳梨 金鑽鳳梨 ,25.0,15.1,15.0,17.1, - 11,5800, - 52
108/12/25,420 豐原區,B2 鳳梨 金鑽鳳梨 ,25.0,15.1,15.0,17.1,0,5800,0
108/12/26,420 豐原區,B2 鳳梨 金鑽鳳梨 ,30.0,23.1,12.2,22.3, + 31,6450, + 11
108/12/27,420 豐原區,B2 鳳梨 金鑽鳳梨 ,25.0,21.9,15.0,21.1, -  5,5680, - 12
108/12/28,420 豐原區,B2 鳳梨 金鑽鳳梨 ,25.0,16.8,15.0,18.1, - 14,5800, +  2
108/12/29,420 豐原區,B2 鳳梨 金鑽鳳梨 ,25.0,22.4,15.0,21.4, + 18,560, - 90
108/12/31,420 豐原區,B2 鳳梨 金鑽鳳梨 ,25.0,24.2,15.0,22.5, +  5,800, + 43
109/01/01,420 豐原區,B2 鳳梨 金鑽鳳梨 ,25.0,22.6,15.0,21.6, -  4,9495,999
109/01/03,420 豐原區,B2 鳳梨 金鑽鳳梨 ,25.0,23.1,15.0,21.9,  -  ,9600,  -  
109/01/04,420 豐原區,B2 鳳梨 金鑽鳳梨 ,30.0,20.0,12.0,20.4, -  7,10325, +  8
109/01/05,420 豐原區,B2 鳳梨 金鑽鳳梨 ,30.0,25.5,15.0,24.3, + 19,8150, - 21
109/01/07,420 豐原區,B2 鳳梨 金鑽鳳梨 ,25.0,19.0,12.0,18.8, - 22,17255,112
109/01/08,420 豐原區,B2 鳳梨 金鑽鳳梨 ,30.0,24.6,15.0,23.8, + 26,12615, - 27
109/01/09,420 豐原區,B2 鳳梨 金鑽鳳梨 ,30.0,18.9,12.0,19.8, - 17,5071, - 60
109/01/10,420 豐原區,B2 鳳梨 金鑽鳳梨 ,30.0,21.9,12.0,21.5, +  9,8500, + 68
109/01/11,420 豐原區,B2 鳳梨 金鑽鳳梨 ,30.0,25.8,12.0,23.9, + 11,5650, - 34
109/01/12,420 豐原區,B2 鳳梨 金鑽鳳梨 ,25.0,24.0,20.0,23.4, -  2,2640, - 53
109/01/14,420 豐原區,B2 鳳梨 金鑽鳳梨 ,25.0,17.2,9.5,17.2, - 26,12360,368
109/01/16,420 豐原區,B2 鳳梨 金鑽鳳梨 ,25.5,20.2,10.0,19.2, + 12,9180, - 26
109/01/17,420 豐原區,B2 鳳梨 金鑽鳳梨 ,30.0,19.4,12.0,20.0, +  4,7635, - 17
109/01/18,420 豐原區,B2 鳳梨 金鑽鳳梨 ,25.0,24.5,20.0,23.7, + 18,10911, + 43
109/01/19,420 豐原區,B2 鳳梨 金鑽鳳梨 ,25.0,18.3,12.0,18.4, - 22,2450, - 78
109/01/21,420 豐原區,B2 鳳梨 金鑽鳳梨 ,25.0,21.1,10.7,19.8, +  8,22525,819
109/01/22,420 豐原區,B2 鳳梨 金鑽鳳梨 ,30.0,19.2,10.0,19.5, -  1,12945, - 43
109/01/23,420 豐原區,B2 鳳梨 金鑽鳳梨 ,25.0,22.3,12.0,20.8, +  7,23062, + 78
109/01/24,420 豐原區,B2 鳳梨 金鑽鳳梨 ,25.0,21.9,12.0,20.6, -  1,1460, - 94
109/01/30,420 豐原區,B2 鳳梨 金鑽鳳梨 ,25.0,21.1,10.7,19.8, -  4,22525,999
109/01/31,420 豐原區,B2 鳳梨 金鑽鳳梨 ,25.0,22.1,12.7,20.8, +  5,16800, - 25
109/02/01,420 豐原區,B2 鳳梨 金鑽鳳梨 ,25.0,22.2,10.0,20.3, -  2,8970, - 47
109/02/04,420 豐原區,B2 鳳梨 金鑽鳳梨 ,20.0,20.0,20.0,20.0, -  1,45, - 99
109/02/05,420 豐原區,B2 鳳梨 金鑽鳳梨 ,25.0,20.9,10.0,19.5, -  2,12450,999
109/02/06,420 豐原區,B2 鳳梨 金鑽鳳梨 ,29.9,18.8,10.0,19.3, -  1,18775, + 51
109/02/07,420 豐原區,B2 鳳梨 金鑽鳳梨 ,25.0,20.8,10.0,19.5, +  1,12585, - 33
109/02/08,420 豐原區,B2 鳳梨 金鑽鳳梨 ,25.0,19.3,10.0,18.6, -  5,8445, - 33
109/02/12,420 豐原區,B2 鳳梨 金鑽鳳梨 ,25.0,20.4,10.0,19.2, +  3,12465, + 48
109/02/13,420 豐原區,B2 鳳梨 金鑽鳳梨 ,25.0,19.2,10.0,18.5, -  4,17680, + 42
109/02/14,420 豐原區,B2 鳳梨 金鑽鳳梨 ,25.0,14.1,10.0,15.5, - 16,10850, - 39
109/02/15,420 豐原區,B2 鳳梨 金鑽鳳梨 ,20.0,18.5,11.9,17.5, + 13,480, - 96
109/02/16,420 豐原區,B2 鳳梨 金鑽鳳梨 ,25.0,18.6,10.0,18.1, +  4,10040,999
109/02/18,420 豐原區,B2 鳳梨 金鑽鳳梨 ,16.8,14.8,10.8,14.4, - 21,26760,167
109/02/19,420 豐原區,B2 鳳梨 金鑽鳳梨 ,20.0,17.3,10.0,16.4, + 14,6125, - 77
109/02/20,420 豐原區,B2 鳳梨 金鑽鳳梨 ,20.0,15.1,10.0,15.0, -  8,2495, - 59
109/02/21,420 豐原區,B2 鳳梨 金鑽鳳梨 ,20.0,15.3,10.0,15.2, +  1,13860,456
109/02/22,420 豐原區,B2 鳳梨 金鑽鳳梨 ,20.0,15.6,10.0,15.4, +  1,27440, + 98
109/02/23,420 豐原區,B2 鳳梨 金鑽鳳梨 ,20.0,14.8,10.0,14.9, -  3,23245, - 15
109/02/25,420 豐原區,B2 鳳梨 金鑽鳳梨 ,25.0,18.3,10.0,18.0, + 21,6780, - 71
109/02/26,420 豐原區,B2 鳳梨 金鑽鳳梨 ,24.5,15.3,10.0,16.1, - 11,10000, + 47
109/02/27,420 豐原區,B2 鳳梨 金鑽鳳梨 ,25.0,18.8,10.0,18.3, + 14,7290, - 27
109/02/28,420 豐原區,B2 鳳梨 金鑽鳳梨 ,25.0,19.1,12.0,18.8, +  3,16575,127
109/02/29,420 豐原區,B2 鳳梨 金鑽鳳梨 ,30.0,21.6,12.0,21.3, + 13,9310, - 44
109/03/04,420 豐原區,B2 鳳梨 金鑽鳳梨 ,30.0,17.0,10.0,18.2, - 15,12565, + 35
109/03/05,420 豐原區,B2 鳳梨 金鑽鳳梨 ,30.0,20.6,12.0,20.8, + 14,8525, - 32
109/03/06,420 豐原區,B2 鳳梨 金鑽鳳梨 ,30.0,20.1,12.0,20.5, -  1,9400, + 10
109/03/07,420 豐原區,B2 鳳梨 金鑽鳳梨 ,30.0,18.4,12.0,19.5, -  5,14190, + 51
109/03/08,420 豐原區,B2 鳳梨 金鑽鳳梨 ,36.5,20.0,16.5,22.6, + 16,14160, -  0
109/03/10,420 豐原區,B2 鳳梨 金鑽鳳梨 ,22.1,20.0,19.3,20.3, - 10,21045, + 49
109/03/11,420 豐原區,B2 鳳梨 金鑽鳳梨 ,30.0,18.0,11.3,19.1, -  6,11145, - 47
109/03/12,420 豐原區,B2 鳳梨 金鑽鳳梨 ,30.0,16.4,10.0,17.8, -  6,9250, - 17
109/03/13,420 豐原區,B2 鳳梨 金鑽鳳梨 ,30.0,17.9,12.0,19.2, +  7,16850, + 82
109/03/14,420 豐原區,B2 鳳梨 金鑽鳳梨 ,23.8,18.3,10.0,17.7, -  7,795, - 95
109/03/17,420 豐原區,B2 鳳梨 金鑽鳳梨 ,29.0,14.6,8.8,16.3, -  8,16290,999
109/03/18,420 豐原區,B2 鳳梨 金鑽鳳梨 ,25.0,14.5,10.0,15.7, -  4,14210, - 13
109/03/19,420 豐原區,B2 鳳梨 金鑽鳳梨 ,20.0,16.4,10.0,15.8, +  1,9300, - 35
109/03/20,420 豐原區,B2 鳳梨 金鑽鳳梨 ,18.9,15.0,12.7,15.3, -  3,16600, + 78
109/03/21,420 豐原區,B2 鳳梨 金鑽鳳梨 ,20.0,15.5,10.9,15.5, +  1,11765, - 29
109/03/22,420 豐原區,B2 鳳梨 金鑽鳳梨 ,20.0,14.6,10.0,14.7, -  5,21345, + 81
109/03/24,420 豐原區,B2 鳳梨 金鑽鳳梨 ,25.6,15.8,10.0,16.6, + 13,7880, - 63
109/03/25,420 豐原區,B2 鳳梨 金鑽鳳梨 ,25.0,14.6,10.0,15.8, -  5,16160,105
109/03/26,420 豐原區,B2 鳳梨 金鑽鳳梨 ,20.0,15.0,10.0,15.0, -  5,9220, - 43
109/03/27,420 豐原區,B2 鳳梨 金鑽鳳梨 ,20.0,16.2,10.0,15.7, +  5,13315, + 44
109/03/28,420 豐原區,B2 鳳梨 金鑽鳳梨 ,25.0,14.7,10.0,15.8, +  1,10540, - 21
109/03/29,420 豐原區,B2 鳳梨 金鑽鳳梨 ,25.0,15.9,10.0,16.6, +  5,14740, + 40
109/03/31,420 豐原區,B2 鳳梨 金鑽鳳梨 ,21.3,15.0,11.7,15.6, -  6,3422, - 77
109/04/01,420 豐原區,B2 鳳梨 金鑽鳳梨 ,21.7,13.6,10.0,14.5, -  7,13564,296
109/04/02,420 豐原區,B2 鳳梨 金鑽鳳梨 ,25.0,14.8,10.0,15.9, + 10,9130, - 33
109/04/03,420 豐原區,B2 鳳梨 金鑽鳳梨 ,21.7,13.6,10.0,14.5, -  9,13564, + 49
109/04/04,420 豐原區,B2 鳳梨 金鑽鳳梨 ,25.0,14.4,10.0,15.6, +  8,14960, + 10
109/04/07,420 豐原區,B2 鳳梨 金鑽鳳梨 ,25.0,15.4,10.0,16.2, +  4,33230,122
109/04/08,420 豐原區,B2 鳳梨 金鑽鳳梨 ,25.0,15.0,10.0,16.0, -  1,15080, - 55
109/04/09,420 豐原區,B2 鳳梨 金鑽鳳梨 ,30.0,16.5,11.1,18.1, + 13,6005, - 60
109/04/10,420 豐原區,B2 鳳梨 金鑽鳳梨 ,23.5,15.0,11.3,16.0, - 12,10090, + 68
109/04/11,420 豐原區,B2 鳳梨 金鑽鳳梨 ,25.0,15.1,10.0,16.1, +  1,18790, + 86
109/04/12,420 豐原區,B2 鳳梨 金鑽鳳梨 ,25.0,16.9,10.0,17.1, +  6,8626, - 54
109/04/14,420 豐原區,B2 鳳梨 金鑽鳳梨 ,20.3,15.0,13.9,15.8, -  7,14995, + 74
109/04/15,420 豐原區,B2 鳳梨 金鑽鳳梨 ,27.7,15.2,11.3,16.9, +  7,14335, -  4
109/04/16,420 豐原區,B2 鳳梨 金鑽鳳梨 ,30.9,16.1,10.0,17.8, +  5,7325, - 49
109/04/18,420 豐原區,B2 鳳梨 金鑽鳳梨 ,27.6,12.5,10.0,15.0, - 16,8940, + 22
109/04/19,420 豐原區,B2 鳳梨 金鑽鳳梨 ,28.8,12.8,10.0,15.5, +  3,9860, + 10
109/04/21,420 豐原區,B2 鳳梨 金鑽鳳梨 ,21.9,16.4,13.5,16.9, +  9,20092,104
109/04/22,420 豐原區,B2 鳳梨 金鑽鳳梨 ,30.0,15.0,10.0,17.0, +  0,21350, +  6
109/04/23,420 豐原區,B2 鳳梨 金鑽鳳梨 ,30.5,16.6,10.0,18.0, +  6,7485, - 65
109/04/24,420 豐原區,B2 鳳梨 金鑽鳳梨 ,24.9,14.7,10.0,15.8, - 13,7440, -  1
109/04/25,420 豐原區,B2 鳳梨 金鑽鳳梨 ,30.0,18.4,10.0,19.0, + 21,6715, - 10
109/04/26,420 豐原區,B2 鳳梨 金鑽鳳梨 ,30.0,14.1,10.0,16.5, - 14,7220, +  8
109/04/28,420 豐原區,B2 鳳梨 金鑽鳳梨 ,30.0,14.1,10.0,16.5,0,7220,0
109/04/29,420 豐原區,B2 鳳梨 金鑽鳳梨 ,30.0,14.5,10.0,16.7, +  2,7840, +  9
109/04/30,420 豐原區,B2 鳳梨 金鑽鳳梨 ,27.1,14.6,10.0,16.2, -  3,9020, + 15
109/05/01,420 豐原區,B2 鳳梨 金鑽鳳梨 ,30.3,13.7,10.0,16.3, +  1,11165, + 24
109/05/02,420 豐原區,B2 鳳梨 金鑽鳳梨 ,30.0,14.6,10.0,16.8, +  3,22465,101
109/05/03,420 豐原區,B2 鳳梨 金鑽鳳梨 ,20.9,19.2,10.2,17.8, +  6,4698, - 79
109/05/05,420 豐原區,B2 鳳梨 金鑽鳳梨 ,25.0,14.3,10.0,15.6, - 12,21700,362
109/05/06,420 豐原區,B2 鳳梨 金鑽鳳梨 ,25.0,15.6,10.0,16.4, +  5,11590, - 47
109/05/07,420 豐原區,B2 鳳梨 金鑽鳳梨 ,25.0,14.8,10.0,15.9, -  3,15920, + 37
109/05/08,420 豐原區,B2 鳳梨 金鑽鳳梨 ,31.7,15.5,10.0,17.6, + 11,4985, - 69
