日期,市場,產品,上價,中價,下價,平均價(元/公斤),平均價_跟前一交易日比較%,交易量(公斤),交易量_跟前一交易日比較%
109/09/27,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,35.1,19.5,10.0,20.7, - 13,"3,859", - 24
109/09/29,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,43.6,18.6,8.0,21.5, +  4,"7,642", + 98
109/09/30,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,49.9,24.8,10.2,26.9, + 25,"3,969", - 48
109/10/01,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,54.5,25.8,10.9,28.6, +  6,"3,507", - 12
109/10/04,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,47.2,23.0,9.0,25.0, - 13,"3,661", +  4
109/10/06,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,42.2,22.1,10.2,23.7, -  5,"6,888", + 88
109/10/07,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,45.3,20.1,8.5,22.8, -  4,"4,708", - 32
109/10/08,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,41.4,18.9,9.1,21.5, -  6,"4,264", -  9
109/10/09,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,38.9,17.3,6.9,19.6, -  9,"4,386", +  3
109/10/10,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,44.2,18.8,8.2,21.8, + 11,"4,781", +  9
109/10/11,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,44.6,16.5,7.5,20.3, -  7,"1,810", - 62
109/10/13,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,44.2,20.1,8.7,22.6, + 11,"7,474", +313
109/10/14,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,35.2,17.4,8.4,19.1, - 15,"3,524", - 53
109/10/15,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,45.0,20.0,9.4,22.8, + 19,"3,952", + 12
109/10/16,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,49.3,23.4,10.2,25.9, + 14,"4,409", + 12
109/10/17,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,53.9,25.5,9.2,28.0, +  8,"5,008", + 14
109/10/18,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,37.8,22.7,9.8,23.2, - 17,"3,725", - 26
109/10/20,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,46.7,24.1,11.8,26.1, + 13,"5,365", + 44
109/10/21,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,38.6,20.4,9.7,21.9, - 16,"3,287", - 39
109/10/22,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,37.2,21.2,7.8,21.7, -  1,"2,450", - 25
109/10/23,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,42.1,21.0,9.6,22.9, +  6,"3,673", + 50
109/10/24,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,46.6,23.1,9.4,25.1, + 10,"5,356", + 46
109/10/25,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,45.8,19.7,10.2,23.0, -  8,"3,587", - 33
109/10/27,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,42.3,20.6,9.0,22.6, -  2,"7,261", +102
109/10/28,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,41.4,17.8,8.4,20.6, -  9,"3,624", - 50
109/10/29,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,44.0,22.0,8.5,23.7, + 15,"4,296", + 19
109/10/30,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,59.7,24.3,10.7,28.6, + 21,"4,727", + 10
109/10/31,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,51.0,26.1,11.7,28.2, -  1,"4,446", -  6
109/11/01,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,46.0,23.3,11.8,25.6, -  9,"2,429", - 45
109/11/03,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,49.6,23.6,11.7,26.4, +  3,"5,562", +129
109/11/04,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,44.1,26.9,11.9,27.4, +  4,"3,057", - 45
109/11/05,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,44.0,22.4,12.2,24.7, - 10,"3,472", + 14
109/11/06,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,43.7,21.3,10.7,23.6, -  4,"4,114", + 18
109/11/07,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,38.1,18.9,10.1,21.0, - 11,"4,513", + 10
109/11/08,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,38.8,19.5,10.0,21.5, +  2,"3,231", - 28
109/11/10,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,44.3,20.9,9.5,23.3, +  8,"7,161", +122
109/11/11,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,49.2,21.6,5.5,23.9, +  3,"2,957", - 59
109/11/13,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,49.9,23.7,11.4,26.5, + 11,"5,135", + 74
109/11/14,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,51.8,22.2,8.7,25.4, -  4,"8,054", + 57
109/11/15,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,45.7,20.6,9.4,23.4, -  8,"4,309", - 46
109/11/17,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,45.3,23.4,11.7,25.5, +  9,"6,171", + 43
109/11/18,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,45.1,20.5,10.1,23.3, -  9,"2,893", - 53
109/11/19,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,50.3,23.5,11.7,26.5, + 14,"2,158", - 25
109/11/20,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,54.1,24.3,9.4,27.3, +  3,"3,198", + 48
109/11/21,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,40.1,19.2,8.2,21.2, - 22,"4,749", + 48
109/11/22,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,39.9,17.0,8.0,19.8, -  7,"4,378", -  8
109/11/24,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,43.8,19.5,8.3,22.1, + 12,"7,668", + 75
109/11/25,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,46.3,23.4,9.0,25.1, + 14,"3,679", - 52
109/11/26,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,45.0,25.0,13.9,26.8, +  7,"2,899", - 21
109/11/27,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,49.6,23.8,14.1,27.0, +  1,"5,627", + 94
109/11/28,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,56.7,23.1,10.6,27.3, +  1,"6,234", + 11
109/11/29,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,46.8,19.5,7.7,22.6, - 17,"4,834", - 22
109/12/01,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,48.7,24.5,10.7,26.6, + 18,"4,929", +  2
109/12/02,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,34.0,15.6,7.2,17.6, - 34,"2,917", - 41
109/12/03,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,42.1,20.1,7.8,22.0, + 25,"2,511", - 14
109/12/04,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,45.4,22.1,8.4,24.0, +  9,"3,130", + 25
109/12/05,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,41.9,25.8,11.8,26.2, +  9,"3,027", -  3
109/12/06,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,44.1,24.1,10.7,25.4, -  3,"2,745", -  9
109/12/08,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,49.9,24.2,12.8,27.1, +  7,"5,639", +105
109/12/09,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,44.8,24.1,11.9,25.8, -  5,"2,710", - 52
109/12/10,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,43.0,21.0,11.0,23.4, -  9,"2,672", -  1
109/12/11,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,41.2,21.7,9.9,23.3, -  0,"2,732", +  2
109/12/12,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,47.1,25.5,13.8,27.4, + 18,"5,048", + 85
109/12/13,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,53.9,25.8,13.8,29.0, +  6,"4,877", -  3
109/12/15,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,49.4,22.0,12.6,25.6, - 12,"8,281", + 70
109/12/16,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,37.2,18.8,9.2,20.6, - 20,"4,137", - 50
109/12/17,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,32.2,14.3,8.2,16.7, - 19,"3,344", - 19
109/12/18,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,42.6,20.3,11.4,23.0, + 38,"2,691", - 20
109/12/19,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,39.9,19.6,10.4,21.8, -  5,"3,752", + 39
109/12/20,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,41.0,25.4,13.9,26.2, + 20,"2,840", - 24
109/12/22,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,42.4,21.5,10.6,23.5, - 10,"4,416", + 55
109/12/23,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,49.4,25.8,13.9,28.1, + 20,"2,101", - 52
109/12/24,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,52.4,26.0,12.7,28.6, +  2,"2,810", + 34
109/12/25,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,55.2,27.1,16.1,30.5, +  7,"2,717", -  3
109/12/26,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,49.2,25.7,13.1,27.9, -  9,"5,338", + 96
109/12/27,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,56.8,26.2,12.8,29.6, +  6,"3,793", - 29
109/12/29,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,42.6,25.6,14.2,26.7, - 10,"7,699", +103
109/12/30,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,44.3,24.1,10.5,25.5, -  4,"2,507", - 67
109/12/31,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,39.5,21.4,11.9,23.1, -  9,"2,830", + 13
110/01/01,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,39.4,23.0,13.8,24.4, +  6,"2,348", - 17
110/01/02,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,43.2,24.9,12.0,26.0, +  7,"1,502", - 36
110/01/03,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,41.7,23.7,13.5,25.3, -  3,"1,305", - 13
110/01/05,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,42.4,25.7,15.9,27.1, +  7,"5,539", +324
110/01/06,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,41.2,19.6,11.2,22.2, - 18,"2,387", - 57
110/01/07,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,35.9,21.3,12.9,22.6, +  2,"1,928", - 19
110/01/08,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,38.6,20.5,11.3,22.3, -  1,"2,300", + 19
110/01/09,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,42.2,21.7,13.4,24.2, +  9,"1,381", - 40
110/01/10,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,49.4,33.1,18.4,33.4, + 38,"1,636", + 18
110/01/12,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,53.9,28.7,14.5,30.9, -  7,"6,266", +283
110/01/13,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,49.6,29.5,14.4,30.5, -  1,"2,681", - 57
110/01/15,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,41.6,23.2,13.7,25.0, - 18,"3,311", + 23
110/01/16,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,52.4,27.6,15.2,30.1, + 20,"1,564", - 53
110/01/17,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,47.6,31.2,17.5,31.7, +  5,"1,271", - 19
110/01/19,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,44.4,27.5,17.2,28.8, -  9,"3,963", +212
110/01/20,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,46.2,29.9,15.7,30.3, +  5,"1,302", - 67
110/01/21,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,39.0,24.6,16.2,25.8, - 15,"1,524", + 17
110/01/22,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,36.8,22.4,14.4,23.7, -  8,"2,347", + 54
110/01/23,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,42.2,20.0,10.9,22.6, -  5,"2,261", -  4
110/01/24,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,57.7,29.9,15.9,32.6, + 44,"1,996", - 12
110/01/26,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,55.1,30.0,15.1,32.0, -  2,"6,357", +218
110/01/27,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,48.4,28.2,14.0,29.4, -  8,"3,005", - 53
110/01/28,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,46.2,24.2,11.9,26.1, - 11,"1,218", - 59
110/01/29,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,43.5,27.0,16.4,28.2, +  8,"1,633", + 34
110/01/30,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,50.2,28.9,13.2,30.0, +  6,"1,501", -  8
110/01/31,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,50.4,30.4,17.2,31.8, +  6,"1,694", + 13
110/02/02,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,52.7,29.3,17.4,31.6, -  1,"4,298", +154
110/02/03,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,47.2,29.1,17.3,30.4, -  4,"2,942", - 32
110/02/04,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,38.5,21.9,14.8,23.8, - 22,"3,143", +  7
110/02/06,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,50.3,25.4,15.0,28.3, + 19,"5,356", + 70
110/02/07,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,39.9,24.4,13.6,25.4, - 10,"3,758", - 30
110/02/08,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,51.1,32.6,18.8,33.5, + 32,"1,769", - 53
110/02/09,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,44.3,25.7,13.9,27.1, - 19,"5,547", +214
110/02/10,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,55.9,26.2,9.8,28.9, +  7,"2,306", - 58
110/02/11,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,50.6,36.7,23.0,36.8, + 27,"1,317", - 43
110/02/17,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,62.4,33.9,20.2,36.9, +  0,"2,920", +122
110/02/18,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,54.5,34.7,20.7,35.9, -  3,"4,353", + 49
110/02/19,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,56.3,37.8,26.1,39.2, +  9,"4,627", +  6
110/02/21,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,51.9,31.6,22.3,33.8, - 14,"2,681", - 42
110/02/23,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,47.1,27.7,15.7,29.2, - 14,"5,167", + 93
110/02/24,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,51.8,28.6,15.4,30.6, +  5,"4,302", - 17
110/02/25,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,50.3,31.3,18.0,32.5, +  6,"4,963", + 15
110/02/26,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,48.0,29.2,19.2,31.0, -  5,"3,684", - 26
110/02/27,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,48.0,31.6,18.6,32.3, +  4,"2,926", - 21
110/03/02,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,50.1,27.6,17.5,30.1, -  7,"5,148", + 76
110/03/03,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,41.5,25.5,16.1,26.8, - 11,"3,594", - 30
110/03/04,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,46.3,27.2,18.9,29.4, + 10,"2,132", - 41
110/03/05,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,43.2,24.6,13.2,26.0, - 12,"2,253", +  6
110/03/06,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,42.0,25.4,13.0,26.2, +  1,"3,138", + 39
110/03/07,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,40.6,25.2,15.6,26.4, +  1,"3,542", + 13
110/03/09,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,47.6,28.9,17.4,30.3, + 15,"6,277", + 77
110/03/10,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,52.2,30.1,16.9,31.9, +  5,"4,441", - 29
110/03/11,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,47.0,31.6,19.2,32.2, +  1,"5,099", + 15
110/03/12,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,49.1,24.5,12.9,27.1, - 16,"5,976", + 17
110/03/13,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,46.8,29.6,17.4,30.6, + 13,"4,691", - 22
110/03/14,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,50.9,30.6,16.7,31.9, +  4,"2,417", - 48
110/03/16,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,47.6,31.1,20.3,32.2, +  1,"5,059", +109
110/03/17,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,44.8,28.8,17.8,29.8, -  7,"3,313", - 35
110/03/18,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,43.6,28.9,17.2,29.5, -  1,"4,422", + 33
110/03/19,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,49.2,25.8,15.4,28.4, -  4,"2,523", - 43
110/03/20,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,43.3,30.4,18.2,30.5, +  7,"4,262", + 69
110/03/21,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,48.4,30.7,16.1,31.3, +  3,"3,599", - 16
110/03/24,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,48.2,28.4,17.3,30.2, -  4,"8,189", +128
110/03/25,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,54.2,25.5,12.9,28.7, -  5,"3,852", - 53
110/03/26,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,52.7,29.7,16.7,31.7, + 10,"6,216", + 61
110/03/27,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,47.6,31.6,18.2,32.1, +  1,"5,999", -  3
110/03/28,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,49.9,31.7,21.7,33.3, +  4,"3,082", - 49
110/03/30,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,47.7,32.5,20.0,33.0, -  1,"4,881", + 58
110/03/31,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,49.7,29.6,17.2,31.1, -  6,"2,957", - 39
110/04/01,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,48.4,29.8,15.9,30.7, -  1,"4,055", + 37
110/04/02,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,47.6,30.3,16.8,31.1, +  1,"4,660", + 15
110/04/03,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,47.3,28.7,16.6,30.0, -  4,"3,946", - 15
110/04/06,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,48.9,29.9,17.1,31.2, +  4,"5,313", + 35
110/04/07,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,47.4,30.4,17.7,31.2,    0,"5,486", +  3
110/04/08,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,43.8,28.4,16.2,29.0, -  7,"5,099", -  7
110/04/09,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,42.9,26.1,12.4,26.7, -  8,"4,023", - 21
110/04/10,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,43.8,26.1,16.5,27.7, +  4,"6,622", + 65
110/04/11,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,45.7,27.0,16.0,28.6, +  3,"5,994", -  9
110/04/13,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,46.0,27.8,17.4,29.3, +  2,"6,337", +  6
110/04/14,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,53.8,28.8,15.3,31.1, +  6,"2,218", - 65
110/04/15,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,45.0,28.7,17.4,29.7, -  5,"3,117", + 41
110/04/16,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,51.9,34.9,21.0,35.5, + 20,"2,020", - 35
110/04/17,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,50.9,31.4,21.1,33.2, -  6,"4,014", + 99
110/04/18,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,48.1,32.2,19.2,32.8, -  1,"3,674", -  8
110/04/20,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,49.4,31.1,18.6,32.3, -  2,"6,489", + 77
110/04/21,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,52.8,33.0,20.2,34.4, +  7,"2,986", - 54
110/04/22,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,46.5,31.3,17.4,31.5, -  8,"3,856", + 29
110/04/23,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,49.9,33.0,21.3,34.0, +  8,"3,300", - 14
110/04/24,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,52.7,32.5,21.0,34.2, +  1,"5,364", + 63
110/04/25,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,57.3,31.8,20.7,34.7, +  1,"5,708", +  6
110/04/27,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,49.0,32.5,18.6,33.0, -  5,"5,484", -  4
110/04/28,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,49.0,31.0,19.1,32.2, -  2,"2,802", - 49
110/04/29,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,54.0,35.2,19.8,35.9, + 11,"3,461", + 24
110/04/30,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,52.8,32.7,22.8,34.8, -  3,"1,924", - 44
110/05/01,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,57.9,40.2,27.3,41.1, + 18,"3,852", +100
110/05/02,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,57.8,40.2,27.0,41.1,    0,"3,724", -  3
110/05/04,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,55.4,36.1,22.7,37.3, -  9,"8,095", +117
110/05/05,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,52.7,40.5,27.1,40.3, +  8,"3,023", - 63
110/05/06,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,56.1,37.1,24.4,38.4, -  5,"3,951", + 31
110/05/07,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,50.2,35.2,22.0,35.6, -  7,"3,881", -  2
110/05/08,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,54.5,37.3,24.3,38.2, +  7,"4,297", + 11
110/05/09,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,49.7,36.6,25.1,36.9, -  3,"5,547", + 29
110/05/11,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,59.5,35.3,22.1,37.5, +  2,"8,976", + 62
110/05/12,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,60.0,34.7,22.2,37.3, -  1,"4,530", - 50
110/05/13,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,56.2,34.3,20.7,36.0, -  3,"3,286", - 27
110/05/14,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,60.3,41.5,29.8,42.9, + 19,"2,638", - 20
110/05/15,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,60.4,37.8,24.2,39.6, -  8,"4,415", + 67
110/05/16,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,59.3,40.4,25.7,41.2, +  4,"5,093", + 15
110/05/18,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,51.1,34.3,20.2,34.8, - 16,"8,145", + 60
110/05/19,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,46.0,31.2,20.8,32.1, -  8,"4,512", - 45
110/05/20,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,51.3,29.8,14.8,31.1, -  3,"3,130", - 31
110/05/21,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,49.3,27.2,13.2,28.8, -  7,"2,691", - 14
110/05/22,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,55.3,33.5,19.7,35.1, + 22,"3,380", + 26
110/05/23,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,56.7,38.4,19.0,38.2, +  9,"4,144", + 23
110/05/25,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,60.5,36.9,21.2,38.4, +  1,"8,142", + 96
110/05/26,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,56.8,38.0,21.1,38.4,    0,"4,483", - 45
110/05/27,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,50.2,36.4,24.4,36.8, -  4,"3,078", - 31
110/05/28,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,56.5,34.2,21.4,36.1, -  2,"3,003", -  2
110/05/29,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,52.0,35.6,23.7,36.5, +  1,"3,911", + 30
110/05/30,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,54.8,36.8,23.8,37.8, +  4,"3,991", +  2
110/06/01,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,57.3,38.5,22.1,39.0, +  3,"4,426", + 11
110/06/02,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,59.4,40.3,25.2,41.1, +  5,"2,690", - 39
110/06/04,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,56.0,35.5,20.5,36.6, - 11,"6,142", +128
110/06/05,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,48.2,32.4,22.4,33.6, -  8,"6,980", + 14
110/06/06,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,43.2,29.8,20.2,30.6, -  9,"4,645", - 33
110/06/08,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,58.3,35.6,21.5,37.3, + 22,"5,364", + 15
110/06/09,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,60.4,35.6,22.0,37.9, +  2,"6,166", + 15
110/06/10,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,57.2,34.2,19.6,35.9, -  5,"4,891", - 21
110/06/11,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,52.2,35.4,21.8,36.0, +  0,"4,055", - 17
110/06/12,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,46.4,32.8,21.0,33.1, -  8,"4,352", +  7
110/06/13,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,53.4,37.3,23.4,37.7, + 14,"3,517", - 19
110/06/14,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,53.9,40.0,27.3,40.2, +  7,"1,971", - 44
110/06/17,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,49.0,27.1,12.7,28.6, - 29,"5,379", +173
110/06/18,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,46.8,32.1,20.2,32.6, + 14,"4,851", - 10
110/06/19,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,40.1,28.0,18.3,28.5, - 13,"5,346", + 10
110/06/20,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,37.8,27.0,19.7,27.7, -  3,"4,384", - 18
110/06/22,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,50.0,27.7,16.9,30.0, +  8,"5,734", + 31
110/06/23,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,50.2,27.9,14.1,29.6, -  1,"6,095", +  6
110/06/24,241 三重區,A2 香蕉 芭蕉紅芭蕉 ,47.8,21.3,8.4,24.0, - 19,"4,344", - 29
