年度,期作,縣市,鄉鎮,作物代碼,作物,收穫面積(公頃),種植面積(公頃),每公頃收穫量(公斤),收量(公斤)
108,一期作,新北市,林口區,436 ,青蒜,0.22,0.22,15000.0,3300.0
108,全年,新北市,林口區,436 ,青蒜,3.27,3.27,12202.0,39900.0
108,裡作,新北市,林口區,438 ,蔥,3.95,3.95,12000.0,47400.0
108,一期作,新北市,林口區,438 ,蔥,1.05,1.05,15000.0,15750.0
108,二期作,新北市,林口區,438 ,蔥,0.38,0.38,13000.0,4940.0
108,全年,新北市,林口區,438 ,蔥,5.38,5.38,12656.0,68090.0
108,一期作,新北市,林口區,440 ,芋,5.65,5.65,11000.0,62150.0
108,全年,新北市,林口區,440 ,芋,5.65,5.65,11000.0,62150.0
108,二期作,新北市,林口區,443 ,蓮藕,0.0,0.18,0.0,0.0
108,全年,新北市,林口區,443 ,蓮藕,0.0,0.18,0.0,0.0
108,一期作,新北市,林口區,201 ,甘藷,0.35,0.35,18000.0,6300.0
108,二期作,新北市,林口區,201 ,甘藷,28.01,28.01,22000.0,616220.0
108,全年,新北市,林口區,201 ,甘藷,28.360000000000003,28.360000000000003,21951.0,622520.0
108,裡作,新北市,林口區,444 ,結頭菜,0.7,0.7,17000.0,11900.0
108,一期作,新北市,林口區,444 ,結頭菜,0.35,0.35,16000.0,5600.0
108,二期作,新北市,林口區,444 ,結頭菜,1.03,1.03,13000.0,13390.0
108,全年,新北市,林口區,444 ,結頭菜,2.08,2.08,14851.0,30890.0
108,全年,新北市,林口區,326 ,油茶,2.13,2.13,1650.0,3515.0
108,裡作,新北市,林口區,447 ,大心芥菜,3.85,3.85,16000.0,61600.0
108,二期作,新北市,林口區,447 ,大心芥菜,1.0,1.0,12000.0,12000.0
108,全年,新北市,林口區,447 ,大心芥菜,4.85,4.85,15175.0,73600.0
108,全年,新北市,林口區,333 ,羅勒,0.05,0.05,3200.0,160.0
108,裡作,新北市,林口區,456 ,大芥菜,3.45,3.45,16000.0,55200.0
108,全年,新北市,林口區,456 ,大芥菜,3.45,3.45,16000.0,55200.0
108,一期作,新北市,林口區,457 ,甕菜,3.5,3.5,15000.0,52500.0
108,二期作,新北市,林口區,457 ,甕菜,2.3,2.3,13000.0,29900.0
108,全年,新北市,林口區,457 ,甕菜,5.8,5.8,14207.0,82400.0
108,裡作,新北市,林口區,458 ,芹菜,6.25,6.25,15000.0,93750.0
108,全年,新北市,林口區,458 ,芹菜,6.25,6.25,15000.0,93750.0
108,裡作,新北市,林口區,459 ,菠菜,4.05,4.05,12000.0,48600.0
108,全年,新北市,林口區,459 ,菠菜,4.05,4.05,12000.0,48600.0
108,裡作,新北市,林口區,460 ,萵苣,8.85,8.85,13000.0,115050.0
108,一期作,新北市,林口區,460 ,萵苣,14.07,14.07,12000.0,168840.0
108,二期作,新北市,林口區,460 ,萵苣,0.05,0.05,10000.0,500.0
108,全年,新北市,林口區,460 ,萵苣,22.970000000000002,22.970000000000002,12381.0,284390.0
108,二期作,新北市,林口區,461 ,莧菜,0.85,0.85,11000.0,9350.0
108,全年,新北市,林口區,461 ,莧菜,0.85,0.85,11000.0,9350.0
108,裡作,新北市,林口區,462 ,茼蒿,16.33,16.33,13000.0,212290.0
108,全年,新北市,林口區,462 ,茼蒿,16.33,16.33,13000.0,212290.0
108,裡作,新北市,林口區,465 ,芥藍,3.65,3.65,16000.0,58400.0
108,一期作,新北市,林口區,465 ,芥藍,2.33,2.33,15000.0,34950.0
108,全年,新北市,林口區,465 ,芥藍,5.98,5.98,15610.0,93350.0
108,一期作,新北市,林口區,102 ,落花生,8.99,8.99,1800.0,16182.0
108,二期作,新北市,林口區,102 ,落花生,2.98,2.98,1150.0,3427.0
108,全年,新北市,林口區,102 ,落花生,11.97,11.97,1638.0,19609.0
108,裡作,新北市,淡水區,470 ,其他(果菜),24.19,24.19,24000.0,580560.0
108,一期作,新北市,淡水區,470 ,其他(果菜),19.3,19.3,18000.0,347400.0
108,二期作,新北市,淡水區,470 ,其他(果菜),18.81,18.81,18000.0,338580.0
108,全年,新北市,淡水區,470 ,其他(果菜),62.3,62.3,20330.0,1266540.0
108,裡作,新北市,淡水區,471 ,花椰菜,1.48,1.48,20000.0,29600.0
108,全年,新北市,淡水區,471 ,花椰菜,1.48,1.48,20000.0,29600.0
108,裡作,新北市,淡水區,472 ,青花菜,1.7,1.7,22000.0,37400.0
108,全年,新北市,淡水區,472 ,青花菜,1.7,1.7,22000.0,37400.0
108,一期作,新北市,淡水區,473 ,胡瓜,2.27,2.27,14000.0,31780.0
108,全年,新北市,淡水區,473 ,胡瓜,2.27,2.27,14000.0,31780.0
108,一期作,新北市,淡水區,475 ,冬瓜,20.2,20.2,20000.0,404000.0
108,全年,新北市,淡水區,475 ,冬瓜,20.2,20.2,20000.0,404000.0
108,一期作,新北市,淡水區,476 ,苦瓜,0.46,0.46,15000.0,6900.0
108,二期作,新北市,淡水區,476 ,苦瓜,0.14,0.14,17000.0,2380.0
108,全年,新北市,淡水區,476 ,苦瓜,0.6000000000000001,0.6000000000000001,15467.0,9280.0
108,一期作,新北市,淡水區,477 ,茄子,2.38,2.38,19000.0,45220.0
108,二期作,新北市,淡水區,477 ,茄子,2.19,2.19,17000.0,37230.0
108,全年,新北市,淡水區,477 ,茄子,4.57,4.57,18042.0,82450.0
108,一期作,新北市,淡水區,478 ,長豇(菜)豆,2.28,2.28,9000.0,20520.0
108,二期作,新北市,淡水區,478 ,長豇(菜)豆,0.04,0.04,9000.0,360.0
108,全年,新北市,淡水區,478 ,長豇(菜)豆,2.32,2.32,9000.0,20880.0
108,一期作,新北市,淡水區,481 ,甜椒,0.14,0.14,8500.0,1190.0
108,二期作,新北市,淡水區,481 ,甜椒,0.1,0.1,8500.0,850.0
108,全年,新北市,淡水區,481 ,甜椒,0.24000000000000002,0.24000000000000002,8500.0,2040.0
108,二期作,新北市,淡水區,482 ,辣椒,0.03,0.03,9000.0,270.0
108,全年,新北市,淡水區,482 ,辣椒,0.03,0.03,9000.0,270.0
108,一期作,新北市,淡水區,483 ,南瓜,58.86,59.06,17000.0,1000620.0
108,二期作,新北市,淡水區,483 ,南瓜,3.29,3.29,19000.0,62510.0
108,全年,新北市,淡水區,483 ,南瓜,62.15,62.35,17106.0,1063130.0
108,一期作,新北市,淡水區,002 ,食用玉米,14.87,15.27,5000.0,74350.0
108,二期作,新北市,淡水區,002 ,食用玉米,0.45,0.45,3000.0,1350.0
108,全年,新北市,淡水區,002 ,食用玉米,15.319999999999999,15.719999999999999,4941.0,75700.0
108,裡作,新北市,淡水區,487 ,扁蒲,0.08,0.08,10700.0,856.0
108,一期作,新北市,淡水區,487 ,扁蒲,11.98,11.98,15000.0,179700.0
108,二期作,新北市,淡水區,487 ,扁蒲,1.61,1.61,15000.0,24150.0
108,全年,新北市,淡水區,487 ,扁蒲,13.67,13.67,14975.0,204706.0
108,一期作,新北市,淡水區,488 ,絲瓜,6.19,6.19,16000.0,99040.0
108,二期作,新北市,淡水區,488 ,絲瓜,3.75,3.75,18000.0,67500.0
108,全年,新北市,淡水區,488 ,絲瓜,9.940000000000001,9.940000000000001,16755.0,166540.0
108,一期作,新北市,淡水區,489 ,黃秋葵,0.49,0.49,9000.0,4410.0
108,二期作,新北市,淡水區,489 ,黃秋葵,0.46,0.46,9000.0,4140.0
108,全年,新北市,淡水區,489 ,黃秋葵,0.95,0.95,9000.0,8550.0
108,全年,新北市,淡水區,802 ,山藥,3.71,3.71,17000.0,63070.0
108,一期作,新北市,淡水區,493 ,四季豆,0.77,0.77,8000.0,6160.0
108,全年,新北市,淡水區,493 ,四季豆,0.77,0.77,8000.0,6160.0
108,全年,新北市,淡水區,811 ,其他藥用,0.21,0.21,17000.0,3570.0
108,全年,新北市,淡水區,940 ,其他(花卉),34.48,34.48,5500.0,189640.0
108,全年,新北市,淡水區,941 ,苗圃類,79.0,79.0,750000.0,59250000.0
108,全年,新北市,淡水區,942 ,盆花類,1.0,1.0,3000000.0,3000000.0
108,全年,新北市,淡水區,703 ,盤固拉草,0.7,0.7,40000.0,28000.0
108,全年,新北市,淡水區,704 ,狼尾草,34.55,34.55,20000.0,691000.0
108,全年,新北市,淡水區,399 ,其他,15.87,34.15,650.0,10316.0
108,全年,新北市,淡水區,952 ,段木香菇,50.0,50.0,20.0,1000.0
108,全年,新北市,淡水區,601 ,香蕉,9.74,10.24,36000.0,350640.0
108,全年,新北市,淡水區,602 ,鳳梨,0.3,0.3,37500.0,11250.0
108,全年,新北市,淡水區,604 ,柳橙,0.66,0.66,12000.0,7920.0
108,全年,新北市,淡水區,605 ,桶柑,6.98,7.0,13200.0,92136.0
108,全年,新北市,淡水區,607 ,文旦柚,29.72,29.72,17500.0,520100.0
108,全年,新北市,淡水區,611 ,檸檬,0.07,0.07,15400.0,1078.0
108,全年,新北市,淡水區,618 ,其他(青果),0.46,0.46,12000.0,5520.0
108,全年,新北市,淡水區,622 ,檳榔,0.0,0.52,0.0,0.0
108,全年,新北市,淡水區,623 ,番石榴,7.01,7.06,12000.0,84120.0
108,一期作,新北市,淡水區,503 ,大豆,41.27,41.27,8000.0,330160.0
108,二期作,新北市,淡水區,503 ,大豆,123.38,123.38,9000.0,1110420.0
108,全年,新北市,淡水區,503 ,大豆,164.65,164.65,8749.0,1440580.0
108,全年,新北市,淡水區,625 ,桃,0.75,1.9,12800.0,9600.0
108,全年,新北市,淡水區,626 ,柿,0.0,1.45,0.0,0.0
108,全年,新北市,淡水區,627 ,木瓜,0.0,0.02,0.0,0.0
108,全年,新北市,淡水區,631 ,金香葡萄,0.02,0.02,48000.0,960.0
108,二期作,新北市,淡水區,514 ,其他單播,0.3,0.3,8000.0,2400.0
108,全年,新北市,淡水區,514 ,其他單播,0.3,0.3,8000.0,2400.0
108,裡作,新北市,淡水區,516 ,休閒面積,0.0,1537.82,0.0,0.0
108,一期作,新北市,淡水區,516 ,休閒面積,0.0,1334.34,0.0,0.0
108,二期作,新北市,淡水區,516 ,休閒面積,0.0,1408.05,0.0,0.0
108,全年,新北市,淡水區,516 ,休閒面積,0.0,4280.21,0.0,0.0
108,裡作,新北市,淡水區,517 ,荒廢面積,0.0,594.53,0.0,0.0
108,一期作,新北市,淡水區,517 ,荒廢面積,0.0,593.09,0.0,0.0
108,二期作,新北市,淡水區,517 ,荒廢面積,0.0,593.09,0.0,0.0
108,全年,新北市,淡水區,517 ,荒廢面積,0.0,1780.71,0.0,0.0
108,全年,新北市,淡水區,639 ,梨,4.9,5.2,9600.0,47040.0
108,全年,新北市,淡水區,643 ,百香果,0.12,0.12,17100.0,2052.0
108,全年,新北市,淡水區,402 ,韭菜,0.13,0.13,12000.0,1560.0
108,全年,新北市,淡水區,403 ,竹筍,76.76,76.76,5500.0,422180.0
108,全年,新北市,淡水區,404 ,金針菜,2.67,2.67,700.0,1869.0
108,全年,新北市,淡水區,649 ,楊梅,0.5,0.5,3600.0,1800.0
108,全年,新北市,淡水區,651 ,紅龍果,0.58,0.76,36000.0,20880.0
108,一期作,新北市,淡水區,410 ,西瓜,14.73,14.73,19800.0,291654.0
108,全年,新北市,淡水區,410 ,西瓜,14.73,14.73,19800.0,291654.0
108,一期作,新北市,淡水區,412 ,香瓜,1.22,1.22,9000.0,10980.0
108,全年,新北市,淡水區,412 ,香瓜,1.22,1.22,9000.0,10980.0
108,裡作,新北市,淡水區,414 ,草莓,0.05,0.05,3580.0,179.0
108,全年,新北市,淡水區,414 ,草莓,0.05,0.05,3580.0,179.0
108,裡作,新北市,淡水區,416 ,蘿蔔,8.47,8.47,30000.0,254100.0
108,一期作,新北市,淡水區,416 ,蘿蔔,0.1,0.1,25000.0,2500.0
108,二期作,新北市,淡水區,416 ,蘿蔔,2.54,2.54,30000.0,76200.0
108,全年,新北市,淡水區,416 ,蘿蔔,11.110000000000001,11.110000000000001,29955.0,332800.0
108,裡作,新北市,淡水區,417 ,胡蘿蔔,0.93,0.93,22000.0,20460.0
108,一期作,新北市,淡水區,417 ,胡蘿蔔,0.03,0.03,20000.0,600.0
108,全年,新北市,淡水區,417 ,胡蘿蔔,0.9600000000000001,0.9600000000000001,21938.0,21060.0
108,一期作,新北市,淡水區,418 ,茭白筍,14.29,14.29,9000.0,128610.0
108,全年,新北市,淡水區,418 ,茭白筍,14.29,14.29,9000.0,128610.0
108,裡作,新北市,淡水區,419 ,甘藍,12.01,12.01,34000.0,408340.0
108,一期作,新北市,淡水區,419 ,甘藍,0.69,0.69,28000.0,19320.0
108,二期作,新北市,淡水區,419 ,甘藍,0.15,0.15,35000.0,5250.0
108,全年,新北市,淡水區,419 ,甘藍,12.85,12.85,33689.0,432910.0
108,裡作,新北市,淡水區,421 ,結球白菜,4.64,4.64,34000.0,157760.0
108,全年,新北市,淡水區,421 ,結球白菜,4.64,4.64,34000.0,157760.0
108,裡作,新北市,淡水區,422 ,不結球白菜,9.91,9.91,20000.0,198200.0
108,一期作,新北市,淡水區,422 ,不結球白菜,4.48,4.48,18000.0,80640.0
108,二期作,新北市,淡水區,422 ,不結球白菜,8.09,8.09,22000.0,177980.0
108,全年,新北市,淡水區,422 ,不結球白菜,22.48,22.48,20321.0,456820.0
108,裡作,新北市,淡水區,425 ,食用番茄,0.13,0.13,8000.0,1040.0
108,全年,新北市,淡水區,425 ,食用番茄,0.13,0.13,8000.0,1040.0
108,全年,新北市,淡水區,305 ,茶,2.97,2.97,600.0,1782.0
108,全年,新北市,淡水區,306 ,生食甘蔗,0.06,0.07,15000.0,900.0
108,一期作,新北市,淡水區,309 ,洛神葵,0.15,0.15,2500.0,375.0
108,二期作,新北市,淡水區,309 ,洛神葵,0.14,0.14,1800.0,252.0
108,全年,新北市,淡水區,309 ,洛神葵,0.29000000000000004,0.29000000000000004,2162.0,627.0
108,裡作,新北市,淡水區,436 ,青蒜,1.88,1.88,17000.0,31960.0
108,全年,新北市,淡水區,436 ,青蒜,1.88,1.88,17000.0,31960.0
108,裡作,新北市,淡水區,438 ,蔥,2.27,2.27,12500.0,28375.0
108,一期作,新北市,淡水區,438 ,蔥,2.61,2.61,12500.0,32625.0
108,二期作,新北市,淡水區,438 ,蔥,0.96,0.96,12000.0,11520.0
108,全年,新北市,淡水區,438 ,蔥,5.84,5.84,12418.0,72520.0
108,一期作,新北市,淡水區,440 ,芋,13.07,13.07,12000.0,156840.0
108,全年,新北市,淡水區,440 ,芋,13.07,13.07,12000.0,156840.0
108,一期作,新北市,淡水區,441 ,薑,0.48,0.48,11000.0,5280.0
108,全年,新北市,淡水區,441 ,薑,0.48,0.48,11000.0,5280.0
108,一期作,新北市,淡水區,443 ,蓮藕,0.0,6.2,0.0,0.0
108,二期作,新北市,淡水區,443 ,蓮藕,0.0,5.42,0.0,0.0
108,全年,新北市,淡水區,443 ,蓮藕,0.0,11.620000000000001,0.0,0.0
108,裡作,新北市,淡水區,201 ,甘藷,0.06,0.06,19000.0,1140.0
108,一期作,新北市,淡水區,201 ,甘藷,31.64,31.64,18000.0,569520.0
108,二期作,新北市,淡水區,201 ,甘藷,12.24,12.24,17500.0,214200.0
108,全年,新北市,淡水區,201 ,甘藷,43.94,43.94,17862.0,784860.0
108,裡作,新北市,淡水區,444 ,結頭菜,0.12,0.12,17000.0,2040.0
108,全年,新北市,淡水區,444 ,結頭菜,0.12,0.12,17000.0,2040.0
108,全年,新北市,淡水區,202 ,樹薯,0.67,1.17,16000.0,10720.0
108,裡作,新北市,淡水區,203 ,馬鈴薯,0.14,0.14,20000.0,2800.0
108,全年,新北市,淡水區,203 ,馬鈴薯,0.14,0.14,20000.0,2800.0
108,全年,新北市,淡水區,326 ,油茶,0.0,0.31,0.0,0.0
108,裡作,新北市,淡水區,456 ,大芥菜,4.67,4.67,18000.0,84060.0
108,二期作,新北市,淡水區,456 ,大芥菜,0.11,0.11,19000.0,2090.0
108,全年,新北市,淡水區,456 ,大芥菜,4.78,4.78,18023.0,86150.0
108,全年,新北市,淡水區,698 ,其他,0.03,0.03,20000.0,600.0
108,裡作,新北市,淡水區,457 ,甕菜,0.06,0.06,23000.0,1380.0
108,一期作,新北市,淡水區,457 ,甕菜,2.48,2.48,24000.0,59520.0
108,二期作,新北市,淡水區,457 ,甕菜,3.81,3.81,27000.0,102870.0
108,全年,新北市,淡水區,457 ,甕菜,6.35,6.35,25791.0,163770.0
108,全年,新北市,淡水區,699 ,桑,1.85,1.85,36300.0,67155.0
108,裡作,新北市,淡水區,458 ,芹菜,0.74,0.74,18000.0,13320.0
108,全年,新北市,淡水區,458 ,芹菜,0.74,0.74,18000.0,13320.0
108,全年,新北市,淡水區,337 ,咖啡,0.1,0.1,270.0,27.0
108,裡作,新北市,淡水區,459 ,菠菜,0.02,0.02,18000.0,360.0
108,全年,新北市,淡水區,459 ,菠菜,0.02,0.02,18000.0,360.0
108,裡作,新北市,淡水區,460 ,萵苣,5.46,5.46,26000.0,141960.0
108,一期作,新北市,淡水區,460 ,萵苣,1.26,1.26,18000.0,22680.0
108,二期作,新北市,淡水區,460 ,萵苣,2.49,2.49,24000.0,59760.0
108,全年,新北市,淡水區,460 ,萵苣,9.21,9.21,24365.0,224400.0
108,二期作,新北市,淡水區,461 ,莧菜,0.08,0.08,17000.0,1360.0
108,全年,新北市,淡水區,461 ,莧菜,0.08,0.08,17000.0,1360.0
108,裡作,新北市,淡水區,464 ,芫荽,0.06,0.06,12000.0,720.0
108,全年,新北市,淡水區,464 ,芫荽,0.06,0.06,12000.0,720.0
108,裡作,新北市,淡水區,465 ,芥藍,1.17,1.17,22000.0,25740.0
108,全年,新北市,淡水區,465 ,芥藍,1.17,1.17,22000.0,25740.0
108,一期作,新北市,淡水區,102 ,落花生,6.81,6.81,1700.0,11577.0
108,二期作,新北市,淡水區,102 ,落花生,0.55,0.55,1700.0,935.0
108,全年,新北市,淡水區,102 ,落花生,7.359999999999999,7.359999999999999,1700.0,12512.0
108,裡作,新北市,汐止區,470 ,其他(果菜),0.85,0.85,18000.0,15300.0
108,一期作,新北市,汐止區,470 ,其他(果菜),7.91,7.91,18000.0,142380.0
108,二期作,新北市,汐止區,470 ,其他(果菜),4.0,4.0,16000.0,64000.0
108,全年,新北市,汐止區,470 ,其他(果菜),12.76,12.76,17373.0,221680.0
108,裡作,新北市,汐止區,471 ,花椰菜,0.12,0.12,15000.0,1800.0
108,全年,新北市,汐止區,471 ,花椰菜,0.12,0.12,15000.0,1800.0
108,裡作,新北市,汐止區,472 ,青花菜,0.11,0.11,15000.0,1650.0
108,全年,新北市,汐止區,472 ,青花菜,0.11,0.11,15000.0,1650.0
108,一期作,新北市,汐止區,473 ,胡瓜,0.35,0.35,15000.0,5250.0
108,全年,新北市,汐止區,473 ,胡瓜,0.35,0.35,15000.0,5250.0
108,一期作,新北市,汐止區,475 ,冬瓜,0.01,0.01,13000.0,130.0
108,全年,新北市,汐止區,475 ,冬瓜,0.01,0.01,13000.0,130.0
108,一期作,新北市,汐止區,476 ,苦瓜,0.02,0.02,8000.0,160.0
108,全年,新北市,汐止區,476 ,苦瓜,0.02,0.02,8000.0,160.0
108,一期作,新北市,汐止區,477 ,茄子,0.13,0.13,9000.0,1170.0
108,二期作,新北市,汐止區,477 ,茄子,0.14,0.14,9000.0,1260.0
108,全年,新北市,汐止區,477 ,茄子,0.27,0.27,9000.0,2430.0
108,一期作,新北市,汐止區,478 ,長豇(菜)豆,0.1,0.1,14500.0,1450.0
108,二期作,新北市,汐止區,478 ,長豇(菜)豆,0.11,0.11,9500.0,1045.0
108,全年,新北市,汐止區,478 ,長豇(菜)豆,0.21000000000000002,0.21000000000000002,11881.0,2495.0
108,裡作,新北市,汐止區,480 ,豌豆(荷蘭豆),0.06,0.06,7500.0,450.0
108,全年,新北市,汐止區,480 ,豌豆(荷蘭豆),0.06,0.06,7500.0,450.0
108,一期作,新北市,汐止區,483 ,南瓜,0.77,0.77,11000.0,8470.0
108,二期作,新北市,汐止區,483 ,南瓜,0.21,0.21,11000.0,2310.0
108,全年,新北市,汐止區,483 ,南瓜,0.98,0.98,11000.0,10780.0
108,一期作,新北市,汐止區,002 ,食用玉米,0.37,0.37,4000.0,1480.0
108,二期作,新北市,汐止區,002 ,食用玉米,0.11,0.11,3500.0,385.0
108,全年,新北市,汐止區,002 ,食用玉米,0.48,0.48,3885.0,1865.0
108,一期作,新北市,汐止區,487 ,扁蒲,0.02,0.02,9000.0,180.0
108,全年,新北市,汐止區,487 ,扁蒲,0.02,0.02,9000.0,180.0
108,一期作,新北市,汐止區,488 ,絲瓜,0.26,0.26,10000.0,2600.0
108,二期作,新北市,汐止區,488 ,絲瓜,0.25,0.25,14000.0,3500.0
108,全年,新北市,汐止區,488 ,絲瓜,0.51,0.51,11961.0,6100.0
108,二期作,新北市,汐止區,489 ,黃秋葵,0.06,0.06,9000.0,540.0
108,全年,新北市,汐止區,489 ,黃秋葵,0.06,0.06,9000.0,540.0
108,一期作,新北市,汐止區,493 ,四季豆,0.31,0.31,14000.0,4340.0
108,全年,新北市,汐止區,493 ,四季豆,0.31,0.31,14000.0,4340.0
108,全年,新北市,汐止區,941 ,苗圃類,2.2,2.2,800000.0,1760000.0
108,全年,新北市,汐止區,601 ,香蕉,1.69,1.69,12172.0,20570.0
108,全年,新北市,汐止區,602 ,鳳梨,0.03,0.03,25000.0,750.0
108,全年,新北市,汐止區,607 ,文旦柚,14.35,17.85,7238.0,103862.0
108,全年,新北市,汐止區,609 ,白柚,1.85,2.15,8786.0,16254.0
108,全年,新北市,汐止區,618 ,其他(青果),0.0,0.3,0.0,0.0
108,全年,新北市,汐止區,627 ,木瓜,0.02,0.02,11500.0,230.0
108,裡作,新北市,汐止區,516 ,休閒面積,0.0,55.51,0.0,0.0
108,一期作,新北市,汐止區,516 ,休閒面積,0.0,50.09,0.0,0.0
108,二期作,新北市,汐止區,516 ,休閒面積,0.0,52.44,0.0,0.0
108,全年,新北市,汐止區,516 ,休閒面積,0.0,158.04,0.0,0.0
108,裡作,新北市,汐止區,517 ,荒廢面積,0.0,324.59,0.0,0.0
108,一期作,新北市,汐止區,517 ,荒廢面積,0.0,324.59,0.0,0.0
108,二期作,新北市,汐止區,517 ,荒廢面積,0.0,324.59,0.0,0.0
108,全年,新北市,汐止區,517 ,荒廢面積,0.0,973.77,0.0,0.0
108,全年,新北市,汐止區,639 ,梨,0.6,0.6,1075.0,645.0
108,全年,新北市,汐止區,643 ,百香果,0.07,0.07,10000.0,700.0
108,全年,新北市,汐止區,402 ,韭菜,0.45,0.45,9000.0,4050.0
108,全年,新北市,汐止區,403 ,竹筍,61.09,61.09,4000.0,244360.0
108,全年,新北市,汐止區,404 ,金針菜,0.15,0.15,500.0,75.0
108,全年,新北市,汐止區,649 ,楊梅,0.5,0.5,8400.0,4200.0
108,全年,新北市,汐止區,651 ,紅龍果,0.45,0.45,12000.0,5400.0
108,裡作,新北市,汐止區,416 ,蘿蔔,0.09,0.09,35000.0,3150.0
108,全年,新北市,汐止區,416 ,蘿蔔,0.09,0.09,35000.0,3150.0
108,裡作,新北市,汐止區,417 ,胡蘿蔔,0.07,0.07,20000.0,1400.0
108,全年,新北市,汐止區,417 ,胡蘿蔔,0.07,0.07,20000.0,1400.0
108,一期作,新北市,汐止區,418 ,茭白筍,2.22,2.22,9000.0,19980.0
108,全年,新北市,汐止區,418 ,茭白筍,2.22,2.22,9000.0,19980.0
108,裡作,新北市,汐止區,419 ,甘藍,0.38,0.38,36000.0,13680.0
108,全年,新北市,汐止區,419 ,甘藍,0.38,0.38,36000.0,13680.0
108,裡作,新北市,汐止區,421 ,結球白菜,0.25,0.25,28000.0,7000.0
108,全年,新北市,汐止區,421 ,結球白菜,0.25,0.25,28000.0,7000.0
108,裡作,新北市,汐止區,422 ,不結球白菜,1.92,1.92,15000.0,28800.0
108,一期作,新北市,汐止區,422 ,不結球白菜,1.52,1.52,15000.0,22800.0
108,二期作,新北市,汐止區,422 ,不結球白菜,0.57,0.57,15000.0,8550.0
108,全年,新北市,汐止區,422 ,不結球白菜,4.01,4.01,15000.0,60150.0
108,全年,新北市,汐止區,305 ,茶,4.28,4.28,600.0,2568.0
108,全年,新北市,汐止區,306 ,生食甘蔗,0.03,0.03,13500.0,405.0
108,裡作,新北市,汐止區,436 ,青蒜,0.07,0.07,11000.0,770.0
108,全年,新北市,汐止區,436 ,青蒜,0.07,0.07,11000.0,770.0
108,裡作,新北市,汐止區,438 ,蔥,0.12,0.12,12000.0,1440.0
108,一期作,新北市,汐止區,438 ,蔥,0.26,0.26,12000.0,3120.0
108,二期作,新北市,汐止區,438 ,蔥,0.11,0.11,12000.0,1320.0
108,全年,新北市,汐止區,438 ,蔥,0.49,0.49,12000.0,5880.0
