日期,pineapple_平均價,pineapple_交易量,甜蜜蜜_平均價,watermelon_平均價,pineapple_前日平均價,pineapple_5日平均價
2013-09-13,24.2,5367,,8.9,22.2,21.8
2013-09-14,22.2,17902,,9.0,24.2,22.2
2013-09-15,23.3,10809,10.0,8.7,22.2,22.7
2013-09-16,21.7,4256,,9.0,23.3,22.7
2013-09-17,23.1,17518,,8.8,21.7,22.9
2013-09-18,23.0,21985,,8.2,23.1,22.7
2013-09-19,23.3,8503,,8.5,23.0,22.9
2013-09-20,23.3,8503,,8.5,23.3,22.9
2013-09-21,23.3,8503,,8.5,23.3,23.2
2013-09-22,23.9,4490,,8.7,23.3,23.4
2013-09-23,23.9,4490,,8.7,23.9,23.5
2013-09-24,23.1,22142,20.0,8.5,23.9,23.5
2013-09-25,24.3,6574,,7.0,23.1,23.7
2013-09-26,25.6,7101,,8.5,24.3,24.2
2013-09-27,24.1,10919,,8.9,25.6,24.2
2013-09-28,23.1,18036,,10.0,24.1,24.0
2013-09-29,23.2,14246,,10.5,23.1,24.1
2013-09-30,23.2,14246,,10.5,23.2,23.8
2013-10-01,21.9,23311,20.0,9.5,23.2,23.1
2013-10-02,20.7,13857,15.0,9.6,21.9,22.4
2013-10-03,20.7,15860,15.0,10.0,20.7,21.9
2013-10-04,21.5,21278,17.0,9.4,20.7,21.6
2013-10-05,20.2,17090,18.0,10.0,21.5,21.0
2013-10-06,20.6,4718,14.2,8.0,20.2,20.7
2013-10-07,20.6,4718,14.2,8.0,20.6,20.7
2013-10-08,20.0,8852,20.0,9.4,20.6,20.6
2013-10-09,19.2,8035,18.0,10.0,20.0,20.1
2013-10-10,19.4,11054,16.0,9.5,19.2,20.0
2013-10-11,19.3,10350,18.0,10.0,19.4,19.7
2013-10-12,18.6,14419,18.0,9.0,19.3,19.3
2013-10-13,21.2,8514,,10.0,18.6,19.5
2013-10-14,21.2,8514,,10.0,21.2,19.9
2013-10-15,20.3,17364,18.0,9.2,21.2,20.1
2013-10-16,21.3,14471,18.0,10.0,20.3,20.5
2013-10-17,21.0,17256,18.0,9.7,21.3,21.0
2013-10-18,21.3,27315,,8.8,21.0,21.0
2013-10-19,20.5,24529,,9.0,21.3,20.9
2013-10-20,20.0,11677,,9.5,20.5,20.8
2013-10-21,20.0,11677,,9.5,20.0,20.6
2013-10-22,19.0,22757,,10.0,20.0,20.2
2013-10-23,19.3,15132,,10.0,19.0,19.8
2013-10-24,18.7,14442,18.0,9.7,19.3,19.4
2013-10-25,16.7,16113,,12.0,18.7,18.7
2013-10-26,16.0,14142,16.0,9.2,16.7,17.9
2013-10-27,16.5,11456,,12.0,16.0,17.4
2013-10-28,16.5,11456,,12.0,16.5,16.9
2013-10-29,16.3,19135,,10.2,16.5,16.4
2013-10-30,16.4,15753,,12.0,16.3,16.3
2013-10-31,17.8,7707,,11.3,16.4,16.7
2013-11-01,17.9,20442,,,17.8,17.0
2013-11-02,17.1,33438,16.0,11.0,17.9,17.1
2013-11-03,16.4,14683,,10.9,17.1,17.1
2013-11-04,16.4,14683,,10.9,16.4,17.1
2013-11-05,15.6,17443,,12.0,16.4,16.7
2013-11-06,15.9,10477,14.3,10.9,15.6,16.3
2013-11-07,15.8,7518,,12.0,15.9,16.0
2013-11-08,15.1,10421,,,15.8,15.8
2013-11-09,14.9,14859,,12.0,15.1,15.5
2013-11-10,14.0,9839,,18.0,14.9,15.1
2013-11-11,14.0,9839,,18.0,14.0,14.8
2013-11-12,14.1,19983,,12.0,14.0,14.4
2013-11-13,14.6,12403,12.5,12.0,14.1,14.3
2013-11-14,13.2,12099,12.0,12.0,14.6,14.0
2013-11-15,14.6,23679,,12.0,13.2,14.1
2013-11-16,16.1,28171,18.0,12.0,14.6,14.5
2013-11-17,17.1,15746,,12.0,16.1,15.1
2013-11-18,17.1,15746,,12.0,17.1,15.6
2013-11-19,16.7,11105,,11.7,17.1,16.3
2013-11-20,16.6,13976,12.0,12.0,16.7,16.7
2013-11-21,16.9,12315,,10.7,16.6,16.9
2013-11-22,16.7,13305,,11.4,16.9,16.8
2013-11-23,15.9,17941,,8.1,16.7,16.6
2013-11-24,15.9,8379,,11.0,15.9,16.4
2013-11-25,15.9,8379,,11.0,15.9,16.3
2013-11-26,14.6,20620,15.0,11.0,15.9,15.8
2013-11-27,14.8,20954,16.0,,14.6,15.4
2013-11-28,13.9,17088,,10.0,14.8,15.0
2013-11-29,12.9,11722,,11.0,13.9,14.4
2013-11-30,14.5,16101,,,12.9,14.1
2013-12-01,18.1,20708,,10.5,14.5,14.8
2013-12-02,18.1,20708,,10.5,18.1,15.5
2013-12-03,17.1,24176,,9.1,18.1,16.1
2013-12-04,17.1,8966,,,17.1,17.0
2013-12-05,17.4,4146,,8.0,17.1,17.6
2013-12-06,18.0,8959,,11.1,17.4,17.5
2013-12-07,21.0,8058,,11.0,18.0,18.1
2013-12-08,19.5,10532,,,21.0,18.6
2013-12-09,19.5,10532,,,19.5,19.1
2013-12-10,19.2,14188,15.0,10.2,19.5,19.4
2013-12-11,17.5,8891,18.0,11.0,19.2,19.3
2013-12-12,16.0,12569,15.9,11.2,17.5,18.3
2013-12-13,16.2,8317,13.0,11.0,16.0,17.7
2013-12-14,16.1,15129,,11.0,16.2,17.0
2013-12-15,17.2,31328,15.0,11.5,16.1,16.6
2013-12-16,17.2,31328,15.0,11.5,17.2,16.5
2013-12-17,15.7,30190,14.3,11.0,17.2,16.5
2013-12-18,14.1,12344,,10.0,15.7,16.1
2013-12-19,14.2,2921,,10.1,14.1,15.7
2013-12-20,14.8,6094,,10.1,14.2,15.2
2013-12-21,15.9,6693,,,14.8,14.9
2013-12-22,14.5,4381,,,15.9,14.7
2013-12-23,14.5,4381,,,14.5,14.8
2013-12-24,13.1,12761,,9.9,14.5,14.6
2013-12-25,12.7,4713,,10.1,13.1,14.1
2013-12-26,10.7,7704,,9.8,12.7,13.1
2013-12-27,9.2,6956,,,10.7,12.0
2013-12-28,11.8,8696,,9.9,9.2,11.5
2013-12-29,12.7,13331,,10.0,11.8,11.4
2013-12-30,12.7,13331,,10.0,12.7,11.4
2013-12-31,11.9,33945,,11.0,12.7,11.7
2014-01-01,11.4,24905,,10.7,11.9,12.1
2014-01-02,12.1,7394,,10.0,11.4,12.2
2014-01-03,10.9,8721,,10.2,12.1,11.8
2014-01-04,10.4,18277,,11.0,10.9,11.3
2014-01-05,10.6,8157,,11.0,10.4,11.1
2014-01-06,10.6,8157,,11.0,10.6,10.9
2014-01-07,10.0,17121,,9.7,10.6,10.5
2014-01-08,12.8,8476,,10.5,10.0,10.9
2014-01-09,11.7,7805,,9.5,12.8,11.1
2014-01-10,12.1,5595,,9.2,11.7,11.4
2014-01-11,10.7,9692,,9.0,12.1,11.5
2014-01-12,11.5,11003,,,10.7,11.8
2014-01-13,11.5,11003,,,11.5,11.5
2014-01-14,16.0,37422,,10.0,11.5,12.4
2014-01-15,12.9,28942,,10.0,16.0,12.5
2014-01-16,11.6,9972,,,12.9,12.7
2014-01-17,10.5,4651,,10.0,11.6,12.5
2014-01-18,10.2,5656,,8.8,10.5,12.2
2014-01-19,12.3,1414,,10.0,10.2,11.5
2014-01-20,12.3,1414,,10.0,12.3,11.4
2014-01-21,10.7,12051,,10.0,12.3,11.2
2014-01-22,12.6,7413,,,10.7,11.6
2014-01-23,11.8,7616,,10.0,12.6,11.9
2014-01-24,10.2,6862,10.0,10.0,11.8,11.5
2014-01-25,11.7,8998,,10.0,10.2,11.4
2014-01-26,11.4,17462,,9.1,11.7,11.5
2014-01-27,14.0,18329,,10.0,11.4,11.8
2014-01-28,16.6,25826,,10.0,14.0,12.8
2014-01-29,18.2,18237,,9.8,16.6,14.4
2014-01-30,15.7,4509,,,18.2,15.2
2014-01-31,15.7,4509,,,15.7,16.0
2014-02-01,15.7,4509,,,15.7,16.4
2014-02-02,15.7,4509,,,15.7,16.2
2014-02-03,15.7,4509,,,15.7,15.7
2014-02-04,15.7,4509,,,15.7,15.7
2014-02-05,16.0,35035,,7.5,15.7,15.8
2014-02-06,18.1,33802,,7.9,16.0,16.2
2014-02-07,18.7,35283,,,18.1,16.8
2014-02-08,18.4,18203,,10.0,18.7,17.4
2014-02-09,16.4,16599,,,18.4,17.5
2014-02-10,16.4,16599,,,16.4,17.6
2014-02-11,15.4,19239,10.0,9.5,16.4,17.1
2014-02-12,15.5,22557,,6.0,15.4,16.4
2014-02-13,18.9,30685,,10.6,15.5,16.5
2014-02-14,21.1,12156,,12.0,18.9,17.5
2014-02-15,21.1,12156,,12.0,21.1,18.4
2014-02-16,21.1,12156,,12.0,21.1,19.5
2014-02-17,21.1,12156,,12.0,21.1,20.7
2014-02-18,19.0,19586,14.6,8.0,21.1,20.7
2014-02-19,17.4,17951,,12.0,19.0,19.9
2014-02-20,18.4,9647,,,17.4,19.4
2014-02-21,18.1,8241,,9.3,18.4,18.8
2014-02-22,18.2,17571,15.0,8.0,18.1,18.2
2014-02-23,17.4,7789,,10.0,18.2,17.9
2014-02-24,17.4,7789,,10.0,17.4,17.9
2014-02-25,19.4,31901,,10.7,17.4,18.1
2014-02-26,19.9,21726,,12.0,19.4,18.5
2014-02-27,20.0,42434,,12.0,19.9,18.8
2014-02-28,24.9,53487,20.0,11.7,20.0,20.3
2014-03-01,25.0,37290,20.0,10.1,24.9,21.8
2014-03-02,22.3,21266,20.0,12.0,25.0,22.4
2014-03-03,22.3,21266,20.0,12.0,22.3,22.9
2014-03-04,20.7,32865,,11.3,22.3,23.0
2014-03-05,21.4,23281,18.0,6.0,20.7,22.3
2014-03-06,20.5,16607,,11.6,21.4,21.4
2014-03-07,18.6,19981,,12.0,20.5,20.7
2014-03-08,18.1,22659,16.0,,18.6,19.9
2014-03-09,18.7,12848,13.0,12.0,18.1,19.5
2014-03-10,18.7,12848,13.0,12.0,18.7,18.9
2014-03-11,17.8,25187,13.0,10.4,18.7,18.4
2014-03-12,19.5,22194,14.0,12.0,17.8,18.6
2014-03-13,22.5,34030,16.0,12.0,19.5,19.4
2014-03-14,23.5,49070,16.0,12.0,22.5,20.4
2014-03-15,22.5,33631,17.0,12.0,23.5,21.2
2014-03-16,22.5,13745,17.0,10.9,22.5,22.1
2014-03-17,22.5,13745,17.0,10.9,22.5,22.7
2014-03-18,22.8,29690,,10.6,22.5,22.8
2014-03-19,23.6,28866,18.0,12.0,22.8,22.8
2014-03-20,23.3,31495,16.0,11.0,23.6,22.9
2014-03-21,21.8,27918,20.0,12.0,23.3,22.8
2014-03-22,20.7,34728,,11.6,21.8,22.4
2014-03-23,19.5,23650,,9.9,20.7,21.8
2014-03-24,19.5,23650,,9.9,19.5,21.0
2014-03-25,20.7,43007,16.0,12.0,19.5,20.4
2014-03-26,22.1,36649,,10.0,20.7,20.5
2014-03-27,21.2,53700,20.0,,22.1,20.6
2014-03-28,21.8,60737,,12.0,21.2,21.1
2014-03-29,20.7,74330,,12.0,21.8,21.3
2014-03-30,21.5,67717,,10.2,20.7,21.5
2014-03-31,21.5,67717,,10.2,21.5,21.3
2014-04-01,20.9,68611,,11.5,21.5,21.3
2014-04-02,20.8,54848,,9.8,20.9,21.1
2014-04-03,18.6,51748,,10.0,20.8,20.7
2014-04-04,18.0,46643,,10.8,18.6,20.0
2014-04-05,18.0,46643,,10.8,18.0,19.3
2014-04-06,18.0,46643,,10.8,18.0,18.7
2014-04-07,18.0,46643,,10.8,18.0,18.1
2014-04-08,19.7,68740,,10.6,18.0,18.3
2014-04-09,20.7,53840,,6.3,19.7,18.9
2014-04-10,22.0,47973,,10.8,20.7,19.7
2014-04-11,24.0,45447,,11.4,22.0,20.9
2014-04-12,26.3,69129,,11.5,24.0,22.5
2014-04-13,28.6,78012,,10.9,26.3,24.3
2014-04-14,28.6,78012,,10.9,28.6,25.9
2014-04-15,29.0,73531,,11.4,28.6,27.3
2014-04-16,26.8,47550,,10.9,29.0,27.9
2014-04-17,26.6,48959,,11.4,26.8,27.9
2014-04-18,28.2,39681,,12.0,26.6,27.8
2014-04-19,30.2,56132,,11.5,28.2,28.2
2014-04-20,30.8,61415,,12.0,30.2,28.5
2014-04-21,30.8,61415,,12.0,30.8,29.3
2014-04-22,31.2,83906,,12.0,30.8,30.2
2014-04-23,30.2,49377,22.0,11.4,31.2,30.6
2014-04-24,28.7,57707,20.0,11.0,30.2,30.3
2014-04-25,27.8,42604,26.7,12.0,28.7,29.7
2014-04-26,30.1,61058,25.9,11.4,27.8,29.6
2014-04-27,34.3,77152,26.7,11.5,30.1,30.2
2014-04-28,34.3,77152,26.7,11.5,34.3,31.0
2014-04-29,32.1,91409,23.8,11.8,34.3,31.7
2014-04-30,31.8,57334,28.1,11.8,32.1,32.5
2014-05-01,32.0,42732,27.3,10.8,31.8,32.9
2014-05-02,31.5,51579,26.0,11.4,32.0,32.3
2014-05-03,32.4,44432,26.9,12.0,31.5,32.0
2014-05-04,34.1,45489,27.2,11.6,32.4,32.4
2014-05-05,34.1,45489,27.2,11.6,34.1,32.8
2014-05-06,30.6,72849,25.4,11.0,34.1,32.5
2014-05-07,30.2,51551,24.3,10.6,30.6,32.3
2014-05-08,28.0,56893,23.1,10.8,30.2,31.4
2014-05-09,28.5,55131,23.4,10.0,28.0,30.3
2014-05-10,28.5,76957,22.6,10.6,28.5,29.2
2014-05-11,30.4,79285,22.4,10.6,28.5,29.1
2014-05-12,30.4,79285,22.4,10.6,30.4,29.2
2014-05-13,30.0,100580,24.4,10.4,30.4,29.6
2014-05-14,27.7,71588,22.9,10.7,30.0,29.4
2014-05-15,25.9,60042,21.4,10.8,27.7,28.9
2014-05-16,25.4,55378,21.2,11.0,25.9,27.9
2014-05-17,26.3,63458,22.1,11.0,25.4,27.1
2014-05-18,24.4,53241,21.2,10.1,26.3,25.9
2014-05-19,24.4,53241,21.2,10.1,24.4,25.3
2014-05-20,23.4,77812,19.3,10.7,24.4,24.8
2014-05-21,22.9,72620,19.4,10.5,23.4,24.3
2014-05-22,21.0,51397,17.2,10.9,22.9,23.2
2014-05-23,22.5,41164,17.6,10.6,21.0,22.8
2014-05-24,22.6,77941,20.4,11.0,22.5,22.5
2014-05-25,22.9,69108,19.9,10.9,22.6,22.4
2014-05-26,22.9,69108,19.9,10.9,22.9,22.4
2014-05-27,23.0,104948,18.8,10.9,22.9,22.8
2014-05-28,23.3,104472,21.0,10.7,23.0,22.9
2014-05-29,20.7,85461,17.3,10.9,23.3,22.6
2014-05-30,20.2,58262,16.6,11.0,20.7,22.0
2014-05-31,20.5,70928,16.8,10.3,20.2,21.5
2014-06-01,20.7,63605,16.6,10.6,20.5,21.1
2014-06-02,20.9,50444,18.2,10.8,20.7,20.6
2014-06-03,20.9,50444,18.2,10.8,20.9,20.6
2014-06-04,20.9,50444,18.2,10.8,20.9,20.8
2014-06-05,21.3,88086,16.9,10.8,20.9,20.9
2014-06-06,19.0,63741,14.8,10.5,21.3,20.6
2014-06-07,19.0,66553,14.5,10.8,19.0,20.2
2014-06-08,19.2,75587,14.6,10.0,19.0,19.9
2014-06-09,19.2,75587,14.6,10.0,19.2,19.5
2014-06-10,18.8,102154,14.4,10.0,19.2,19.0
2014-06-11,19.8,103172,14.4,10.0,18.8,19.2
2014-06-12,19.0,85239,14.8,9.9,19.8,19.2
2014-06-13,19.5,62296,14.1,10.0,19.0,19.3
2014-06-14,19.8,74962,17.5,8.9,19.5,19.4
2014-06-15,19.3,56499,14.3,8.9,19.8,19.5
2014-06-16,19.3,56499,14.3,8.9,19.3,19.4
2014-06-17,18.6,82786,14.4,9.0,19.3,19.3
2014-06-18,16.9,78956,14.9,8.9,18.6,18.8
2014-06-19,14.4,67400,10.8,7.9,16.9,17.7
2014-06-20,14.9,55153,10.2,8.0,14.4,16.8
2014-06-21,15.4,58112,10.8,7.9,14.9,16.0
2014-06-22,15.1,61125,12.5,8.0,15.4,15.3
2014-06-23,15.1,61125,12.5,8.0,15.1,15.0
2014-06-24,16.1,78336,11.4,8.0,15.1,15.3
2014-06-25,17.1,60556,10.6,8.0,16.1,15.8
2014-06-26,19.6,82477,14.8,8.0,17.1,16.6
2014-06-27,19.0,61076,13.4,8.4,19.6,17.4
2014-06-28,20.3,41413,13.6,8.8,19.0,18.4
2014-06-29,19.9,36821,13.9,8.2,20.3,19.2
2014-06-30,19.9,36821,13.9,8.2,19.9,19.7
2014-07-01,20.9,63542,14.2,9.1,19.9,20.0
2014-07-02,20.3,51452,14.0,9.4,20.9,20.3
2014-07-03,19.2,49843,14.6,9.3,20.3,20.0
2014-07-04,18.5,44777,12.9,9.0,19.2,19.8
2014-07-05,19.1,53391,16.3,9.4,18.5,19.6
2014-07-06,19.6,41770,16.2,9.8,19.1,19.3
2014-07-07,19.6,41770,16.2,9.8,19.6,19.2
2014-07-08,19.1,57620,17.0,9.7,19.6,19.2
2014-07-09,20.5,57287,17.6,9.9,19.1,19.6
2014-07-10,22.2,69157,20.7,10.1,20.5,20.2
2014-07-11,21.5,60979,19.0,10.4,22.2,20.6
2014-07-12,18.7,61990,14.4,11.0,21.5,20.4
2014-07-13,19.8,46184,15.3,11.4,18.7,20.5
2014-07-14,19.8,46184,15.3,11.4,19.8,20.4
2014-07-15,19.0,67795,13.6,11.3,19.8,19.8
2014-07-16,19.4,43875,14.6,11.6,19.0,19.3
2014-07-17,19.0,57346,14.4,11.3,19.4,19.4
2014-07-18,17.8,51827,13.5,11.5,19.0,19.0
2014-07-19,18.5,45669,14.7,11.1,17.8,18.7
2014-07-20,19.0,38235,13.4,11.2,18.5,18.7
2014-07-21,19.0,38235,13.4,11.2,19.0,18.7
2014-07-22,19.0,53962,13.9,11.3,19.0,18.7
2014-07-23,18.3,43504,16.9,11.3,19.0,18.8
2014-07-24,20.4,13177,13.9,11.5,18.3,19.1
2014-07-25,17.9,37232,15.9,11.1,20.4,18.9
2014-07-26,21.3,50073,16.5,11.0,17.9,19.4
2014-07-27,19.9,49133,16.9,10.2,21.3,19.6
2014-07-28,19.9,49133,16.9,10.2,19.9,19.9
2014-07-29,18.5,53113,17.0,11.1,19.9,19.5
2014-07-30,17.0,33025,14.7,9.6,18.5,19.3
2014-07-31,15.9,30808,11.4,8.6,17.0,18.2
2014-08-01,16.3,21194,11.6,9.7,15.9,17.5
2014-08-02,16.4,16005,10.4,9.1,16.3,16.8
2014-08-03,17.1,15044,14.0,9.8,16.4,16.5
2014-08-04,17.1,15044,14.0,9.8,17.1,16.6
2014-08-05,17.9,23646,12.6,8.8,17.1,17.0
2014-08-06,18.8,10209,12.5,9.3,17.9,17.5
2014-08-07,20.6,18589,15.0,9.9,18.8,18.3
2014-08-08,20.6,14659,14.5,8.5,20.6,19.0
2014-08-09,18.7,23412,15.3,9.0,20.6,19.3
2014-08-10,16.5,12252,12.0,8.9,18.7,19.0
2014-08-11,16.5,12252,12.0,8.9,16.5,18.6
2014-08-12,16.5,12252,12.0,8.9,16.5,17.8
2014-08-13,15.0,17972,12.0,8.7,16.5,16.6
2014-08-14,15.4,17889,16.6,9.3,15.0,16.0
2014-08-15,16.2,16992,15.0,9.4,15.4,15.9
2014-08-16,14.3,25663,13.2,10.0,16.2,15.5
2014-08-17,14.7,19968,11.5,8.5,14.3,15.1
2014-08-18,14.7,19968,11.5,8.5,14.7,15.1
2014-08-19,13.9,22565,12.6,9.8,14.7,14.8
2014-08-20,16.0,12719,12.8,9.0,13.9,14.7
2014-08-21,13.9,22303,10.0,10.0,16.0,14.6
2014-08-22,14.8,19782,16.0,10.0,13.9,14.7
2014-08-23,14.2,36179,13.7,6.6,14.8,14.6
2014-08-24,16.7,26757,13.9,6.3,14.2,15.1
2014-08-25,16.7,26757,13.9,6.3,16.7,15.3
2014-08-26,16.8,27445,12.6,,16.7,15.8
2014-08-27,16.8,13688,14.8,10.0,16.8,16.2
2014-08-28,16.5,10468,,8.0,16.8,16.7
2014-08-29,20.1,7612,15.2,10.0,16.5,17.4
2014-08-30,23.6,10964,15.8,12.0,20.1,18.8
2014-08-31,19.2,8843,15.1,12.0,23.6,19.2
2014-09-01,19.2,8843,15.1,12.0,19.2,19.7
2014-09-02,20.6,10479,14.2,11.1,19.2,20.5
2014-09-03,21.1,8352,12.6,12.0,20.6,20.7
2014-09-04,19.7,8694,15.6,10.7,21.1,20.0
2014-09-05,21.8,9530,15.8,11.8,19.7,20.5
2014-09-06,21.0,15474,12.2,11.5,21.8,20.8
2014-09-07,20.4,18905,14.2,11.0,21.0,20.8
2014-09-08,21.6,9514,13.5,10.5,20.4,20.9
2014-09-09,21.6,9514,13.5,10.5,21.6,21.3
2014-09-10,21.6,9514,13.5,10.5,21.6,21.2
2014-09-11,21.0,16526,,10.5,21.6,21.2
2014-09-12,20.8,11890,,10.8,21.0,21.3
2014-09-13,22.0,13800,,11.0,20.8,21.4
2014-09-14,20.7,12162,,10.5,22.0,21.2
2014-09-15,20.7,12162,,10.5,20.7,21.0
2014-09-16,21.5,23673,,10.6,20.7,21.1
2014-09-17,24.0,12082,14.4,11.0,21.5,21.8
2014-09-18,23.8,13939,12.6,10.5,24.0,22.1
2014-09-19,23.5,11688,13.5,10.3,23.8,22.7
2014-09-20,21.9,18770,11.5,11.0,23.5,22.9
2014-09-21,23.4,16250,13.0,10.4,21.9,23.3
2014-09-22,23.4,16250,13.0,10.4,23.4,23.2
2014-09-23,23.7,37174,18.7,10.4,23.4,23.2
2014-09-24,24.5,24139,15.0,6.6,23.7,23.4
2014-09-25,21.4,12236,15.8,11.0,24.5,23.3
2014-09-26,20.9,12722,,10.5,21.4,22.8
2014-09-27,19.3,20503,13.0,11.0,20.9,22.0
2014-09-28,19.5,18582,,11.0,19.3,21.1
2014-09-29,19.5,18582,,11.0,19.5,20.1
2014-09-30,20.5,35424,13.6,10.4,19.5,19.9
2014-10-01,20.8,17136,13.1,11.0,20.5,19.9
2014-10-02,20.7,15146,12.8,10.8,20.8,20.2
2014-10-03,20.4,7915,12.0,9.5,20.7,20.4
2014-10-04,21.5,11116,12.6,10.4,20.4,20.8
2014-10-05,21.1,10075,12.4,10.3,21.5,20.9
2014-10-06,21.1,10075,12.4,10.3,21.1,21.0
2014-10-07,21.8,36129,16.6,10.4,21.1,21.2
2014-10-08,21.4,17249,18.0,9.2,21.8,21.4
2014-10-09,21.4,6410,16.0,10.7,21.4,21.4
2014-10-10,22.0,6725,15.6,8.9,21.4,21.5
2014-10-11,18.4,14677,,9.5,22.0,21.0
2014-10-12,16.9,7473,12.0,,18.4,20.0
2014-10-13,16.9,7473,12.0,,16.9,19.1
2014-10-14,16.8,14571,12.8,10.8,16.9,18.2
2014-10-15,15.1,10631,,10.5,16.8,16.8
2014-10-16,17.1,9876,15.0,9.4,15.1,16.6
2014-10-17,19.1,7745,,9.7,17.1,17.0
2014-10-18,20.8,12901,14.0,10.4,19.1,17.8
2014-10-19,21.3,9733,,11.0,20.8,18.7
2014-10-20,21.3,9733,,11.0,21.3,19.9
2014-10-21,20.8,16176,,10.8,21.3,20.7
2014-10-22,19.6,16596,,10.2,20.8,20.8
2014-10-23,21.9,26395,,10.5,19.6,21.0
2014-10-24,20.9,15355,,9.1,21.9,20.9
2014-10-25,19.5,6637,,9.1,20.9,20.5
2014-10-26,19.5,4190,,10.4,19.5,20.3
2014-10-27,19.5,4190,,10.4,19.5,20.3
2014-10-28,16.6,15092,,10.0,19.5,19.2
2014-10-29,18.6,6486,,10.7,16.6,18.7
2014-10-30,15.3,8232,,10.2,18.6,17.9
2014-10-31,15.3,7085,,10.1,15.3,17.1
2014-11-01,17.7,11245,,9.5,15.3,16.7
2014-11-02,19.0,3443,,9.8,17.7,17.2
2014-11-03,19.0,3443,,9.8,19.0,17.3
2014-11-04,19.4,15400,,10.2,19.0,18.1
2014-11-05,21.2,13145,,11.0,19.4,19.3
2014-11-06,21.9,25157,12.0,11.0,21.2,20.1
2014-11-07,17.3,18664,,9.9,21.9,19.8
2014-11-08,16.7,6660,,9.3,17.3,19.3
2014-11-09,15.0,4431,,10.9,16.7,18.4
2014-11-10,15.0,4431,,10.9,15.0,17.2
2014-11-11,14.1,13339,,10.5,15.0,15.6
2014-11-12,15.9,5487,,,14.1,15.3
2014-11-13,15.0,10014,,11.0,15.9,15.0
2014-11-14,15.2,4203,,9.7,15.0,15.0
2014-11-15,14.7,11682,,9.0,15.2,15.0
2014-11-16,13.7,5861,,10.8,14.7,14.9
2014-11-17,13.7,5861,,10.8,13.7,14.5
2014-11-18,14.3,15074,,11.0,13.7,14.3
2014-11-19,14.4,7327,,11.0,14.3,14.2
2014-11-20,14.4,14709,,11.0,14.4,14.1
2014-11-21,14.6,28005,,11.0,14.4,14.3
2014-11-22,14.6,10944,,11.0,14.6,14.5
2014-11-23,17.7,7490,,11.0,14.6,15.1
2014-11-24,17.7,7490,,11.0,17.7,15.8
2014-11-25,18.3,10099,,10.3,17.7,16.6
2014-11-26,17.4,8159,,10.8,18.3,17.1
2014-11-27,16.1,9151,,10.3,17.4,17.4
2014-11-28,15.3,5047,,10.9,16.1,17.0
2014-11-29,15.2,9102,,10.1,15.3,16.5
2014-11-30,17.3,3057,,,15.2,16.3
2014-12-01,17.3,3057,,,17.3,16.2
2014-12-02,17.5,10626,,,17.3,16.5
2014-12-03,17.6,5661,,9.0,17.5,17.0
2014-12-04,20.8,10542,,9.1,17.6,18.1
2014-12-05,21.4,14571,,10.6,20.8,18.9
2014-12-06,24.7,6649,,,21.4,20.4
2014-12-07,26.8,2597,,10.2,24.7,22.3
2014-12-08,26.8,2597,,10.2,26.8,24.1
2014-12-09,25.8,7026,,11.0,26.8,25.1
2014-12-10,27.3,5166,,6.0,25.8,26.3
2014-12-11,26.3,5666,,11.0,27.3,26.6
2014-12-12,21.8,7780,,11.0,26.3,25.6
2014-12-13,19.5,4617,,11.0,21.8,24.1
2014-12-14,18.6,4626,,11.0,19.5,22.7
2014-12-15,18.6,4626,,11.0,18.6,21.0
2014-12-16,17.9,8880,,11.2,18.6,19.3
2014-12-17,14.8,5282,,10.0,17.9,17.9
2014-12-18,19.9,4352,,12.0,14.8,18.0
2014-12-19,18.3,6365,,12.0,19.9,17.9
2014-12-20,20.7,15273,,12.0,18.3,18.3
2014-12-21,20.2,8704,,11.4,20.7,18.8
2014-12-22,20.2,8704,,11.4,20.2,19.9
2014-12-23,19.9,4261,,10.9,20.2,19.9
2014-12-24,15.8,3053,,12.0,19.9,19.4
2014-12-25,15.8,4699,,12.0,15.8,18.4
2014-12-26,16.0,4495,,12.0,15.8,17.5
2014-12-27,19.7,1590,,11.5,16.0,17.4
2014-12-28,17.5,3190,,11.0,19.7,17.0
2014-12-29,17.5,3190,,11.0,17.5,17.3
2014-12-30,14.9,5338,,,17.5,17.1
2014-12-31,16.7,6522,,11.3,14.9,17.3
2015-01-01,16.5,4662,,10.6,16.7,16.6
2015-01-02,19.7,3649,,11.2,16.5,17.1
2015-01-03,18.5,12006,,,19.7,17.3
2015-01-04,20.1,15680,,,18.5,18.3
2015-01-05,20.1,15680,,,20.1,19.0
2015-01-06,20.3,10877,,,20.1,19.7
2015-01-07,18.2,4129,,,20.3,19.4
2015-01-08,15.3,5395,,8.0,18.2,18.8
2015-01-09,14.5,4384,,7.6,15.3,17.7
2015-01-10,13.7,6936,,8.0,14.5,16.4
2015-01-11,14.0,3942,,,13.7,15.1
2015-01-12,14.0,3942,,,14.0,14.3
2015-01-13,12.0,9848,,,14.0,13.6
2015-01-14,11.9,3695,,12.0,12.0,13.1
2015-01-15,11.9,2204,,11.0,11.9,12.8
2015-01-16,15.4,3585,,8.0,11.9,13.0
2015-01-17,22.0,12238,,12.0,15.4,14.6
2015-01-18,23.0,17199,,12.0,22.0,16.8
2015-01-19,23.0,17199,,12.0,23.0,19.1
2015-01-20,28.6,13585,,10.0,23.0,22.4
2015-01-21,24.6,2686,,,28.6,24.2
