日期,平均地溫100cm(℃),平均地溫10cm(℃),平均地溫20cm(℃),平均地溫50cm(℃),平均地溫5cm(℃),平均氣壓(hPa),平均氣溫(℃),平均相對溼度( %),平均露點溫度(℃),平均風向(°),平均風速(ms),日最低氣壓(hPa),日最高氣壓(hPa),最低氣壓時間,最低氣溫(℃),最低氣溫時間,最低相對溼度( %),最低相對溼度時間,最大六十分鐘降水量起始時間,最大十分鐘降水量起始時間,最大陣風風向(°),最大陣風風速(ms),最高氣壓時間,最高氣溫(℃),最高氣溫時間,累積日射量(MJm2),累計雨量(mm)
2015-06-27,30.9,31.7,31.0,29.8,22.9,999.3,31.0,75,25.7,202.5,1.2,998.3,1000.8,2015-06-27 03:00:00,26.1,2015-06-27 06:00:00,54,2015-06-27 14:00:00,,,202.5,7.2,2015-06-27 23:00:00,36.2,2015-06-27 14:00:00,26.99,0.0
2015-06-28,31.1,31.8,31.2,29.9,22.6,1000.0,30.7,77,25.9,202.5,1.0,998.8,1001.5,2015-06-28 16:00:00,27.1,2015-06-28 06:00:00,58,2015-06-28 13:00:00,,,157.5,6.5,2015-06-28 09:00:00,35.7,2015-06-28 13:00:00,20.51,0.0
2015-06-29,31.2,31.5,31.0,29.9,22.3,998.4,29.8,77,25.2,135.0,0.8,996.7,999.7,2015-06-29 18:00:00,26.2,2015-06-29 04:00:00,63,2015-06-29 17:00:00,,,247.5,6.8,2015-06-29 08:00:00,34.6,2015-06-29 15:00:00,20.15,0.0
2015-06-30,31.1,31.3,30.9,30.0,22.3,996.3,30.3,74,24.9,202.5,1.0,994.6,997.8,2015-06-30 17:00:00,26.2,2015-06-30 05:00:00,57,2015-06-30 16:00:00,,,180.0,6.2,2015-06-30 01:00:00,35.4,2015-06-30 15:00:00,21.72,0.0
2015-07-01,31.1,31.3,30.8,30.0,22.2,994.7,30.0,77,25.4,180.0,1.1,993.2,996.0,2015-07-01 17:00:00,26.3,2015-07-01 06:00:00,60,2015-07-01 13:00:00,,,270.0,6.6,2015-07-01 01:00:00,35.5,2015-07-01 13:00:00,20.02,0.0
2015-07-02,31.1,31.4,30.9,30.1,23.7,994.2,30.3,76,25.5,112.5,1.1,992.9,995.4,2015-07-02 15:00:00,26.8,2015-07-02 05:00:00,60,2015-07-02 17:00:00,,,225.0,7.5,2015-07-02 23:00:00,34.9,2015-07-02 15:00:00,22.42,0.0
2015-07-03,31.2,31.5,31.0,30.1,22.2,993.8,30.0,76,25.2,90.0,0.8,992.4,994.7,2015-07-03 16:00:00,25.5,2015-07-03 06:00:00,60,2015-07-03 11:00:00,,,292.5,6.5,2015-07-03 08:00:00,34.8,2015-07-03 14:00:00,20.88,0.0
2015-07-04,31.2,31.4,31.0,30.1,21.9,993.0,29.4,80,25.4,315.0,0.8,991.7,994.0,2015-07-04 16:00:00,24.8,2015-07-04 06:00:00,61,2015-07-04 12:00:00,,,337.5,6.1,2015-07-04 10:00:00,34.6,2015-07-04 12:00:00,19.78,0.0
2015-07-05,31.2,31.3,30.8,30.2,21.8,991.3,28.8,87,26.3,360.0,0.8,989.0,992.9,2015-07-05 16:00:00,25.0,2015-07-05 04:00:00,69,2015-07-05 14:00:00,,,270.0,5.5,2015-07-05 01:00:00,34.2,2015-07-05 14:00:00,18.58,8.0
2015-07-06,31.2,31.4,30.9,30.2,22.0,989.0,28.3,92,26.6,360.0,0.5,987.4,990.6,2015-07-06 15:00:00,25.6,2015-07-06 23:59:59,71,2015-07-06 12:00:00,,,292.5,6.3,2015-07-06 01:00:00,33.5,2015-07-06 13:00:00,14.07,1.0
2015-07-07,31.2,30.7,30.6,30.2,21.4,989.0,26.9,95,26.0,360.0,0.5,988.0,990.0,2015-07-07 14:00:00,25.1,2015-07-07 20:00:00,72,2015-07-07 12:00:00,,,337.5,4.5,2015-07-07 22:00:00,32.9,2015-07-07 12:00:00,9.99,48.0
2015-07-08,31.0,30.0,29.9,30.2,20.7,988.4,26.6,98,26.3,157.5,0.4,986.8,989.7,2015-07-08 17:00:00,24.8,2015-07-08 06:00:00,90,2015-07-08 13:00:00,,,180.0,3.4,2015-07-08 23:00:00,30.2,2015-07-08 13:00:00,7.09,6.0
2015-07-09,30.8,30.3,29.9,30.2,21.1,989.0,28.6,87,26.1,360.0,0.8,987.3,990.8,2015-07-09 18:00:00,24.9,2015-07-09 02:00:00,69,2015-07-09 18:00:00,,,360.0,5.8,2015-07-09 09:00:00,33.2,2015-07-09 13:00:00,21.77,0.5
2015-07-10,30.8,30.1,30.0,30.1,20.7,986.5,26.7,93,25.4,360.0,1.0,985.2,988.3,2015-07-10 16:00:00,25.4,2015-07-10 06:00:00,75,2015-07-10 21:00:00,,,315.0,9.3,2015-07-10 23:00:00,29.5,2015-07-10 21:00:00,6.14,14.5
2015-07-11,30.6,29.5,29.4,30.1,20.6,988.8,28.2,89,26.1,157.5,1.4,987.2,991.0,2015-07-11 05:00:00,25.7,2015-07-11 05:00:00,75,2015-07-11 15:00:00,,,225.0,6.6,2015-07-11 23:00:00,32.7,2015-07-11 15:00:00,12.61,5.5
2015-07-12,30.4,29.8,29.5,30.0,20.4,991.6,29.0,81,25.4,180.0,1.5,990.1,993.6,2015-07-12 03:00:00,25.5,2015-07-12 06:00:00,71,2015-07-12 15:00:00,,,247.5,6.0,2015-07-12 23:00:00,33.4,2015-07-12 15:00:00,19.51,1.0
2015-07-13,30.4,30.4,29.9,30.0,22.1,992.8,28.8,86,26.0,90.0,0.6,990.8,994.5,2015-07-13 16:00:00,24.8,2015-07-13 05:00:00,65,2015-07-13 15:00:00,,,270.0,5.3,2015-07-13 10:00:00,35.0,2015-07-13 15:00:00,18.88,0.0
2015-07-14,30.6,30.8,30.3,29.9,22.1,992.7,28.4,84,25.2,90.0,0.5,991.1,994.2,2015-07-14 15:00:00,24.6,2015-07-14 03:00:00,65,2015-07-14 13:00:00,,,292.5,5.2,2015-07-14 23:00:00,33.9,2015-07-14 13:00:00,18.99,0.0
2015-07-15,30.7,30.8,30.4,30.0,22.0,992.0,28.0,86,25.3,67.5,0.5,990.1,993.6,2015-07-15 16:00:00,24.6,2015-07-15 05:00:00,64,2015-07-15 12:00:00,,,360.0,5.3,2015-07-15 01:00:00,33.8,2015-07-15 13:00:00,16.75,0.0
2015-07-16,30.8,30.7,30.4,30.0,22.5,990.3,28.6,83,25.2,67.5,0.6,988.3,992.2,2015-07-16 17:00:00,25.4,2015-07-16 02:00:00,63,2015-07-16 16:00:00,,,315.0,4.8,2015-07-16 23:59:59,33.0,2015-07-16 13:00:00,15.25,0.0
2015-07-17,30.8,30.7,30.3,30.1,22.3,991.9,28.5,84,25.3,67.5,0.3,990.6,993.5,2015-07-17 17:00:00,24.2,2015-07-17 06:00:00,54,2015-07-17 12:00:00,,,225.0,4.4,2015-07-17 23:00:00,34.6,2015-07-17 12:00:00,17.85,0.0
2015-07-18,30.8,30.8,30.4,30.1,22.7,992.7,28.6,86,25.8,90.0,0.7,991.1,994.3,2015-07-18 16:00:00,25.1,2015-07-18 06:00:00,65,2015-07-18 13:00:00,,,225.0,6.1,2015-07-18 22:00:00,34.1,2015-07-18 14:00:00,18.50,23.0
2015-07-19,30.9,30.7,30.4,30.1,22.7,994.6,26.9,90,25.1,135.0,1.1,993.0,997.9,2015-07-19 01:00:00,24.1,2015-07-19 18:00:00,73,2015-07-19 11:00:00,,,180.0,7.8,2015-07-19 23:59:59,32.0,2015-07-19 11:00:00,12.38,21.0
2015-07-20,30.8,29.5,29.5,30.2,20.6,999.0,27.8,79,23.7,157.5,1.9,996.5,1000.2,2015-07-20 03:00:00,23.4,2015-07-20 05:00:00,67,2015-07-20 16:00:00,,,202.5,8.1,2015-07-20 23:59:59,31.6,2015-07-20 15:00:00,15.33,28.0
2015-07-21,30.5,29.6,29.4,30.2,21.3,1000.1,29.9,61,21.4,180.0,1.9,999.5,1000.9,2015-07-21 04:00:00,26.1,2015-07-21 03:00:00,50,2015-07-21 13:00:00,,,180.0,8.3,2015-07-21 23:00:00,34.4,2015-07-21 14:00:00,23.77,0.0
2015-07-22,30.4,29.3,29.3,30.1,20.7,1000.2,27.2,78,22.7,180.0,1.5,999.5,1002.2,2015-07-22 04:00:00,24.4,2015-07-22 15:00:00,58,2015-07-22 01:00:00,,,157.5,6.5,2015-07-22 23:59:59,32.0,2015-07-22 13:00:00,8.17,12.0
2015-07-23,30.2,29.5,29.1,30.0,20.6,1000.2,28.8,76,23.8,180.0,1.2,999.4,1001.4,2015-07-23 16:00:00,23.8,2015-07-23 23:59:59,58,2015-07-23 18:00:00,,,202.5,6.6,2015-07-23 01:00:00,34.1,2015-07-23 12:00:00,19.40,0.0
2015-07-24,30.2,29.9,29.5,29.9,22.0,999.5,28.0,78,23.3,202.5,1.1,997.6,1000.5,2015-07-24 17:00:00,21.5,2015-07-24 04:00:00,57,2015-07-24 11:00:00,,,202.5,6.8,2015-07-24 01:00:00,33.7,2015-07-24 13:00:00,25.70,0.0
2015-07-25,30.3,30.3,29.8,29.8,21.5,998.8,28.4,80,24.3,90.0,1.0,997.4,1000.2,2015-07-25 17:00:00,24.2,2015-07-25 06:00:00,63,2015-07-25 11:00:00,,,292.5,5.6,2015-07-25 23:00:00,33.9,2015-07-25 13:00:00,22.67,0.0
2015-07-26,30.4,30.5,30.0,29.9,21.8,1001.0,28.8,80,24.9,90.0,0.7,999.5,1003.1,2015-07-26 04:00:00,24.9,2015-07-26 03:00:00,64,2015-07-26 14:00:00,,,270.0,5.0,2015-07-26 23:00:00,33.8,2015-07-26 14:00:00,17.89,0.0
2015-07-27,30.5,30.3,30.1,29.8,22.7,1002.6,26.9,87,24.3,90.0,0.8,1000.8,1003.8,2015-07-27 15:00:00,22.4,2015-07-27 18:00:00,61,2015-07-27 12:00:00,,,135.0,5.2,2015-07-27 22:00:00,33.9,2015-07-27 12:00:00,16.66,35.0
2015-07-28,30.4,29.3,29.4,29.9,21.7,1002.7,25.6,90,23.7,67.5,0.6,1001.1,1003.7,2015-07-28 14:00:00,22.3,2015-07-28 17:00:00,69,2015-07-28 14:00:00,,,112.5,7.3,2015-07-28 23:00:00,33.1,2015-07-28 14:00:00,13.62,26.5
2015-07-29,30.2,29.3,29.1,29.9,21.0,1002.1,27.4,84,24.3,67.5,0.6,1000.0,1003.4,2015-07-29 17:00:00,22.9,2015-07-29 04:00:00,64,2015-07-29 15:00:00,,,45.0,4.9,2015-07-29 09:00:00,33.7,2015-07-29 15:00:00,20.45,0.5
2015-07-30,30.2,30.1,29.6,29.9,21.7,1001.7,28.2,83,24.6,67.5,0.5,1000.1,1002.9,2015-07-30 17:00:00,23.3,2015-07-30 06:00:00,55,2015-07-30 14:00:00,,,225.0,4.5,2015-07-30 09:00:00,34.4,2015-07-30 14:00:00,21.27,0.0
2015-07-31,30.3,30.6,30.0,29.8,23.0,1001.3,28.6,81,24.8,360.0,0.6,999.6,1002.9,2015-07-31 16:00:00,24.3,2015-07-31 06:00:00,60,2015-07-31 13:00:00,,,292.5,5.1,2015-07-31 09:00:00,34.6,2015-07-31 14:00:00,22.04,0.0
2015-08-01,30.5,30.8,30.3,29.9,22.2,1001.1,28.5,82,24.9,22.5,0.7,999.4,1002.3,2015-08-01 17:00:00,24.6,2015-08-01 06:00:00,67,2015-08-01 11:00:00,,,292.5,5.2,2015-08-01 09:00:00,33.5,2015-08-01 15:00:00,19.81,0.0
2015-08-02,30.7,30.9,30.4,29.9,22.4,1001.2,28.7,80,24.5,22.5,0.7,999.3,1002.9,2015-08-02 17:00:00,25.1,2015-08-02 02:00:00,60,2015-08-02 13:00:00,,,315.0,4.3,2015-08-02 08:00:00,34.1,2015-08-02 14:00:00,19.66,0.0
2015-08-03,30.7,30.9,30.4,30.0,22.1,1000.2,28.6,78,23.9,67.5,0.6,998.3,1001.8,2015-08-03 18:00:00,24.0,2015-08-03 06:00:00,56,2015-08-03 13:00:00,,,270.0,5.5,2015-08-03 07:00:00,34.1,2015-08-03 14:00:00,23.30,0.0
2015-08-04,30.8,31.0,30.6,30.0,22.8,998.0,28.5,76,23.3,360.0,0.7,995.7,999.9,2015-08-04 17:00:00,23.4,2015-08-04 06:00:00,52,2015-08-04 13:00:00,,,270.0,5.4,2015-08-04 01:00:00,34.6,2015-08-04 14:00:00,24.69,0.0
2015-08-05,30.9,30.9,30.5,30.1,23.7,996.0,28.2,79,23.9,315.0,0.8,993.8,997.6,2015-08-05 17:00:00,23.7,2015-08-05 04:00:00,58,2015-08-05 14:00:00,,,292.5,5.5,2015-08-05 01:00:00,33.7,2015-08-05 13:00:00,21.36,0.0
2015-08-06,30.9,30.8,30.4,30.1,22.0,993.6,28.7,81,24.9,67.5,0.7,991.4,996.0,2015-08-06 23:59:59,23.5,2015-08-06 06:00:00,57,2015-08-06 13:00:00,,,270.0,6.4,2015-08-06 01:00:00,34.6,2015-08-06 14:00:00,17.49,0.0
2015-08-07,30.9,30.8,30.4,30.2,21.3,986.1,29.0,83,25.5,315.0,1.1,976.7,990.9,2015-08-07 23:59:59,25.2,2015-08-07 07:00:00,66,2015-08-07 13:00:00,,,315.0,7.9,2015-08-07 01:00:00,34.6,2015-08-07 14:00:00,16.65,0.0
2015-08-08,25.0,23.4,23.8,24.9,17.9,970.1,24.8,97,24.3,180.0,4.3,956.5,985.1,2015-08-08 08:00:00,23.1,2015-08-08 18:00:00,82,2015-08-08 01:00:00,,,180.0,17.1,2015-08-08 23:59:59,27.7,2015-08-08 01:00:00,1.10,275.0
2015-08-09,27.9,25.9,26.0,29.3,20.3,990.6,26.5,89,24.6,135.0,2.0,985.1,995.3,2015-08-09 01:00:00,23.6,2015-08-09 02:00:00,76,2015-08-09 23:00:00,,,180.0,9.1,2015-08-09 23:59:59,30.4,2015-08-09 14:00:00,5.32,54.0
2015-08-10,28.4,27.4,27.0,29.4,20.3,996.8,29.1,76,24.1,180.0,1.7,994.8,999.4,2015-08-10 04:00:00,24.9,2015-08-10 06:00:00,59,2015-08-10 13:00:00,,,180.0,7.8,2015-08-10 23:00:00,34.1,2015-08-10 15:00:00,24.24,0.5
2015-08-11,28.8,28.9,28.3,29.3,21.4,998.6,29.1,80,25.0,202.5,1.2,996.8,999.8,2015-08-11 17:00:00,23.6,2015-08-11 06:00:00,60,2015-08-11 14:00:00,,,247.5,6.6,2015-08-11 22:00:00,35.0,2015-08-11 14:00:00,25.36,0.0
2015-08-12,29.3,29.8,29.2,29.3,21.8,999.1,29.0,82,25.3,67.5,1.5,997.4,1001.1,2015-08-12 16:00:00,24.0,2015-08-12 06:00:00,66,2015-08-12 13:00:00,,,225.0,6.9,2015-08-12 22:00:00,33.9,2015-08-12 14:00:00,25.39,0.0
2015-08-13,29.7,30.3,29.7,29.4,21.9,999.3,28.5,81,24.9,202.5,1.4,997.7,1000.4,2015-08-13 15:00:00,25.4,2015-08-13 23:59:59,63,2015-08-13 13:00:00,,,225.0,7.0,2015-08-13 01:00:00,33.9,2015-08-13 14:00:00,20.43,0.0
2015-08-14,30.0,30.0,29.7,29.4,21.4,998.8,27.3,86,24.7,112.5,1.2,997.6,999.9,2015-08-14 16:00:00,24.3,2015-08-14 18:00:00,65,2015-08-14 14:00:00,,,202.5,8.1,2015-08-14 21:00:00,33.2,2015-08-14 13:00:00,13.58,16.0
2015-08-15,30.0,29.2,29.2,29.5,20.5,999.6,26.8,89,24.8,90.0,0.9,998.3,1001.1,2015-08-15 04:00:00,23.5,2015-08-15 04:00:00,78,2015-08-15 14:00:00,,,202.5,6.4,2015-08-15 11:00:00,30.7,2015-08-15 16:00:00,9.10,7.0
2015-08-16,29.9,29.1,29.0,29.5,20.4,999.2,26.3,92,24.9,67.5,0.7,998.0,1000.6,2015-08-16 03:00:00,24.2,2015-08-16 14:00:00,72,2015-08-16 11:00:00,,,180.0,6.5,2015-08-16 14:00:00,32.3,2015-08-16 11:00:00,8.24,18.0
2015-08-17,29.7,28.4,28.5,29.6,19.6,998.7,26.1,93,24.8,90.0,0.7,997.8,1000.1,2015-08-17 02:00:00,24.2,2015-08-17 02:00:00,78,2015-08-17 11:00:00,,,225.0,6.6,2015-08-17 23:00:00,32.2,2015-08-17 11:00:00,8.79,49.5
2015-08-18,29.5,28.3,28.3,29.5,19.7,998.3,26.7,92,25.1,67.5,0.6,996.7,1000.0,2015-08-18 16:00:00,24.0,2015-08-18 02:00:00,71,2015-08-18 14:00:00,,,67.5,7.2,2015-08-18 10:00:00,32.8,2015-08-18 14:00:00,11.36,49.0
2015-08-19,29.5,28.9,28.6,29.5,20.7,997.5,27.3,92,25.8,67.5,0.5,996.2,998.5,2015-08-19 17:00:00,24.5,2015-08-19 02:00:00,71,2015-08-19 12:00:00,,,337.5,4.6,2015-08-19 09:00:00,32.6,2015-08-19 12:00:00,15.78,36.5
2015-08-20,29.7,29.6,29.1,29.5,21.8,993.9,28.3,88,25.9,67.5,0.7,991.7,997.0,2015-08-20 23:59:59,23.6,2015-08-20 06:00:00,71,2015-08-20 16:00:00,,,225.0,4.5,2015-08-20 01:00:00,33.0,2015-08-20 14:00:00,20.54,0.5
2015-08-21,30.0,30.6,29.9,29.5,25.6,988.1,29.4,88,26.9,90.0,0.5,986.2,991.3,2015-08-21 15:00:00,25.1,2015-08-21 04:00:00,66,2015-08-21 14:00:00,,,225.0,5.5,2015-08-21 01:00:00,35.2,2015-08-21 14:00:00,21.32,0.0
2015-08-22,30.3,30.8,30.3,29.6,24.1,984.6,28.6,90,26.8,90.0,0.5,983.0,986.1,2015-08-22 18:00:00,26.2,2015-08-22 03:00:00,71,2015-08-22 13:00:00,,,292.5,5.3,2015-08-22 01:00:00,33.8,2015-08-22 14:00:00,9.41,0.0
2015-08-23,30.5,30.3,30.0,29.7,23.4,984.5,28.1,90,26.3,315.0,1.2,982.6,989.4,2015-08-23 04:00:00,25.4,2015-08-23 06:00:00,77,2015-08-23 16:00:00,,,315.0,8.8,2015-08-23 23:59:59,31.6,2015-08-23 15:00:00,13.55,0.5
2015-08-24,30.4,30.1,29.8,29.7,23.2,991.8,28.3,88,26.0,180.0,0.7,989.7,994.5,2015-08-24 01:00:00,26.4,2015-08-24 04:00:00,66,2015-08-24 18:00:00,,,315.0,3.8,2015-08-24 23:00:00,32.8,2015-08-24 17:00:00,10.57,1.0
2015-08-25,30.4,30.3,29.9,29.8,24.6,995.6,28.5,86,25.8,225.0,1.0,993.7,999.1,2015-08-25 03:00:00,25.7,2015-08-25 23:00:00,64,2015-08-25 14:00:00,,,225.0,5.9,2015-08-25 23:59:59,34.3,2015-08-25 14:00:00,17.61,5.5
2015-08-26,30.4,30.1,29.9,29.8,22.4,999.3,26.1,97,25.5,90.0,0.6,997.9,1000.9,2015-08-26 04:00:00,24.8,2015-08-26 23:00:00,83,2015-08-26 15:00:00,,,225.0,5.5,2015-08-26 23:00:00,29.3,2015-08-26 15:00:00,6.84,10.0
2015-08-27,30.3,29.4,29.3,29.8,22.6,999.4,25.8,95,25.0,67.5,0.6,998.5,1000.6,2015-08-27 14:00:00,24.1,2015-08-27 03:00:00,78,2015-08-27 11:00:00,,,202.5,5.7,2015-08-27 22:00:00,30.1,2015-08-27 11:00:00,9.53,25.5
2015-08-28,30.1,28.9,28.9,29.8,22.7,998.8,25.1,95,24.2,135.0,0.7,997.7,999.8,2015-08-28 06:00:00,23.8,2015-08-28 17:00:00,78,2015-08-28 11:00:00,,,225.0,6.6,2015-08-28 01:00:00,29.7,2015-08-28 10:00:00,4.74,11.0
2015-08-29,29.8,27.7,28.1,29.8,21.7,998.6,24.2,95,23.3,112.5,1.0,997.6,999.7,2015-08-29 04:00:00,23.2,2015-08-29 18:00:00,81,2015-08-29 09:00:00,,,180.0,5.9,2015-08-29 22:00:00,26.6,2015-08-29 09:00:00,1.96,51.0
2015-08-30,29.2,26.8,27.1,29.6,20.3,998.9,24.1,98,23.8,90.0,0.4,997.7,1000.2,2015-08-30 06:00:00,22.8,2015-08-30 06:00:00,90,2015-08-30 23:59:59,,,157.5,4.2,2015-08-30 12:00:00,25.5,2015-08-30 15:00:00,3.23,33.5
2015-08-31,28.7,26.7,26.8,29.4,20.2,999.2,24.6,97,24.1,67.5,0.1,997.8,1000.9,2015-08-31 05:00:00,22.8,2015-08-31 06:00:00,82,2015-08-31 08:00:00,,,90.0,2.8,2015-08-31 23:00:00,29.1,2015-08-31 08:00:00,3.72,17.0
2015-09-01,28.5,27.4,27.1,29.2,22.2,999.8,27.3,84,24.1,67.5,0.6,999.0,1002.0,2015-09-01 15:00:00,23.6,2015-09-01 03:00:00,60,2015-09-01 10:00:00,,,247.5,4.0,2015-09-01 23:00:00,32.8,2015-09-01 11:00:00,13.54,0.5
2015-09-02,28.6,28.3,27.8,29.1,22.9,1002.2,26.4,91,24.5,67.5,0.4,1000.8,1004.1,2015-09-02 16:00:00,23.7,2015-09-02 06:00:00,68,2015-09-02 12:00:00,,,135.0,5.4,2015-09-02 22:00:00,32.9,2015-09-02 14:00:00,13.83,4.5
2015-09-03,28.9,28.6,28.2,29.0,22.4,1003.4,27.2,87,24.7,67.5,0.5,1002.0,1005.0,2015-09-03 17:00:00,23.0,2015-09-03 04:00:00,70,2015-09-03 16:00:00,,,337.5,4.5,2015-09-03 23:59:59,32.4,2015-09-03 16:00:00,15.87,0.0
2015-09-04,29.1,29.2,28.6,29.0,22.6,1003.1,27.9,85,24.9,45.0,0.5,1001.2,1004.8,2015-09-04 16:00:00,24.1,2015-09-04 06:00:00,65,2015-09-04 12:00:00,,,247.5,5.0,2015-09-04 01:00:00,32.5,2015-09-04 12:00:00,17.47,0.0
2015-09-05,29.4,29.6,29.0,29.1,25.0,1000.6,28.2,83,24.8,225.0,0.5,998.7,1002.7,2015-09-05 18:00:00,24.3,2015-09-05 03:00:00,62,2015-09-05 14:00:00,,,247.5,5.0,2015-09-05 10:00:00,33.8,2015-09-05 14:00:00,21.21,0.0
2015-09-06,29.6,30.1,29.4,29.1,25.1,997.7,28.8,83,25.3,112.5,0.9,995.3,999.4,2015-09-06 17:00:00,23.8,2015-09-06 06:00:00,66,2015-09-06 12:00:00,,,270.0,5.9,2015-09-06 10:00:00,33.4,2015-09-06 14:00:00,22.75,0.0
2015-09-07,29.9,29.7,29.5,29.2,25.2,996.8,26.0,96,25.2,90.0,0.4,995.2,998.5,2015-09-07 04:00:00,24.3,2015-09-07 22:00:00,75,2015-09-07 11:00:00,,,180.0,7.2,2015-09-07 23:00:00,31.5,2015-09-07 11:00:00,5.03,21.5
2015-09-08,29.7,29.0,28.8,29.3,23.1,997.9,26.1,94,25.0,67.5,0.3,996.3,1000.0,2015-09-08 16:00:00,23.7,2015-09-08 06:00:00,70,2015-09-08 14:00:00,,,180.0,3.2,2015-09-08 23:00:00,31.5,2015-09-08 14:00:00,11.14,9.5
2015-09-09,29.6,29.3,29.0,29.3,22.8,1000.3,27.1,86,24.3,22.5,0.5,998.7,1002.3,2015-09-09 16:00:00,23.4,2015-09-09 06:00:00,68,2015-09-09 13:00:00,,,337.5,4.3,2015-09-09 23:59:59,32.6,2015-09-09 14:00:00,14.93,0.5
2015-09-10,29.7,29.3,29.0,29.3,23.3,1001.2,26.4,83,22.9,315.0,0.6,999.1,1002.9,2015-09-10 16:00:00,22.1,2015-09-10 06:00:00,60,2015-09-10 16:00:00,,,315.0,5.2,2015-09-10 10:00:00,31.8,2015-09-10 14:00:00,19.80,0.0
2015-09-11,29.7,29.3,29.0,29.3,21.8,1000.0,26.2,86,23.3,360.0,0.5,998.1,1001.3,2015-09-11 16:00:00,22.0,2015-09-11 06:00:00,63,2015-09-11 13:00:00,,,292.5,4.3,2015-09-11 23:00:00,31.8,2015-09-11 13:00:00,15.70,1.5
2015-09-12,29.7,29.7,29.2,29.3,21.4,1000.7,27.2,81,23.4,67.5,0.6,998.8,1002.5,2015-09-12 16:00:00,23.6,2015-09-12 23:00:00,60,2015-09-12 14:00:00,,,360.0,5.4,2015-09-12 23:00:00,32.7,2015-09-12 14:00:00,19.67,0.0
2015-09-13,29.8,29.6,29.3,29.4,21.9,1001.6,27.1,83,23.6,135.0,0.6,999.4,1003.4,2015-09-13 17:00:00,22.7,2015-09-13 06:00:00,59,2015-09-13 14:00:00,,,360.0,4.5,2015-09-13 10:00:00,33.3,2015-09-13 14:00:00,16.74,0.0
2015-09-14,29.8,29.7,29.3,29.4,21.6,1001.2,27.5,82,23.8,67.5,0.6,999.1,1002.3,2015-09-14 16:00:00,22.5,2015-09-14 06:00:00,60,2015-09-14 12:00:00,,,247.5,4.6,2015-09-14 01:00:00,32.3,2015-09-14 13:00:00,18.51,0.0
2015-09-15,29.9,30.0,29.5,29.4,21.6,1001.1,27.8,86,25.0,90.0,0.5,999.4,1002.7,2015-09-15 15:00:00,23.9,2015-09-15 06:00:00,57,2015-09-15 13:00:00,,,270.0,6.2,2015-09-15 09:00:00,33.8,2015-09-15 13:00:00,17.03,0.5
2015-09-16,30.0,30.2,29.7,29.4,22.0,1001.3,27.8,85,24.8,22.5,0.6,999.1,1003.4,2015-09-16 16:00:00,24.3,2015-09-16 04:00:00,61,2015-09-16 13:00:00,,,270.0,5.5,2015-09-16 23:59:59,34.1,2015-09-16 13:00:00,19.44,0.0
2015-09-17,30.1,30.0,29.7,29.5,21.7,1003.4,27.2,84,24.1,315.0,0.5,1001.7,1005.0,2015-09-17 16:00:00,23.4,2015-09-17 06:00:00,67,2015-09-17 15:00:00,,,337.5,5.2,2015-09-17 22:00:00,32.0,2015-09-17 12:00:00,15.57,0.0
2015-09-18,30.1,29.7,29.4,29.5,22.5,1003.4,26.3,82,22.5,315.0,0.7,1001.8,1004.8,2015-09-18 16:00:00,22.1,2015-09-18 07:00:00,52,2015-09-18 15:00:00,,,315.0,5.9,2015-09-18 09:00:00,32.3,2015-09-18 14:00:00,21.02,0.0
2015-09-19,30.0,29.4,29.2,29.5,22.6,1001.4,26.4,80,22.4,67.5,0.6,999.4,1002.8,2015-09-19 16:00:00,21.6,2015-09-19 05:00:00,57,2015-09-19 15:00:00,,,270.0,5.7,2015-09-19 01:00:00,32.6,2015-09-19 14:00:00,17.86,0.0
2015-09-20,29.9,29.3,29.1,29.5,20.8,999.4,27.0,81,23.4,360.0,0.4,997.3,1001.1,2015-09-20 16:00:00,23.3,2015-09-20 06:00:00,64,2015-09-20 17:00:00,,,247.5,3.0,2015-09-20 01:00:00,31.2,2015-09-20 11:00:00,10.88,0.0
2015-09-21,29.8,29.2,29.0,29.5,20.8,999.1,27.0,82,23.5,67.5,0.5,997.5,1000.6,2015-09-21 16:00:00,23.3,2015-09-21 06:00:00,61,2015-09-21 12:00:00,,,247.5,4.2,2015-09-21 23:00:00,32.2,2015-09-21 13:00:00,14.51,0.0
2015-09-22,29.8,29.3,29.0,29.5,20.9,1000.3,27.4,84,24.1,360.0,0.5,998.9,1001.6,2015-09-22 15:00:00,23.6,2015-09-22 02:00:00,64,2015-09-22 12:00:00,,,337.5,4.8,2015-09-22 08:00:00,32.4,2015-09-22 12:00:00,15.62,0.0
2015-09-23,29.8,29.5,29.1,29.5,21.2,998.4,27.5,84,24.4,67.5,0.5,996.3,1000.1,2015-09-23 16:00:00,23.1,2015-09-23 06:00:00,63,2015-09-23 12:00:00,,,270.0,5.2,2015-09-23 01:00:00,33.3,2015-09-23 14:00:00,19.67,0.0
2015-09-24,29.8,29.5,29.2,29.4,21.2,995.7,27.3,87,24.7,67.5,0.4,993.5,997.8,2015-09-24 15:00:00,23.5,2015-09-24 04:00:00,67,2015-09-24 12:00:00,,,90.0,5.8,2015-09-24 09:00:00,32.5,2015-09-24 12:00:00,13.92,0.0
