日期,平均氣溫(℃),平均相對溼度( %),平均露點溫度(℃),平均風向(°),平均風速(ms),日最低氣壓(hPa),最低氣壓時間,最低氣溫(℃),最低氣溫時間,最低相對溼度( %),最低相對溼度時間,最大六十分鐘降水量起始時間,最大十分鐘降水量起始時間,最大陣風風向(°),最大陣風風速(ms),最高氣壓時間,最高氣溫(℃),最高氣溫時間,累積日射量(MJm2),累計雨量(mm)
2017-09-04,25.4,97,24.9,90.0,0.6,9999.0,1900-01-01 00:00:00,22.8,2017-09-04 06:00:00,84,2017-09-04 12:00:00,,,337.5,3.8,,30.5,2017-09-04 12:00:00,10.52,50.0
2017-09-05,26.2,95,25.2,112.5,0.6,9999.0,1900-01-01 00:00:00,22.2,2017-09-05 05:00:00,71,2017-09-05 13:00:00,,,360.0,2.5,,32.1,2017-09-05 13:00:00,15.33,1.0
2017-09-06,26.3,98,26.0,157.5,0.9,9999.0,1900-01-01 00:00:00,23.4,2017-09-06 02:00:00,89,2017-09-06 12:00:00,,,337.5,2.5,,31.3,2017-09-06 12:00:00,13.40,19.5
2017-09-07,26.5,98,26.1,45.0,0.7,9999.0,1900-01-01 00:00:00,23.6,2017-09-07 02:00:00,90,2017-09-07 12:00:00,,,292.5,2.5,,30.5,2017-09-07 12:00:00,10.58,0.5
2017-09-08,26.0,99,25.8,315.0,0.6,9999.0,1900-01-01 00:00:00,23.5,2017-09-08 05:00:00,91,2017-09-08 12:00:00,,,337.5,2.4,,29.7,2017-09-08 12:00:00,9.87,1.0
2017-09-09,26.0,99,25.9,315.0,0.6,9999.0,1900-01-01 00:00:00,24.6,2017-09-09 04:00:00,93,2017-09-09 14:00:00,,,360.0,2.6,,30.1,2017-09-09 14:00:00,9.21,8.5
2017-09-10,25.7,98,25.3,180.0,0.7,9999.0,1900-01-01 00:00:00,22.5,2017-09-10 23:59:59,88,2017-09-10 13:00:00,,,360.0,2.5,,30.9,2017-09-10 14:00:00,12.05,8.5
2017-09-11,26.2,91,24.4,135.0,0.7,9999.0,1900-01-01 00:00:00,21.7,2017-09-11 06:00:00,72,2017-09-11 13:00:00,,,337.5,3.0,,31.3,2017-09-11 14:00:00,20.33,0.0
2017-09-12,26.3,95,25.5,180.0,0.7,9999.0,1900-01-01 00:00:00,22.6,2017-09-12 06:00:00,87,2017-09-12 12:00:00,,,292.5,1.6,,30.1,2017-09-12 17:00:00,11.75,0.0
2017-09-13,24.2,100,24.2,180.0,0.6,9999.0,1900-01-01 00:00:00,23.5,2017-09-13 02:00:00,99,2017-09-13 08:00:00,,,180.0,1.6,,27.7,2017-09-13 08:00:00,0.60,0.0
2017-09-14,26.4,92,24.8,337.5,0.9,9999.0,1900-01-01 00:00:00,22.6,2017-09-14 03:00:00,71,2017-09-14 16:00:00,,,270.0,2.9,,31.8,2017-09-14 15:00:00,17.92,0.0
2017-09-15,26.5,86,23.5,180.0,1.0,9999.0,1900-01-01 00:00:00,22.0,2017-09-15 06:00:00,59,2017-09-15 13:00:00,,,315.0,3.8,,32.2,2017-09-15 13:00:00,20.28,0.0
2017-09-16,26.7,86,23.6,180.0,0.7,9999.0,1900-01-01 00:00:00,21.6,2017-09-16 06:00:00,53,2017-09-16 14:00:00,,,315.0,2.6,,32.9,2017-09-16 14:00:00,19.50,0.0
2017-09-17,26.5,85,23.2,157.5,0.8,9999.0,1900-01-01 00:00:00,22.3,2017-09-17 06:00:00,52,2017-09-17 12:00:00,,,292.5,3.0,,31.9,2017-09-17 13:00:00,16.91,0.0
2017-09-18,26.5,86,23.8,180.0,0.6,9999.0,1900-01-01 00:00:00,21.5,2017-09-18 06:00:00,63,2017-09-18 15:00:00,,,337.5,2.7,,32.2,2017-09-18 13:00:00,18.61,0.0
2017-09-19,26.9,89,24.8,180.0,0.8,9999.0,1900-01-01 00:00:00,23.1,2017-09-19 23:59:59,65,2017-09-19 14:00:00,,,337.5,2.8,,32.9,2017-09-19 14:00:00,17.51,1.5
2017-09-20,26.4,83,22.4,90.0,0.8,9999.0,1900-01-01 00:00:00,21.8,2017-09-20 06:00:00,40,2017-09-20 14:00:00,,,315.0,3.0,,34.1,2017-09-20 15:00:00,19.82,3.5
2017-09-21,26.9,92,25.2,135.0,0.6,9999.0,1900-01-01 00:00:00,22.8,2017-09-21 06:00:00,71,2017-09-21 13:00:00,,,337.5,2.7,,32.4,2017-09-21 12:00:00,16.17,0.0
2017-09-22,27.4,93,26.0,180.0,0.7,9999.0,1900-01-01 00:00:00,23.8,2017-09-22 06:00:00,74,2017-09-22 12:00:00,,,315.0,2.7,,32.7,2017-09-22 13:00:00,14.77,0.0
2017-09-23,27.4,93,26.0,180.0,0.6,9999.0,1900-01-01 00:00:00,23.5,2017-09-23 06:00:00,72,2017-09-23 14:00:00,,,337.5,2.5,,33.3,2017-09-23 14:00:00,16.25,1.0
2017-09-24,27.4,91,25.7,180.0,0.7,9999.0,1900-01-01 00:00:00,24.2,2017-09-24 23:59:59,68,2017-09-24 12:00:00,,,315.0,2.5,,33.1,2017-09-24 13:00:00,15.17,1.5
2017-09-25,27.0,93,25.6,180.0,0.6,9999.0,1900-01-01 00:00:00,23.1,2017-09-25 06:00:00,70,2017-09-25 12:00:00,,,360.0,2.0,,32.1,2017-09-25 12:00:00,13.49,0.0
2017-09-26,27.0,92,25.6,180.0,0.8,9999.0,1900-01-01 00:00:00,22.4,2017-09-26 06:00:00,73,2017-09-26 14:00:00,,,315.0,3.6,,32.7,2017-09-26 15:00:00,18.14,0.0
2017-09-27,26.9,93,25.5,180.0,0.7,9999.0,1900-01-01 00:00:00,23.2,2017-09-27 03:00:00,67,2017-09-27 15:00:00,,,292.5,2.7,,33.3,2017-09-27 15:00:00,14.59,0.0
2017-09-28,26.6,94,25.5,180.0,0.7,9999.0,1900-01-01 00:00:00,22.6,2017-09-28 06:00:00,76,2017-09-28 14:00:00,,,315.0,2.7,,32.3,2017-09-28 13:00:00,13.68,0.0
2017-09-29,26.0,95,25.0,90.0,0.9,9999.0,1900-01-01 00:00:00,22.2,2017-09-29 21:00:00,76,2017-09-29 15:00:00,,,45.0,4.4,,32.3,2017-09-29 13:00:00,13.14,6.5
2017-09-30,26.1,93,24.7,180.0,0.8,9999.0,1900-01-01 00:00:00,21.4,2017-09-30 06:00:00,74,2017-09-30 16:00:00,,,270.0,2.7,,31.9,2017-09-30 15:00:00,15.36,0.0
2017-10-01,27.4,86,24.3,180.0,0.9,9999.0,1900-01-01 00:00:00,23.1,2017-10-01 07:00:00,51,2017-10-01 16:00:00,,,337.5,3.0,,33.2,2017-10-01 15:00:00,18.34,12.0
2017-10-02,26.6,93,25.2,180.0,0.7,9999.0,1900-01-01 00:00:00,22.8,2017-10-02 04:00:00,71,2017-10-02 13:00:00,,,315.0,2.4,,32.7,2017-10-02 14:00:00,14.40,0.0
2017-10-03,26.8,95,25.8,180.0,0.6,9999.0,1900-01-01 00:00:00,23.9,2017-10-03 01:00:00,80,2017-10-03 13:00:00,,,315.0,2.5,,31.1,2017-10-03 13:00:00,9.34,0.0
2017-10-04,25.2,99,25.0,67.5,0.6,9999.0,1900-01-01 00:00:00,23.0,2017-10-04 23:00:00,88,2017-10-04 16:00:00,,,67.5,2.7,,28.1,2017-10-04 16:00:00,3.79,0.0
2017-10-05,26.2,93,24.8,180.0,0.7,9999.0,1900-01-01 00:00:00,22.5,2017-10-05 07:00:00,69,2017-10-05 12:00:00,,,292.5,2.3,,32.3,2017-10-05 14:00:00,12.45,0.0
2017-10-06,27.0,91,25.3,180.0,0.7,9999.0,1900-01-01 00:00:00,22.5,2017-10-06 06:00:00,71,2017-10-06 11:00:00,,,315.0,2.6,,32.6,2017-10-06 14:00:00,16.85,0.0
2017-10-07,27.3,91,25.6,180.0,0.7,9999.0,1900-01-01 00:00:00,23.1,2017-10-07 05:00:00,73,2017-10-07 13:00:00,,,247.5,2.3,,32.8,2017-10-07 14:00:00,16.18,0.0
2017-10-08,26.7,95,25.7,180.0,0.8,9999.0,1900-01-01 00:00:00,23.4,2017-10-08 07:00:00,75,2017-10-08 12:00:00,,,292.5,2.6,,32.8,2017-10-08 13:00:00,11.68,0.0
2017-10-09,26.5,93,25.1,112.5,0.8,9999.0,1900-01-01 00:00:00,22.9,2017-10-09 06:00:00,78,2017-10-09 15:00:00,,,90.0,2.3,,31.1,2017-10-09 16:00:00,10.60,0.0
2017-10-10,27.2,88,24.7,180.0,0.7,9999.0,1900-01-01 00:00:00,22.2,2017-10-10 06:00:00,61,2017-10-10 15:00:00,,,292.5,2.5,,33.2,2017-10-10 12:00:00,16.09,0.0
2017-10-11,27.1,92,25.5,315.0,0.7,9999.0,1900-01-01 00:00:00,23.1,2017-10-11 06:00:00,70,2017-10-11 13:00:00,,,315.0,3.3,,32.6,2017-10-11 13:00:00,14.52,0.0
2017-10-12,26.0,96,25.3,112.5,0.6,9999.0,1900-01-01 00:00:00,23.0,2017-10-12 23:59:59,83,2017-10-12 15:00:00,,,45.0,1.9,,30.7,2017-10-12 14:00:00,8.39,0.0
2017-10-13,24.4,99,24.1,180.0,0.5,9999.0,1900-01-01 00:00:00,22.8,2017-10-13 07:00:00,91,2017-10-13 14:00:00,,,180.0,2.1,,27.5,2017-10-13 14:00:00,5.01,12.0
2017-10-14,23.4,100,23.4,67.5,0.6,9999.0,1900-01-01 00:00:00,22.5,2017-10-14 23:59:59,100,2017-10-14 01:00:00,,,90.0,2.2,,27.0,2017-10-14 11:00:00,2.85,19.0
2017-10-15,22.9,100,22.9,67.5,0.6,9999.0,1900-01-01 00:00:00,22.1,2017-10-15 07:00:00,100,2017-10-15 01:00:00,,,67.5,2.1,,24.2,2017-10-15 13:00:00,1.64,34.0
2017-10-16,25.5,97,25.1,292.5,0.6,9999.0,1900-01-01 00:00:00,21.5,2017-10-16 06:00:00,89,2017-10-16 11:00:00,,,292.5,2.6,,30.3,2017-10-16 15:00:00,15.95,0.0
2017-10-17,25.8,95,24.9,45.0,0.6,9999.0,1900-01-01 00:00:00,23.3,2017-10-17 22:00:00,81,2017-10-17 10:00:00,,,67.5,2.3,,30.2,2017-10-17 12:00:00,12.31,0.0
2017-10-18,24.4,97,23.9,202.5,0.5,9999.0,1900-01-01 00:00:00,22.2,2017-10-18 23:00:00,82,2017-10-18 10:00:00,,,315.0,2.1,,28.7,2017-10-18 12:00:00,8.12,0.0
2017-10-19,23.5,98,23.1,315.0,0.5,9999.0,1900-01-01 00:00:00,21.6,2017-10-19 06:00:00,82,2017-10-19 15:00:00,,,247.5,2.1,,28.7,2017-10-19 16:00:00,7.09,0.0
2017-10-20,22.9,98,22.6,315.0,0.6,9999.0,1900-01-01 00:00:00,20.0,2017-10-20 21:00:00,92,2017-10-20 16:00:00,,,360.0,2.6,,26.7,2017-10-20 13:00:00,6.22,0.0
2017-10-21,20.7,96,20.0,225.0,0.5,9999.0,1900-01-01 00:00:00,18.9,2017-10-21 23:59:59,87,2017-10-21 16:00:00,,,292.5,1.7,,23.4,2017-10-21 12:00:00,4.27,0.0
2017-10-22,20.2,87,17.7,180.0,0.6,9999.0,1900-01-01 00:00:00,16.3,2017-10-22 23:00:00,59,2017-10-22 15:00:00,,,315.0,2.5,,26.5,2017-10-22 15:00:00,13.41,0.0
2017-10-23,20.8,86,18.0,90.0,0.6,9999.0,1900-01-01 00:00:00,15.9,2017-10-23 06:00:00,61,2017-10-23 14:00:00,,,337.5,2.9,,26.8,2017-10-23 14:00:00,14.44,0.0
2017-10-24,21.8,86,19.0,90.0,0.9,9999.0,1900-01-01 00:00:00,18.2,2017-10-24 06:00:00,56,2017-10-24 15:00:00,,,315.0,3.5,,27.3,2017-10-24 14:00:00,16.11,0.0
2017-10-25,21.8,86,18.9,112.5,0.7,9999.0,1900-01-01 00:00:00,17.1,2017-10-25 06:00:00,59,2017-10-25 13:00:00,,,337.5,2.7,,28.1,2017-10-25 13:00:00,17.14,0.0
2017-10-26,21.2,89,19.1,180.0,0.7,9999.0,1900-01-01 00:00:00,17.2,2017-10-26 05:00:00,66,2017-10-26 16:00:00,,,315.0,2.4,,26.5,2017-10-26 13:00:00,12.86,0.0
2017-10-27,20.3,90,18.4,180.0,0.7,9999.0,1900-01-01 00:00:00,17.1,2017-10-27 04:00:00,63,2017-10-27 13:00:00,,,22.5,2.7,,26.1,2017-10-27 14:00:00,12.04,0.0
2017-10-28,19.4,95,18.6,180.0,0.5,9999.0,1900-01-01 00:00:00,16.0,2017-10-28 05:00:00,81,2017-10-28 12:00:00,,,270.0,2.1,,24.1,2017-10-28 16:00:00,6.59,0.0
2017-10-29,20.3,84,17.1,112.5,0.9,9999.0,1900-01-01 00:00:00,15.5,2017-10-29 06:00:00,56,2017-10-29 14:00:00,,,315.0,3.8,,27.4,2017-10-29 13:00:00,15.31,0.0
2017-10-30,19.7,87,17.1,112.5,0.9,9999.0,1900-01-01 00:00:00,15.3,2017-10-30 23:59:59,59,2017-10-30 15:00:00,,,292.5,3.1,,25.6,2017-10-30 14:00:00,16.71,0.0
2017-10-31,20.2,88,17.8,112.5,0.6,9999.0,1900-01-01 00:00:00,15.5,2017-10-31 01:00:00,63,2017-10-31 13:00:00,,,202.5,1.8,,25.2,2017-10-31 13:00:00,9.16,0.0
2017-11-01,21.0,83,17.5,180.0,0.9,9999.0,1900-01-01 00:00:00,15.5,2017-11-01 06:00:00,52,2017-11-01 12:00:00,,,315.0,3.1,,26.7,2017-11-01 12:00:00,16.37,0.0
2017-11-02,23.0,84,19.6,90.0,0.8,9999.0,1900-01-01 00:00:00,17.1,2017-11-02 07:00:00,49,2017-11-02 12:00:00,,,315.0,2.1,,30.0,2017-11-02 12:00:00,11.59,0.0
2017-11-03,21.9,100,21.8,315.0,0.7,9999.0,1900-01-01 00:00:00,18.9,2017-11-03 23:00:00,97,2017-11-03 14:00:00,,,315.0,2.8,,25.4,2017-11-03 11:00:00,6.20,1.0
2017-11-04,21.0,93,19.6,292.5,0.7,9999.0,1900-01-01 00:00:00,18.3,2017-11-04 23:59:59,74,2017-11-04 13:00:00,,,315.0,2.8,,26.1,2017-11-04 13:00:00,11.80,0.0
2017-11-05,21.0,95,20.1,315.0,0.6,9999.0,1900-01-01 00:00:00,17.6,2017-11-05 05:00:00,79,2017-11-05 15:00:00,,,315.0,2.4,,26.0,2017-11-05 15:00:00,11.38,0.0
2017-11-06,22.1,98,21.7,315.0,0.5,9999.0,1900-01-01 00:00:00,19.0,2017-11-06 07:00:00,89,2017-11-06 14:00:00,,,315.0,2.3,,26.2,2017-11-06 13:00:00,8.02,0.0
2017-11-07,23.5,94,22.2,90.0,0.6,9999.0,1900-01-01 00:00:00,19.6,2017-11-07 07:00:00,72,2017-11-07 12:00:00,,,270.0,2.8,,29.3,2017-11-07 13:00:00,15.00,0.0
2017-11-08,22.5,96,21.8,180.0,0.6,9999.0,1900-01-01 00:00:00,18.9,2017-11-08 07:00:00,82,2017-11-08 13:00:00,,,292.5,2.6,,28.2,2017-11-08 13:00:00,12.34,0.0
2017-11-09,23.0,97,22.4,112.5,0.6,9999.0,1900-01-01 00:00:00,19.4,2017-11-09 07:00:00,84,2017-11-09 15:00:00,,,360.0,2.2,,27.6,2017-11-09 15:00:00,11.35,0.0
2017-11-10,22.7,99,22.5,180.0,0.7,9999.0,1900-01-01 00:00:00,19.3,2017-11-10 07:00:00,91,2017-11-10 14:00:00,,,337.5,2.2,,27.4,2017-11-10 14:00:00,9.59,0.0
2017-11-11,22.1,100,22.1,315.0,0.4,9999.0,1900-01-01 00:00:00,20.4,2017-11-11 23:59:59,100,2017-11-11 01:00:00,,,337.5,1.7,,23.7,2017-11-11 10:00:00,4.25,4.5
2017-11-12,21.4,100,21.4,45.0,0.7,9999.0,1900-01-01 00:00:00,19.6,2017-11-12 06:00:00,100,2017-11-12 01:00:00,,,67.5,2.9,,25.0,2017-11-12 13:00:00,6.59,6.5
2017-11-13,21.9,100,21.8,180.0,0.6,9999.0,1900-01-01 00:00:00,19.8,2017-11-13 07:00:00,99,2017-11-13 15:00:00,,,45.0,2.7,,25.0,2017-11-13 10:00:00,8.44,0.5
2017-11-14,22.7,98,22.2,315.0,0.5,9999.0,1900-01-01 00:00:00,20.6,2017-11-14 23:59:59,88,2017-11-14 12:00:00,,,315.0,2.3,,27.5,2017-11-14 13:00:00,11.23,0.0
2017-11-15,22.1,96,21.4,180.0,0.6,9999.0,1900-01-01 00:00:00,19.3,2017-11-15 07:00:00,82,2017-11-15 13:00:00,,,337.5,1.9,,27.3,2017-11-15 16:00:00,10.43,0.0
2017-11-16,23.1,92,21.6,315.0,0.6,9999.0,1900-01-01 00:00:00,18.8,2017-11-16 07:00:00,68,2017-11-16 15:00:00,,,270.0,2.6,,29.4,2017-11-16 15:00:00,13.38,0.0
2017-11-17,24.1,90,22.2,90.0,0.6,9999.0,1900-01-01 00:00:00,19.3,2017-11-17 07:00:00,71,2017-11-17 13:00:00,,,315.0,2.4,,29.3,2017-11-17 15:00:00,13.28,0.0
2017-11-18,22.3,94,21.2,180.0,0.9,9999.0,1900-01-01 00:00:00,17.9,2017-11-18 23:00:00,81,2017-11-18 14:00:00,,,337.5,3.2,,27.6,2017-11-18 14:00:00,9.51,0.0
2017-11-19,19.6,96,19.0,292.5,0.6,9999.0,1900-01-01 00:00:00,16.4,2017-11-19 06:00:00,86,2017-11-19 14:00:00,,,292.5,2.1,,23.4,2017-11-19 14:00:00,8.32,0.0
2017-11-20,20.4,96,19.7,67.5,0.6,9999.0,1900-01-01 00:00:00,17.8,2017-11-20 01:00:00,80,2017-11-20 14:00:00,,,315.0,3.6,,26.4,2017-11-20 14:00:00,11.54,0.0
2017-11-21,21.7,93,20.5,90.0,0.6,9999.0,1900-01-01 00:00:00,17.4,2017-11-21 02:00:00,76,2017-11-21 14:00:00,,,292.5,2.5,,28.0,2017-11-21 12:00:00,13.84,0.0
2017-11-22,21.0,95,20.1,315.0,0.8,9999.0,1900-01-01 00:00:00,16.7,2017-11-22 22:00:00,74,2017-11-22 14:00:00,,,67.5,2.7,,27.5,2017-11-22 14:00:00,15.15,0.0
2017-11-23,17.5,95,16.7,315.0,0.8,9999.0,1900-01-01 00:00:00,14.3,2017-11-23 23:59:59,80,2017-11-23 13:00:00,,,315.0,3.1,,22.9,2017-11-23 13:00:00,10.75,0.0
2017-11-24,17.7,94,16.5,67.5,0.6,9999.0,1900-01-01 00:00:00,14.8,2017-11-24 01:00:00,79,2017-11-24 14:00:00,,,337.5,2.4,,21.5,2017-11-24 14:00:00,10.30,0.5
2017-11-25,18.8,97,18.2,315.0,0.6,9999.0,1900-01-01 00:00:00,15.9,2017-11-25 01:00:00,83,2017-11-25 12:00:00,,,337.5,3.1,,23.3,2017-11-25 12:00:00,9.17,0.0
2017-11-26,20.8,90,18.8,67.5,1.0,9999.0,1900-01-01 00:00:00,17.2,2017-11-26 04:00:00,53,2017-11-26 12:00:00,,,360.0,3.1,,26.9,2017-11-26 12:00:00,8.51,1.5
2017-11-27,20.7,96,20.0,292.5,0.5,9999.0,1900-01-01 00:00:00,17.6,2017-11-27 04:00:00,80,2017-11-27 15:00:00,,,315.0,2.0,,26.5,2017-11-27 15:00:00,10.12,0.0
2017-11-28,22.6,92,21.0,112.5,0.5,9999.0,1900-01-01 00:00:00,18.4,2017-11-28 06:00:00,70,2017-11-28 13:00:00,,,337.5,2.1,,28.9,2017-11-28 14:00:00,12.87,0.0
2017-11-29,21.6,96,20.9,112.5,0.6,9999.0,1900-01-01 00:00:00,17.3,2017-11-29 07:00:00,82,2017-11-29 15:00:00,,,270.0,2.2,,26.9,2017-11-29 14:00:00,9.94,0.0
2017-11-30,20.9,94,19.9,225.0,0.5,9999.0,1900-01-01 00:00:00,16.9,2017-11-30 07:00:00,76,2017-11-30 11:00:00,,,315.0,2.3,,25.6,2017-11-30 13:00:00,11.54,0.0
2017-12-01,19.8,94,18.6,292.5,0.6,9999.0,1900-01-01 00:00:00,16.9,2017-12-01 23:59:59,72,2017-12-01 13:00:00,,,315.0,2.5,,25.6,2017-12-01 14:00:00,10.68,0.0
2017-12-02,20.1,94,18.9,90.0,0.6,9999.0,1900-01-01 00:00:00,16.3,2017-12-02 02:00:00,75,2017-12-02 14:00:00,,,315.0,2.8,,25.8,2017-12-02 14:00:00,11.90,0.0
2017-12-03,19.6,97,19.1,315.0,0.5,9999.0,1900-01-01 00:00:00,16.9,2017-12-03 22:00:00,84,2017-12-03 16:00:00,,,337.5,2.0,,25.0,2017-12-03 15:00:00,6.05,0.0
2017-12-04,18.7,84,15.6,22.5,0.8,9999.0,1900-01-01 00:00:00,13.6,2017-12-04 23:59:59,59,2017-12-04 13:00:00,,,292.5,2.8,,26.4,2017-12-04 11:00:00,14.07,0.0
2017-12-05,15.7,92,14.2,180.0,0.7,9999.0,1900-01-01 00:00:00,12.4,2017-12-05 23:00:00,70,2017-12-05 15:00:00,,,315.0,2.6,,19.8,2017-12-05 12:00:00,8.37,0.0
2017-12-06,15.8,97,15.2,67.5,0.8,9999.0,1900-01-01 00:00:00,12.7,2017-12-06 01:00:00,84,2017-12-06 13:00:00,,,45.0,3.1,,19.4,2017-12-06 12:00:00,5.42,0.5
2017-12-07,17.0,95,16.0,67.5,1.0,9999.0,1900-01-01 00:00:00,14.2,2017-12-07 04:00:00,73,2017-12-07 11:00:00,,,90.0,3.4,,21.7,2017-12-07 11:00:00,7.63,1.5
2017-12-08,13.2,99,13.1,315.0,0.7,9999.0,1900-01-01 00:00:00,11.3,2017-12-08 22:00:00,96,2017-12-08 16:00:00,,,337.5,2.4,,15.9,2017-12-08 01:00:00,1.78,2.5
2017-12-09,12.8,100,12.8,45.0,0.6,9999.0,1900-01-01 00:00:00,11.0,2017-12-09 02:00:00,99,2017-12-09 15:00:00,,,292.5,2.3,,16.6,2017-12-09 15:00:00,2.02,3.0
2017-12-10,15.0,91,13.4,112.5,0.7,9999.0,1900-01-01 00:00:00,10.0,2017-12-10 06:00:00,65,2017-12-10 12:00:00,,,315.0,3.5,,21.9,2017-12-10 15:00:00,12.78,0.0
2017-12-11,16.4,86,13.7,112.5,0.7,9999.0,1900-01-01 00:00:00,10.9,2017-12-11 07:00:00,55,2017-12-11 15:00:00,,,315.0,3.3,,22.9,2017-12-11 15:00:00,12.62,0.0
2017-12-12,16.7,95,15.8,180.0,0.7,9999.0,1900-01-01 00:00:00,14.7,2017-12-12 23:59:59,76,2017-12-12 20:00:00,,,22.5,2.8,,18.7,2017-12-12 20:00:00,1.61,0.5
2017-12-13,17.6,94,16.5,90.0,0.6,9999.0,1900-01-01 00:00:00,14.4,2017-12-13 07:00:00,68,2017-12-13 15:00:00,,,270.0,2.1,,24.3,2017-12-13 15:00:00,9.11,0.0
2017-12-14,18.3,93,16.9,135.0,0.6,9999.0,1900-01-01 00:00:00,14.2,2017-12-14 08:00:00,74,2017-12-14 14:00:00,,,337.5,2.5,,23.7,2017-12-14 12:00:00,9.16,0.0
2017-12-15,18.1,96,17.3,112.5,0.6,9999.0,1900-01-01 00:00:00,14.5,2017-12-15 07:00:00,81,2017-12-15 12:00:00,,,315.0,2.3,,22.7,2017-12-15 12:00:00,7.53,0.0
2017-12-16,15.6,100,15.6,337.5,0.6,9999.0,1900-01-01 00:00:00,12.2,2017-12-16 23:59:59,100,2017-12-16 01:00:00,,,315.0,2.5,,17.9,2017-12-16 12:00:00,1.19,0.0
2017-12-17,12.3,100,12.3,202.5,0.4,9999.0,1900-01-01 00:00:00,10.5,2017-12-17 06:00:00,99,2017-12-17 13:00:00,,,337.5,1.5,,13.9,2017-12-17 17:00:00,2.20,0.5
2017-12-18,14.7,92,13.3,67.5,0.6,9999.0,1900-01-01 00:00:00,11.6,2017-12-18 06:00:00,70,2017-12-18 14:00:00,,,337.5,2.4,,19.5,2017-12-18 14:00:00,7.35,0.0
2017-12-19,14.2,95,13.4,315.0,0.6,9999.0,1900-01-01 00:00:00,12.4,2017-12-19 07:00:00,84,2017-12-19 17:00:00,,,337.5,2.3,,18.0,2017-12-19 14:00:00,4.28,0.0
2017-12-20,14.7,89,12.7,225.0,0.6,9999.0,1900-01-01 00:00:00,10.7,2017-12-20 22:00:00,65,2017-12-20 17:00:00,,,315.0,2.5,,20.0,2017-12-20 14:00:00,6.55,0.0
2017-12-21,14.6,86,12.0,112.5,0.7,9999.0,1900-01-01 00:00:00,10.6,2017-12-21 07:00:00,60,2017-12-21 14:00:00,,,315.0,3.0,,20.6,2017-12-21 15:00:00,13.05,0.0
2017-12-22,15.7,85,12.6,135.0,0.8,9999.0,1900-01-01 00:00:00,11.0,2017-12-22 03:00:00,58,2017-12-22 15:00:00,,,315.0,3.6,,22.6,2017-12-22 15:00:00,12.51,0.0
2017-12-23,16.5,89,14.4,135.0,0.8,9999.0,1900-01-01 00:00:00,11.8,2017-12-23 07:00:00,59,2017-12-23 14:00:00,,,315.0,2.9,,23.5,2017-12-23 14:00:00,12.27,0.0
2017-12-24,17.1,83,13.7,112.5,0.8,9999.0,1900-01-01 00:00:00,12.5,2017-12-24 03:00:00,52,2017-12-24 13:00:00,,,337.5,3.6,,23.6,2017-12-24 16:00:00,11.59,0.0
2017-12-25,16.3,90,14.4,180.0,0.6,9999.0,1900-01-01 00:00:00,13.5,2017-12-25 22:00:00,63,2017-12-25 17:00:00,,,22.5,2.7,,22.0,2017-12-25 15:00:00,8.66,0.5
2017-12-26,17.3,89,15.2,135.0,0.5,9999.0,1900-01-01 00:00:00,14.2,2017-12-26 23:59:59,65,2017-12-26 13:00:00,,,270.0,2.2,,22.6,2017-12-26 13:00:00,9.64,0.0
2017-12-27,17.7,88,15.4,157.5,0.6,9999.0,1900-01-01 00:00:00,13.7,2017-12-27 02:00:00,64,2017-12-27 13:00:00,,,337.5,2.9,,22.8,2017-12-27 14:00:00,8.99,0.0
2017-12-28,18.4,90,16.4,90.0,0.6,9999.0,1900-01-01 00:00:00,14.9,2017-12-28 08:00:00,61,2017-12-28 14:00:00,,,292.5,2.2,,23.4,2017-12-28 14:00:00,7.11,0.5
2017-12-29,17.9,92,16.4,90.0,0.6,9999.0,1900-01-01 00:00:00,15.3,2017-12-29 07:00:00,64,2017-12-29 14:00:00,,,337.5,2.2,,23.6,2017-12-29 14:00:00,10.86,0.0
2017-12-30,17.5,92,15.9,315.0,0.6,9999.0,1900-01-01 00:00:00,14.2,2017-12-30 23:59:59,58,2017-12-30 13:00:00,,,337.5,3.3,,24.9,2017-12-30 14:00:00,10.07,0.0
2017-12-31,14.9,95,14.1,315.0,0.5,9999.0,1900-01-01 00:00:00,11.8,2017-12-31 22:00:00,81,2017-12-31 16:00:00,,,315.0,2.0,,18.8,2017-12-31 13:00:00,4.52,0.0
