banana_平均價,banana_交易量,scarletbanana_平均價,grava_平均價,banana_前日平均價,banana_5日平均價
23.1,12825.0,26.9,23.3,22.8,22.779999999999955
23.4,12019.0,29.5,18.5,23.1,22.979999999999954
23.0,12168.0,33.5,22.9,23.4,23.019999999999957
23.6,13666.0,35.2,32.3,23.0,23.179999999999957
23.4,13530.0,33.9,32.9,23.6,23.299999999999958
23.4,13530.0,33.9,32.9,23.4,23.359999999999957
24.0,14745.0,31.2,25.7,23.4,23.479999999999954
23.2,24858.0,30.8,25.5,24.0,23.519999999999953
23.6,20995.0,31.3,24.5,23.2,23.519999999999953
25.9,20613.0,33.4,29.6,23.6,24.019999999999953
26.1,12833.0,34.5,29.7,25.9,24.559999999999953
26.7,13770.0,35.2,27.6,26.1,25.099999999999948
26.7,13770.0,35.2,27.6,26.7,25.799999999999947
26.0,13050.0,35.0,28.0,26.7,26.27999999999995
26.8,12507.0,32.9,28.5,26.0,26.45999999999995
25.8,12652.0,30.5,24.0,26.8,26.399999999999956
26.5,11703.0,30.5,23.5,25.8,26.359999999999957
26.1,12839.0,30.2,27.1,26.5,26.23999999999996
27.6,13212.0,27.7,27.5,26.1,26.559999999999956
26.2,6029.0,36.7,29.7,27.6,26.43999999999995
26.2,14050.0,25.8,24.9,26.2,26.519999999999946
25.8,27945.0,27.8,27.9,26.2,26.37999999999995
25.3,16288.0,28.4,24.8,25.8,26.219999999999953
25.3,16288.0,28.4,24.8,25.3,25.759999999999955
25.3,16288.0,28.4,24.8,25.3,25.57999999999996
25.9,14295.0,26.1,23.6,25.3,25.519999999999957
25.9,14295.0,26.1,23.6,25.9,25.539999999999957
27.2,17931.0,24.9,24.8,25.9,25.919999999999952
26.2,14283.0,25.3,25.4,27.2,26.099999999999948
25.6,16510.0,24.3,26.7,26.2,26.159999999999947
26.6,14691.0,24.1,28.0,25.6,26.299999999999944
26.0,17499.0,25.6,28.7,26.6,26.319999999999943
25.9,13801.0,26.2,25.5,26.0,26.059999999999945
25.9,13801.0,26.2,25.5,25.9,25.99999999999995
26.0,15285.0,28.5,23.2,25.9,26.07999999999995
25.8,14437.0,29.9,27.1,26.0,25.919999999999952
25.0,16935.0,30.0,27.4,25.8,25.719999999999953
26.4,25022.0,30.2,31.0,25.0,25.819999999999954
25.3,25362.0,31.1,30.0,26.4,25.699999999999953
24.8,16311.0,29.5,31.5,25.3,25.459999999999958
24.8,16311.0,29.5,31.5,24.8,25.25999999999996
26.7,17880.0,28.5,29.7,24.8,25.59999999999996
26.7,14816.0,29.2,29.0,26.7,25.659999999999958
26.1,14797.0,29.6,31.1,26.7,25.819999999999954
26.9,14700.0,31.8,34.1,26.1,26.239999999999952
26.3,14772.0,32.5,36.6,26.9,26.539999999999953
26.4,16530.0,33.6,32.8,26.3,26.479999999999954
26.4,16530.0,33.6,32.8,26.4,26.41999999999996
27.5,18777.0,34.3,33.3,26.4,26.69999999999996
26.9,14391.0,33.6,29.8,27.5,26.69999999999996
26.0,13155.0,32.2,34.6,26.9,26.639999999999958
29.2,26597.0,32.5,32.6,26.0,27.199999999999953
27.6,23280.0,30.6,27.1,29.2,27.43999999999995
27.8,19936.0,29.2,26.2,27.6,27.499999999999954
27.8,19936.0,29.2,26.2,27.8,27.679999999999957
30.5,16515.0,30.3,30.8,27.8,28.579999999999956
30.4,16968.0,29.1,34.0,30.5,28.819999999999958
29.2,13830.0,27.5,28.6,30.4,29.139999999999958
29.8,14547.0,26.3,32.4,29.2,29.539999999999957
28.9,14327.0,25.3,35.5,29.8,29.759999999999955
28.7,14535.0,24.7,30.8,28.9,29.399999999999956
28.7,14535.0,24.7,30.8,28.7,29.059999999999953
31.1,18124.0,26.5,31.7,28.7,29.43999999999995
29.2,14538.0,26.0,33.6,31.1,29.319999999999947
29.7,15195.0,25.9,32.3,29.2,29.479999999999944
29.3,13245.0,25.2,34.6,29.7,29.599999999999948
30.1,26507.0,26.1,32.4,29.3,29.87999999999995
30.5,22362.0,25.9,35.6,30.1,29.759999999999952
30.5,22362.0,25.9,35.6,30.5,30.019999999999953
32.4,16125.0,26.0,31.8,30.5,30.559999999999956
31.7,13544.0,24.3,36.1,32.4,31.039999999999953
30.6,13084.0,23.4,34.8,31.7,31.13999999999995
32.5,13715.0,22.7,38.1,30.6,31.539999999999953
31.7,14016.0,21.0,30.4,32.5,31.77999999999995
30.8,13794.0,21.4,25.5,31.7,31.45999999999995
30.8,13794.0,21.4,25.5,30.8,31.279999999999955
31.3,15750.0,21.9,32.1,30.8,31.41999999999996
30.9,15753.0,21.2,29.7,31.3,31.09999999999996
31.3,14650.0,21.0,37.0,30.9,31.019999999999964
32.2,17607.0,20.0,36.8,31.3,31.299999999999965
30.9,32468.0,20.4,34.1,32.2,31.319999999999965
31.6,23475.0,20.7,33.9,30.9,31.37999999999996
31.6,23475.0,20.7,33.9,31.6,31.51999999999996
33.2,18750.0,21.1,30.0,31.6,31.899999999999956
30.6,17329.0,21.8,32.1,33.2,31.57999999999995
30.7,19406.0,22.5,33.4,30.6,31.539999999999946
28.8,18753.0,23.2,37.0,30.7,30.97999999999995
31.2,17013.0,24.2,36.9,28.8,30.89999999999995
30.9,18045.0,26.4,36.9,31.2,30.43999999999995
30.9,18045.0,26.4,36.9,30.9,30.499999999999954
31.4,19200.0,28.7,39.0,30.9,30.639999999999958
30.9,16980.0,30.2,35.5,31.4,31.059999999999956
31.1,17084.0,30.0,35.0,30.9,31.039999999999957
31.3,14184.0,29.4,37.6,31.1,31.11999999999996
32.4,15990.0,29.4,38.5,31.3,31.41999999999996
30.5,28001.0,32.0,40.7,32.4,31.23999999999996
30.5,28001.0,32.0,40.7,30.5,31.159999999999958
31.1,28393.0,34.2,41.5,30.5,31.159999999999958
29.9,19850.0,34.3,38.6,31.1,30.879999999999956
33.1,13366.0,36.1,44.4,29.9,31.019999999999953
31.7,11775.0,37.8,38.0,33.1,31.259999999999952
33.9,16845.0,38.3,38.3,31.7,31.93999999999995
30.8,14733.0,37.8,36.4,33.9,31.879999999999956
30.8,14733.0,37.8,36.4,30.8,32.05999999999996
31.9,17403.0,41.1,34.2,30.8,31.819999999999958
32.3,14127.0,39.0,32.4,31.9,31.939999999999962
31.8,13139.0,40.4,35.0,32.3,31.519999999999964
32.2,13954.0,40.3,37.3,31.8,31.799999999999965
33.1,14564.0,42.1,36.0,32.2,32.25999999999996
33.0,22765.0,38.5,36.1,33.1,32.47999999999996
33.0,22765.0,38.5,36.1,33.0,32.61999999999996
33.5,24216.0,39.8,34.3,33.0,32.95999999999996
32.0,17064.0,40.6,31.1,33.5,32.91999999999996
32.1,13118.0,39.5,35.6,32.0,32.719999999999956
34.5,14940.0,39.8,36.2,32.1,33.01999999999996
32.3,11600.0,38.2,33.1,34.5,32.87999999999996
32.4,12265.0,35.8,37.1,32.3,32.65999999999996
32.4,12265.0,35.8,37.1,32.4,32.73999999999997
32.8,12325.0,36.5,34.1,32.4,32.87999999999997
33.0,13549.0,35.4,35.7,32.8,32.57999999999997
32.8,11345.0,35.7,30.9,33.0,32.679999999999964
33.0,12705.0,33.6,37.0,32.8,32.79999999999996
33.0,12593.0,35.2,34.5,33.0,32.91999999999996
33.4,15720.0,37.8,33.2,33.0,33.039999999999964
33.4,15720.0,37.8,33.2,33.4,33.11999999999996
33.5,25730.0,39.8,38.7,33.4,33.25999999999997
32.2,21753.0,37.0,38.1,33.5,33.099999999999966
32.1,16335.0,37.6,37.2,32.2,32.919999999999966
33.0,11400.0,38.7,37.5,32.1,32.83999999999996
35.1,11761.0,38.8,36.6,33.0,33.179999999999964
32.9,12269.0,36.8,34.8,35.1,33.05999999999996
32.9,12269.0,36.8,34.8,32.9,33.19999999999997
34.1,13693.0,34.0,35.8,32.9,33.599999999999966
33.2,12496.0,30.4,35.7,34.1,33.639999999999965
33.5,12366.0,27.8,33.6,33.2,33.319999999999965
34.5,11379.0,31.3,34.5,33.5,33.639999999999965
35.1,11459.0,28.9,31.1,34.5,34.07999999999996
33.5,13020.0,28.3,29.1,35.1,33.959999999999965
33.5,13020.0,28.3,29.1,33.5,34.01999999999996
35.2,28401.0,29.3,37.3,33.5,34.35999999999996
33.5,25185.0,28.5,36.9,35.2,34.159999999999954
33.7,18390.0,27.7,40.1,33.5,33.87999999999995
34.3,11430.0,28.3,38.1,33.7,34.03999999999995
36.4,11100.0,26.2,37.2,34.3,34.619999999999955
33.2,11055.0,25.9,33.7,36.4,34.219999999999956
33.2,11055.0,25.9,33.7,33.2,34.159999999999954
36.1,14715.0,25.9,35.6,33.2,34.63999999999995
34.6,12028.0,24.0,33.9,36.1,34.69999999999995
34.4,11305.0,22.3,30.6,34.6,34.299999999999955
33.4,11535.0,23.0,28.1,34.4,34.339999999999954
35.9,12656.0,23.9,29.9,33.4,34.87999999999995
33.4,10290.0,23.3,29.8,35.9,34.339999999999954
34.0,8925.0,24.7,37.7,33.4,34.219999999999956
33.7,12508.0,23.1,33.2,34.0,34.079999999999956
32.3,18270.0,24.8,43.6,33.7,33.85999999999995
30.3,13455.0,32.9,53.2,32.3,32.73999999999995
30.3,13455.0,32.9,53.2,30.3,32.119999999999955
30.3,13455.0,32.9,53.2,30.3,31.379999999999956
30.3,13455.0,32.9,53.2,30.3,30.699999999999953
30.3,13455.0,32.9,53.2,30.3,30.299999999999955
30.3,13455.0,32.9,53.2,30.3,30.299999999999955
32.2,29220.0,25.3,47.5,30.3,30.67999999999995
33.3,13459.0,21.5,49.9,32.2,31.27999999999995
34.2,25635.0,16.2,46.3,33.3,32.059999999999945
34.0,15422.0,14.9,38.4,34.2,32.79999999999994
33.4,10245.0,16.1,37.3,34.0,33.419999999999945
33.4,10245.0,16.1,37.3,33.4,33.65999999999995
33.6,12583.0,18.1,37.9,33.4,33.71999999999995
33.7,12180.0,19.7,39.7,33.6,33.61999999999995
32.8,29021.0,20.9,40.8,33.7,33.37999999999995
33.1,28275.0,21.7,30.3,32.8,33.31999999999995
33.1,28275.0,21.7,30.3,33.1,33.25999999999995
33.1,28275.0,21.7,30.3,33.1,33.15999999999995
33.1,28275.0,21.7,30.3,33.1,33.03999999999994
35.0,18015.0,22.6,34.5,33.1,33.47999999999994
33.8,15105.0,21.1,34.4,35.0,33.61999999999994
34.2,11189.0,21.2,34.9,33.8,33.83999999999995
35.1,14176.0,21.9,35.2,34.2,34.239999999999945
33.9,15898.0,28.5,37.4,35.1,34.39999999999995
32.0,13905.0,30.2,35.3,33.9,33.79999999999995
32.0,13905.0,30.2,35.3,32.0,33.439999999999955
34.8,17515.0,35.5,36.9,32.0,33.55999999999996
33.1,14748.0,35.0,37.7,34.8,33.159999999999954
33.2,14405.0,37.5,44.5,33.1,33.01999999999995
33.2,27885.0,38.2,45.8,33.2,33.259999999999955
32.5,23970.0,37.7,53.0,33.2,33.35999999999996
33.4,18704.0,34.5,43.5,32.5,33.07999999999996
33.4,18704.0,34.5,43.5,33.4,33.139999999999965
37.8,15624.0,33.5,43.9,33.4,34.05999999999997
35.7,12065.0,32.9,42.6,37.8,34.55999999999997
37.2,12714.0,30.9,40.2,35.7,35.499999999999964
35.3,11405.0,27.3,39.3,37.2,35.87999999999997
36.4,12092.0,30.1,40.8,35.3,36.47999999999997
38.1,14225.0,31.3,37.1,36.4,36.539999999999964
38.1,14225.0,31.3,37.1,38.1,37.01999999999996
38.4,16370.0,32.1,41.4,38.1,37.259999999999955
37.0,16724.0,31.6,44.3,38.4,37.59999999999995
35.3,13560.0,32.3,46.7,37.0,37.37999999999995
37.2,25155.0,35.2,46.6,35.3,37.19999999999996
35.6,26511.0,33.2,45.5,37.2,36.69999999999996
35.4,20085.0,32.0,46.8,35.6,36.09999999999996
35.4,20085.0,32.0,46.8,35.4,35.77999999999996
37.8,16004.0,35.9,46.9,35.4,36.27999999999996
37.4,17625.0,31.0,47.0,37.8,36.31999999999996
37.1,15034.0,29.6,43.9,37.4,36.61999999999996
35.6,11392.0,27.9,45.7,37.1,36.659999999999954
35.7,14364.0,26.8,45.4,35.6,36.719999999999956
36.4,15595.0,26.9,40.5,35.7,36.439999999999955
36.4,15595.0,26.9,40.5,36.4,36.23999999999995
36.7,17436.0,28.5,44.1,36.4,36.159999999999954
36.0,15615.0,28.0,42.2,36.7,36.23999999999995
35.3,12748.0,27.3,43.4,36.0,36.159999999999954
36.3,15461.0,26.3,43.1,35.3,36.13999999999996
36.7,16470.0,26.0,42.3,36.3,36.19999999999996
35.8,33386.0,25.6,50.1,36.7,36.01999999999996
35.8,33386.0,25.6,50.1,35.8,35.97999999999996
36.7,25478.0,22.3,50.7,35.8,36.259999999999955
36.7,16246.0,19.7,53.2,36.7,36.339999999999954
37.7,18255.0,18.8,54.1,36.7,36.53999999999995
36.7,28688.0,18.6,55.5,37.7,36.71999999999995
36.7,28688.0,18.6,55.5,36.7,36.89999999999994
36.7,28688.0,18.6,55.5,36.7,36.89999999999994
36.7,28688.0,18.6,55.5,36.7,36.89999999999994
37.0,26826.0,17.2,44.2,36.7,36.75999999999995
36.4,19329.0,15.3,48.8,37.0,36.699999999999946
34.9,19605.0,15.0,49.3,36.4,36.33999999999994
35.3,16922.0,15.3,49.9,34.9,36.059999999999945
36.3,16660.0,16.9,46.3,35.3,35.97999999999995
35.5,35470.0,17.0,48.3,36.3,35.67999999999995
35.5,35470.0,17.0,48.3,35.5,35.49999999999995
35.0,30060.0,16.8,51.3,35.5,35.519999999999946
33.8,15721.0,18.8,48.4,35.0,35.21999999999995
33.9,15420.0,19.3,43.6,33.8,34.73999999999995
34.0,15580.0,20.3,47.5,33.9,34.439999999999955
33.6,17055.0,21.6,42.5,34.0,34.05999999999995
34.0,18454.0,21.7,42.2,33.6,33.85999999999995
34.0,18454.0,21.7,42.2,34.0,33.899999999999956
35.2,21345.0,23.4,45.6,34.0,34.159999999999954
33.6,20383.0,23.6,46.3,35.2,34.07999999999995
33.5,17284.0,21.8,47.9,33.6,34.05999999999995
32.8,15375.0,22.0,42.0,33.5,33.81999999999995
33.7,18617.0,22.6,48.0,32.8,33.75999999999995
33.2,32446.0,23.2,48.9,33.7,33.35999999999994
33.2,32446.0,23.2,48.9,33.2,33.279999999999944
33.6,29558.0,24.9,50.1,33.2,33.29999999999994
32.8,27124.0,27.0,53.3,33.6,33.29999999999994
33.1,17955.0,28.8,49.7,32.8,33.179999999999936
33.7,15046.0,28.5,49.5,33.1,33.27999999999994
33.9,20031.0,29.3,49.9,33.7,33.41999999999994
33.8,19095.0,29.7,48.9,33.9,33.45999999999994
33.8,19095.0,29.7,48.9,33.8,33.65999999999993
34.5,19413.0,28.6,45.5,33.8,33.939999999999934
33.3,18541.0,28.5,43.8,34.5,33.859999999999935
33.6,16744.0,29.2,47.6,33.3,33.79999999999993
33.2,17533.0,30.8,46.6,33.6,33.67999999999993
34.0,19200.0,29.9,45.4,33.2,33.71999999999993
33.6,28215.0,30.7,52.0,34.0,33.53999999999992
33.6,28215.0,30.7,52.0,33.6,33.59999999999992
33.2,26854.0,31.2,52.8,33.6,33.51999999999992
32.0,23439.0,31.3,50.6,33.2,33.279999999999916
33.9,13748.0,30.7,45.6,32.0,33.25999999999992
31.0,11216.0,30.2,45.6,33.9,32.73999999999992
34.1,15397.0,30.5,41.8,31.0,32.83999999999992
33.3,17219.0,29.4,42.0,34.1,32.85999999999992
33.3,17219.0,29.4,42.0,33.3,33.119999999999926
33.0,17204.0,28.9,46.5,33.3,32.93999999999993
33.5,14327.0,27.3,32.4,33.0,33.43999999999993
33.4,13424.0,26.1,42.2,33.5,33.299999999999926
33.0,14505.0,27.7,42.2,33.4,33.23999999999993
33.9,20175.0,31.2,46.8,33.0,33.359999999999935
33.8,17978.0,33.2,50.6,33.9,33.51999999999994
33.8,17978.0,33.2,50.6,33.8,33.57999999999994
34.0,18110.0,33.3,48.5,33.8,33.69999999999994
34.2,32078.0,37.1,40.1,34.0,33.93999999999994
31.8,27242.0,36.1,38.7,34.2,33.51999999999994
32.9,19061.0,35.2,36.6,31.8,33.33999999999994
32.9,17744.0,36.2,41.0,32.9,33.15999999999995
32.1,20526.0,33.7,40.6,32.9,32.779999999999944
31.3,17823.0,31.2,46.3,32.1,32.199999999999946
31.3,17823.0,31.2,46.3,31.3,32.099999999999945
31.3,17823.0,31.2,46.3,31.3,31.779999999999944
31.8,18769.0,27.6,40.4,31.3,31.559999999999945
29.6,17725.0,26.5,36.2,31.8,31.059999999999945
31.2,16251.0,26.6,37.3,29.6,31.039999999999942
28.4,17896.0,26.0,36.4,31.2,30.45999999999994
28.4,17896.0,26.0,36.4,28.4,29.87999999999994
28.1,23576.0,25.9,32.8,28.4,29.139999999999937
27.7,39890.0,28.5,37.5,28.1,28.759999999999934
26.3,31010.0,29.7,36.6,27.7,27.779999999999937
27.0,22513.0,32.7,35.2,26.3,27.499999999999936
27.2,16598.0,34.1,33.4,27.0,27.259999999999934
27.1,16724.0,33.5,33.9,27.2,27.059999999999935
27.1,16724.0,33.5,33.9,27.1,26.939999999999934
27.4,20648.0,33.5,32.5,27.1,27.159999999999933
27.0,19090.0,31.4,29.7,27.4,27.159999999999933
24.2,17034.0,26.9,25.1,27.0,26.559999999999935
23.7,15589.0,24.1,23.8,24.2,25.87999999999993
23.3,18510.0,22.1,23.8,23.7,25.119999999999937
24.6,14492.0,21.8,22.5,23.3,24.559999999999935
24.6,14492.0,21.8,22.5,24.6,24.079999999999934
24.8,17494.0,21.9,25.5,24.6,24.199999999999935
24.6,17075.0,21.1,26.6,24.8,24.379999999999935
25.0,31418.0,20.1,28.2,24.6,24.71999999999994
24.8,25748.0,18.7,25.8,25.0,24.75999999999994
24.0,19524.0,18.1,27.6,24.8,24.63999999999994
24.4,14128.0,17.1,25.3,24.0,24.559999999999942
24.4,14128.0,17.1,25.3,24.4,24.519999999999943
22.5,19201.0,14.9,22.3,24.4,24.019999999999943
21.0,18699.0,14.6,21.1,22.5,23.25999999999994
20.4,17929.0,13.5,21.3,21.0,22.539999999999942
20.0,19335.0,13.7,20.1,20.4,21.65999999999994
20.3,18846.0,13.9,18.2,20.0,20.83999999999994
20.0,17542.0,13.9,20.8,20.3,20.33999999999994
20.0,17542.0,13.9,20.8,20.0,20.13999999999994
18.7,18752.0,13.2,17.9,20.0,19.799999999999944
19.0,21092.0,12.9,17.1,18.7,19.599999999999945
19.9,34434.0,12.6,20.9,19.0,19.519999999999946
19.7,27646.0,12.8,19.8,19.9,19.459999999999944
19.6,20114.0,12.5,21.9,19.7,19.379999999999946
21.0,18063.0,12.7,19.1,19.6,19.839999999999943
21.0,18063.0,12.7,19.1,21.0,20.239999999999945
19.4,19080.0,12.1,17.6,21.0,20.13999999999994
20.1,17692.0,10.9,18.5,19.4,20.21999999999994
19.0,16176.0,9.8,22.9,20.1,20.099999999999937
19.1,17554.0,10.4,19.8,19.0,19.719999999999935
18.8,18649.0,10.8,17.8,19.1,19.279999999999937
19.1,19561.0,11.1,19.3,18.8,19.219999999999935
19.1,19561.0,11.1,19.3,19.1,19.019999999999936
21.0,15664.0,10.8,18.3,19.1,19.419999999999938
19.4,13796.0,10.0,16.2,21.0,19.47999999999994
20.7,12518.0,12.2,30.4,19.4,19.85999999999994
21.2,15885.0,13.5,24.4,20.7,20.279999999999937
22.4,31332.0,12.8,24.2,21.2,20.93999999999994
23.2,25065.0,11.8,23.3,22.4,21.379999999999942
23.2,25065.0,11.8,23.3,23.2,22.13999999999994
23.0,16056.0,11.1,24.0,23.2,22.59999999999994
20.9,15093.0,10.1,18.1,23.0,22.53999999999994
18.8,16216.0,9.6,17.5,20.9,21.819999999999936
21.1,13545.0,10.1,18.0,18.8,21.399999999999935
22.7,12811.0,11.1,23.1,21.1,21.299999999999933
22.3,13110.0,12.3,20.1,22.7,21.159999999999933
22.3,13110.0,12.3,20.1,22.3,21.439999999999934
22.8,15884.0,12.3,23.0,22.3,22.239999999999938
22.6,14220.0,11.3,19.3,22.8,22.539999999999942
23.8,14055.0,11.8,22.0,22.6,22.75999999999994
23.7,16011.0,11.0,23.0,23.8,23.039999999999942
23.2,22653.0,11.4,27.2,23.7,23.219999999999946
24.3,18060.0,12.2,28.7,23.2,23.519999999999946
24.3,18060.0,12.2,28.7,24.3,23.859999999999946
24.3,18060.0,12.2,28.7,24.3,23.959999999999948
26.0,13575.0,13.2,30.1,24.3,24.419999999999945
25.7,14910.0,12.1,29.9,26.0,24.919999999999945
26.0,13627.0,11.8,29.9,25.7,25.25999999999995
27.0,11688.0,11.5,29.8,26.0,25.799999999999944
26.0,12371.0,11.7,21.6,27.0,26.13999999999994
26.0,12371.0,11.7,21.6,26.0,26.13999999999994
29.0,13005.0,12.1,23.6,26.0,26.799999999999944
28.8,12525.0,14.0,23.8,29.0,27.359999999999946
28.0,11749.0,14.0,23.4,28.8,27.559999999999945
28.5,12891.0,15.4,25.3,28.0,28.059999999999945
28.3,15381.0,18.0,25.4,28.5,28.519999999999946
27.5,25470.0,18.8,27.1,28.3,28.21999999999995
27.5,25470.0,18.8,27.1,27.5,27.959999999999944
27.5,19090.0,17.5,27.4,27.5,27.859999999999946
28.0,10704.0,19.1,28.1,27.5,27.759999999999945
27.7,11876.0,19.2,26.7,28.0,27.63999999999994
28.4,12720.0,18.9,26.9,27.7,27.819999999999943
27.7,13483.0,20.0,28.4,28.4,27.85999999999994
25.5,15364.0,21.3,24.4,27.7,27.45999999999994
25.5,15364.0,21.3,24.4,25.5,26.95999999999994
27.4,14719.0,20.9,24.0,25.5,26.89999999999994
27.0,14675.0,23.0,27.7,27.4,26.61999999999994
25.0,16690.0,23.9,20.5,27.0,26.079999999999945
24.6,15859.0,23.5,22.4,25.0,25.89999999999994
24.7,16901.0,28.3,18.6,24.6,25.73999999999994
25.4,23251.0,28.1,22.0,24.7,25.33999999999994
23.4,12360.0,29.0,30.9,25.4,24.61999999999994
23.4,12360.0,29.0,30.9,23.4,24.299999999999944
23.4,12360.0,29.0,30.9,23.4,24.059999999999945
22.3,17345.0,27.6,21.3,23.4,23.57999999999995
21.7,18709.0,26.3,25.2,22.3,22.839999999999947
20.1,19996.0,26.0,23.3,21.7,22.179999999999943
22.0,17607.0,27.5,20.3,20.1,21.89999999999994
22.0,17607.0,27.5,20.3,22.0,21.61999999999994
21.1,16586.0,31.2,21.6,22.0,21.379999999999942
21.8,15482.0,32.7,19.8,21.1,21.39999999999994
20.7,16829.0,34.8,23.8,21.8,21.519999999999943
21.7,14040.0,35.0,22.9,20.7,21.45999999999994
21.5,18350.0,35.4,23.6,21.7,21.35999999999994
21.6,17462.0,35.8,23.2,21.5,21.45999999999994
21.6,17462.0,35.8,23.2,21.6,21.419999999999938
22.5,32301.0,42.3,30.5,21.6,21.779999999999937
22.5,28220.0,42.9,25.2,22.5,21.939999999999937
21.6,23085.0,42.2,21.5,22.5,21.95999999999994
22.0,18537.0,42.4,22.9,21.6,22.039999999999942
21.7,19392.0,40.9,23.4,22.0,22.05999999999994
22.4,16275.0,41.2,22.6,21.7,22.039999999999942
22.4,16275.0,41.2,22.6,22.4,22.019999999999943
23.4,18716.0,43.8,25.1,22.4,22.379999999999946
23.0,20235.0,44.0,23.7,23.4,22.579999999999945
22.2,22155.0,44.7,26.8,23.0,22.679999999999943
22.9,16665.0,46.4,27.8,22.2,22.779999999999937
23.4,22080.0,45.6,29.6,22.9,22.97999999999994
23.6,18485.0,45.4,26.2,23.4,23.019999999999936
23.6,18485.0,45.4,26.2,23.6,23.139999999999937
24.0,33705.0,45.0,28.3,23.6,23.499999999999936
23.1,31553.0,44.6,26.1,24.0,23.539999999999935
22.9,25946.0,45.0,25.3,23.1,23.439999999999934
23.4,16866.0,43.4,26.8,22.9,23.399999999999938
22.4,19996.0,43.3,27.8,23.4,23.15999999999994
24.1,18450.0,42.9,27.5,22.4,23.17999999999994
24.1,18450.0,42.9,27.5,24.1,23.37999999999994
24.2,21480.0,42.5,32.2,24.1,23.639999999999937
23.8,18750.0,41.0,30.5,24.2,23.719999999999935
24.1,21900.0,40.8,28.8,23.8,24.059999999999935
23.9,19037.0,40.3,28.3,24.1,24.019999999999936
24.3,19630.0,40.6,27.0,23.9,24.05999999999994
24.2,18575.0,41.3,29.6,24.3,24.05999999999994
24.2,18575.0,41.3,29.6,24.2,24.139999999999937
24.6,21975.0,43.4,25.8,24.2,24.23999999999994
24.9,20279.0,41.1,28.8,24.6,24.43999999999994
23.1,37645.0,40.8,32.5,24.9,24.19999999999994
24.3,26767.0,42.2,29.1,23.1,24.21999999999994
24.1,25590.0,43.1,32.6,24.3,24.19999999999994
23.5,16625.0,40.3,27.5,24.1,23.979999999999944
23.5,16625.0,40.3,27.5,23.5,23.699999999999942
24.2,24420.0,41.8,26.1,23.5,23.91999999999994
24.1,20581.0,39.8,31.0,24.2,23.879999999999942
22.1,23347.0,37.6,26.4,24.1,23.479999999999944
21.4,22854.0,37.4,27.0,22.1,23.059999999999945
20.3,23215.0,38.0,26.2,21.4,22.41999999999995
21.2,22560.0,38.4,20.2,20.3,21.819999999999943
21.2,22560.0,38.4,20.2,21.2,21.239999999999945
21.8,24741.0,38.9,23.6,21.2,21.179999999999943
22.7,21571.0,40.3,28.2,21.8,21.43999999999994
23.9,35261.0,38.5,31.3,22.7,22.159999999999943
23.2,35342.0,38.6,29.8,23.9,22.559999999999942
23.1,23925.0,39.2,31.4,23.2,22.939999999999944
23.9,22775.0,38.3,29.1,23.1,23.359999999999943
23.9,22775.0,38.3,29.1,23.9,23.59999999999994
23.0,24984.0,41.4,27.5,23.9,23.41999999999994
24.1,19990.0,39.8,29.0,23.0,23.59999999999994
23.9,15375.0,39.3,24.7,24.1,23.75999999999994
24.1,15855.0,40.0,23.7,23.9,23.799999999999937
24.2,22698.0,39.0,24.5,24.1,23.859999999999935
24.0,18120.0,39.0,23.7,24.2,24.059999999999935
24.0,18120.0,39.0,23.7,24.0,24.039999999999935
23.8,21253.0,41.6,25.1,24.0,24.019999999999936
24.6,21789.0,45.6,31.2,23.8,24.119999999999937
24.5,23514.0,45.2,32.2,24.6,24.179999999999936
23.9,31560.0,43.0,31.8,24.5,24.159999999999933
23.8,32394.0,41.9,26.8,23.9,24.119999999999937
23.7,25847.0,45.5,25.9,23.8,24.099999999999934
23.7,25847.0,45.5,25.9,23.7,23.919999999999938
24.3,22488.0,46.6,29.0,23.7,23.87999999999994
24.0,20956.0,40.7,26.9,24.3,23.899999999999938
23.9,18865.0,42.2,28.8,24.0,23.919999999999938
23.3,22350.0,41.5,27.8,23.9,23.83999999999994
23.0,22095.0,39.4,31.6,23.3,23.69999999999994
22.9,20825.0,38.0,32.0,23.0,23.419999999999938
22.9,20825.0,38.0,32.0,22.9,23.19999999999994
23.3,22009.0,36.2,27.5,22.9,23.079999999999938
23.2,22864.0,37.1,28.9,23.3,23.05999999999994
23.2,23188.0,33.8,29.4,23.2,23.099999999999937
23.3,32562.0,36.2,30.6,23.2,23.17999999999994
23.3,31545.0,34.8,32.1,23.3,23.25999999999994
23.6,26839.0,34.4,30.4,23.3,23.31999999999994
23.6,26839.0,34.4,30.4,23.6,23.39999999999994
24.3,22453.0,31.6,28.9,23.6,23.61999999999994
23.4,20577.0,29.3,24.2,24.3,23.639999999999937
22.9,20147.0,26.2,24.5,23.4,23.55999999999994
22.0,21736.0,23.8,24.8,22.9,23.239999999999934
20.3,24165.0,22.5,26.5,22.0,22.579999999999938
22.6,19618.0,22.2,26.6,20.3,22.239999999999938
22.6,19618.0,22.2,26.6,22.6,22.079999999999938
23.4,22223.0,22.9,24.8,22.6,22.17999999999994
23.3,22605.0,22.3,24.6,23.4,22.43999999999994
22.9,20115.0,22.6,29.3,23.3,22.959999999999944
23.1,20385.0,23.4,27.7,22.9,23.059999999999945
22.7,23655.0,26.0,29.8,23.1,23.079999999999945
23.3,37007.0,24.0,31.5,22.7,23.059999999999945
