banana_平均價,banana_交易量,scarletbanana_平均價,grava_平均價,banana_前日平均價,banana_5日平均價
23.6,28764.0,42.1,26.3,25.0,24.86000000000009
23.2,21227.0,31.2,23.2,23.6,24.360000000000085
23.2,21227.0,31.2,23.2,23.2,24.000000000000085
24.9,20924.0,28.0,20.0,23.2,23.980000000000086
27.6,15886.0,30.1,20.1,24.9,24.500000000000085
28.6,16268.0,34.3,19.4,27.6,25.500000000000085
28.7,16964.0,47.1,21.1,28.6,26.600000000000087
27.3,17100.0,49.1,27.5,28.7,27.42000000000009
28.6,13995.0,46.9,25.5,27.3,28.16000000000009
28.6,13995.0,46.9,25.5,28.6,28.36000000000009
34.3,19128.0,33.2,21.0,28.6,29.500000000000085
33.6,17707.0,31.9,25.1,34.3,30.480000000000086
36.7,19450.0,36.9,24.1,33.6,32.360000000000085
35.3,20715.0,49.5,27.3,36.7,33.70000000000009
40.2,18482.0,49.0,25.2,35.3,36.02000000000009
42.2,15125.0,45.2,24.5,40.2,37.600000000000094
42.2,15125.0,45.2,24.5,42.2,39.32000000000009
40.3,18912.0,45.3,24.2,42.2,40.04000000000009
38.8,15975.0,43.8,23.9,40.3,40.74000000000009
36.7,16877.0,40.3,27.0,38.8,40.04000000000009
33.9,15026.0,34.0,24.6,36.7,38.38000000000009
35.6,15588.0,33.4,23.2,33.9,37.06000000000008
36.2,15167.0,33.4,25.2,35.6,36.24000000000008
32.8,11595.0,38.6,25.7,36.2,35.04000000000008
32.2,10922.0,35.7,22.7,32.8,34.14000000000008
32.5,20100.0,35.7,24.3,32.2,33.86000000000008
34.1,21583.0,33.1,23.7,32.5,33.56000000000007
34.1,21583.0,33.1,23.7,34.1,33.14000000000008
34.1,21583.0,33.1,23.7,34.1,33.40000000000008
34.0,18080.0,26.5,28.6,34.1,33.76000000000008
34.0,18080.0,26.5,28.6,34.0,34.06000000000008
33.5,22032.0,28.9,24.5,34.0,33.94000000000008
30.9,19300.0,26.4,22.2,33.5,33.30000000000008
30.7,21332.0,26.4,24.9,30.9,32.62000000000008
30.8,17999.0,28.4,23.6,30.7,31.980000000000086
31.0,18493.0,31.2,19.8,30.8,31.380000000000088
30.0,19324.0,37.5,21.6,31.0,30.680000000000085
30.0,19324.0,37.5,21.6,30.0,30.500000000000085
28.1,18755.0,40.2,24.7,30.0,29.980000000000086
31.4,20630.0,42.4,25.2,28.1,30.100000000000087
30.8,20992.0,40.7,25.3,31.4,30.060000000000088
33.5,19596.0,39.4,27.0,30.8,30.760000000000087
37.6,22548.0,37.6,26.8,33.5,32.280000000000086
35.0,21220.0,31.9,25.4,37.6,33.66000000000009
35.0,21220.0,31.9,25.4,35.0,34.38000000000009
32.3,20893.0,35.8,25.1,35.0,34.680000000000085
33.4,19503.0,40.3,26.8,32.3,34.66000000000009
33.5,16435.0,43.8,30.2,33.4,33.84000000000009
32.5,16170.0,42.6,31.1,33.5,33.34000000000009
34.4,16502.0,43.0,27.8,32.5,33.22000000000009
37.6,16875.0,42.4,32.2,34.4,34.280000000000086
37.6,16875.0,42.4,32.2,37.6,35.12000000000008
39.0,19660.0,43.3,27.0,37.6,36.220000000000084
40.4,14311.0,41.3,28.9,39.0,37.80000000000008
41.1,16730.0,41.4,33.8,40.4,39.140000000000086
41.7,16782.0,38.9,30.7,41.1,39.960000000000086
43.6,22610.0,39.2,33.6,41.7,41.16000000000009
45.3,17805.0,38.5,27.9,43.6,42.42000000000009
45.3,17805.0,38.5,27.9,45.3,43.400000000000084
44.9,19264.0,40.2,32.8,45.3,44.16000000000009
43.5,16185.0,35.4,30.6,44.9,44.52000000000008
42.5,16216.0,30.9,39.6,43.5,44.30000000000008
40.0,13785.0,30.6,35.1,42.5,43.24000000000009
40.9,15315.0,32.9,33.2,40.0,42.360000000000085
40.6,14824.0,35.7,29.8,40.9,41.50000000000008
40.6,14824.0,35.7,29.8,40.6,40.92000000000008
41.4,19855.0,35.3,29.7,40.6,40.70000000000008
41.7,16057.0,33.1,29.8,41.4,41.04000000000008
45.8,15982.0,34.0,36.8,41.7,42.02000000000008
44.8,14812.0,34.8,36.6,45.8,42.86000000000008
44.3,16446.0,34.9,29.8,44.8,43.60000000000007
46.5,19005.0,35.9,34.8,44.3,44.62000000000007
46.5,19005.0,35.9,34.8,46.5,45.58000000000008
49.2,18017.0,30.1,28.5,46.5,46.26000000000007
45.1,16382.0,29.5,34.9,49.2,46.32000000000007
45.9,13894.0,27.5,33.3,45.1,46.640000000000065
45.0,13770.0,28.7,34.3,45.9,46.34000000000007
46.1,15870.0,28.6,32.9,45.0,46.26000000000007
43.2,16573.0,26.6,29.2,46.1,45.06000000000007
43.2,16573.0,26.6,29.2,43.2,44.68000000000007
40.6,19357.0,26.7,26.0,43.2,43.62000000000007
40.2,17365.0,25.7,29.8,40.6,42.66000000000007
40.6,16847.0,26.5,35.8,40.2,41.56000000000007
40.3,19073.0,28.5,31.5,40.6,40.980000000000075
42.0,18794.0,27.5,30.2,40.3,40.74000000000008
45.7,22929.0,29.5,30.6,42.0,41.760000000000076
45.7,22929.0,29.5,30.6,45.7,42.860000000000085
44.6,27525.0,30.6,31.2,45.7,43.66000000000009
39.8,20406.0,30.2,35.6,44.6,43.56000000000008
37.4,21692.0,32.9,31.7,39.8,42.640000000000086
33.7,19591.0,34.2,32.0,37.4,40.24000000000009
34.6,19075.0,35.6,25.1,33.7,38.02000000000008
35.4,19185.0,37.4,31.1,34.6,36.180000000000085
35.4,19185.0,37.4,31.1,35.4,35.30000000000009
38.8,17764.0,40.3,33.7,35.4,35.58000000000009
42.2,15643.0,39.4,37.2,38.8,37.2800000000001
41.6,17517.0,37.8,29.9,42.2,38.6800000000001
38.0,17156.0,39.1,34.1,41.6,39.200000000000095
39.4,17782.0,40.3,36.5,38.0,40.0000000000001
42.8,19380.0,43.1,32.9,39.4,40.80000000000009
42.8,19380.0,43.1,32.9,42.8,40.920000000000094
42.8,24474.0,44.9,32.5,42.8,41.160000000000096
43.8,19246.0,46.8,34.8,42.8,42.32000000000009
45.9,17370.0,47.3,33.1,43.8,43.62000000000009
46.4,14974.0,50.1,33.5,45.9,44.34000000000009
47.1,16964.0,51.1,33.7,46.4,45.20000000000009
47.5,15000.0,49.6,34.9,47.1,46.140000000000086
47.5,15000.0,49.6,34.9,47.5,46.88000000000009
47.0,14892.0,50.3,31.6,47.5,47.10000000000009
47.4,17450.0,52.1,29.5,47.0,47.30000000000008
45.5,16604.0,50.7,29.9,47.4,46.98000000000009
44.0,14955.0,52.8,34.4,45.5,46.280000000000086
44.7,14730.0,51.8,33.3,44.0,45.720000000000084
47.5,12450.0,50.4,34.9,44.7,45.820000000000086
47.5,12450.0,50.4,34.9,47.5,45.84000000000008
47.7,26259.0,47.5,30.0,47.5,46.280000000000086
43.8,21924.0,45.8,34.9,47.7,46.24000000000009
39.0,17580.0,49.3,30.1,43.8,45.100000000000094
37.1,15231.0,48.1,36.6,39.0,43.020000000000095
40.3,13101.0,45.3,35.9,37.1,41.5800000000001
44.6,12815.0,48.4,35.0,40.3,40.96000000000009
44.6,12815.0,48.4,35.0,44.6,41.1200000000001
44.2,17188.0,45.8,30.5,44.6,42.160000000000096
42.8,14755.0,45.0,39.2,44.2,43.3000000000001
43.1,14335.0,43.6,30.9,42.8,43.86000000000009
41.9,14990.0,47.8,28.3,43.1,43.32000000000009
44.3,12368.0,51.0,28.6,41.9,43.26000000000009
47.4,15663.0,52.0,31.7,44.3,43.90000000000009
47.4,15663.0,52.0,31.7,47.4,44.820000000000086
47.6,17096.0,48.2,27.3,47.4,45.72000000000009
50.5,20760.0,50.3,33.5,47.6,47.4400000000001
56.0,16090.0,52.8,36.1,50.5,49.7800000000001
57.0,15423.0,50.4,42.6,56.0,51.7000000000001
55.4,9478.0,46.7,33.6,57.0,53.300000000000104
57.4,13685.0,39.1,33.7,55.4,55.26000000000009
57.4,13685.0,39.1,33.7,57.4,56.640000000000086
54.2,12132.0,37.9,33.4,57.4,56.280000000000086
55.6,13436.0,36.7,36.0,54.2,56.00000000000009
53.4,13514.0,35.4,47.1,55.6,55.600000000000094
46.5,13440.0,37.4,34.5,53.4,53.420000000000094
48.0,10200.0,39.7,34.2,46.5,51.5400000000001
55.3,10159.0,39.6,38.4,48.0,51.760000000000105
55.3,10159.0,39.6,38.4,55.3,51.7000000000001
54.5,15816.0,37.4,35.0,55.3,51.92000000000011
52.9,20185.0,37.6,36.3,54.5,53.2000000000001
53.4,18137.0,36.9,35.4,52.9,54.2800000000001
50.7,12815.0,38.1,39.4,53.4,53.36000000000009
55.8,11328.0,36.4,29.9,50.7,53.46000000000009
55.5,10740.0,32.9,34.1,55.8,53.660000000000096
55.5,10740.0,32.9,34.1,55.5,54.1800000000001
51.8,12705.0,31.4,32.7,55.5,53.860000000000106
49.7,13236.0,30.5,30.1,51.8,53.6600000000001
47.2,15377.0,31.0,28.5,49.7,51.9400000000001
44.6,11033.0,33.9,28.8,47.2,49.760000000000105
44.5,11685.0,33.9,28.1,44.6,47.5600000000001
49.5,9850.0,31.6,24.1,44.5,47.1000000000001
47.6,9450.0,37.9,33.2,49.5,46.680000000000106
45.0,13620.0,31.8,28.3,47.6,46.24000000000011
44.3,13475.0,43.2,35.7,45.0,46.18000000000011
43.9,11740.0,41.8,52.1,44.3,46.060000000000116
43.9,11740.0,41.8,52.1,43.9,44.94000000000011
43.9,11740.0,41.8,52.1,43.9,44.20000000000011
43.9,11740.0,41.8,52.1,43.9,43.98000000000011
43.9,11740.0,41.8,52.1,43.9,43.900000000000105
43.9,11740.0,41.8,52.1,43.9,43.9000000000001
40.7,19469.0,29.2,50.0,43.9,43.2600000000001
49.5,14358.0,20.3,50.6,40.7,44.3800000000001
50.9,14829.0,19.3,44.2,49.5,45.7800000000001
50.6,18540.0,21.6,45.4,50.9,47.120000000000104
49.4,12441.0,24.7,43.5,50.6,48.2200000000001
49.4,12441.0,24.7,43.5,49.4,49.96000000000011
47.2,14695.0,30.8,39.0,49.4,49.5000000000001
45.0,16420.0,37.1,34.4,47.2,48.3200000000001
44.0,15855.0,33.1,37.2,45.0,47.0000000000001
41.2,23115.0,33.7,36.8,44.0,45.3600000000001
41.2,23115.0,33.7,36.8,41.2,43.7200000000001
41.2,23115.0,33.7,36.8,41.2,42.52000000000011
41.2,23115.0,33.7,36.8,41.2,41.760000000000105
47.6,19930.0,35.2,35.1,41.2,42.48000000000011
50.0,16950.0,33.2,40.2,47.6,44.24000000000011
47.0,15310.0,33.8,32.8,50.0,45.40000000000011
44.2,14535.0,42.3,39.1,47.0,46.000000000000114
48.3,15315.0,41.8,42.7,44.2,47.420000000000115
50.2,13515.0,46.6,35.7,48.3,47.94000000000012
50.2,13515.0,46.6,35.7,50.2,47.98000000000012
50.9,15590.0,47.2,39.7,50.2,48.76000000000012
51.3,16224.0,48.6,39.9,50.9,50.18000000000012
52.4,14349.0,48.2,37.9,51.3,51.000000000000114
55.1,15622.0,46.0,36.7,52.4,51.98000000000012
56.3,21901.0,43.8,38.9,55.1,53.200000000000124
59.1,17307.0,40.3,42.9,56.3,54.84000000000013
59.1,17307.0,40.3,42.9,59.1,56.400000000000134
58.2,18785.0,42.8,41.7,59.1,57.56000000000014
57.2,14588.0,44.1,42.3,58.2,57.98000000000013
55.4,15088.0,44.4,41.9,57.2,57.800000000000125
53.3,11782.0,38.3,42.3,55.4,56.64000000000012
54.6,13879.0,41.2,41.0,53.3,55.74000000000012
52.4,14986.0,41.4,35.1,54.6,54.58000000000012
52.4,14986.0,41.4,35.1,52.4,53.62000000000012
51.2,15818.0,43.6,39.0,52.4,52.78000000000012
53.7,15220.0,45.0,40.0,51.2,52.86000000000011
57.8,15810.0,46.2,43.5,53.7,53.500000000000114
57.7,17771.0,46.2,41.3,57.8,54.560000000000116
58.7,26428.0,43.4,40.7,57.7,55.82000000000012
58.6,20611.0,40.2,46.8,58.7,57.300000000000125
58.6,20611.0,40.2,46.8,58.6,58.28000000000013
60.8,18012.0,37.9,45.0,58.6,58.88000000000013
60.5,17685.0,34.2,43.4,60.8,59.44000000000013
58.4,15186.0,33.0,44.8,60.5,59.38000000000013
55.6,15297.0,30.3,46.4,58.4,58.78000000000013
54.9,16252.0,33.9,42.1,55.6,58.04000000000012
57.1,17111.0,36.1,48.4,54.9,57.300000000000125
57.1,17111.0,36.1,48.4,57.1,56.62000000000013
56.5,15147.0,34.6,41.1,57.1,56.24000000000014
57.7,18592.0,33.4,44.8,56.5,56.660000000000124
57.8,13901.0,29.3,40.9,57.7,57.24000000000014
56.9,16871.0,26.3,46.8,57.8,57.200000000000124
56.1,17853.0,26.1,43.7,56.9,57.00000000000013
54.2,19900.0,23.2,44.1,56.1,56.54000000000012
54.2,19900.0,23.2,44.1,54.2,55.840000000000124
52.0,27570.0,23.2,46.1,54.2,54.68000000000012
50.2,22220.0,24.3,49.4,52.0,53.340000000000124
51.8,18253.0,22.9,49.4,50.2,52.48000000000012
52.8,20639.0,25.0,49.9,51.8,52.200000000000124
52.8,20639.0,25.0,49.9,52.8,51.92000000000013
52.8,20639.0,25.0,49.9,52.8,52.08000000000013
52.8,20639.0,25.0,49.9,52.8,52.600000000000136
49.8,32158.0,18.6,44.5,52.8,52.20000000000014
44.4,24692.0,16.5,44.9,49.8,50.52000000000013
43.2,19062.0,17.5,43.5,44.4,48.60000000000012
44.1,19922.0,18.4,47.2,43.2,46.86000000000013
46.3,19346.0,18.2,43.8,44.1,45.56000000000013
47.9,26615.0,19.8,44.5,46.3,45.18000000000012
47.9,26615.0,19.8,44.5,47.9,45.880000000000116
49.2,28265.0,24.6,46.2,47.9,47.08000000000012
49.2,25400.0,28.0,41.5,49.2,48.10000000000012
46.2,19590.0,26.7,42.8,49.2,48.08000000000012
43.4,20662.0,23.6,39.3,46.2,47.18000000000011
42.7,18709.0,25.0,41.6,43.4,46.140000000000114
42.2,21261.0,27.2,44.9,42.7,44.74000000000012
42.2,21261.0,27.2,44.9,42.2,43.340000000000124
41.7,24405.0,27.0,42.3,42.2,42.440000000000126
43.1,24646.0,26.4,39.3,41.7,42.38000000000012
40.8,21260.0,26.7,41.7,43.1,42.00000000000013
41.0,19726.0,26.0,46.5,40.8,41.760000000000126
42.5,15040.0,27.3,42.3,41.0,41.82000000000013
47.0,21702.0,30.9,47.2,42.5,42.88000000000013
47.0,21702.0,30.9,47.2,47.0,43.66000000000013
49.5,29901.0,33.0,45.8,47.0,45.40000000000013
47.8,26847.0,35.5,47.0,49.5,46.760000000000126
47.4,23312.0,35.5,47.2,47.8,47.74000000000012
45.3,20563.0,35.2,45.7,47.4,47.40000000000013
45.0,20020.0,35.1,45.0,45.3,47.00000000000013
44.6,21472.0,31.5,47.1,45.0,46.02000000000013
44.6,21472.0,31.5,47.1,44.6,45.38000000000013
44.1,21499.0,33.9,46.2,44.6,44.720000000000134
42.9,23149.0,36.4,44.4,44.1,44.24000000000014
41.6,21428.0,36.2,44.3,42.9,43.56000000000014
42.7,19779.0,37.9,47.3,41.6,43.180000000000135
45.7,20529.0,36.5,47.1,42.7,43.40000000000014
48.9,21656.0,38.0,44.8,45.7,44.36000000000014
48.9,21656.0,38.0,44.8,48.9,45.560000000000144
48.9,26400.0,37.5,43.0,48.9,47.020000000000145
50.0,26592.0,38.5,49.4,48.9,48.480000000000146
48.4,21713.0,39.4,45.3,50.0,49.02000000000014
44.5,13735.0,37.4,41.0,48.4,48.14000000000014
47.9,14372.0,35.4,40.1,44.5,47.94000000000014
48.3,17283.0,29.4,41.7,47.9,47.820000000000135
48.3,17283.0,29.4,41.7,48.3,47.48000000000013
43.2,17745.0,28.7,42.0,48.3,46.440000000000126
43.1,17201.0,31.2,42.1,43.2,46.160000000000124
41.8,16032.0,32.4,39.7,43.1,44.940000000000126
42.0,16243.0,34.6,40.8,41.8,43.68000000000012
44.3,18710.0,37.9,43.4,42.0,42.88000000000012
41.3,20925.0,40.9,41.7,44.3,42.50000000000013
41.3,20925.0,40.9,41.7,41.3,42.14000000000013
41.3,21980.0,39.9,42.0,41.3,42.04000000000012
44.8,21572.0,42.9,40.4,41.3,42.60000000000012
42.8,30469.0,44.9,39.5,44.8,42.300000000000125
39.7,24184.0,44.4,38.6,42.8,41.98000000000012
39.5,21145.0,43.9,35.8,39.7,41.62000000000012
37.7,20092.0,41.6,31.4,39.5,40.90000000000011
37.8,16723.0,29.6,40.6,37.7,39.500000000000114
37.8,16723.0,29.6,40.6,37.8,38.500000000000114
37.8,16723.0,29.6,40.6,37.8,38.12000000000012
39.1,22535.0,30.8,35.2,37.8,38.04000000000012
33.8,23348.0,28.2,32.9,39.1,37.26000000000012
28.8,21463.0,29.8,40.2,33.8,35.460000000000115
26.8,24989.0,31.9,35.5,28.8,33.26000000000012
26.8,24989.0,31.9,35.5,26.8,31.060000000000116
26.2,23123.0,33.5,34.5,26.8,28.480000000000114
27.9,24970.0,34.2,39.6,26.2,27.300000000000114
28.6,30658.0,40.2,32.0,27.9,27.26000000000011
26.5,26708.0,44.6,34.6,28.6,27.20000000000011
26.1,24149.0,43.8,37.9,26.5,27.060000000000105
26.3,20582.0,44.4,32.1,26.1,27.08000000000011
26.3,20582.0,44.4,32.1,26.3,26.76000000000011
26.6,23105.0,43.1,34.8,26.3,26.36000000000011
25.9,18626.0,34.1,32.8,26.6,26.240000000000112
22.8,22138.0,26.7,32.5,25.9,25.580000000000116
21.3,18779.0,27.0,24.0,22.8,24.58000000000012
21.6,18610.0,28.7,22.3,21.3,23.64000000000012
21.7,17454.0,29.2,22.0,21.6,22.66000000000012
21.7,17454.0,29.2,22.0,21.7,21.820000000000118
21.9,20949.0,22.7,21.8,21.7,21.64000000000012
24.6,18088.0,22.0,24.8,21.9,22.30000000000012
23.9,25229.0,22.8,26.8,24.6,22.760000000000122
22.7,27668.0,23.7,28.4,23.9,22.960000000000118
25.0,21635.0,23.3,26.8,22.7,23.620000000000115
25.1,19252.0,15.6,24.1,25.0,24.260000000000115
25.1,19252.0,15.6,24.1,25.1,24.360000000000117
21.8,23398.0,15.9,22.2,25.1,23.94000000000012
19.4,22783.0,15.4,23.6,21.8,23.28000000000012
15.7,23257.0,14.8,21.3,19.4,21.42000000000012
13.3,23623.0,15.8,20.4,15.7,19.060000000000116
14.0,19534.0,17.2,21.4,13.3,16.840000000000117
15.3,20885.0,18.4,22.4,14.0,15.540000000000116
15.3,20885.0,18.4,22.4,15.3,14.720000000000118
15.2,24252.0,15.7,19.8,15.3,14.620000000000118
15.5,21607.0,13.8,21.8,15.2,15.06000000000012
17.6,25614.0,13.6,19.8,15.5,15.78000000000012
17.9,32383.0,13.7,21.1,17.6,16.30000000000012
17.2,26413.0,14.0,24.0,17.9,16.680000000000124
16.5,21241.0,14.0,21.1,17.2,16.940000000000122
16.5,21241.0,14.0,21.1,16.5,17.14000000000012
16.5,24623.0,12.5,18.0,16.5,16.920000000000122
17.0,22391.0,10.9,20.6,16.5,16.740000000000123
15.1,21261.0,11.1,19.2,17.0,16.32000000000012
13.0,22895.0,11.9,18.4,15.1,15.620000000000122
14.7,17867.0,12.4,21.5,13.0,15.260000000000122
17.0,17963.0,14.8,23.9,14.7,15.360000000000122
17.0,17963.0,14.8,23.9,17.0,15.360000000000122
19.8,20801.0,14.2,18.9,17.0,16.30000000000012
22.7,18915.0,11.9,24.2,19.8,18.240000000000123
21.8,17081.0,16.1,20.7,22.7,19.66000000000012
20.4,23273.0,14.9,25.9,21.8,20.340000000000124
23.9,21027.0,12.1,20.1,20.4,21.720000000000123
25.9,24235.0,13.0,20.1,23.9,22.940000000000126
25.9,24235.0,13.0,20.1,25.9,23.580000000000123
23.9,23996.0,11.6,19.2,25.9,24.00000000000012
22.0,19411.0,9.6,20.2,23.9,24.320000000000125
20.6,18260.0,9.5,21.7,22.0,23.66000000000012
21.6,16548.0,13.0,19.1,20.6,22.800000000000118
25.0,15722.0,15.8,21.7,21.6,22.62000000000012
27.2,15330.0,16.5,24.5,25.0,23.280000000000115
27.2,15330.0,16.5,24.5,27.2,24.320000000000114
27.4,16480.0,14.3,24.3,27.2,25.680000000000113
28.3,15573.0,11.6,21.4,27.4,27.020000000000117
30.7,16230.0,10.9,21.6,28.3,28.160000000000117
33.3,18314.0,10.5,24.8,30.7,29.38000000000012
35.2,18207.0,13.6,26.2,33.3,30.98000000000012
36.7,21972.0,17.8,31.1,35.2,32.84000000000012
36.7,21972.0,17.8,31.1,36.7,34.52000000000012
36.7,21972.0,17.8,31.1,36.7,35.72000000000012
32.7,21290.0,15.4,26.2,36.7,35.600000000000115
33.4,18374.0,14.5,34.6,32.7,35.24000000000011
32.6,19237.0,12.2,28.4,33.4,34.42000000000011
35.2,17767.0,10.9,26.2,32.6,34.120000000000104
37.7,14070.0,12.9,22.3,35.2,34.32000000000011
37.7,14070.0,12.9,22.3,37.7,35.32000000000011
34.8,17656.0,18.0,25.2,37.7,35.60000000000011
33.2,15806.0,19.3,23.3,34.8,35.72000000000011
36.5,14885.0,19.2,22.1,33.2,35.98000000000011
37.3,18505.0,20.7,26.2,36.5,35.90000000000011
38.5,16950.0,22.7,25.2,37.3,36.060000000000116
38.0,18830.0,22.3,26.2,38.5,36.70000000000012
38.0,18830.0,22.3,26.2,38.0,37.66000000000012
36.8,20788.0,24.5,27.0,38.0,37.72000000000012
36.1,19616.0,22.9,25.5,36.8,37.48000000000012
34.8,18079.0,22.6,27.2,36.1,36.74000000000012
30.5,17867.0,23.7,28.7,34.8,35.24000000000012
28.8,18768.0,26.8,30.8,30.5,33.40000000000013
28.1,18650.0,28.4,24.9,28.8,31.660000000000128
28.1,18650.0,28.4,24.9,28.1,30.060000000000127
27.1,19577.0,30.7,25.6,28.1,28.52000000000013
27.5,18263.0,33.3,23.2,27.1,27.92000000000013
24.6,24783.0,35.0,25.8,27.5,27.080000000000126
21.9,23302.0,36.1,24.4,24.6,25.840000000000128
21.6,22846.0,35.1,22.5,21.9,24.540000000000127
21.1,22340.0,39.7,24.2,21.6,23.340000000000128
22.1,19359.0,42.2,26.3,21.1,22.260000000000126
22.1,19359.0,42.2,26.3,22.1,21.760000000000126
22.1,19359.0,42.2,26.3,22.1,21.800000000000125
21.5,22273.0,34.9,23.3,22.1,21.780000000000125
19.0,27810.0,32.5,26.2,21.5,21.360000000000127
19.1,24483.0,34.6,27.9,19.0,20.760000000000126
19.8,23904.0,41.6,25.3,19.1,20.300000000000125
19.8,23904.0,41.6,25.3,19.8,19.840000000000124
19.6,24159.0,43.4,23.2,19.8,19.46000000000012
20.9,20270.0,43.4,25.0,19.6,19.840000000000124
20.5,23190.0,43.0,24.3,20.9,20.120000000000125
19.3,22329.0,43.2,23.3,20.5,20.020000000000124
20.7,24625.0,45.1,24.2,19.3,20.200000000000124
20.8,24576.0,46.3,23.2,20.7,20.440000000000122
20.8,24576.0,46.3,23.2,20.8,20.420000000000122
23.1,25115.0,50.3,28.7,20.8,20.940000000000122
23.9,32656.0,50.1,23.2,23.1,21.860000000000124
21.9,31187.0,47.9,19.7,23.9,22.100000000000122
21.2,23631.0,46.6,23.0,21.9,22.180000000000124
22.8,22023.0,48.6,24.6,21.2,22.580000000000123
24.8,23212.0,48.8,26.9,22.8,22.920000000000122
24.8,23212.0,48.8,26.9,24.8,23.100000000000126
25.8,25456.0,52.2,28.8,24.8,23.880000000000127
26.0,25260.0,53.8,28.0,25.8,24.840000000000124
26.3,27973.0,55.9,31.8,26.0,25.540000000000127
25.5,27403.0,61.2,29.5,26.3,25.68000000000012
26.0,24589.0,57.9,28.6,25.5,25.92000000000012
27.2,24131.0,52.9,26.0,26.0,26.200000000000113
27.2,24131.0,52.9,26.0,27.2,26.44000000000011
26.9,30027.0,50.8,29.9,27.2,26.56000000000011
28.6,31270.0,53.5,23.7,26.9,27.18000000000011
27.8,29152.0,54.0,28.2,28.6,27.540000000000113
28.1,23538.0,54.3,27.2,27.8,27.720000000000113
30.1,22614.0,54.6,30.7,28.1,28.300000000000114
30.9,23019.0,52.5,26.5,30.1,29.100000000000115
30.9,23019.0,52.5,26.5,30.9,29.560000000000116
29.2,28792.0,53.9,29.5,30.9,29.84000000000011
27.9,26282.0,53.2,26.6,29.2,29.800000000000114
28.9,23542.0,51.1,28.8,27.9,29.560000000000116
28.4,24058.0,50.8,29.2,28.9,29.060000000000116
28.8,21554.0,50.3,28.0,28.4,28.640000000000118
28.8,22744.0,53.2,28.6,28.8,28.560000000000123
28.8,22744.0,53.2,28.6,28.8,28.740000000000123
29.9,26992.0,54.9,30.8,28.8,28.940000000000122
31.1,23222.0,53.9,31.5,29.9,29.48000000000012
31.2,30473.0,52.8,33.2,31.1,29.960000000000115
30.2,32335.0,52.6,32.6,31.2,30.240000000000112
29.5,27218.0,52.7,27.8,30.2,30.38000000000011
30.2,22839.0,53.9,27.5,29.5,30.440000000000104
30.2,22839.0,53.9,27.5,30.2,30.260000000000105
29.1,29899.0,51.4,29.2,30.2,29.840000000000106
26.6,27477.0,50.0,24.2,29.1,29.120000000000108
23.0,32559.0,48.8,27.8,26.6,27.820000000000107
20.6,31533.0,49.9,31.1,23.0,25.90000000000011
20.2,29358.0,50.5,24.3,20.6,23.900000000000105
20.9,25518.0,48.2,22.7,20.2,22.260000000000105
20.9,25518.0,48.2,22.7,20.9,21.120000000000108
21.8,28539.0,51.0,27.7,20.9,20.880000000000106
25.2,25628.0,52.6,28.0,21.8,21.800000000000107
29.2,30806.0,53.0,32.1,25.2,23.600000000000104
27.6,33641.0,52.6,28.0,29.2,24.940000000000104
26.7,29202.0,54.8,24.9,27.6,26.1000000000001
27.8,22487.0,55.3,28.1,26.7,27.300000000000104
27.8,22487.0,55.3,28.1,27.8,27.820000000000107
29.8,26730.0,54.0,27.5,27.8,27.94000000000011
28.5,25431.0,55.0,28.2,29.8,28.12000000000011
27.8,22593.0,51.9,29.4,28.5,28.340000000000117
25.6,27836.0,52.5,28.6,27.8,27.900000000000112
25.6,24441.0,52.7,25.9,25.6,27.46000000000011
27.6,21269.0,57.6,25.1,25.6,27.020000000000106
27.6,21269.0,57.6,25.1,27.6,26.840000000000106
27.8,26838.0,55.4,27.9,27.6,26.840000000000106
26.8,27722.0,59.4,26.4,27.8,27.08000000000011
27.9,29068.0,58.9,31.4,26.8,27.540000000000113
29.5,29436.0,59.0,30.7,27.9,27.920000000000112
28.9,34170.0,57.0,28.1,29.5,28.180000000000113
31.3,28521.0,54.8,29.4,28.9,28.880000000000116
31.3,28521.0,54.8,29.4,31.3,29.780000000000115
30.1,30403.0,55.8,29.0,31.3,30.220000000000113
29.1,28651.0,56.5,30.0,30.1,30.14000000000011
27.4,27190.0,53.6,25.7,29.1,29.84000000000011
25.5,27855.0,52.0,28.6,27.4,28.68000000000011
25.2,25829.0,47.9,26.8,25.5,27.460000000000104
25.7,24866.0,48.4,25.9,25.2,26.580000000000105
25.7,24866.0,48.4,25.9,25.7,25.9000000000001
24.9,29407.0,46.7,27.4,25.7,25.4000000000001
25.3,26594.0,51.4,30.3,24.9,25.360000000000106
26.6,28576.0,45.4,30.6,25.3,25.640000000000107
26.9,30459.0,44.1,27.7,26.6,25.88000000000011
28.0,35605.0,44.6,30.6,26.9,26.34000000000011
28.5,30600.0,43.6,27.5,28.0,27.06000000000011
28.5,30600.0,43.6,27.5,28.5,27.70000000000011
28.9,31531.0,36.1,28.1,28.5,28.16000000000011
27.4,27181.0,33.7,32.6,28.9,28.26000000000011
26.0,30243.0,29.5,26.2,27.4,27.86000000000011
23.1,28948.0,29.8,23.3,26.0,26.780000000000108
21.0,29207.0,32.3,24.3,23.1,25.280000000000108
21.1,26451.0,31.9,23.1,21.0,23.720000000000105
21.1,26451.0,31.9,23.1,21.1,22.460000000000104
22.2,27836.0,32.2,25.3,21.1,21.700000000000102
23.2,30829.0,33.9,21.7,22.2,21.720000000000102
