banana_平均價,banana_交易量,scarletbanana_平均價,grava_平均價,banana_前日平均價,banana_5日平均價
30.7,8880.0,35.1,22.1,29.3,29.78000000000004
32.6,8140.0,34.2,18.6,30.7,30.30000000000004
32.0,7250.0,34.7,17.2,32.6,30.78000000000004
34.1,8955.0,43.4,22.9,32.0,31.740000000000038
32.8,10575.0,44.9,27.0,34.1,32.44000000000003
32.9,11335.0,43.3,32.3,32.8,32.88000000000004
32.9,11335.0,43.3,32.3,32.9,32.94000000000004
36.0,9375.0,37.7,27.5,32.9,33.74000000000004
37.7,12843.0,35.2,26.5,36.0,34.46000000000004
38.7,7650.0,36.2,25.3,37.7,35.64000000000004
40.0,9106.0,42.1,25.9,38.7,37.060000000000045
41.2,9803.0,43.5,26.6,40.0,38.72000000000004
43.1,8945.0,45.1,26.2,41.2,40.14000000000004
43.1,8945.0,45.1,26.2,43.1,41.22000000000004
44.3,8171.0,45.8,25.5,43.1,42.340000000000046
40.7,8670.0,42.0,22.7,44.3,42.48000000000004
46.9,8922.0,45.5,24.3,40.7,43.62000000000004
42.0,6630.0,37.3,22.0,46.9,43.40000000000004
39.4,9060.0,35.5,22.1,42.0,42.66000000000004
42.0,7965.0,33.9,23.1,39.4,42.200000000000045
40.7,5622.0,31.0,20.9,42.0,42.200000000000045
40.6,7364.0,33.6,23.6,40.7,40.94000000000004
36.7,13200.0,33.2,26.4,40.6,39.88000000000004
37.7,9581.0,33.9,24.7,36.7,39.540000000000035
37.7,9581.0,33.9,24.7,37.7,38.68000000000004
37.7,9581.0,33.9,24.7,37.7,38.08000000000004
36.4,10935.0,27.1,27.7,37.7,37.240000000000045
36.4,10935.0,27.1,27.7,36.4,37.18000000000004
37.2,12095.0,29.2,29.1,36.4,37.08000000000004
35.5,10201.0,28.6,24.9,37.2,36.64000000000004
32.8,10737.0,28.6,23.7,35.5,35.660000000000046
35.5,8535.0,30.9,23.7,32.8,35.48000000000005
34.5,10130.0,35.3,28.6,35.5,35.100000000000044
36.9,9285.0,37.0,22.8,34.5,35.04000000000004
36.9,9285.0,37.0,22.8,36.9,35.32000000000004
35.5,11389.0,36.4,24.6,36.9,35.86000000000005
34.4,9757.0,38.6,21.6,35.5,35.64000000000005
33.1,12594.0,40.9,26.1,34.4,35.36000000000005
39.4,9645.0,40.8,30.3,33.1,35.86000000000005
37.4,12666.0,39.0,28.0,39.4,35.96000000000005
35.0,10017.0,36.7,29.9,37.4,35.86000000000005
35.0,10017.0,36.7,29.9,35.0,35.98000000000005
37.3,10305.0,40.8,28.7,35.0,36.82000000000004
40.6,9022.0,40.2,31.1,37.3,37.060000000000045
37.4,9305.0,41.8,28.1,40.6,37.060000000000045
37.9,8831.0,44.5,26.1,37.4,37.64000000000004
38.9,9831.0,45.4,26.7,37.9,38.420000000000044
40.2,9360.0,46.1,29.8,38.9,39.00000000000004
40.2,9360.0,46.1,29.8,40.2,38.920000000000044
42.8,10072.0,44.0,27.3,40.2,40.00000000000004
43.6,9283.0,43.4,26.2,42.8,41.140000000000036
46.1,8104.0,43.0,31.0,43.6,42.580000000000034
47.0,9771.0,42.7,29.4,46.1,43.94000000000004
43.4,10452.0,42.4,27.1,47.0,44.58000000000004
46.3,9795.0,40.7,31.3,43.4,45.280000000000044
46.3,9795.0,40.7,31.3,46.3,45.82000000000004
47.5,11025.0,40.3,30.1,46.3,46.10000000000005
47.3,11088.0,38.8,29.8,47.5,46.160000000000046
47.4,7671.0,37.2,32.4,47.3,46.96000000000004
46.2,7500.0,37.0,26.9,47.4,46.94000000000004
43.6,9930.0,35.6,26.6,46.2,46.40000000000005
44.3,9572.0,33.8,31.3,43.6,45.76000000000005
44.3,9572.0,33.8,31.3,44.3,45.160000000000046
43.6,11640.0,35.4,28.0,44.3,44.40000000000005
46.5,9181.0,35.0,26.4,43.6,44.46000000000005
46.9,8820.0,33.9,29.7,46.5,45.12000000000005
49.5,8910.0,34.2,27.7,46.9,46.160000000000046
48.5,11779.0,32.2,31.4,49.5,47.00000000000004
47.6,11925.0,30.5,34.9,48.5,47.800000000000054
47.6,11925.0,30.5,34.9,47.6,48.02000000000005
48.5,10401.0,30.2,32.7,47.6,48.340000000000046
49.0,8621.0,26.7,30.3,48.5,48.24000000000005
49.6,7189.0,24.7,30.0,49.0,48.46000000000006
50.2,6990.0,23.9,33.2,49.6,48.98000000000006
47.9,9321.0,25.7,30.5,50.2,49.04000000000006
48.9,9670.0,26.3,31.4,47.9,49.12000000000006
48.9,9670.0,26.3,31.4,48.9,49.10000000000006
47.1,10888.0,24.6,29.4,48.9,48.600000000000065
40.8,10866.0,23.9,29.7,47.1,46.72000000000006
41.5,8756.0,23.8,35.2,40.8,45.44000000000006
43.8,8970.0,24.2,32.5,41.5,44.42000000000006
45.8,11857.0,25.2,30.1,43.8,43.800000000000054
49.0,12180.0,26.4,33.7,45.8,44.18000000000005
49.0,12180.0,26.4,33.7,49.0,45.820000000000036
45.2,13127.0,28.9,29.2,49.0,46.56000000000004
43.6,10986.0,28.1,29.9,45.2,46.52000000000004
40.3,11929.0,28.9,30.7,43.6,45.42000000000004
39.4,10207.0,30.5,33.1,40.3,43.500000000000036
36.0,14166.0,33.8,34.1,39.4,40.900000000000034
37.1,14055.0,36.2,33.7,36.0,39.28000000000003
37.1,14055.0,36.2,33.7,37.1,37.98000000000003
41.1,11193.0,35.7,31.2,37.1,38.14000000000003
42.5,10676.0,34.7,34.5,41.1,38.76000000000003
44.1,9329.0,35.0,31.7,42.5,40.38000000000003
47.5,8401.0,37.1,36.4,44.1,42.46000000000003
48.8,10680.0,42.3,33.5,47.5,44.800000000000026
47.7,13822.0,44.2,34.8,48.8,46.12000000000003
47.7,13822.0,44.2,34.8,47.7,47.16000000000004
46.8,13026.0,44.1,33.0,47.7,47.70000000000004
51.4,7946.0,44.5,31.3,46.8,48.48000000000004
45.2,8110.0,44.2,36.4,51.4,47.76000000000003
45.3,8758.0,43.9,33.0,45.2,47.280000000000044
48.0,8950.0,47.9,34.0,45.3,47.340000000000046
47.6,10069.0,48.7,36.1,48.0,47.50000000000004
47.6,10069.0,48.7,36.1,47.6,46.74000000000005
45.9,11204.0,50.8,31.2,47.6,46.88000000000005
48.1,8358.0,48.6,29.3,45.9,47.440000000000055
47.7,8698.0,50.2,31.2,48.1,47.38000000000005
45.9,9202.0,50.0,35.5,47.7,47.04000000000005
48.0,8636.0,53.4,32.7,45.9,47.120000000000054
51.2,10185.0,50.1,30.0,48.0,48.18000000000006
51.2,10185.0,50.1,30.0,51.2,48.80000000000006
44.6,16258.0,49.1,31.4,51.2,48.180000000000064
48.1,7910.0,48.1,30.3,44.6,48.62000000000007
47.5,7780.0,47.6,39.3,48.1,48.520000000000074
45.1,8103.0,47.2,36.1,47.5,47.30000000000008
42.6,10390.0,46.3,29.6,45.1,45.580000000000084
43.7,10510.0,45.6,40.5,42.6,45.400000000000084
43.7,10510.0,45.6,40.5,43.7,44.52000000000009
46.8,9754.0,42.9,28.5,43.7,44.38000000000009
45.5,7080.0,43.6,28.3,46.8,44.460000000000086
46.0,6240.0,45.3,26.9,45.5,45.140000000000086
44.9,7559.0,49.5,27.7,46.0,45.38000000000009
46.9,8149.0,53.1,26.7,44.9,46.02000000000008
47.1,9108.0,51.5,29.5,46.9,46.080000000000084
47.1,9108.0,51.5,29.5,47.1,46.40000000000009
50.5,11807.0,54.1,35.1,47.1,47.30000000000009
52.8,8062.0,53.6,35.6,50.5,48.880000000000095
51.3,7579.0,52.8,35.9,52.8,49.76000000000009
56.2,5100.0,53.5,37.2,51.3,51.580000000000084
59.7,5475.0,52.1,34.7,56.2,54.10000000000008
57.1,7530.0,44.7,34.4,59.7,55.42000000000009
57.1,7530.0,44.7,34.4,57.1,56.280000000000086
59.3,6700.0,43.1,35.0,57.1,57.88000000000009
57.2,5435.0,38.6,33.2,59.3,58.080000000000084
54.2,5080.0,35.3,34.2,57.2,56.98000000000009
51.5,6614.0,33.2,33.1,54.2,55.860000000000085
51.9,5910.0,38.2,32.5,51.5,54.82000000000007
54.5,7070.0,41.5,36.6,51.9,53.86000000000007
54.5,7070.0,41.5,36.6,54.5,53.32000000000007
55.8,10505.0,41.8,36.6,54.5,53.64000000000008
55.5,7900.0,37.5,36.8,55.8,54.440000000000076
56.1,7670.0,35.6,39.6,55.5,55.280000000000086
58.8,5280.0,37.6,41.8,56.1,56.140000000000086
57.0,6450.0,38.3,36.7,58.8,56.640000000000086
56.0,7532.0,36.5,36.8,57.0,56.680000000000085
56.0,7532.0,36.5,36.8,56.0,56.780000000000086
54.5,8134.0,36.7,32.7,56.0,56.46000000000008
52.4,6022.0,31.5,30.4,54.5,55.18000000000008
50.9,6510.0,30.4,29.1,52.4,53.96000000000007
55.5,4095.0,27.8,28.3,50.9,53.86000000000007
56.3,6045.0,37.4,32.4,55.5,53.92000000000007
55.2,5625.0,38.2,30.2,56.3,54.06000000000007
55.2,4770.0,38.9,38.0,55.2,54.620000000000076
48.9,8231.0,29.5,34.5,55.2,54.22000000000007
49.0,7845.0,29.4,41.5,48.9,52.92000000000007
47.6,5160.0,32.3,46.3,49.0,51.18000000000008
47.6,5160.0,32.3,46.3,47.6,49.66000000000008
47.6,5160.0,32.3,46.3,47.6,48.140000000000086
47.6,5160.0,32.3,46.3,47.6,47.880000000000095
47.6,5160.0,32.3,46.3,47.6,47.600000000000094
47.6,5160.0,32.3,46.3,47.6,47.600000000000094
50.4,8415.0,33.5,49.9,47.6,48.160000000000096
49.8,7710.0,26.6,44.0,50.4,48.600000000000094
52.1,9186.0,25.2,41.5,49.8,49.5000000000001
51.3,7680.0,23.8,38.3,52.1,50.240000000000094
52.4,6795.0,23.2,36.4,51.3,51.20000000000009
52.4,6795.0,23.2,36.4,52.4,51.600000000000094
45.5,9580.0,27.3,34.7,52.4,50.74000000000009
45.0,7105.0,30.3,38.4,45.5,49.32000000000009
45.0,11033.0,36.8,32.7,45.0,48.060000000000095
47.7,13200.0,48.5,34.6,45.0,47.12000000000009
47.7,13200.0,48.5,34.6,47.7,46.18000000000009
47.7,13200.0,48.5,34.6,47.7,46.6200000000001
47.7,13200.0,48.5,34.6,47.7,47.160000000000096
49.6,10475.0,43.7,32.7,47.7,48.0800000000001
51.0,6630.0,40.4,28.3,49.6,48.7400000000001
48.4,6720.0,37.5,32.7,51.0,48.880000000000095
48.9,7845.0,45.6,39.0,48.4,49.1200000000001
49.0,7875.0,50.5,41.4,48.9,49.380000000000095
52.5,7350.0,49.3,44.8,49.0,49.9600000000001
52.5,7350.0,49.3,44.8,52.5,50.260000000000105
54.4,10131.0,52.4,39.2,52.5,51.46000000000011
55.7,5863.0,48.8,36.3,54.4,52.82000000000011
56.2,7042.0,50.5,42.7,55.7,54.260000000000105
55.8,10659.0,56.4,40.8,56.2,54.92000000000011
59.7,8280.0,51.8,46.8,55.8,56.360000000000106
61.0,8000.0,49.5,48.7,59.7,57.680000000000106
61.0,8000.0,49.5,48.7,61.0,58.74000000000011
60.4,8940.0,50.0,44.1,61.0,59.58000000000011
62.0,5415.0,43.0,42.1,60.4,60.82000000000011
60.1,7935.0,41.1,40.1,62.0,60.90000000000011
58.8,5250.0,40.1,32.6,60.1,60.460000000000115
56.3,6359.0,40.7,37.7,58.8,59.52000000000012
56.0,7905.0,40.8,41.3,56.3,58.64000000000012
56.0,7905.0,40.8,41.3,56.0,57.440000000000126
55.8,8856.0,41.1,39.0,56.0,56.58000000000012
58.0,7690.0,46.5,39.1,55.8,56.420000000000115
59.4,7119.0,45.4,42.0,58.0,57.04000000000011
59.8,11445.0,49.8,37.7,59.4,57.80000000000011
60.5,11457.0,47.9,41.8,59.8,58.70000000000012
57.4,11280.0,44.1,48.3,60.5,59.02000000000011
57.4,11280.0,44.1,48.3,57.4,58.900000000000105
60.8,8493.0,41.8,41.3,57.4,59.180000000000106
57.5,8280.0,36.2,40.3,60.8,58.720000000000105
56.9,6903.0,34.5,40.9,57.5,58.0000000000001
58.6,5460.0,31.6,47.9,56.9,58.24000000000011
60.1,8175.0,34.3,43.8,58.6,58.78000000000012
61.6,8520.0,36.1,45.9,60.1,58.940000000000126
61.6,8520.0,36.1,45.9,61.6,59.760000000000126
61.4,9125.0,35.4,45.3,61.6,60.660000000000124
61.6,6418.0,33.8,40.5,61.4,61.260000000000126
61.1,6305.0,29.0,41.3,61.6,61.46000000000013
58.9,7688.0,29.2,40.7,61.1,60.920000000000115
60.5,8385.0,26.8,39.5,58.9,60.70000000000012
59.4,12226.0,23.9,44.2,60.5,60.30000000000011
59.4,12226.0,23.9,44.2,59.4,59.860000000000106
58.6,11836.0,24.3,46.6,59.4,59.360000000000106
59.0,8385.0,22.6,54.4,58.6,59.38000000000011
56.0,10440.0,23.3,49.5,59.0,58.48000000000011
58.0,12960.0,27.8,57.5,56.0,58.20000000000012
58.0,12960.0,27.8,57.5,58.0,57.920000000000115
58.0,12960.0,27.8,57.5,58.0,57.80000000000011
58.0,12960.0,27.8,57.5,58.0,57.600000000000115
49.3,17465.0,19.6,44.7,58.0,56.26000000000012
47.8,11270.0,19.6,46.5,49.3,54.22000000000012
46.9,10897.0,20.3,42.5,47.8,52.000000000000114
50.3,9735.0,20.6,41.0,46.9,50.460000000000115
49.7,11061.0,24.9,45.2,50.3,48.80000000000011
50.8,17726.0,24.2,45.8,49.7,49.100000000000115
50.8,17726.0,24.2,45.8,50.8,49.70000000000012
51.6,11578.0,24.5,45.0,50.8,50.640000000000114
49.4,11100.0,23.4,50.0,51.6,50.460000000000115
48.4,8289.0,24.4,46.2,49.4,50.20000000000012
43.6,10354.0,26.6,40.1,48.4,48.76000000000012
47.3,9562.0,30.6,44.5,43.6,48.060000000000116
45.1,13215.0,29.2,47.9,47.3,46.76000000000012
45.1,13215.0,29.2,47.9,45.1,45.90000000000012
43.2,15236.0,28.0,44.0,45.1,44.86000000000012
44.7,10183.0,26.5,48.4,43.2,45.080000000000126
43.5,9300.0,27.0,49.9,44.7,44.32000000000013
44.6,7205.0,28.9,45.7,43.5,44.220000000000134
47.0,8931.0,32.0,43.7,44.6,44.60000000000014
48.2,13095.0,29.9,45.5,47.0,45.60000000000015
48.2,13095.0,29.9,45.5,48.2,46.300000000000146
49.3,15586.0,33.2,46.8,48.2,47.46000000000015
46.6,8557.0,30.9,51.9,49.3,47.860000000000156
50.3,13163.0,29.7,47.4,46.6,48.52000000000015
47.1,9481.0,29.0,45.6,50.3,48.30000000000016
48.2,11260.0,33.5,49.4,47.1,48.30000000000016
47.6,13158.0,31.8,47.1,48.2,47.960000000000164
47.6,13158.0,31.8,47.1,47.6,48.16000000000017
47.5,14715.0,33.2,50.9,47.6,47.60000000000017
47.8,9840.0,30.3,45.1,47.5,47.74000000000017
45.9,10893.0,35.4,49.7,47.8,47.28000000000018
46.6,9366.0,36.3,44.2,45.9,47.08000000000018
47.2,10206.0,35.4,44.6,46.6,47.000000000000185
50.7,11286.0,36.7,50.9,47.2,47.64000000000019
50.7,11286.0,36.7,50.9,50.7,48.220000000000184
51.8,12295.0,38.3,45.5,50.7,49.40000000000019
52.1,9927.0,35.7,47.5,51.8,50.500000000000185
53.5,9295.0,34.4,51.1,52.1,51.76000000000018
49.1,7500.0,32.9,43.8,53.5,51.44000000000019
51.0,8007.0,33.7,43.7,49.1,51.50000000000019
47.5,11754.0,31.8,43.4,51.0,50.64000000000019
47.5,11754.0,31.8,43.4,47.5,49.72000000000019
50.7,10089.0,29.6,41.2,47.5,49.160000000000196
44.5,9273.0,23.9,38.3,50.7,48.240000000000194
45.9,8920.0,26.3,43.4,44.5,47.2200000000002
46.5,9465.0,35.4,45.1,45.9,47.020000000000195
46.7,11243.0,38.5,39.2,46.5,46.8600000000002
48.7,10347.0,36.0,42.7,46.7,46.46000000000019
48.7,10347.0,36.0,42.7,48.7,47.300000000000196
47.4,12368.0,38.9,39.6,48.7,47.600000000000186
49.3,12396.0,44.6,45.2,47.4,48.16000000000018
44.7,15738.0,44.3,48.6,49.3,47.76000000000018
43.1,10470.0,38.1,36.7,44.7,46.64000000000019
44.1,11477.0,34.3,36.6,43.1,45.7200000000002
42.4,12216.0,31.4,44.2,44.1,44.72000000000019
40.2,10985.0,32.9,46.2,42.4,42.90000000000019
40.2,10985.0,32.9,46.2,40.2,42.00000000000019
40.2,10985.0,32.9,46.2,40.2,41.42000000000019
38.0,15304.0,31.8,40.5,40.2,40.200000000000195
34.1,12382.0,26.7,39.0,38.0,38.54000000000019
37.6,10110.0,29.9,34.2,34.1,38.02000000000019
29.0,13831.0,28.4,32.2,37.6,35.780000000000186
29.0,13831.0,28.4,32.2,29.0,33.54000000000019
33.4,13667.0,31.2,31.8,29.0,32.62000000000019
33.9,15931.0,35.2,30.0,33.4,32.5800000000002
32.8,16635.0,40.1,35.1,33.9,31.620000000000193
30.8,13404.0,40.2,30.3,32.8,31.980000000000196
27.7,14687.0,39.7,34.5,30.8,31.72000000000019
28.9,12540.0,41.0,32.5,27.7,30.820000000000192
28.9,12540.0,41.0,32.5,28.9,29.820000000000192
28.9,14251.0,38.3,27.8,28.9,29.04000000000019
28.2,10403.0,31.5,27.4,28.9,28.520000000000188
24.4,12654.0,26.2,26.4,28.2,27.86000000000019
23.7,11659.0,24.3,20.6,24.4,26.820000000000185
24.5,11094.0,27.6,18.0,23.7,25.940000000000186
26.2,9955.0,27.2,28.8,24.5,25.400000000000183
26.2,9955.0,27.2,28.8,26.2,25.000000000000178
28.3,10830.0,26.6,24.3,26.2,25.78000000000018
26.7,11193.0,25.1,26.2,28.3,26.380000000000177
29.3,12232.0,23.2,31.5,26.7,27.34000000000018
26.0,13005.0,21.2,26.9,29.3,27.300000000000182
29.8,8680.0,19.8,30.8,26.0,28.020000000000188
26.2,11565.0,18.4,29.0,29.8,27.600000000000183
26.2,11565.0,18.4,29.0,26.2,27.50000000000018
22.2,15855.0,18.9,21.4,26.2,26.080000000000176
21.0,11663.0,16.6,19.9,22.2,25.080000000000176
17.0,12292.0,15.8,17.2,21.0,22.520000000000177
15.8,12960.0,14.7,18.7,17.0,20.440000000000175
16.6,11334.0,15.7,16.5,15.8,18.520000000000177
18.7,11415.0,17.3,21.2,16.6,17.820000000000178
18.7,11415.0,17.3,21.2,18.7,17.360000000000177
16.8,13893.0,16.3,21.5,18.7,17.320000000000178
17.6,11685.0,14.6,23.7,16.8,17.68000000000018
19.2,13457.0,13.9,20.0,17.6,18.20000000000018
16.8,16980.0,15.3,22.1,19.2,17.82000000000018
19.0,11727.0,14.0,20.9,16.8,17.88000000000018
18.4,12555.0,12.8,28.4,19.0,18.20000000000018
18.4,12555.0,12.8,28.4,18.4,18.360000000000177
18.6,12818.0,12.9,25.1,18.4,18.240000000000176
18.4,11022.0,13.0,19.9,18.6,18.560000000000176
21.1,9027.0,12.0,18.6,18.4,18.980000000000178
19.8,11640.0,11.8,19.7,21.1,19.26000000000018
19.1,10745.0,13.7,20.1,19.8,19.400000000000176
20.0,10790.0,14.0,25.8,19.1,19.680000000000177
20.0,10790.0,14.0,25.8,20.0,20.000000000000178
23.4,10835.0,14.8,21.1,20.0,20.46000000000018
22.6,8985.0,13.8,20.8,23.4,21.020000000000177
22.4,10412.0,17.9,24.0,22.6,21.680000000000177
23.5,10425.0,17.1,25.9,22.4,22.380000000000177
26.2,14250.0,14.1,23.4,23.5,23.620000000000175
25.3,14010.0,13.4,23.0,26.2,24.000000000000178
25.3,14010.0,13.4,23.0,25.3,24.54000000000018
24.9,12630.0,12.7,18.6,25.3,25.04000000000018
23.6,9060.0,10.9,15.1,24.9,25.06000000000018
20.8,9799.0,10.0,15.9,23.6,23.98000000000018
25.4,8899.0,13.0,19.4,20.8,24.000000000000178
27.5,9050.0,16.4,23.5,25.4,24.440000000000182
26.9,10565.0,16.6,24.2,27.5,24.84000000000018
26.9,10565.0,16.6,24.2,26.9,25.50000000000018
28.1,12180.0,13.9,21.7,26.9,26.96000000000018
31.0,7755.0,12.5,18.7,28.1,28.080000000000176
33.5,8070.0,12.2,26.0,31.0,29.28000000000018
33.1,10585.0,13.3,27.4,33.5,30.520000000000174
37.1,11161.0,14.1,28.3,33.1,32.56000000000017
37.0,10045.0,16.6,27.7,37.1,34.340000000000174
37.0,10045.0,16.6,27.7,37.0,35.54000000000018
37.0,10045.0,16.6,27.7,37.0,36.24000000000017
37.5,11490.0,15.5,29.4,37.0,37.120000000000175
35.7,7505.0,14.6,31.6,37.5,36.840000000000174
33.8,8650.0,14.0,29.9,35.7,36.20000000000017
43.4,5809.0,14.1,31.2,33.8,37.480000000000175
40.8,9036.0,14.0,24.7,43.4,38.240000000000165
40.8,9036.0,14.0,24.7,40.8,38.90000000000017
41.4,9809.0,15.1,23.7,40.8,40.04000000000017
42.2,8562.0,20.8,24.8,41.4,41.72000000000016
39.9,9358.0,24.9,25.2,42.2,41.02000000000017
41.2,8201.0,24.6,24.2,39.9,41.10000000000016
41.1,9579.0,20.2,23.9,41.2,41.16000000000016
40.7,13689.0,22.1,23.4,41.1,41.02000000000016
40.7,13689.0,22.1,23.4,40.7,40.72000000000016
40.7,11262.0,25.8,28.9,40.7,40.88000000000016
40.2,6217.0,27.3,26.7,40.7,40.68000000000016
32.9,9399.0,23.9,24.6,40.2,39.04000000000017
33.0,8706.0,26.4,21.7,32.9,37.50000000000017
32.7,9519.0,27.3,25.3,33.0,35.90000000000017
30.0,11676.0,29.0,23.1,32.7,33.760000000000176
30.0,11676.0,29.0,23.1,30.0,31.720000000000176
30.8,12078.0,32.5,25.2,30.0,31.300000000000175
32.7,8650.0,39.2,22.1,30.8,31.24000000000018
28.0,11587.0,36.5,22.0,32.7,30.300000000000182
29.6,8998.0,37.5,20.7,28.0,30.22000000000018
24.7,13462.0,38.2,20.2,29.6,29.160000000000178
27.0,11623.0,39.8,23.2,24.7,28.400000000000176
25.8,10077.0,43.9,31.2,27.0,27.020000000000174
25.8,10077.0,43.9,31.2,25.8,26.580000000000176
25.8,10077.0,43.9,31.2,25.8,25.82000000000018
23.0,15504.0,37.2,25.4,25.8,25.48000000000018
20.2,12642.0,34.1,24.1,23.0,24.120000000000182
20.5,12802.0,36.0,21.1,20.2,23.06000000000018
22.0,11813.0,37.8,24.2,20.5,22.300000000000185
22.0,11813.0,37.8,24.2,22.0,21.540000000000184
23.1,14622.0,42.8,22.9,22.0,21.560000000000183
22.3,14072.0,46.8,19.4,23.1,21.980000000000185
19.8,14767.0,45.5,20.6,22.3,21.840000000000185
22.1,12686.0,45.3,21.6,19.8,21.860000000000184
24.1,12471.0,45.1,21.7,22.1,22.280000000000182
22.8,14569.0,46.3,21.1,24.1,22.220000000000187
22.8,14569.0,46.3,21.1,22.8,22.32000000000019
23.5,18753.0,49.5,26.9,22.8,23.060000000000187
23.8,14848.0,48.5,22.3,23.5,23.400000000000187
24.7,14641.0,48.1,22.4,23.8,23.520000000000188
24.0,11396.0,47.0,22.5,24.7,23.760000000000186
25.4,12432.0,51.2,23.2,24.0,24.280000000000186
27.8,9017.0,52.7,21.5,25.4,25.140000000000185
27.8,9017.0,52.7,21.5,27.8,25.940000000000186
25.1,14980.0,52.6,23.0,27.8,26.020000000000188
29.0,10503.0,54.1,22.0,25.1,27.020000000000188
27.5,13840.0,58.7,27.3,29.0,27.440000000000186
25.5,12919.0,58.7,22.6,27.5,26.98000000000018
29.0,14932.0,56.8,27.3,25.5,27.22000000000018
29.7,11938.0,52.4,25.3,29.0,28.140000000000178
29.7,11938.0,52.4,25.3,29.7,28.28000000000018
31.9,19219.0,54.2,27.0,29.7,29.160000000000178
29.4,15698.0,56.5,23.6,31.9,29.94000000000018
27.7,14321.0,55.1,23.5,29.4,29.680000000000177
30.1,10860.0,55.4,25.2,27.7,29.76000000000018
27.9,12924.0,54.0,24.5,30.1,29.400000000000183
29.6,11466.0,54.8,24.8,27.9,28.94000000000018
29.6,11466.0,54.8,24.8,29.6,28.980000000000178
29.7,13789.0,54.5,24.7,29.6,29.380000000000177
29.9,12514.0,51.2,24.7,29.7,29.34000000000018
27.5,12725.0,50.1,26.5,29.9,29.26000000000018
29.9,9921.0,49.2,20.7,27.5,29.32000000000018
30.7,11909.0,53.9,21.9,29.9,29.54000000000018
32.3,11568.0,52.2,26.8,30.7,30.060000000000183
32.3,11568.0,52.2,26.8,32.3,30.540000000000184
31.2,15840.0,54.6,23.5,32.3,31.280000000000182
32.9,10310.0,56.7,26.9,31.2,31.880000000000184
33.1,18235.0,55.8,27.0,32.9,32.360000000000184
32.6,13449.0,55.6,27.2,33.1,32.420000000000186
33.0,11823.0,58.1,25.5,32.6,32.56000000000019
33.8,11014.0,52.0,25.0,33.0,33.08000000000019
33.8,11014.0,52.0,25.0,33.8,33.26000000000019
30.8,15790.0,50.8,25.6,33.8,32.800000000000196
31.8,10729.0,51.2,23.8,30.8,32.6400000000002
27.4,15065.0,51.5,24.5,31.8,31.5200000000002
21.1,16488.0,52.2,27.8,27.4,28.9800000000002
23.4,17213.0,53.3,23.2,21.1,26.900000000000205
22.8,16656.0,52.8,20.8,23.4,25.300000000000207
22.8,16656.0,52.8,20.8,22.8,23.500000000000206
24.3,19076.0,54.1,21.9,22.8,22.880000000000205
26.1,14606.0,54.1,23.9,24.3,23.880000000000205
28.7,16821.0,56.3,25.1,26.1,24.940000000000204
29.4,16169.0,54.0,24.0,28.7,26.2600000000002
31.6,13134.0,54.5,28.5,29.4,28.0200000000002
32.4,10770.0,51.8,30.2,31.6,29.640000000000196
32.4,10770.0,51.8,30.2,32.4,30.900000000000198
31.0,17698.0,55.5,27.0,32.4,31.360000000000202
32.2,13231.0,56.0,21.8,31.0,31.920000000000204
28.5,12048.0,55.3,26.9,32.2,31.300000000000203
28.1,12420.0,55.6,23.8,28.5,30.440000000000204
29.3,14865.0,61.8,26.9,28.1,29.820000000000203
30.1,12075.0,61.0,26.2,29.3,29.640000000000203
30.1,12075.0,61.0,26.2,30.1,29.220000000000198
29.7,14398.0,63.2,24.2,30.1,29.460000000000196
30.1,14974.0,60.8,26.5,29.7,29.860000000000195
30.9,15735.0,58.6,26.3,30.1,30.180000000000195
28.6,22664.0,61.1,26.2,30.9,29.880000000000194
30.7,17216.0,61.4,24.2,28.6,30.000000000000192
32.0,15144.0,57.4,28.9,30.7,30.460000000000196
32.0,15144.0,57.4,28.9,32.0,30.840000000000195
31.6,17788.0,54.7,25.8,32.0,30.980000000000196
28.2,14515.0,55.2,26.4,31.6,30.900000000000194
29.1,15919.0,55.7,25.3,28.2,30.580000000000194
25.9,15479.0,56.6,28.6,29.1,29.360000000000195
28.1,13596.0,53.4,25.7,25.9,28.580000000000194
28.0,15426.0,49.6,23.5,28.1,27.860000000000195
28.0,15426.0,49.6,23.5,28.0,27.8200000000002
28.9,17463.0,47.9,23.7,28.0,27.7800000000002
28.3,18216.0,49.8,25.8,28.9,28.2600000000002
26.8,16668.0,48.1,26.2,28.3,28.000000000000206
29.2,16435.0,50.7,26.0,26.8,28.2400000000002
30.3,18383.0,48.5,25.9,29.2,28.700000000000205
29.6,15714.0,45.7,27.7,30.3,28.840000000000202
29.6,15714.0,45.7,27.7,29.6,29.1000000000002
30.3,17108.0,45.9,23.7,29.6,29.8000000000002
27.7,13494.0,41.2,23.4,30.3,29.5000000000002
25.9,16107.0,36.3,21.3,27.7,28.620000000000196
23.8,17124.0,34.4,19.2,25.9,27.4600000000002
23.5,17126.0,34.4,19.8,23.8,26.2400000000002
26.6,14415.0,33.2,25.1,23.5,25.500000000000203
26.6,14415.0,33.2,25.1,26.6,25.280000000000204
26.9,17387.0,33.8,22.4,26.6,25.4800000000002
26.5,13461.0,35.0,20.3,26.9,26.0200000000002
24.1,15428.0,35.6,25.9,26.5,26.140000000000196
26.5,14310.0,34.8,27.2,24.1,26.120000000000196
26.7,15570.0,35.8,28.1,26.5,26.140000000000196
