日期,市場,產品,上價,中價,下價,平均價(元/公斤),平均價_跟前一交易日比較%,交易量(公斤),交易量_跟前一交易日比較%
110/01/30,241 三重區,A1 香蕉  ,24.5,16.7,12.4,17.4, -  5,"16,698", + 12
110/01/31,241 三重區,A1 香蕉  ,23.5,18.6,16.0,19.1, + 10,"16,685", -  0
110/02/02,241 三重區,A1 香蕉  ,25.1,20.0,16.8,20.4, +  7,"17,440", +  5
110/02/03,241 三重區,A1 香蕉  ,26.1,20.5,17.4,21.0, +  3,"15,434", - 12
110/02/04,241 三重區,A1 香蕉  ,26.0,20.6,14.3,20.4, -  3,"18,784", + 22
110/02/06,241 三重區,A1 香蕉  ,30.5,20.9,15.2,21.7, +  6,"19,603", +  4
110/02/07,241 三重區,A1 香蕉  ,29.4,23.0,19.2,23.5, +  8,"14,190", - 28
110/02/08,241 三重區,A1 香蕉  ,28.8,24.9,19.5,24.6, +  5,"12,973", -  9
110/02/09,241 三重區,A1 香蕉  ,26.7,23.5,16.0,22.6, -  8,"14,832", + 14
110/02/10,241 三重區,A1 香蕉  ,28.2,21.8,16.4,22.0, -  3,"24,798", + 67
110/02/11,241 三重區,A1 香蕉  ,27.3,22.7,18.1,22.7, +  3,"14,010", - 44
110/02/17,241 三重區,A1 香蕉  ,28.8,23.0,20.6,23.7, +  4,"25,200", + 80
110/02/18,241 三重區,A1 香蕉  ,31.5,25.3,21.7,25.8, +  9,"15,281", - 39
110/02/19,241 三重區,A1 香蕉  ,33.4,25.4,23.2,26.6, +  3,"24,659", + 61
110/02/21,241 三重區,A1 香蕉  ,33.0,26.1,24.5,27.1, +  2,"14,472", - 41
110/02/23,241 三重區,A1 香蕉  ,36.0,28.9,27.0,29.9, + 10,"16,299", + 13
110/02/24,241 三重區,A1 香蕉  ,35.4,30.3,23.7,30.0, +  0,"17,698", +  9
110/02/25,241 三重區,A1 香蕉  ,32.2,29.7,23.1,28.8, -  4,"25,505", + 44
110/02/26,241 三重區,A1 香蕉  ,31.5,27.7,22.4,27.4, -  5,"22,028", - 14
110/02/27,241 三重區,A1 香蕉  ,31.7,27.3,19.4,26.6, -  3,"20,337", -  8
110/03/02,241 三重區,A1 香蕉  ,29.1,24.9,12.7,23.3, - 12,"21,687", +  7
110/03/03,241 三重區,A1 香蕉  ,30.9,23.9,16.9,23.9, +  3,"14,591", - 33
110/03/04,241 三重區,A1 香蕉  ,30.3,22.2,15.6,22.5, -  6,"14,803", +  1
110/03/05,241 三重區,A1 香蕉  ,28.6,23.1,14.7,22.5,    0,"16,968", + 15
110/03/06,241 三重區,A1 香蕉  ,29.2,22.8,16.5,22.8, +  1,"17,328", +  2
110/03/07,241 三重區,A1 香蕉  ,29.0,23.0,17.8,23.2, +  2,"15,674", - 10
110/03/09,241 三重區,A1 香蕉  ,29.5,23.0,19.1,23.5, +  1,"18,599", + 19
110/03/10,241 三重區,A1 香蕉  ,30.4,23.5,18.9,24.0, +  2,"17,360", -  7
110/03/11,241 三重區,A1 香蕉  ,29.5,25.0,20.9,25.1, +  5,"14,460", - 17
110/03/12,241 三重區,A1 香蕉  ,31.2,25.0,20.0,25.2, +  0,"28,233", + 95
110/03/13,241 三重區,A1 香蕉  ,30.9,25.2,21.7,25.7, +  2,"22,690", - 20
110/03/14,241 三重區,A1 香蕉  ,34.2,25.8,24.2,27.2, +  6,"18,059", - 20
110/03/16,241 三重區,A1 香蕉  ,33.1,28.0,19.3,27.3, +  0,"21,257", + 18
110/03/17,241 三重區,A1 香蕉  ,31.4,25.7,19.0,25.5, -  7,"16,890", - 21
110/03/18,241 三重區,A1 香蕉  ,30.7,25.0,18.0,24.7, -  3,"15,297", -  9
110/03/19,241 三重區,A1 香蕉  ,29.4,24.6,16.1,23.8, -  4,"15,092", -  1
110/03/20,241 三重區,A1 香蕉  ,30.6,24.4,17.2,24.2, +  2,"18,153", + 20
110/03/21,241 三重區,A1 香蕉  ,30.0,23.8,16.6,23.6, -  2,"20,441", + 13
110/03/24,241 三重區,A1 香蕉  ,30.4,23.4,15.2,23.1, -  2,"21,969", +  7
110/03/25,241 三重區,A1 香蕉  ,28.9,22.2,12.3,21.6, -  6,"19,542", - 11
110/03/26,241 三重區,A1 香蕉  ,29.1,21.5,13.7,21.5, -  0,"31,799", + 63
110/03/27,241 三重區,A1 香蕉  ,29.1,21.7,16.5,22.1, +  3,"27,313", - 14
110/03/28,241 三重區,A1 香蕉  ,29.3,22.2,17.1,22.6, +  2,"19,516", - 29
110/03/30,241 三重區,A1 香蕉  ,27.8,22.8,17.1,22.7, +  0,"21,135", +  8
110/03/31,241 三重區,A1 香蕉  ,25.2,22.1,14.4,21.2, -  7,"18,890", - 11
110/04/01,241 三重區,A1 香蕉  ,23.1,19.8,12.1,18.9, - 11,"19,155", +  1
110/04/02,241 三重區,A1 香蕉  ,21.7,18.4,12.6,17.9, -  5,"18,010", -  6
110/04/03,241 三重區,A1 香蕉  ,21.1,17.7,11.0,17.1, -  4,"23,576", + 31
110/04/06,241 三重區,A1 香蕉  ,20.0,16.9,11.0,16.4, -  4,"20,640", - 12
110/04/07,241 三重區,A1 香蕉  ,22.2,16.5,13.3,17.0, +  4,"16,129", - 22
110/04/08,241 三重區,A1 香蕉  ,22.0,17.2,13.8,17.5, +  3,"17,240", +  7
110/04/09,241 三重區,A1 香蕉  ,22.2,17.3,12.3,17.3, -  1,"16,935", -  2
110/04/10,241 三重區,A1 香蕉  ,22.0,18.0,11.4,17.5, +  1,"20,877", + 23
110/04/11,241 三重區,A1 香蕉  ,22.8,18.4,14.0,18.4, +  5,"29,481", + 41
110/04/13,241 三重區,A1 香蕉  ,22.0,18.0,14.4,18.1, -  2,"24,610", - 17
110/04/14,241 三重區,A1 香蕉  ,21.1,17.7,12.0,17.2, -  5,"20,780", - 16
110/04/15,241 三重區,A1 香蕉  ,21.0,17.5,10.0,16.7, -  3,"15,261", - 27
110/04/16,241 三重區,A1 香蕉  ,21.4,15.8,13.2,16.4, -  2,"14,865", -  3
110/04/17,241 三重區,A1 香蕉  ,22.6,16.5,13.8,17.2, +  5,"17,665", + 19
110/04/18,241 三重區,A1 香蕉  ,23.2,17.1,15.3,17.9, +  4,"17,949", +  2
110/04/20,241 三重區,A1 香蕉  ,23.0,18.4,16.0,18.9, +  6,"17,516", -  2
110/04/21,241 三重區,A1 香蕉  ,23.8,18.4,16.4,19.1, +  1,"16,665", -  5
110/04/22,241 三重區,A1 香蕉  ,24.2,18.3,16.6,19.2, +  1,"13,305", - 20
110/04/23,241 三重區,A1 香蕉  ,27.1,19.0,17.5,20.3, +  6,"12,512", -  6
110/04/24,241 三重區,A1 香蕉  ,28.0,21.0,17.7,21.7, +  7,"18,045", + 44
110/04/25,241 三重區,A1 香蕉  ,31.0,21.5,20.4,23.2, +  7,"23,105", + 28
110/04/27,241 三重區,A1 香蕉  ,31.3,25.5,15.8,24.7, +  6,"25,247", +  9
110/04/28,241 三重區,A1 香蕉  ,29.1,24.2,14.1,23.1, -  6,"16,575", - 34
110/04/29,241 三重區,A1 香蕉  ,27.7,22.6,17.4,22.6, -  2,"11,249", - 32
110/04/30,241 三重區,A1 香蕉  ,32.0,23.0,21.2,24.4, +  8,"12,555", + 12
110/05/01,241 三重區,A1 香蕉  ,33.1,25.9,16.6,25.5, +  5,"18,024", + 44
110/05/02,241 三重區,A1 香蕉  ,34.2,25.0,23.7,26.6, +  4,"12,840", - 29
110/05/04,241 三重區,A1 香蕉  ,37.0,27.7,22.2,28.4, +  7,"16,926", + 32
110/05/05,241 三重區,A1 香蕉  ,36.8,27.8,26.1,29.3, +  3,"14,970", - 12
110/05/06,241 三重區,A1 香蕉  ,37.3,29.9,26.0,30.6, +  4,"13,439", - 10
110/05/07,241 三重區,A1 香蕉  ,36.3,29.4,24.5,29.8, -  3,"12,670", -  6
110/05/08,241 三重區,A1 香蕉  ,39.4,29.5,21.6,29.9, +  0,"15,700", + 24
110/05/09,241 三重區,A1 香蕉  ,37.6,29.6,25.5,30.4, +  2,"14,281", -  9
110/05/11,241 三重區,A1 香蕉  ,37.4,30.3,24.5,30.6, +  1,"26,084", + 83
110/05/12,241 三重區,A1 香蕉  ,39.6,30.2,28.0,31.7, +  4,"20,386", - 22
110/05/13,241 三重區,A1 香蕉  ,39.9,32.6,27.1,33.0, +  4,"16,510", - 19
110/05/14,241 三重區,A1 香蕉  ,39.8,32.2,27.2,32.7, -  1,"12,780", - 23
110/05/15,241 三重區,A1 香蕉  ,40.7,32.4,23.0,32.2, -  2,"14,968", + 17
110/05/16,241 三重區,A1 香蕉  ,38.2,32.0,27.3,32.3, +  0,"14,275", -  5
110/05/18,241 三重區,A1 香蕉  ,33.9,30.0,18.3,28.4, - 12,"20,773", + 46
110/05/19,241 三重區,A1 香蕉  ,28.9,25.6,16.5,24.4, - 14,"16,679", - 20
110/05/20,241 三重區,A1 香蕉  ,26.8,22.8,11.4,21.3, - 13,"17,448", +  5
110/05/21,241 三重區,A1 香蕉  ,24.2,18.2,8.5,17.5, - 18,"19,345", + 11
110/05/22,241 三重區,A1 香蕉  ,22.6,16.4,8.3,16.0, -  9,"20,802", +  8
110/05/23,241 三重區,A1 香蕉  ,23.6,16.8,12.4,17.3, +  8,"19,170", -  8
110/05/25,241 三重區,A1 香蕉  ,23.1,18.0,14.9,18.4, +  6,"29,171", + 52
110/05/26,241 三重區,A1 香蕉  ,25.9,18.2,14.0,18.9, +  3,"25,017", - 14
110/05/27,241 三重區,A1 香蕉  ,28.1,19.3,18.1,20.9, + 11,"14,280", - 43
110/05/28,241 三重區,A1 香蕉  ,31.1,23.2,20.4,24.2, + 16,"11,790", - 17
110/05/29,241 三重區,A1 香蕉  ,34.2,24.7,21.7,26.0, +  7,"14,393", + 22
110/05/30,241 三重區,A1 香蕉  ,33.0,24.6,20.7,25.5, -  2,"14,280", -  1
110/06/01,241 三重區,A1 香蕉  ,29.0,23.7,15.9,23.2, -  9,"20,369", + 43
110/06/02,241 三重區,A1 香蕉  ,31.9,23.5,18.3,24.1, +  4,"18,114", - 11
110/06/04,241 三重區,A1 香蕉  ,29.2,24.1,16.7,23.6, -  2,"21,345", + 18
110/06/05,241 三重區,A1 香蕉  ,30.4,23.8,19.4,24.2, +  3,"17,889", - 16
110/06/06,241 三重區,A1 香蕉  ,30.9,24.3,20.9,25.0, +  3,"16,200", -  9
110/06/08,241 三重區,A1 香蕉  ,30.9,25.2,21.3,25.6, +  2,"18,017", + 11
110/06/09,241 三重區,A1 香蕉  ,32.1,25.2,20.6,25.7, +  0,"26,609", + 48
110/06/10,241 三重區,A1 香蕉  ,31.8,26.2,20.6,26.2, +  2,"19,555", - 27
110/06/11,241 三重區,A1 香蕉  ,32.9,26.0,22.7,26.7, +  2,"15,101", - 23
110/06/12,241 三重區,A1 香蕉  ,34.9,28.2,23.3,28.5, +  7,"14,857", -  2
110/06/13,241 三重區,A1 香蕉  ,33.0,29.0,23.6,28.7, +  1,"15,210", +  2
110/06/14,241 三重區,A1 香蕉  ,29.2,28.0,23.0,27.2, -  5,"14,911", -  2
110/06/17,241 三重區,A1 香蕉  ,31.6,25.7,14.3,24.6, - 10,"17,138", + 15
110/06/18,241 三重區,A1 香蕉  ,31.9,24.5,20.0,25.1, +  2,"14,639", - 15
110/06/19,241 三重區,A1 香蕉  ,33.0,25.4,20.7,26.0, +  4,"18,260", + 25
110/06/20,241 三重區,A1 香蕉  ,31.3,25.6,19.6,25.5, -  2,"15,735", - 14
110/06/22,241 三重區,A1 香蕉  ,32.4,26.0,20.2,26.1, +  2,"16,504", +  5
110/06/23,241 三重區,A1 香蕉  ,34.1,26.0,20.2,26.5, +  2,"22,937", + 39
110/06/24,241 三重區,A1 香蕉  ,33.4,26.3,17.0,25.9, -  2,"15,941", - 31
110/06/25,241 三重區,A1 香蕉  ,31.1,25.8,21.3,26.0, +  0,"13,156", - 17
110/06/26,241 三重區,A1 香蕉  ,36.6,26.6,25.3,28.3, +  9,"12,362", -  6
110/06/27,241 三重區,A1 香蕉  ,37.2,28.7,25.2,29.7, +  5,"11,733", -  5
110/06/29,241 三重區,A1 香蕉  ,37.7,25.9,24.6,28.0, -  6,"12,712", +  8
110/06/30,241 三重區,A1 香蕉  ,40.7,29.5,24.7,30.8, + 10,"12,891", +  1
110/07/01,241 三重區,A1 香蕉  ,38.4,29.7,23.5,30.2, -  2,"10,709", - 17
110/07/02,241 三重區,A1 香蕉  ,39.0,29.7,26.8,31.0, +  3,"9,740", -  9
110/07/03,241 三重區,A1 香蕉  ,40.1,31.0,24.4,31.5, +  2,"13,463", + 38
110/07/04,241 三重區,A1 香蕉  ,39.7,30.6,27.0,31.7, +  1,"12,210", -  9
110/07/06,241 三重區,A1 香蕉  ,38.9,32.4,22.0,31.6, -  0,"13,661", + 12
110/07/07,241 三重區,A1 香蕉  ,39.9,32.4,28.6,33.2, +  5,"10,110", - 26
110/07/08,241 三重區,A1 香蕉  ,40.8,32.9,27.8,33.5, +  1,"10,364", +  3
110/07/09,241 三重區,A1 香蕉  ,41.5,33.0,28.9,33.9, +  1,"22,613", +118
110/07/10,241 三重區,A1 香蕉  ,41.7,33.1,23.0,32.8, -  3,"17,450", - 23
110/07/11,241 三重區,A1 香蕉  ,39.1,32.0,19.8,31.0, -  5,"13,545", - 22
110/07/13,241 三重區,A1 香蕉  ,38.9,29.6,21.5,29.8, -  4,"14,926", + 10
110/07/14,241 三重區,A1 香蕉  ,37.7,29.2,15.5,28.2, -  5,"15,422", +  3
110/07/16,241 三重區,A1 香蕉  ,36.8,26.3,12.0,25.6, -  9,"17,581", + 14
110/07/17,241 三重區,A1 香蕉  ,34.4,25.1,15.9,25.1, -  2,"17,577", -  0
110/07/18,241 三重區,A1 香蕉  ,34.6,25.9,21.4,26.7, +  6,"12,948", - 26
110/07/20,241 三重區,A1 香蕉  ,32.9,27.8,19.4,27.2, +  2,"16,335", + 26
110/07/21,241 三重區,A1 香蕉  ,35.8,27.4,17.4,27.1, -  0,"13,298", - 19
110/07/22,241 三重區,A1 香蕉  ,31.7,26.4,19.7,26.1, -  4,"10,569", - 21
110/07/23,241 三重區,A1 香蕉  ,33.0,25.8,20.0,26.1,    0,"19,620", + 86
110/07/24,241 三重區,A1 香蕉  ,35.1,26.3,15.7,26.0, -  0,"14,925", - 24
110/07/25,241 三重區,A1 香蕉  ,36.1,25.8,21.3,26.9, +  3,"12,316", - 17
110/07/27,241 三重區,A1 香蕉  ,37.2,28.3,25.5,29.5, + 10,"13,742", + 12
110/07/28,241 三重區,A1 香蕉  ,39.5,29.7,25.1,30.7, +  4,"12,153", - 12
110/07/29,241 三重區,A1 香蕉  ,34.6,28.6,20.7,28.2, -  8,"9,903", - 19
110/01/01,260 宜蘭市,A1 香蕉  ,25.0,20.0,15.0,20.0,    0,"5,500", + 20
110/01/02,260 宜蘭市,A1 香蕉  ,25.0,20.0,12.0,20.0,    0,"5,400", -  2
110/01/03,260 宜蘭市,A1 香蕉  ,24.0,20.0,14.0,20.0,    0,"4,520", - 16
110/01/05,260 宜蘭市,A1 香蕉  ,24.0,20.0,14.0,20.0,    0,"4,570", +  1
110/01/06,260 宜蘭市,A1 香蕉  ,25.0,20.0,15.0,20.0,    0,"5,500", + 20
110/01/07,260 宜蘭市,A1 香蕉  ,24.0,20.0,14.0,20.0,    0,"3,860", - 30
110/01/08,260 宜蘭市,A1 香蕉  ,25.0,20.0,15.0,20.0,    0,"6,500", + 68
110/01/09,260 宜蘭市,A1 香蕉  ,26.0,21.0,15.0,21.0, +  5,"4,500", - 31
110/01/10,260 宜蘭市,A1 香蕉  ,28.0,22.0,16.0,22.0, +  5,"4,680", +  4
110/01/12,260 宜蘭市,A1 香蕉  ,30.0,23.0,17.0,23.0, +  5,"6,500", + 39
110/01/13,260 宜蘭市,A1 香蕉  ,30.0,24.0,16.0,24.0, +  4,"5,680", - 13
110/01/19,260 宜蘭市,A1 香蕉  ,28.0,23.0,14.0,23.0, -  4,"4,820", - 15
110/01/21,260 宜蘭市,A1 香蕉  ,26.0,22.0,14.0,22.0, -  4,"4,850", +  1
110/01/22,260 宜蘭市,A1 香蕉  ,26.0,18.0,15.0,18.0, - 18,"4,570", -  6
110/01/24,260 宜蘭市,A1 香蕉  ,26.0,22.0,15.0,22.0, + 22,"4,520", -  1
110/02/18,260 宜蘭市,A1 香蕉  ,35.0,28.0,20.0,28.0, + 27,"4,450", -  2
110/02/19,260 宜蘭市,A1 香蕉  ,36.0,30.0,20.0,30.0, +  7,"4,860", +  9
110/02/21,260 宜蘭市,A1 香蕉  ,40.0,35.0,20.0,35.0, + 17,"4,750", -  2
110/02/24,260 宜蘭市,A1 香蕉  ,40.0,32.0,20.0,32.0, -  9,"5,540", + 17
110/03/05,260 宜蘭市,A1 香蕉  ,30.0,24.0,16.0,24.0, - 25,"5,450", -  2
110/03/07,260 宜蘭市,A1 香蕉  ,32.0,24.0,15.0,24.0,    0,"5,580", +  2
110/03/09,260 宜蘭市,A1 香蕉  ,32.0,26.0,17.0,26.0, +  8,"5,650", +  1
110/03/11,260 宜蘭市,A1 香蕉  ,32.0,25.0,16.0,25.0, -  4,"6,250", + 11
110/03/14,260 宜蘭市,A1 香蕉  ,34.0,27.0,20.0,27.0, +  8,"4,850", - 22
110/03/17,260 宜蘭市,A1 香蕉  ,31.0,24.0,18.0,24.0, - 11,"5,350", + 10
110/03/18,260 宜蘭市,A1 香蕉  ,30.0,23.0,15.0,23.0, -  4,"5,740", +  7
110/03/19,260 宜蘭市,A1 香蕉  ,30.0,25.0,15.0,25.0, +  9,"6,250", +  9
110/03/21,260 宜蘭市,A1 香蕉  ,30.0,23.0,15.0,23.0, -  8,"5,540", - 11
110/03/24,260 宜蘭市,A1 香蕉  ,30.0,23.0,16.0,23.0,    0,"4,580", - 17
110/03/25,260 宜蘭市,A1 香蕉  ,27.0,20.0,15.0,20.0, - 13,"5,250", + 15
110/03/26,260 宜蘭市,A1 香蕉  ,28.0,20.0,14.0,20.0,    0,"6,520", + 24
110/03/31,260 宜蘭市,A1 香蕉  ,25.0,18.0,12.0,18.0, - 10,"5,450", - 16
110/04/01,260 宜蘭市,A1 香蕉  ,23.0,18.0,12.0,18.0,    0,"5,450",    0
110/04/02,260 宜蘭市,A1 香蕉  ,23.0,18.0,13.0,18.0,    0,"5,250", -  4
110/04/04,260 宜蘭市,A1 香蕉  ,20.0,15.0,10.0,15.0, - 17,"4,250", - 19
110/04/07,260 宜蘭市,A1 香蕉  ,26.0,20.0,13.0,20.0, + 33,"4,850", + 14
110/04/08,260 宜蘭市,A1 香蕉  ,26.0,22.0,15.0,22.0, + 10,"4,820", -  1
110/04/09,260 宜蘭市,A1 香蕉  ,25.0,20.0,13.0,20.0, -  9,"4,850", +  1
110/04/11,260 宜蘭市,A1 香蕉  ,27.0,23.0,17.0,23.0, + 15,"7,540", + 55
110/04/14,260 宜蘭市,A1 香蕉  ,25.0,18.0,13.0,18.0, - 22,"4,560", - 40
110/04/15,260 宜蘭市,A1 香蕉  ,25.0,20.0,13.0,20.0, + 11,"4,820", +  6
110/04/18,260 宜蘭市,A1 香蕉  ,24.0,18.0,13.0,18.0, - 10,"5,250", +  9
110/04/21,260 宜蘭市,A1 香蕉  ,25.0,20.0,15.0,20.0, + 11,"5,260", +  0
110/04/23,260 宜蘭市,A1 香蕉  ,29.0,24.0,15.0,24.0, + 20,"4,850", -  8
110/04/25,260 宜蘭市,A1 香蕉  ,32.0,26.0,18.0,26.0, +  8,"8,650", + 78
110/04/27,260 宜蘭市,A1 香蕉  ,33.0,25.0,18.0,25.0, -  4,"5,250", - 39
110/04/28,260 宜蘭市,A1 香蕉  ,33.0,26.0,20.0,26.0, +  4,"5,620", +  7
110/04/29,260 宜蘭市,A1 香蕉  ,32.0,25.0,18.0,25.0, -  4,"4,650", - 17
110/05/02,260 宜蘭市,A1 香蕉  ,36.0,32.0,25.0,32.0, + 28,"4,550", -  2
110/05/05,260 宜蘭市,A1 香蕉  ,37.0,35.0,25.0,35.0, +  9,"4,550",    0
110/05/06,260 宜蘭市,A1 香蕉  ,35.0,30.0,20.0,30.0, - 14,"4,550",    0
110/05/07,260 宜蘭市,A1 香蕉  ,37.0,32.0,25.0,32.0, +  7,"4,580", +  1
110/05/09,260 宜蘭市,A1 香蕉  ,37.0,32.0,23.0,32.0,    0,"4,850", +  6
110/05/12,260 宜蘭市,A1 香蕉  ,50.0,40.0,25.0,40.0, + 25,"4,260", - 12
110/05/13,260 宜蘭市,A1 香蕉  ,40.0,32.0,23.0,32.0, - 20,"5,540", + 30
110/05/14,260 宜蘭市,A1 香蕉  ,35.0,29.0,20.0,29.0, -  9,"6,500", + 17
110/05/15,260 宜蘭市,A1 香蕉  ,34.0,28.0,20.0,28.0, -  3,"5,500", - 15
110/05/16,260 宜蘭市,A1 香蕉  ,36.0,32.0,25.0,32.0, + 14,"5,500",    0
110/05/18,260 宜蘭市,A1 香蕉  ,32.0,23.0,16.0,23.0, - 28,"5,540", +  1
110/05/19,260 宜蘭市,A1 香蕉  ,32.0,23.0,17.0,23.0,    0,"4,850", - 12
110/05/20,260 宜蘭市,A1 香蕉  ,30.0,24.0,17.0,24.0, +  4,"4,850",    0
110/05/21,260 宜蘭市,A1 香蕉  ,24.0,14.0,10.0,14.0, - 42,"5,050", +  4
110/05/22,260 宜蘭市,A1 香蕉  ,25.0,12.0,10.0,12.0, - 14,"4,850", -  4
110/05/23,260 宜蘭市,A1 香蕉  ,26.0,18.0,12.0,18.0, + 50,"5,500", + 13
110/05/25,260 宜蘭市,A1 香蕉  ,29.0,23.0,16.0,23.0, + 28,"6,540", + 19
110/05/26,260 宜蘭市,A1 香蕉  ,30.0,20.0,15.0,20.0, - 13,"4,580", - 30
110/05/27,260 宜蘭市,A1 香蕉  ,30.0,23.0,18.0,23.0, + 15,"5,250", + 15
110/05/28,260 宜蘭市,A1 香蕉  ,31.0,25.0,17.0,25.0, +  9,"4,850", -  8
110/05/29,260 宜蘭市,A1 香蕉  ,30.0,22.0,15.0,22.0, - 12,"4,850",    0
110/05/30,260 宜蘭市,A1 香蕉  ,35.0,28.0,20.0,28.0, + 27,"4,520", -  7
110/06/01,260 宜蘭市,A1 香蕉  ,31.0,26.0,20.0,26.0, -  7,"4,580", +  1
110/06/02,260 宜蘭市,A1 香蕉  ,30.0,24.0,14.0,24.0, -  8,"4,580",    0
110/06/04,260 宜蘭市,A1 香蕉  ,33.0,25.0,20.0,25.0, +  4,"4,250", -  7
110/06/05,260 宜蘭市,A1 香蕉  ,30.0,23.0,18.0,23.0, -  8,"4,280", +  1
110/06/06,260 宜蘭市,A1 香蕉  ,33.0,23.0,15.0,23.0,    0,"3,500", - 18
110/06/08,260 宜蘭市,A1 香蕉  ,32.0,24.0,17.0,24.0, +  4,"6,200", + 77
110/06/09,260 宜蘭市,A1 香蕉  ,33.0,24.0,15.0,24.0,    0,"7,500", + 21
110/06/10,260 宜蘭市,A1 香蕉  ,33.0,23.0,16.0,23.0, -  4,"4,500", - 40
110/06/11,260 宜蘭市,A1 香蕉  ,35.0,23.0,15.0,23.0,    0,"5,500", + 22
110/06/12,260 宜蘭市,A1 香蕉  ,35.0,22.0,15.0,22.0, -  4,"4,350", - 21
110/06/13,260 宜蘭市,A1 香蕉  ,35.0,26.0,20.0,26.0, + 18,"5,500", + 26
110/06/14,260 宜蘭市,A1 香蕉  ,35.0,28.0,20.0,28.0, +  8,"3,550", - 35
110/06/17,260 宜蘭市,A1 香蕉  ,30.0,20.0,12.0,20.0, - 29,"5,500", + 55
110/06/18,260 宜蘭市,A1 香蕉  ,35.0,23.0,12.0,23.0, + 15,"5,500",    0
110/06/19,260 宜蘭市,A1 香蕉  ,38.0,25.0,12.0,25.0, +  9,"5,680", +  3
110/06/20,260 宜蘭市,A1 香蕉  ,35.0,28.0,17.0,28.0, + 12,"5,500", -  3
110/06/22,260 宜蘭市,A1 香蕉  ,35.0,28.0,20.0,28.0,    0,"5,500",    0
110/06/23,260 宜蘭市,A1 香蕉  ,35.0,28.0,20.0,28.0,    0,"7,500", + 36
110/06/24,260 宜蘭市,A1 香蕉  ,32.0,25.0,19.0,25.0, - 11,"5,000", - 33
110/06/25,260 宜蘭市,A1 香蕉  ,33.0,27.0,20.0,27.0, +  8,"5,000",    0
110/06/26,260 宜蘭市,A1 香蕉  ,30.0,25.0,15.0,25.0, -  7,"5,650", + 13
110/06/27,260 宜蘭市,A1 香蕉  ,35.0,28.0,15.0,28.0, + 12,"4,500", - 20
110/06/29,260 宜蘭市,A1 香蕉  ,35.0,30.0,20.0,30.0, +  7,"5,000", + 11
110/06/30,260 宜蘭市,A1 香蕉  ,35.0,27.0,20.0,27.0, - 10,"5,400", +  8
110/07/01,260 宜蘭市,A1 香蕉  ,30.0,25.0,15.0,25.0, -  7,"4,800", - 11
110/07/02,260 宜蘭市,A1 香蕉  ,40.0,32.0,20.0,32.0, + 28,"6,000", + 25
110/07/03,260 宜蘭市,A1 香蕉  ,38.0,30.0,18.0,30.0, -  6,"5,650", -  6
110/07/04,260 宜蘭市,A1 香蕉  ,38.0,28.0,20.0,28.0, -  7,"6,200", + 10
110/07/06,260 宜蘭市,A1 香蕉  ,40.0,33.0,25.0,33.0, + 18,"5,500", - 11
110/07/07,260 宜蘭市,A1 香蕉  ,39.0,29.0,20.0,29.0, - 12,"5,500",    0
110/07/08,260 宜蘭市,A1 香蕉  ,42.0,33.0,20.0,33.0, + 14,"7,500", + 36
110/07/09,260 宜蘭市,A1 香蕉  ,42.0,30.0,20.0,30.0, -  9,"6,500", - 13
110/07/10,260 宜蘭市,A1 香蕉  ,40.0,30.0,20.0,30.0,    0,"5,560", - 14
110/07/11,260 宜蘭市,A1 香蕉  ,38.0,30.0,20.0,30.0,    0,"4,800", - 14
110/07/13,260 宜蘭市,A1 香蕉  ,35.0,26.0,18.0,26.0, - 13,"5,500", + 15
110/07/14,260 宜蘭市,A1 香蕉  ,35.0,25.0,15.0,25.0, -  4,"5,000", -  9
110/07/16,260 宜蘭市,A1 香蕉  ,35.0,25.0,17.0,25.0,    0,"5,500", + 10
110/07/17,260 宜蘭市,A1 香蕉  ,30.0,22.0,15.0,22.0, - 12,"5,050", -  8
110/07/18,260 宜蘭市,A1 香蕉  ,35.0,25.0,17.0,25.0, + 14,"5,600", + 11
110/07/20,260 宜蘭市,A1 香蕉  ,38.0,30.0,20.0,30.0, + 20,"6,500", + 16
110/07/21,260 宜蘭市,A1 香蕉  ,36.0,30.0,20.0,30.0,    0,"6,500",    0
110/07/22,260 宜蘭市,A1 香蕉  ,35.0,30.0,20.0,30.0,    0,"7,800", + 20
110/07/23,260 宜蘭市,A1 香蕉  ,38.0,29.0,20.0,29.0, -  3,"7,400", -  5
110/07/24,260 宜蘭市,A1 香蕉  ,35.0,26.0,20.0,26.0, - 10,"8,050", +  9
110/07/25,260 宜蘭市,A1 香蕉  ,35.0,24.0,17.0,24.0, -  8,"6,500", - 19
110/07/27,260 宜蘭市,A1 香蕉  ,44.0,34.0,25.0,34.0, + 42,"5,500", - 15
110/07/28,260 宜蘭市,A1 香蕉  ,40.0,29.0,20.0,29.0, - 15,"6,200", + 13
110/01/06,338 桃　農,A1 香蕉  ,15.0,9.5,6.0,9.9,  -  ,255,  -  
110/01/08,338 桃　農,A1 香蕉  ,7.0,6.5,6.0,6.5,  -  ,28,  -  
110/01/09,338 桃　農,A1 香蕉  ,9.0,7.7,6.0,7.6, + 17,62, +121
110/01/10,338 桃　農,A1 香蕉  ,6.0,5.5,5.0,5.5, - 28,40, - 35
110/01/12,338 桃　農,A1 香蕉  ,15.0,12.8,9.3,12.6, +129,179, +348
110/01/15,338 桃　農,A1 香蕉  ,10.0,8.5,8.0,8.7,  -  ,90,  -  
