,日期,市場,產品,上價,中價,下價,平均價(元/公斤),平均價_跟前一交易日比較%,交易量(公斤),交易量_跟前一交易日比較%
22229,108/12/03,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,20,16,10,16, +  7,6000, -  8
22230,108/12/04,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,17,13,9,13, - 19,4000, - 33
22231,108/12/05,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,17,13,9,13,0,4200, +  5
22232,108/12/06,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,20,16,8,16, + 23,4000, -  5
22233,108/12/07,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,22,18,10,18, + 13,3500, - 13
22234,108/12/08,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,23,20,14,20, + 11,3000, - 14
22235,108/12/09,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,23,22,14,22, + 10,2800, -  7
22236,108/12/10,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,22,18,14,18, - 18,3000, +  7
22237,108/12/12,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,25,20,14,20, + 11,2700, - 10
22238,108/12/13,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,28,22,15,22, + 10,2500, -  7
22239,108/12/14,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,27,21,15,21, -  5,3000, + 20
22240,108/12/15,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,27,22,16,22, +  5,2300, - 23
22241,108/12/16,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,28,21,16,21, -  5,3000, + 30
22242,108/12/17,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,26,20,15,20, -  5,3000,0
22243,108/12/18,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,28,21,16,21, +  5,2700, - 10
22244,108/12/19,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,23,19,15,19, - 10,3200, + 19
22245,108/12/20,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,23,18,13,18, -  5,3000, -  6
22246,108/12/21,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,25,20,15,20, + 11,3000,0
22247,108/12/22,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,24,19,14,19, -  5,2900, -  3
22248,108/12/23,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,25,20,15,20, +  5,3600, + 24
22249,108/12/24,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,28,20,17,20,0,3500, -  3
22250,108/12/25,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,28,18,17,18, - 10,3600, +  3
22251,108/12/26,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,28,20,17,20, + 11,2100, - 42
22252,108/12/28,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,28,20,17,20,0,2500, + 19
22253,108/12/29,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,25,18,17,18, - 10,2500,0
22254,108/12/30,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,27,20,18,20, + 11,2000, - 20
22255,108/12/31,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,29,22,16,22, + 10,2000,0
22256,109/01/01,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,26,22,16,22,0,2300, + 15
22257,109/01/02,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,23,20,16,20, -  9,2600, + 13
22258,109/01/03,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,25,21,16,21, +  5,2200, - 15
22259,109/01/04,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,25,21,16,21,0,2300, +  5
22260,109/01/05,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,25,21,16,21,0,2700, + 17
22261,109/01/06,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,23,20,16,20, -  5,3000, + 11
22262,109/01/07,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,25,21,16,21, +  5,3600, + 20
22263,109/01/08,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,25,20,16,20, -  5,3500, -  3
22264,109/01/09,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,25,20,16,20,0,2200, - 37
22265,109/01/11,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,25,22,16,22, + 10,2000, -  9
22266,109/01/12,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,26,23,16,23, +  5,1900, -  5
22267,109/01/13,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,25,20,16,20, - 13,2300, + 21
22268,109/01/14,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,28,23,16,23, + 15,2000, - 13
22269,109/01/15,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,26,20,16,20, - 13,2200, + 10
22270,109/01/16,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,30,23,18,23, + 15,2000, -  9
22271,109/01/17,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,30,23,18,23,0,2000,0
22272,109/01/18,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,32,23,20,23,0,1800, - 10
22273,109/01/19,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,28,21,18,21, -  9,1500, - 17
22274,109/01/20,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,28,20,18,20, -  5,1800, + 20
22275,109/01/21,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,28,22,16,22, + 10,2200, + 22
22276,109/01/22,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,30,22,16,22,0,2000, -  9
22277,109/01/23,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,25,18,15,18, - 18,2300, + 15
22278,109/01/24,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,26,20,16,20, + 11,1000, - 57
22279,109/01/30,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,24,17,13,17, - 15,3000,200
22280,109/01/31,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,28,20,13,20, + 18,5000, + 67
22281,109/02/01,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,28,20,13,20,0,5000,0
22282,109/02/02,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,27,18,13,18, - 10,2800, - 44
22283,109/02/03,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,27,18,13,18,0,3000, +  7
22284,109/02/04,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,29,20,13,20, + 11,2800, -  7
22285,109/02/05,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,29,22,13,22, + 10,3000, +  7
22286,109/02/06,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,29,20,11,20, -  9,3600, + 20
22287,109/02/07,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,26,18,10,18, - 10,3800, +  6
22288,109/02/08,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,26,18,10,18,0,2200, - 42
22289,109/02/10,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,23,16,10,16, - 11,3200, + 45
22290,109/02/11,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,23,15,10,15, -  6,3500, +  9
22291,109/02/12,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,23,15,10,15,0,3400, -  3
22292,109/02/13,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,20,14,10,14, -  7,3600, +  6
22293,109/02/14,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,20,16,12,16, + 14,1800, - 50
22294,109/02/15,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,20,17,13,17, +  6,1200, - 33
22295,109/02/16,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,21,16,13,16, -  6,1000, - 17
22296,109/02/17,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,21,16,13,16,0,1200, + 20
22297,109/02/18,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,20,16,13,16,0,1300, +  8
22298,109/02/19,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,20,15,13,15, -  6,1500, + 15
22299,109/02/20,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,19,15,13,15,0,1800, + 20
22300,109/02/21,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,16,15,12,15,0,2600, + 44
22301,109/02/22,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,22,16,14,16, +  7,2000, - 23
22302,109/02/23,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,22,15,13,15, -  6,1800, - 10
22303,109/02/25,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,25,18,15,18, + 20,1600, - 11
22304,109/02/26,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,22,16,13,16, - 11,1300, - 19
22305,109/02/27,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,21,15,13,15, -  6,1800, + 38
22306,109/02/28,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,21,15,13,15,0,1600, - 11
22307,109/02/29,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,23,17,12,17, + 13,1500, -  6
22308,109/03/01,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,23,17,12,17,0,1400, -  7
22309,109/03/02,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,26,20,12,20, + 18,1400,0
22310,109/03/03,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,28,22,13,22, + 10,1300, -  7
22311,109/03/04,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,30,21,12,21, -  5,1500, + 15
22312,109/03/05,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,28,20,12,20, -  5,1800, + 20
22313,109/03/06,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,25,18,12,18, - 10,2300, + 28
22314,109/03/07,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,25,19,12,19, +  6,2400, +  4
22315,109/03/08,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,25,19,12,19,0,2000, - 17
22316,109/03/10,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,23,16,11,16, - 16,2600, + 30
22317,109/03/11,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,20,15,11,15, -  6,2800, +  8
22318,109/03/12,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,19,15,10,15,0,3000, +  7
22319,109/03/13,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,18,14,9,14, -  7,3200, +  7
22320,109/03/14,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,20,15,10,15, +  7,2700, - 16
22321,109/03/15,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,20,15,10,15,0,2500, -  7
22322,109/03/16,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,20,18,10,18, + 20,2200, - 12
22323,109/03/17,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,22,18,10,18,0,2000, -  9
22324,109/03/18,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,22,16,9,16, - 11,3800, + 90
22325,109/03/19,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,22,17,10,17, +  6,3600, -  5
22326,109/03/20,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,20,16,10,16, -  6,3800, +  6
22327,109/03/21,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,20,16,10,16,0,4200, + 11
22328,109/03/22,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,20,16,10,16,0,4500, +  7
22329,109/03/23,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,22,16,10,16,0,4000, - 11
22330,109/03/24,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,22,16,10,16,0,3500, - 13
22331,109/03/26,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,20,15,10,15, -  6,3000, - 14
22332,109/03/27,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,19,14,10,14, -  7,5800, + 93
22333,109/03/28,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,19,14,10,14,0,5000, - 14
22334,109/03/29,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,19,14,10,14,0,3800, - 24
22335,109/03/30,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,18,13,10,13, -  7,6300, + 66
22336,109/03/31,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,20,14,10,14, +  8,6100, -  3
22337,109/04/01,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,20,14,10,14,0,6000, -  2
22338,109/04/02,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,18,13,10,13, -  7,6800, + 13
22339,109/04/03,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,18,13,10,13,0,8000, + 18
22340,109/04/06,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,18,12,10,12, -  8,8200, +  3
22341,109/04/07,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,18,12,10,12,0,7000, - 15
22342,109/04/09,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,22,15,10,15, + 25,6500, -  7
22343,109/04/10,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,25,18,13,18, + 20,6000, -  8
22344,109/04/11,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,25,17,12,17, -  6,6200, +  3
22345,109/04/12,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,25,17,12,17,0,6000, -  3
22346,109/04/13,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,21,16,12,16, -  6,7600, + 27
22347,109/04/14,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,20,15,10,15, -  6,8000, +  5
22348,109/04/15,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,20,16,11,16, +  7,7800, -  3
22349,109/04/16,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,18,14,10,14, - 13,9000, + 15
22350,109/04/17,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,14,10,9,10, - 29,10000, + 11
22351,109/04/18,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,14,9,8,9, - 10,8800, - 12
22352,109/04/19,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,14,9,8,9,0,8000, -  9
22353,109/04/20,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,14,9,6,9,0,9000, + 13
22354,109/04/21,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,15,10,6,10, + 11,8500, -  6
22355,109/04/22,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,14,9,6,9, - 10,8000, -  6
22356,109/04/23,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,16,10,8,10, + 11,6000, - 25
22357,109/04/25,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,16,10,8,10,0,7000, + 17
22358,109/04/26,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,16,10,8,10,0,5000, - 29
22359,109/04/27,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,20,16,12,16, + 60,4800, -  4
22360,109/04/28,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,23,20,16,20, + 25,4600, -  4
22361,109/04/29,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,23,20,18,20,0,4000, - 13
22362,109/04/30,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,24,20,18,20,0,3500, - 13
22363,109/05/01,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,24,20,18,20,0,3800, +  9
22364,109/05/02,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,23,18,16,18, - 10,4200, + 11
22365,109/05/03,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,23,18,16,18,0,4000, -  5
22366,109/05/04,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,23,18,16,18,0,5800, + 45
22367,109/05/05,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,23,17,15,17, -  6,7000, + 21
22368,109/05/06,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,23,17,15,17,0,8000, + 14
22369,109/05/07,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,22,16,12,16, -  6,7000, - 13
22370,109/05/09,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,23,17,15,17, +  6,6000, - 14
22371,109/05/10,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,25,19,15,19, + 12,5500, -  8
22372,109/05/11,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,23,18,14,18, -  5,6800, + 24
22373,109/05/12,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,25,16,13,16, - 11,7500, + 10
22374,109/05/13,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,25,18,13,18, + 13,6000, - 20
22375,109/05/14,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,24,16,13,16, - 11,6600, + 10
22376,109/05/15,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,24,16,12,16,0,7000, +  6
22377,109/05/16,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,24,18,12,18, + 13,5500, - 21
22378,109/05/17,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,24,17,12,17, -  6,5000, -  9
22379,109/05/18,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,22,16,10,16, -  6,7000, + 40
22380,109/05/19,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,22,16,10,16,0,6000, - 14
22381,109/05/20,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,21,15,10,15, -  6,7000, + 17
22382,109/05/21,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,21,14,10,14, -  7,8800, + 26
22383,109/05/22,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,21,14,10,14,0,9000, +  2
22384,109/05/23,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,21,13,10,13, -  7,8000, - 11
22385,109/05/25,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,21,14,10,14, +  8,7000, - 13
22386,109/05/26,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,22,14,10,14,0,7600, +  9
22387,109/05/27,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,22,13,10,13, -  7,7000, -  8
22388,109/05/28,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,19,12,9,12, -  8,8800, + 26
22389,109/05/29,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,19,12,9,12,0,8000, -  9
22390,109/05/30,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,16,10,8,10, - 17,10000, + 25
22391,109/05/31,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,16,10,8,10,0,7000, - 30
22392,109/06/01,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,16,9,7,9, - 10,8000, + 14
22393,109/06/02,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,16,9,6,9,0,8600, +  8
22394,109/06/03,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,16,10,6,10, + 11,9000, +  5
22395,109/06/04,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,16,10,6,10,0,9600, +  7
22396,109/06/05,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,16,10,6,10,0,9000, -  6
22397,109/06/06,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,16,9,6,9, - 10,7000, - 22
22398,109/06/08,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,16,9,6,9,0,7200, +  3
22399,109/06/09,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,16,9,6,9,0,7300, +  1
22400,109/06/10,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,20,15,13,15, + 67,7000, -  4
22401,109/06/11,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,21,15,13,15,0,9000, + 29
22402,109/06/12,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,20,15,13,15,0,9500, +  6
22403,109/06/13,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,20,16,13,16, +  7,9300, -  2
22404,109/06/14,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,20,15,12,15, -  6,9000, -  3
22405,109/06/15,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,20,16,13,16, +  7,9500, +  6
22406,109/06/16,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,23,18,15,18, + 13,9000, -  5
22407,109/06/17,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,20,16,13,16, - 11,10000, + 11
22408,109/06/18,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,20,16,13,16,0,10500, +  5
22409,109/06/19,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,20,15,12,15, -  6,12000, + 14
22410,109/06/20,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,20,16,12,16, +  7,12000,0
22411,109/06/21,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,22,16,12,16,0,9000, - 25
22412,109/06/22,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,22,15,12,15, -  6,12000, + 33
22413,109/06/23,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,22,14,11,14, -  7,13000, +  8
22414,109/06/24,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,22,16,12,16, + 14,10000, - 23
22415,109/06/27,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,22,15,12,15, -  6,11000, + 10
22416,109/06/28,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,24,17,13,17, + 13,10000, -  9
22417,109/06/29,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,23,17,13,17,0,12000, + 20
22418,109/06/30,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,22,16,12,16, -  6,13000, +  8
22419,109/07/01,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,22,16,12,16,0,12000, -  8
22420,109/07/02,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,22,16,12,16,0,15000, + 25
22421,109/07/03,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,23,16,12,16,0,18000, + 20
22422,109/07/04,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,23,17,12,17, +  6,20000, + 11
22423,109/07/05,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,23,17,12,17,0,12000, - 40
22424,109/07/07,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,23,16,12,16, -  6,13000, +  8
22425,109/07/08,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,24,16,12,16,0,14000, +  8
22426,109/07/09,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,24,16,12,16,0,14000,0
22427,109/07/10,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,20,15,10,15, -  6,15000, +  7
22428,109/07/11,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,20,14,10,14, -  7,15000,0
22429,109/07/12,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,20,14,10,14,0,14000, -  7
22430,109/07/13,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,18,13,10,13, -  7,20000, + 43
22431,109/07/14,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,18,13,10,13,0,20600, +  3
22432,109/07/15,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,20,15,11,15, + 15,19000, -  8
22433,109/07/16,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,23,16,12,16, +  7,18000, -  5
22434,109/07/17,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,24,17,12,17, +  6,19000, +  6
22435,109/07/18,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,26,18,12,18, +  6,16500, - 13
22436,109/07/19,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,25,17,12,17, -  6,15000, -  9
22437,109/07/20,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,26,18,12,18, +  6,18000, + 20
22438,109/07/21,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,26,18,12,18,0,15000, - 17
22439,109/07/23,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,26,18,12,18,0,13000, - 13
22440,109/07/24,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,30,20,13,20, + 11,13000,0
22441,109/07/25,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,30,20,13,20,0,13000,0
22442,109/07/26,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,30,20,13,20,0,10000, - 23
22443,109/07/27,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,30,20,12,20,0,18000, + 80
22444,109/07/28,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,30,22,15,22, + 10,16000, - 11
22445,109/07/29,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,30,22,13,22,0,13000, - 19
22446,109/07/30,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,26,20,12,20, -  9,13500, +  4
22447,109/07/31,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,25,19,12,19, -  5,12000, - 11
22448,109/08/01,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,26,20,12,20, +  5,14000, + 17
22449,109/08/02,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,26,20,12,20,0,12000, - 14
22450,109/08/03,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,26,20,12,20,0,13000, +  8
22451,109/08/04,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,27,22,13,22, + 10,10000, - 23
22452,109/08/06,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,27,23,13,23, +  5,8000, - 20
22453,109/08/07,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,30,24,16,24, +  4,7500, -  6
22454,109/08/08,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,30,25,16,25, +  4,7000, -  7
22455,109/08/09,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,30,24,16,24, -  4,6500, -  7
22456,109/08/10,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,30,25,16,25, +  4,5000, - 23
22457,109/08/11,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,32,26,18,26, +  4,4800, -  4
22458,109/08/12,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,33,25,17,25, -  4,5000, +  4
22459,109/08/13,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,33,25,17,25,0,5000,0
22460,109/08/14,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,33,25,16,25,0,5600, + 12
22461,109/08/15,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,33,25,16,25,0,5200, -  7
22462,109/08/16,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,33,25,16,25,0,4800, -  8
22463,109/08/17,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,33,25,16,25,0,6000, + 25
22464,109/08/18,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,33,24,16,24, -  4,7000, + 17
22465,109/08/19,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,33,24,16,24,0,6000, - 14
22466,109/08/21,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,25,20,13,20, - 17,7000, + 17
22467,109/08/22,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,25,19,13,19, -  5,7500, +  7
22468,109/08/23,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,25,19,13,19,0,6000, - 20
22469,109/08/24,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,23,18,10,18, -  5,8000, + 33
22470,109/08/25,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,25,20,12,20, + 11,7000, - 13
22471,109/08/26,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,25,22,12,22, + 10,6000, - 14
22472,109/08/27,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,26,21,12,21, -  5,5600, -  7
22473,109/08/28,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,23,20,12,20, -  5,7000, + 25
22474,109/08/29,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,23,20,12,20,0,6500, -  7
22475,109/08/30,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,23,19,12,19, -  5,5500, - 15
