,日期,市場,產品,上價,中價,下價,平均價(元/公斤),平均價_跟前一交易日比較%,交易量(公斤),交易量_跟前一交易日比較%
18852,108/02/15,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,35.0,34.4,22.6,32.2, + 45,"1,044", -  1
18853,108/02/16,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,25.0,25.0,25.0,25.0, - 22,540, - 48
18854,108/02/17,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,35.0,23.7,20.0,25.2, +  1,138, - 74
18855,108/02/18,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,30.0,30.0,25.5,29.1, + 15,330, +139
18856,108/02/19,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,15.0,15.0,15.0,15.0, - 48,375, + 14
18857,108/02/22,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,30.0,30.0,30.0,30.0, +100,"1,080", +188
18858,108/02/23,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,22.4,20.0,20.0,20.5, - 32,762, - 29
18859,108/02/26,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,20.0,20.0,20.0,20.0,  -  ,36,  -  
18860,108/02/27,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,30.0,23.4,20.0,24.0, + 20,566, +999
18861,108/02/28,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,30.0,28.8,25.0,28.3, + 18,860, + 52
18862,108/03/02,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,30.0,23.0,20.0,23.8,  -  ,316,  -  
18863,108/03/05,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,30.0,30.0,23.4,28.7,  -  ,"1,140",  -  
18864,108/03/09,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,20.0,20.0,20.0,20.0,  -  ,146,  -  
18865,108/03/10,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,20.0,20.0,20.0,20.0,    0,12, - 92
18866,108/03/12,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,34.7,30.0,30.0,30.9, + 54,960, +999
18867,108/03/15,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,35.0,35.0,35.0,35.0,  -  ,840,  -  
18868,108/03/16,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,25.0,21.3,20.0,21.8, - 38,840,    0
18869,108/03/17,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,30.0,28.7,20.0,27.2, + 25,150, - 82
18870,108/03/19,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,30.0,26.2,20.0,25.7, -  6,308, +105
18871,108/03/20,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,35.0,34.7,30.0,33.8, + 32,680, +121
18872,108/03/21,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,28.7,22.6,20.0,23.3, - 31,820, + 21
18873,108/03/23,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,30.0,30.0,24.4,28.9,  -  ,540,  -  
18874,108/03/26,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,30.0,23.9,20.0,24.3,  -  ,"1,150",  -  
18875,108/03/27,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,20.0,20.0,20.0,20.0, - 18,30, - 97
18876,108/03/28,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,38.3,30.3,25.0,30.8, + 54,"4,600", +999
18877,108/03/29,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,30.0,27.7,20.0,26.6, - 14,"1,490", - 68
18878,108/03/31,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,20.0,20.0,20.0,20.0,  -  ,24,  -  
18879,108/04/02,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,40.0,35.1,25.0,34.0, + 70,930, +999
18880,108/04/04,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,35.0,31.3,20.0,29.8,  -  ,860,  -  
18881,108/04/05,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,40.0,29.1,20.0,29.5, -  1,342, - 60
18882,108/04/09,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,35.0,35.0,32.7,34.5, + 17,"1,197", +250
18883,108/04/11,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,35.0,29.2,20.0,28.5,  -  ,739,  -  
18884,108/04/12,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,40.0,39.7,33.7,38.5, + 35,769, +  4
18885,108/04/13,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,35.0,24.9,20.0,25.9, - 33,860, + 12
18886,108/04/16,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,40.0,35.1,24.7,34.0,  -  ,"1,410",  -  
18887,108/04/17,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,30.0,29.3,25.0,28.6, - 16,350, - 75
18888,108/04/18,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,40.0,28.8,20.0,29.3, +  2,226, - 35
18889,108/04/19,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,40.0,38.2,30.0,36.9, + 26,174, - 23
18890,108/04/20,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,40.0,30.9,20.0,30.6, - 17,954, +448
18891,108/04/21,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,30.0,24.6,20.0,24.8, - 19,572, - 40
18892,108/04/23,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,30.0,30.0,30.0,30.0, + 21,"1,250", +119
18893,108/04/24,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,37.1,23.9,20.0,25.8, - 14,"1,415", + 13
18894,108/04/25,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,27.9,21.8,20.0,22.7, - 12,596, - 58
18895,108/04/27,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,36.7,30.0,23.4,30.0,  -  ,"1,645",  -  
18896,108/04/28,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,35.0,31.0,27.6,31.1, +  4,756, - 54
18897,108/04/30,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,32.3,25.0,20.0,25.5, - 18,"2,195", +190
18898,108/05/01,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,35.0,31.7,30.0,32.0, + 25,600, - 73
18899,108/05/02,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,35.0,34.4,25.5,32.8, +  2,"1,670", +178
18900,108/05/03,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,35.0,30.2,15.0,28.1, - 14,"1,102", - 34
18901,108/05/04,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,36.0,31.4,27.3,31.5, + 12,"1,829", + 66
18902,108/05/05,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,40.0,40.0,39.2,39.8, + 26,531, - 71
18903,108/05/07,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,33.9,29.6,15.0,27.5, - 31,"2,027", +282
18904,108/05/08,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,35.0,31.4,27.5,31.4, + 14,536, - 74
18905,108/05/10,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,35.0,33.8,25.0,32.3,  -  ,890,  -  
18906,108/05/11,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,30.0,30.0,27.7,29.5, -  9,578, - 35
18907,108/05/14,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,39.4,29.3,25.0,30.5,  -  ,"2,000",  -  
18908,108/05/16,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,32.3,30.0,20.7,28.6,  -  ,"1,500",  -  
18909,108/05/17,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,40.0,31.6,15.0,30.0, +  5,854, - 43
18910,108/05/18,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,38.4,30.8,26.2,31.4, +  5,"1,325", + 55
18911,108/05/19,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,40.0,36.3,30.0,35.8, + 14,830, - 37
18912,108/05/21,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,35.0,32.4,30.0,32.4, -  9,"1,230", + 48
18913,108/05/22,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,40.0,33.8,25.0,33.3, +  3,615, - 50
18914,108/05/23,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,40.0,28.9,25.0,30.4, -  9,"1,360", +121
18915,108/05/24,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,40.0,35.6,30.0,35.4, + 16,545, - 60
18916,108/05/25,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,40.0,34.3,23.2,33.2, -  6,"1,498", +175
18917,108/05/26,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,30.0,27.6,21.2,26.8, - 19,590, - 61
18918,108/05/28,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,35.8,30.0,21.1,29.4, + 10,"2,590", +339
18919,108/05/29,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,40.0,40.0,21.9,36.4, + 24,372, - 86
18920,108/05/30,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,40.0,37.4,21.1,34.6, -  5,560, + 51
18921,108/05/31,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,30.0,22.2,20.0,23.3, - 33,300, - 46
18922,108/06/01,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,40.0,33.6,29.3,34.0, + 46,"2,025", +575
18923,108/06/02,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,48.0,38.1,25.0,37.4, + 10,720, - 64
18924,108/06/04,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,35.0,26.6,22.3,27.4, - 27,336, - 53
18925,108/06/05,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,40.0,36.7,30.9,36.2, + 32,986, +193
18926,108/06/06,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,35.0,34.2,25.0,32.5, - 10,800, - 19
18927,108/06/07,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,33.0,25.5,22.1,26.3, - 19,302, - 62
18928,108/06/11,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,35.0,31.2,21.2,30.0,  -  ,"2,796",  -  
18929,108/06/13,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,30.0,22.2,20.0,23.3,  -  ,300,  -  
18930,108/06/14,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,35.0,30.2,20.0,29.1, + 25,165, - 45
18931,108/06/15,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,35.0,30.6,20.4,29.4, +  1,"1,805", +994
18932,108/06/16,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,30.0,22.2,20.0,23.3, - 21,300, - 83
18933,108/06/18,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,40.0,30.4,25.0,31.2, + 34,"1,700", +467
18934,108/06/19,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,20.0,20.0,20.0,20.0, - 36,120, - 93
18935,108/06/20,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,30.0,21.9,20.0,23.1, + 16,318, +165
18936,108/06/21,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,30.0,30.0,30.0,30.0, + 30,830, +161
18937,108/06/22,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,34.5,28.8,20.0,28.2, -  6,840, +  1
18938,108/06/23,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,30.0,29.6,20.0,27.8, -  1,135, - 84
18939,108/06/25,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,30.0,25.1,20.0,25.1, - 10,"1,401", +938
18940,108/06/26,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,20.0,20.0,20.0,20.0, - 20,84, - 94
18941,108/06/27,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,25.0,21.1,18.8,21.4, +  7,"1,665", +999
18942,108/06/28,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,18.0,18.0,18.0,18.0, - 16,18, - 99
18943,108/06/29,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,29.4,23.9,20.0,24.2, + 34,684, +999
18944,108/06/30,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,20.0,20.0,20.0,20.0, - 17,18, - 97
18945,108/07/02,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,33.5,24.2,20.0,25.2, + 26,"2,533", +999
18946,108/07/03,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,40.0,40.0,32.6,38.5, + 53,262, - 90
18947,108/07/04,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,25.0,25.0,25.0,25.0, - 35,140, - 47
18948,108/07/05,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,25.0,25.0,25.0,25.0,    0,170, + 21
18949,108/07/06,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,35.0,27.3,22.4,27.9, + 12,567, +234
18950,108/07/07,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,25.0,25.0,25.0,25.0, - 10,72, - 87
18951,108/07/09,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,28.2,25.0,20.6,24.8, -  1,"1,859", +999
18952,108/07/10,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,18.2,15.0,15.0,15.6, - 37,330, - 82
18953,108/07/11,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,20.0,20.0,19.8,20.0, + 28,650, + 97
18954,108/07/13,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,25.0,20.0,19.6,20.9,  -  ,500,  -  
18955,108/07/14,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,20.0,20.0,20.0,20.0, -  4,15, - 97
18956,108/07/16,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,31.8,22.8,19.2,23.9, + 19,"2,650", +999
18957,108/07/17,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,35.0,25.0,22.7,26.6, + 11,"1,066", - 60
18958,108/07/18,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,30.0,27.5,24.6,27.4, +  3,"1,802", + 69
18959,108/07/19,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,30.0,20.0,15.0,21.0, - 23,60, - 97
18960,108/07/20,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,25.0,25.0,25.0,25.0, + 19,690, +999
18961,108/07/21,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,30.0,30.0,26.5,29.3, + 17,215, - 69
18962,108/07/23,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,33.7,23.9,20.0,25.1, - 14,"1,625", +656
18963,108/07/24,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,20.0,20.0,20.0,20.0, - 20,181, - 89
18964,108/07/25,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,30.0,26.9,20.0,26.1, + 31,"1,753", +869
18965,108/07/26,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,20.0,17.5,15.0,17.5, - 33,600, - 66
18966,108/07/27,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,25.0,21.1,18.0,21.2, + 21,529, - 12
18967,108/07/28,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,12.1,11.9,11.7,11.9, - 44,47, - 91
18968,108/07/30,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,40.0,30.7,21.6,30.7, +158,"4,287", +999
18969,108/07/31,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,40.0,38.5,21.3,35.4, + 15,324, - 92
18970,108/08/01,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,25.0,25.0,25.0,25.0, - 29,10, - 97
18971,108/08/02,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,20.0,20.0,20.0,20.0, - 20,72, +620
18972,108/08/03,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,22.3,20.0,20.0,20.5, +  3,330, +358
18973,108/08/04,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,25.0,25.0,25.0,25.0, + 22,75, - 77
18974,108/08/06,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,36.9,28.3,24.6,29.3, + 17,"2,098", +999
18975,108/08/07,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,40.0,40.0,40.0,40.0, + 37,288, - 86
18976,108/08/08,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,40.0,35.7,21.0,33.6, - 16,445, + 55
18977,108/08/09,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,40.0,40.0,40.0,40.0, + 19,288, - 35
18978,108/08/10,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,40.0,36.5,29.7,35.8, - 11,767, +166
18979,108/08/11,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,40.0,39.0,25.0,36.4, +  2,252, - 67
18980,108/08/13,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,38.6,30.2,21.9,30.2, - 17,"3,303", +999
18981,108/08/14,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,40.0,40.0,40.0,40.0, + 32,288, - 91
18982,108/08/15,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,40.0,32.2,25.0,32.3, - 19,588, +104
18983,108/08/18,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,40.0,40.0,16.7,35.3, +  9,292, - 50
18984,108/08/20,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,40.0,28.2,22.3,29.4, - 17,"1,659", +468
18985,108/08/21,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,40.0,40.0,40.0,40.0, + 36,192, - 88
18986,108/08/22,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,35.0,34.5,26.9,33.1, - 17,"1,218", +534
18987,108/08/23,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,40.0,34.0,30.0,34.4, +  4,"3,400", +179
18988,108/08/24,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,43.1,30.0,26.4,31.9, -  7,"1,101", - 68
18989,108/08/25,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,20.0,20.0,20.0,20.0, - 37,66, - 94
18990,108/08/27,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,42.0,26.2,22.6,28.6, + 43,"2,570", +999
18991,108/08/28,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,40.0,40.0,40.0,40.0, + 40,300, - 88
18992,108/08/29,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,35.0,28.7,24.6,29.2, - 27,"1,659", +453
18993,108/08/30,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,30.0,30.0,30.0,30.0, +  3,850, - 49
18994,108/08/31,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,30.0,26.0,25.0,26.6, - 11,472, - 44
18995,108/09/03,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,50.0,28.9,23.9,32.1,  -  ,"1,394",  -  
18996,108/09/05,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,25.0,25.0,24.3,24.9,  -  ,555,  -  
18997,108/09/06,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,25.0,25.0,25.0,25.0, +  0,12, - 98
18998,108/09/07,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,30.0,26.2,24.3,26.6, +  6,"1,050", +999
18999,108/09/08,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,20.0,20.0,20.0,20.0, - 25,18, - 98
19000,108/09/10,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,39.2,27.1,20.0,28.1, + 41,"1,965", +999
19001,108/09/11,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,50.0,50.0,22.2,44.4, + 58,405, - 79
19002,108/09/12,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,36.3,30.0,20.1,29.3, - 34,"2,370", +485
19003,108/09/13,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,30.0,30.0,30.0,30.0, +  2,300, - 87
19004,108/09/17,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,32.4,24.8,20.0,25.4, - 15,"2,433", +711
19005,108/09/18,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,35.0,35.0,31.5,34.3, + 35,258, - 89
19006,108/09/19,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,20.0,20.0,20.0,20.0, - 42,375, + 45
19007,108/09/20,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,25.0,25.0,21.5,24.3, + 22,"1,148", +206
19008,108/09/21,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,35.0,28.3,24.0,28.8, + 19,"1,452", + 26
19009,108/09/24,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,35.0,22.8,18.1,24.3,  -  ,"1,801",  -  
19010,108/09/25,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,30.0,30.0,30.0,30.0, + 23,240, - 87
19011,108/09/26,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,35.0,30.0,30.0,31.0, +  3,"1,668", +595
19012,108/09/27,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,40.0,34.3,30.0,34.6, + 12,628, - 62
19013,108/09/28,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,37.7,30.4,30.0,31.8, -  8,"1,101", + 75
19014,108/10/01,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,40.0,30.3,30.0,32.2,  -  ,"1,888",  -  
19015,108/10/03,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,35.0,32.6,30.0,32.6,  -  ,"1,356",  -  
19016,108/10/05,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,36.4,30.0,26.6,30.6,  -  ,"1,308",  -  
19017,108/10/06,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,40.0,40.0,40.0,40.0, + 31,120, - 91
19018,108/10/08,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,40.0,35.9,25.0,34.5, - 14,"1,788", +999
19019,108/10/09,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,40.0,34.3,25.0,33.6, -  3,210, - 88
19020,108/10/10,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,30.0,30.0,29.1,29.8, - 11,"1,936", +822
19021,108/10/11,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,34.1,21.3,20.0,23.6, - 21,"1,086", - 44
19022,108/10/12,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,40.0,31.9,24.7,32.1, + 36,768, - 29
19023,108/10/13,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,20.0,20.0,20.0,20.0, - 38,18, - 98
19024,108/10/15,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,30.0,25.0,20.0,25.0, + 25,360, +999
19025,108/10/16,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,23.0,20.0,20.0,20.6, - 18,492, + 37
19026,108/10/17,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,25.0,25.0,25.0,25.0, + 21,"1,300", +164
19027,108/10/18,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,25.0,20.7,20.0,21.4, - 14,63, - 95
19028,108/10/19,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,40.0,33.3,26.1,33.2, + 55,771, +999
19029,108/10/20,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,20.0,20.0,20.0,20.0, - 40,30, - 96
19030,108/10/23,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,40.0,39.3,30.0,37.6,  -  ,990,  -  
19031,108/10/24,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,25.0,25.0,24.7,24.9, - 34,"1,620", + 64
19032,108/10/25,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,40.0,40.0,40.0,40.0, + 61,384, - 76
19033,108/10/26,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,40.0,26.2,25.0,28.7, - 28,"1,468", +282
19034,108/10/27,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,20.0,20.0,20.0,20.0, - 30,15, - 99
19035,108/10/29,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,25.0,23.3,20.0,23.0, + 15,"1,110", +999
19036,108/10/30,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,20.0,20.0,20.0,20.0, - 13,162, - 85
19037,108/10/31,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,25.0,25.0,25.0,25.0, + 25,"1,140", +604
19038,108/11/01,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,20.0,20.0,20.0,20.0, - 20,54, - 95
19039,108/11/02,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,25.0,22.6,20.0,22.5, + 13,"1,280", +999
19040,108/11/05,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,30.0,27.7,20.0,26.6,  -  ,"1,700",  -  
19041,108/11/06,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,30.0,30.0,24.8,29.0, +  9,258, - 85
19042,108/11/07,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,30.0,25.7,25.0,26.4, -  9,588, +128
19043,108/11/09,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,30.0,27.4,22.6,27.0,  -  ,"2,231",  -  
19044,108/11/12,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,20.0,19.9,18.0,19.5,  -  ,546,  -  
19045,108/11/13,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,35.0,23.4,11.2,23.3, + 19,574, +  5
19046,108/11/14,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,30.0,30.0,30.0,30.0, + 29,"1,125", + 96
19047,108/11/15,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,25.0,25.0,25.0,25.0, - 17,300, - 73
19048,108/11/16,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,25.0,25.0,25.0,25.0,    0,585, + 95
19049,108/11/17,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,20.0,20.0,20.0,20.0, - 20,18, - 97
19050,108/11/19,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,30.0,25.7,17.0,24.8, + 24,840, +999
19051,108/11/20,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,25.0,25.0,25.0,25.0, +  1,120, - 86
19052,108/11/21,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,30.0,30.0,30.0,30.0, + 20,"1,650", +999
19053,108/11/22,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,35.0,35.0,30.2,34.0, + 13,378, - 77
19054,108/11/23,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,40.0,32.1,29.3,33.1, -  3,"2,068", +447
19055,108/11/24,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,25.0,25.0,18.0,23.6, - 29,270, - 87
19056,108/11/26,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,40.0,40.0,40.0,40.0,  -  ,600,  -  
19057,108/11/28,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,30.0,30.0,30.0,30.0,  -  ,"1,260",  -  
19058,108/11/29,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,25.0,25.0,25.0,25.0, - 17,245, - 81
19059,108/11/30,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,25.0,25.0,24.2,24.8, -  1,374, + 53
19060,108/12/01,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,20.0,20.0,20.0,20.0, - 19,90, - 76
19061,108/12/03,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,35.0,34.2,25.0,32.5, + 63,"1,200", +999
19062,108/12/04,800 高雄市,A2 香蕉 芭蕉紅芭蕉 ,35.0,35.0,35.0,35.0, +  8,192, - 84
