日期,市場,產品,上價,中價,下價,平均價(元/公斤),交易量(公斤)
2017-12-23,220 板橋區,P1 番石榴 珍珠芭,25.2,19.2,17.5,20.0,10717
2017-12-24,104 台北二,P1 番石榴 珍珠芭,36.2,29.0,21.6,29.0,36381
2017-12-24,420 豐原區,P1 番石榴 珍珠芭,29.7,21.5,14.2,21.7,4441
2017-12-24,600 嘉義市,P1 番石榴 珍珠芭,32.0,24.0,17.0,24.0,3400
2017-12-24,338 桃農,P1 番石榴 珍珠芭,29.0,28.0,25.6,27.7,157
2017-12-24,109 台北一,P1 番石榴 珍珠芭,42.6,30.1,21.2,30.8,56259
2017-12-24,930 台東市,P1 番石榴 珍珠芭,40.0,28.0,19.0,27.3,300
2017-12-24,220 板橋區,P1 番石榴 珍珠芭,25.5,19.3,17.9,20.2,7731
2017-12-24,241 三重區,P1 番石榴 珍珠芭,33.6,24.3,22.1,25.7,69031
2017-12-24,830 鳳山區,P1 番石榴 珍珠芭,30.0,17.8,15.0,17.8,3290
2017-12-24,400 台中市,P1 番石榴 珍珠芭,34.7,23.3,13.9,24.3,43287
2017-12-24,800 高雄市,P1 番石榴 珍珠芭,30.0,30.0,29.5,29.9,5060
2017-12-25,600 嘉義市,P1 番石榴 珍珠芭,32.0,23.0,17.0,23.0,7500
2017-12-26,220 板橋區,P1 番石榴 珍珠芭,25.3,20.0,17.4,20.5,10539
2017-12-26,260 宜蘭市,P1 番石榴 珍珠芭,45.0,22.0,12.0,22.0,1760
2017-12-26,830 鳳山區,P1 番石榴 珍珠芭,30.0,22.6,19.0,22.6,2830
2017-12-26,338 桃農,P1 番石榴 珍珠芭,28.0,28.0,28.0,28.0,60
2017-12-26,930 台東市,P1 番石榴 珍珠芭,40.0,27.0,19.0,27.5,400
2017-12-26,109 台北一,P1 番石榴 珍珠芭,42.4,28.6,18.4,29.3,62696
2017-12-26,800 高雄市,P1 番石榴 珍珠芭,38.2,30.0,20.0,29.6,2379
2017-12-26,420 豐原區,P1 番石榴 珍珠芭,31.8,25.9,12.0,24.3,8126
2017-12-26,104 台北二,P1 番石榴 珍珠芭,38.0,29.3,21.9,29.5,34467
2017-12-26,241 三重區,P1 番石榴 珍珠芭,35.1,23.8,21.4,25.6,59479
2017-12-26,423 東勢區,P1 番石榴 珍珠芭,50.0,41.6,41.6,45.2,74
2017-12-26,600 嘉義市,P1 番石榴 珍珠芭,32.0,24.0,17.0,24.0,6000
2017-12-26,400 台中市,P1 番石榴 珍珠芭,31.6,22.5,13.0,25.0,55510
2017-12-27,260 宜蘭市,P1 番石榴 珍珠芭,45.0,20.0,12.0,20.0,1780
2017-12-27,104 台北二,P1 番石榴 珍珠芭,38.7,29.4,20.3,29.4,30384
2017-12-27,800 高雄市,P1 番石榴 珍珠芭,30.0,23.4,20.0,24.1,303
2017-12-27,220 板橋區,P1 番石榴 珍珠芭,24.9,20.0,17.7,20.5,11120
2017-12-27,338 桃農,P1 番石榴 珍珠芭,28.0,25.9,25.0,26.2,140
2017-12-27,400 台中市,P1 番石榴 珍珠芭,31.6,21.9,12.5,23.4,43406
2017-12-27,109 台北一,P1 番石榴 珍珠芭,42.0,28.4,18.6,29.1,55804
2017-12-27,930 台東市,P1 番石榴 珍珠芭,40.0,25.0,19.0,25.6,500
2017-12-27,241 三重區,P1 番石榴 珍珠芭,33.4,22.5,19.6,24.1,59544
2017-12-27,600 嘉義市,P1 番石榴 珍珠芭,33.0,22.0,17.0,22.0,7000
2017-12-27,420 豐原區,P1 番石榴 珍珠芭,31.2,20.1,12.0,20.7,9499
2017-12-28,260 宜蘭市,P1 番石榴 珍珠芭,40.0,20.0,12.0,20.0,1850
2017-12-28,109 台北一,P1 番石榴 珍珠芭,40.8,26.9,16.9,27.7,58713
2017-12-28,800 高雄市,P1 番石榴 珍珠芭,30.0,26.5,20.1,25.9,2470
2017-12-28,220 板橋區,P1 番石榴 珍珠芭,25.4,19.8,17.6,20.5,8839
2017-12-28,830 鳳山區,P1 番石榴 珍珠芭,28.6,20.0,17.1,20.0,3200
2017-12-28,600 嘉義市,P1 番石榴 珍珠芭,33.0,23.0,17.0,23.0,6800
2017-12-28,930 台東市,P1 番石榴 珍珠芭,38.0,25.0,19.0,24.1,400
2017-12-28,400 台中市,P1 番石榴 珍珠芭,28.8,20.4,8.4,22.3,40677
2017-12-28,104 台北二,P1 番石榴 珍珠芭,34.8,28.0,17.6,27.3,29885
2017-12-28,241 三重區,P1 番石榴 珍珠芭,32.4,21.2,19.3,23.1,63523
2017-12-28,420 豐原區,P1 番石榴 珍珠芭,29.4,21.1,11.9,20.9,5345
2017-12-28,338 桃農,P1 番石榴 珍珠芭,25.0,22.9,22.0,23.1,224
2017-12-29,104 台北二,P1 番石榴 珍珠芭,36.6,29.0,17.8,28.3,34084
2017-12-29,600 嘉義市,P1 番石榴 珍珠芭,27.0,20.0,14.0,20.0,10000
2017-12-29,338 桃農,P1 番石榴 珍珠芭,26.6,19.5,15.0,20.0,263
2017-12-29,220 板橋區,P1 番石榴 珍珠芭,26.2,19.6,15.1,20.0,10135
2017-12-29,400 台中市,P1 番石榴 珍珠芭,28.5,19.9,7.4,21.8,49618
2017-12-29,241 三重區,P1 番石榴 珍珠芭,32.4,22.1,20.4,23.8,68815
2017-12-29,109 台北一,P1 番石榴 珍珠芭,39.9,26.7,15.5,27.1,61621
2017-12-29,260 宜蘭市,P1 番石榴 珍珠芭,40.0,20.0,12.0,20.0,1760
2017-12-29,420 豐原區,P1 番石榴 珍珠芭,28.0,20.8,10.3,20.1,7717
2017-12-29,800 高雄市,P1 番石榴 珍珠芭,31.5,25.3,21.9,25.9,2093
2017-12-29,930 台東市,P1 番石榴 珍珠芭,38.0,23.0,19.0,23.4,300
2017-12-29,830 鳳山區,P1 番石榴 珍珠芭,27.3,17.6,13.0,17.6,3630
2017-12-30,260 宜蘭市,P1 番石榴 珍珠芭,40.0,20.0,12.0,20.0,1780
2017-12-30,930 台東市,P1 番石榴 珍珠芭,38.0,25.0,19.0,25.6,500
2017-12-30,830 鳳山區,P1 番石榴 珍珠芭,28.6,20.3,17.1,20.3,3150
2017-12-30,420 豐原區,P1 番石榴 珍珠芭,26.6,19.9,6.1,18.5,6795
2017-12-30,600 嘉義市,P1 番石榴 珍珠芭,27.0,19.0,12.0,19.0,8800
2017-12-30,800 高雄市,P1 番石榴 珍珠芭,35.0,27.2,25.0,28.3,2224
2017-12-30,338 桃農,P1 番石榴 珍珠芭,22.0,16.9,15.0,17.5,134
2017-12-30,400 台中市,P1 番石榴 珍珠芭,28.0,20.1,8.8,21.7,50651
2017-12-30,104 台北二,P1 番石榴 珍珠芭,35.5,27.9,16.7,27.2,35903
2017-12-30,220 板橋區,P1 番石榴 珍珠芭,24.9,20.0,17.4,20.4,10962
2017-12-30,241 三重區,P1 番石榴 珍珠芭,31.1,22.0,19.3,23.3,71894
2017-12-30,109 台北一,P1 番石榴 珍珠芭,41.3,26.3,15.7,27.2,65771
2017-12-31,338 桃農,P1 番石榴 珍珠芭,25.0,18.0,12.4,18.3,219
2017-12-31,800 高雄市,P1 番石榴 珍珠芭,25.0,21.5,20.0,21.9,39
2017-12-31,930 台東市,P1 番石榴 珍珠芭,38.0,25.0,19.0,24.9,400
2017-12-31,420 豐原區,P1 番石榴 珍珠芭,28.0,23.0,6.4,21.1,3636
2017-12-31,109 台北一,P1 番石榴 珍珠芭,37.1,24.5,12.2,24.6,61779
2017-12-31,600 嘉義市,P1 番石榴 珍珠芭,27.0,19.0,12.0,19.0,7000
2017-12-31,241 三重區,P1 番石榴 珍珠芭,33.3,21.5,18.9,23.4,69170
2017-12-31,220 板橋區,P1 番石榴 珍珠芭,29.3,19.5,17.0,21.0,7976
2017-12-31,400 台中市,P1 番石榴 珍珠芭,28.2,21.6,13.2,21.2,43366
2017-12-31,104 台北二,P1 番石榴 珍珠芭,34.2,26.4,16.1,25.9,37975
2018-01-01,600 嘉義市,P1 番石榴 珍珠芭,27.0,20.0,12.0,20.0,5500
2018-01-02,260 宜蘭市,P1 番石榴 珍珠芭,40.0,20.0,12.0,20.0,1750
2018-01-02,338 桃農,P1 番石榴 珍珠芭,25.0,25.0,25.0,25.0,22
2018-01-02,104 台北二,P1 番石榴 珍珠芭,39.0,31.8,19.9,30.9,23296
2018-01-02,220 板橋區,P1 番石榴 珍珠芭,24.4,19.6,17.6,20.2,9720
2018-01-02,109 台北一,P1 番石榴 珍珠芭,47.8,32.9,20.6,33.4,38414
2018-01-02,241 三重區,P1 番石榴 珍珠芭,34.2,21.9,19.5,23.9,47745
2018-01-02,930 台東市,P1 番石榴 珍珠芭,38.0,26.0,19.0,26.7,500
2018-01-02,400 台中市,P1 番石榴 珍珠芭,31.8,22.5,15.0,24.2,40466
2018-01-02,800 高雄市,P1 番石榴 珍珠芭,27.9,25.0,21.4,24.9,2088
2018-01-02,420 豐原區,P1 番石榴 珍珠芭,30.0,18.6,12.0,19.6,10172
2018-01-03,400 台中市,P1 番石榴 珍珠芭,28.8,20.9,13.2,21.8,43982
2018-01-03,220 板橋區,P1 番石榴 珍珠芭,26.0,19.3,15.5,19.9,8681
2018-01-03,104 台北二,P1 番石榴 珍珠芭,36.6,29.7,19.9,29.1,25177
2018-01-03,241 三重區,P1 番石榴 珍珠芭,35.9,20.9,18.3,23.4,53450
2018-01-03,420 豐原區,P1 番石榴 珍珠芭,30.0,20.4,13.0,20.8,3300
2018-01-03,930 台東市,P1 番石榴 珍珠芭,38.0,26.0,19.0,27.6,300
2018-01-03,260 宜蘭市,P1 番石榴 珍珠芭,40.0,20.0,12.0,20.0,1760
2018-01-03,600 嘉義市,P1 番石榴 珍珠芭,27.0,20.0,12.0,20.0,5000
2018-01-03,338 桃農,P1 番石榴 珍珠芭,20.0,18.3,15.0,18.0,260
2018-01-03,109 台北一,P1 番石榴 珍珠芭,42.1,28.3,17.0,28.8,51334
2018-01-03,800 高雄市,P1 番石榴 珍珠芭,30.0,24.1,20.0,24.5,656
2018-01-04,109 台北一,P1 番石榴 珍珠芭,41.8,26.7,15.6,27.5,50606
2018-01-04,338 桃農,P1 番石榴 珍珠芭,19.5,15.0,15.0,15.9,202
2018-01-04,400 台中市,P1 番石榴 珍珠芭,27.6,20.1,9.0,22.1,42128
2018-01-04,800 高雄市,P1 番石榴 珍珠芭,31.5,24.4,20.0,25.0,3059
2018-01-04,104 台北二,P1 番石榴 珍珠芭,36.6,27.9,15.1,27.1,29712
2018-01-04,220 板橋區,P1 番石榴 珍珠芭,25.4,18.5,15.4,19.2,11086
2018-01-04,420 豐原區,P1 番石榴 珍珠芭,30.0,20.1,12.0,20.5,3657
2018-01-04,930 台東市,P1 番石榴 珍珠芭,38.0,26.0,19.0,26.8,500
2018-01-04,260 宜蘭市,P1 番石榴 珍珠芭,40.0,20.0,12.0,20.0,1780
2018-01-04,600 嘉義市,P1 番石榴 珍珠芭,25.0,18.0,11.0,18.0,7700
2018-01-04,241 三重區,P1 番石榴 珍珠芭,34.4,22.0,19.5,24.0,63612
2018-01-05,241 三重區,P1 番石榴 珍珠芭,32.5,21.8,19.4,23.4,63874
2018-01-05,109 台北一,P1 番石榴 珍珠芭,45.0,25.4,12.2,26.7,48548
2018-01-05,260 宜蘭市,P1 番石榴 珍珠芭,40.0,20.0,12.0,20.0,1760
2018-01-05,400 台中市,P1 番石榴 珍珠芭,27.5,19.8,9.4,20.4,42509
2018-01-05,800 高雄市,P1 番石榴 珍珠芭,30.0,30.0,23.6,28.7,6360
2018-01-05,420 豐原區,P1 番石榴 珍珠芭,29.6,20.7,11.0,20.5,4300
2018-01-05,338 桃農,P1 番石榴 珍珠芭,24.0,19.3,12.3,18.8,328
2018-01-05,830 鳳山區,P1 番石榴 珍珠芭,28.6,18.7,15.1,18.7,3420
2018-01-05,600 嘉義市,P1 番石榴 珍珠芭,25.0,19.0,11.0,19.0,7000
2018-01-05,104 台北二,P1 番石榴 珍珠芭,37.0,28.7,16.8,28.0,25231
2018-01-05,930 台東市,P1 番石榴 珍珠芭,38.0,27.0,19.0,27.5,400
2018-01-05,220 板橋區,P1 番石榴 珍珠芭,24.4,18.7,16.9,19.5,9338
2018-01-06,830 鳳山區,P1 番石榴 珍珠芭,28.6,19.3,15.0,19.3,5930
2018-01-06,400 台中市,P1 番石榴 珍珠芭,29.7,21.0,11.4,23.0,40257
2018-01-06,600 嘉義市,P1 番石榴 珍珠芭,25.0,18.0,11.0,18.0,7800
2018-01-06,420 豐原區,P1 番石榴 珍珠芭,25.6,21.5,11.2,20.2,2831
2018-01-06,241 三重區,P1 番石榴 珍珠芭,35.2,20.7,19.2,23.3,49329
2018-01-06,109 台北一,P1 番石榴 珍珠芭,49.7,27.8,14.1,29.4,43063
2018-01-06,800 高雄市,P1 番石榴 珍珠芭,30.0,28.0,19.9,26.8,2175
2018-01-06,260 宜蘭市,P1 番石榴 珍珠芭,40.0,20.0,12.0,20.0,1680
2018-01-06,930 台東市,P1 番石榴 珍珠芭,38.0,27.0,19.0,27.1,600
2018-01-06,338 桃農,P1 番石榴 珍珠芭,22.0,18.9,16.0,18.9,139
2018-01-06,220 板橋區,P1 番石榴 珍珠芭,24.8,18.8,15.5,19.3,9321
2018-01-06,104 台北二,P1 番石榴 珍珠芭,40.4,30.8,16.0,29.8,24086
2018-01-07,420 豐原區,P1 番石榴 珍珠芭,29.7,20.5,10.7,20.4,5100
2018-01-07,600 嘉義市,P1 番石榴 珍珠芭,22.0,17.0,9.0,17.0,4400
2018-01-07,220 板橋區,P1 番石榴 珍珠芭,24.2,18.3,15.8,19.0,8331
2018-01-07,830 鳳山區,P1 番石榴 珍珠芭,28.6,18.3,14.0,18.3,3620
2018-01-07,800 高雄市,P1 番石榴 珍珠芭,30.3,28.9,28.0,29.0,536
2018-01-07,930 台東市,P1 番石榴 珍珠芭,38.0,27.0,19.0,28.3,500
2018-01-07,109 台北一,P1 番石榴 珍珠芭,41.1,29.0,16.0,28.9,43083
2018-01-07,241 三重區,P1 番石榴 珍珠芭,34.3,23.4,21.6,25.2,66434
2018-01-07,104 台北二,P1 番石榴 珍珠芭,34.5,26.5,15.7,25.9,30639
2018-01-07,338 桃農,P1 番石榴 珍珠芭,15.8,14.9,11.2,14.3,270
2018-01-07,400 台中市,P1 番石榴 珍珠芭,32.8,21.0,11.2,22.3,42591
2018-01-08,600 嘉義市,P1 番石榴 珍珠芭,22.0,17.0,9.0,17.0,5000
2018-01-09,220 板橋區,P1 番石榴 珍珠芭,23.4,18.1,15.2,18.6,13078
2018-01-09,260 宜蘭市,P1 番石榴 珍珠芭,35.0,20.0,12.0,20.0,1750
2018-01-09,241 三重區,P1 番石榴 珍珠芭,32.5,23.9,19.5,24.7,62302
2018-01-09,104 台北二,P1 番石榴 珍珠芭,31.6,21.7,11.1,21.6,32553
2018-01-09,109 台北一,P1 番石榴 珍珠芭,36.2,24.4,13.3,24.5,58219
2018-01-09,338 桃農,P1 番石榴 珍珠芭,16.0,13.0,10.8,13.1,160
2018-01-09,800 高雄市,P1 番石榴 珍珠芭,30.0,23.7,20.0,24.2,3464
2018-01-09,600 嘉義市,P1 番石榴 珍珠芭,22.0,17.0,9.0,17.0,4800
2018-01-09,420 豐原區,P1 番石榴 珍珠芭,30.0,18.1,10.0,18.9,4260
2018-01-09,400 台中市,P1 番石榴 珍珠芭,26.7,19.3,8.1,20.7,44741
2018-01-09,930 台東市,P1 番石榴 珍珠芭,38.0,27.0,19.0,26.7,400
2018-01-10,930 台東市,P1 番石榴 珍珠芭,38.0,27.0,19.0,26.2,500
2018-01-10,800 高雄市,P1 番石榴 珍珠芭,30.0,24.3,16.0,23.8,729
2018-01-10,420 豐原區,P1 番石榴 珍珠芭,28.9,18.2,7.7,18.3,2563
2018-01-10,600 嘉義市,P1 番石榴 珍珠芭,19.0,15.0,8.0,15.0,5200
2018-01-10,400 台中市,P1 番石榴 珍珠芭,27.9,21.7,13.8,21.6,17877
2018-01-10,109 台北一,P1 番石榴 珍珠芭,37.1,28.2,18.2,28.0,34658
2018-01-10,260 宜蘭市,P1 番石榴 珍珠芭,35.0,20.0,12.0,20.0,1750
2018-01-10,104 台北二,P1 番石榴 珍珠芭,43.5,30.0,18.6,30.4,26733
2018-01-10,830 鳳山區,P1 番石榴 珍珠芭,27.3,19.5,17.1,19.5,3280
2018-01-10,220 板橋區,P1 番石榴 珍珠芭,25.4,17.2,15.0,18.4,2926
2018-01-10,241 三重區,P1 番石榴 珍珠芭,31.4,23.3,17.9,23.8,29880
2018-01-11,930 台東市,P1 番石榴 珍珠芭,38.0,27.0,19.0,25.6,400
2018-01-11,800 高雄市,P1 番石榴 珍珠芭,30.0,23.8,16.3,23.6,2458
2018-01-11,600 嘉義市,P1 番石榴 珍珠芭,20.0,17.0,10.0,17.0,2600
2018-01-11,104 台北二,P1 番石榴 珍珠芭,48.1,36.5,23.0,36.1,15910
2018-01-11,241 三重區,P1 番石榴 珍珠芭,36.9,19.9,18.6,23.0,30825
2018-01-11,420 豐原區,P1 番石榴 珍珠芭,30.0,20.3,11.5,20.5,4324
2018-01-11,830 鳳山區,P1 番石榴 珍珠芭,28.6,18.2,14.0,18.2,3510
2018-01-11,400 台中市,P1 番石榴 珍珠芭,29.2,22.6,14.6,23.3,29348
2018-01-11,338 桃農,P1 番石榴 珍珠芭,20.0,17.1,14.1,17.1,173
2018-01-11,260 宜蘭市,P1 番石榴 珍珠芭,35.0,20.0,12.0,20.0,1780
2018-01-11,109 台北一,P1 番石榴 珍珠芭,59.3,38.0,21.4,38.9,23348
2018-01-11,220 板橋區,P1 番石榴 珍珠芭,24.9,17.9,16.1,19.0,6469
2018-01-12,420 豐原區,P1 番石榴 珍珠芭,31.2,25.0,15.0,24.3,5043
2018-01-12,400 台中市,P1 番石榴 珍珠芭,30.4,22.5,15.0,22.9,38391
2018-01-12,830 鳳山區,P1 番石榴 珍珠芭,26.1,15.8,12.0,15.8,4050
2018-01-12,241 三重區,P1 番石榴 珍珠芭,41.0,23.5,21.1,26.5,52161
2018-01-12,800 高雄市,P1 番石榴 珍珠芭,33.0,28.7,20.0,27.8,1435
2018-01-12,104 台北二,P1 番石榴 珍珠芭,48.9,38.4,26.4,38.1,21447
2018-01-12,600 嘉義市,P1 番石榴 珍珠芭,22.0,17.0,10.0,17.0,3300
2018-01-12,930 台東市,P1 番石榴 珍珠芭,37.0,27.0,19.0,27.5,300
2018-01-12,220 板橋區,P1 番石榴 珍珠芭,27.0,18.6,16.5,19.9,8707
2018-01-12,338 桃農,P1 番石榴 珍珠芭,18.0,18.0,18.0,18.0,120
2018-01-12,109 台北一,P1 番石榴 珍珠芭,52.4,35.4,21.9,36.1,41134
2018-01-12,260 宜蘭市,P1 番石榴 珍珠芭,46.0,30.0,16.0,30.0,1750
2018-01-13,600 嘉義市,P1 番石榴 珍珠芭,23.0,17.0,10.0,17.0,2800
2018-01-13,104 台北二,P1 番石榴 珍珠芭,46.8,37.7,25.4,37.0,29976
2018-01-13,220 板橋區,P1 番石榴 珍珠芭,28.4,18.7,18.0,20.5,9356
2018-01-13,241 三重區,P1 番石榴 珍珠芭,44.9,26.1,23.3,29.3,54049
2018-01-13,830 鳳山區,P1 番石榴 珍珠芭,30.0,20.4,16.0,20.4,3250
2018-01-13,109 台北一,P1 番石榴 珍珠芭,53.3,33.0,20.3,34.5,55554
2018-01-13,260 宜蘭市,P1 番石榴 珍珠芭,45.0,30.0,15.0,30.0,1660
2018-01-13,800 高雄市,P1 番石榴 珍珠芭,32.0,29.3,22.3,28.5,3024
2018-01-13,420 豐原區,P1 番石榴 珍珠芭,33.6,23.2,16.5,24.0,4342
2018-01-13,930 台東市,P1 番石榴 珍珠芭,37.0,27.0,19.0,29.4,500
2018-01-13,338 桃農,P1 番石榴 珍珠芭,22.0,18.4,17.0,18.9,204
2018-01-13,400 台中市,P1 番石榴 珍珠芭,31.4,23.4,14.0,25.5,43462
2018-01-14,400 台中市,P1 番石榴 珍珠芭,32.6,24.0,16.1,25.3,39923
2018-01-14,930 台東市,P1 番石榴 珍珠芭,37.0,27.0,19.0,28.7,400
2018-01-14,104 台北二,P1 番石榴 珍珠芭,46.5,38.0,26.0,37.3,28157
2018-01-14,420 豐原區,P1 番石榴 珍珠芭,30.0,23.7,11.2,22.5,3929
2018-01-14,338 桃農,P1 番石榴 珍珠芭,20.0,18.5,14.1,17.9,347
2018-01-14,600 嘉義市,P1 番石榴 珍珠芭,24.0,18.0,11.0,18.0,2000
2018-01-14,800 高雄市,P1 番石榴 珍珠芭,33.0,26.9,23.6,27.5,805
2018-01-14,241 三重區,P1 番石榴 珍珠芭,44.6,29.5,25.6,31.8,56254
2018-01-14,109 台北一,P1 番石榴 珍珠芭,52.9,33.9,21.3,35.2,47934
2018-01-14,830 鳳山區,P1 番石榴 珍珠芭,29.3,22.2,18.1,22.2,2880
2018-01-14,220 板橋區,P1 番石榴 珍珠芭,30.9,21.0,18.0,22.4,6840
2018-01-15,600 嘉義市,P1 番石榴 珍珠芭,25.0,18.0,12.0,18.0,1700
2018-01-16,420 豐原區,P1 番石榴 珍珠芭,30.0,27.2,13.5,25.0,5156
2018-01-16,109 台北一,P1 番石榴 珍珠芭,58.8,35.7,21.7,37.5,43665
2018-01-16,800 高雄市,P1 番石榴 珍珠芭,34.9,28.4,22.9,28.6,1958
2018-01-16,104 台北二,P1 番石榴 珍珠芭,51.3,43.9,32.5,43.1,20946
2018-01-16,220 板橋區,P1 番石榴 珍珠芭,32.2,25.2,20.8,25.7,8836
2018-01-16,423 東勢區,P1 番石榴 珍珠芭,41.6,41.6,41.6,41.6,14
2018-01-16,400 台中市,P1 番石榴 珍珠芭,34.2,24.2,15.3,24.9,37706
2018-01-16,830 鳳山區,P1 番石榴 珍珠芭,30.0,21.4,18.1,21.4,2990
2018-01-16,241 三重區,P1 番石榴 珍珠芭,49.5,29.1,26.0,32.6,46054
2018-01-16,338 桃農,P1 番石榴 珍珠芭,20.0,20.0,20.0,20.0,60
2018-01-16,930 台東市,P1 番石榴 珍珠芭,40.0,30.0,21.0,29.6,600
2018-01-16,600 嘉義市,P1 番石榴 珍珠芭,25.0,19.0,12.0,19.0,1500
2018-01-16,260 宜蘭市,P1 番石榴 珍珠芭,45.0,30.0,15.0,30.0,1850
2018-01-17,400 台中市,P1 番石榴 珍珠芭,36.1,26.0,16.5,28.8,31660
2018-01-17,241 三重區,P1 番石榴 珍珠芭,49.0,29.0,26.3,32.4,46832
2018-01-17,260 宜蘭市,P1 番石榴 珍珠芭,45.0,30.0,15.0,30.0,1780
2018-01-17,420 豐原區,P1 番石榴 珍珠芭,30.0,23.9,16.9,23.7,4035
2018-01-17,109 台北一,P1 番石榴 珍珠芭,59.1,40.1,22.9,40.5,38665
2018-01-17,220 板橋區,P1 番石榴 珍珠芭,34.6,23.8,20.2,25.3,7572
2018-01-17,104 台北二,P1 番石榴 珍珠芭,54.2,40.8,29.7,41.2,21847
2018-01-17,930 台東市,P1 番石榴 珍珠芭,40.0,30.0,21.0,28.6,500
2018-01-17,800 高雄市,P1 番石榴 珍珠芭,35.0,27.8,24.6,28.6,4612
2018-01-17,600 嘉義市,P1 番石榴 珍珠芭,30.0,24.0,15.0,24.0,2500
2018-01-18,420 豐原區,P1 番石榴 珍珠芭,26.6,20.2,13.8,20.2,3161
2018-01-18,104 台北二,P1 番石榴 珍珠芭,53.7,38.9,27.5,39.6,17158
2018-01-18,241 三重區,P1 番石榴 珍珠芭,49.9,29.4,26.8,33.0,42525
2018-01-18,400 台中市,P1 番石榴 珍珠芭,36.4,25.3,13.5,27.6,32606
2018-01-18,260 宜蘭市,P1 番石榴 珍珠芭,45.0,30.0,15.0,30.0,1760
2018-01-18,109 台北一,P1 番石榴 珍珠芭,56.0,37.3,22.5,38.1,38826
2018-01-18,930 台東市,P1 番石榴 珍珠芭,40.0,30.0,21.0,29.7,500
2018-01-18,800 高雄市,P1 番石榴 珍珠芭,30.4,30.0,27.7,29.6,2216
2018-01-18,220 板橋區,P1 番石榴 珍珠芭,31.6,24.7,19.5,25.1,7374
2018-01-18,338 桃農,P1 番石榴 珍珠芭,24.1,20.6,19.1,21.0,299
2018-01-18,830 鳳山區,P1 番石榴 珍珠芭,30.0,22.9,20.0,22.9,2880
2018-01-19,600 嘉義市,P1 番石榴 珍珠芭,30.0,23.0,15.0,23.0,3000
2018-01-19,400 台中市,P1 番石榴 珍珠芭,34.6,25.2,14.3,28.1,34171
2018-01-19,220 板橋區,P1 番石榴 珍珠芭,33.6,24.1,21.2,25.4,5066
2018-01-19,930 台東市,P1 番石榴 珍珠芭,42.0,30.0,21.0,30.3,400
2018-01-19,420 豐原區,P1 番石榴 珍珠芭,39.6,26.1,12.6,26.1,2034
2018-01-19,800 高雄市,P1 番石榴 珍珠芭,35.0,28.3,25.0,29.0,948
2018-01-19,260 宜蘭市,P1 番石榴 珍珠芭,45.0,30.0,15.0,30.0,1780
2018-01-19,241 三重區,P1 番石榴 珍珠芭,45.8,31.0,28.5,33.5,46818
2018-01-19,338 桃農,P1 番石榴 珍珠芭,21.8,18.3,18.0,18.9,165
2018-01-19,109 台北一,P1 番石榴 珍珠芭,54.6,33.8,19.9,35.2,37971
2018-01-19,104 台北二,P1 番石榴 珍珠芭,56.7,39.7,26.7,40.5,15431
2018-01-20,420 豐原區,P1 番石榴 珍珠芭,30.0,25.1,14.6,24.0,2690
2018-01-20,800 高雄市,P1 番石榴 珍珠芭,32.1,27.8,24.3,27.9,3315
2018-01-20,930 台東市,P1 番石榴 珍珠芭,40.0,30.0,21.0,29.6,500
2018-01-20,260 宜蘭市,P1 番石榴 珍珠芭,45.0,30.0,15.0,30.0,1850
2018-01-20,104 台北二,P1 番石榴 珍珠芭,58.7,39.6,27.1,40.9,21089
2018-01-20,338 桃農,P1 番石榴 珍珠芭,25.0,18.9,15.0,19.3,63
2018-01-20,109 台北一,P1 番石榴 珍珠芭,54.0,33.4,18.6,34.6,39949
2018-01-20,241 三重區,P1 番石榴 珍珠芭,50.0,29.5,25.5,32.8,43503
2018-01-20,220 板橋區,P1 番石榴 珍珠芭,30.0,23.3,22.1,24.4,8411
2018-01-20,600 嘉義市,P1 番石榴 珍珠芭,31.0,25.0,15.0,25.0,2600
2018-01-20,400 台中市,P1 番石榴 珍珠芭,38.3,26.6,15.0,28.5,35748
2018-01-21,800 高雄市,P1 番石榴 珍珠芭,30.3,30.0,30.0,30.1,903
2018-01-21,104 台北二,P1 番石榴 珍珠芭,53.8,37.9,25.0,38.5,27512
2018-01-21,400 台中市,P1 番石榴 珍珠芭,39.9,25.5,14.4,26.7,33380
2018-01-21,420 豐原區,P1 番石榴 珍珠芭,37.2,24.1,15.0,24.9,4193
2018-01-21,930 台東市,P1 番石榴 珍珠芭,40.0,30.0,21.0,31.2,400
2018-01-21,600 嘉義市,P1 番石榴 珍珠芭,30.0,24.0,15.0,24.0,2500
2018-01-21,220 板橋區,P1 番石榴 珍珠芭,32.5,23.6,21.8,25.1,6562
2018-01-21,830 鳳山區,P1 番石榴 珍珠芭,27.3,21.2,19.0,21.2,3120
2018-01-21,241 三重區,P1 番石榴 珍珠芭,46.8,30.5,26.8,33.0,49420
2018-01-21,109 台北一,P1 番石榴 珍珠芭,55.5,34.3,17.6,35.2,40001
2018-01-22,423 東勢區,P1 番石榴 珍珠芭,41.6,33.3,33.3,37.0,31
2018-01-22,600 嘉義市,P1 番石榴 珍珠芭,30.0,25.0,17.0,25.0,2700
2018-01-23,241 三重區,P1 番石榴 珍珠芭,49.3,30.1,23.8,32.7,45034
2018-01-23,930 台東市,P1 番石榴 珍珠芭,40.0,30.0,21.0,30.1,400
2018-01-23,400 台中市,P1 番石榴 珍珠芭,35.3,26.0,16.6,27.9,35676
