日期,市場,產品,上價,中價,下價,平均價(元/公斤),交易量(公斤)
2018-01-28,400 台中市,A1 香蕉,43.5,33.8,24.8,37.5,27981
2018-01-30,400 台中市,A1 香蕉,43.3,33.6,19.8,37.3,43695
2018-01-31,400 台中市,A1 香蕉,44.6,35.3,19.0,36.6,32871
2018-02-01,400 台中市,A1 香蕉,43.6,35.8,18.4,38.5,32829
2018-02-02,400 台中市,A1 香蕉,43.0,33.4,20.9,37.9,25824
2018-02-03,400 台中市,A1 香蕉,44.0,33.1,23.6,35.3,15567
2018-02-04,400 台中市,A1 香蕉,41.0,31.9,23.4,35.4,25567
2018-02-06,400 台中市,A1 香蕉,35.9,28.5,18.4,32.0,23996
2018-02-07,400 台中市,A1 香蕉,35.1,29.7,20.6,30.5,21958
2018-02-08,400 台中市,A1 香蕉,40.0,32.6,25.2,33.6,16761
2018-02-09,400 台中市,A1 香蕉,40.0,27.1,15.6,33.2,21110
2018-02-10,400 台中市,A1 香蕉,40.6,34.2,24.4,34.9,23490
2018-02-11,400 台中市,A1 香蕉,40.6,31.5,20.4,33.6,22560
2018-02-12,400 台中市,A1 香蕉,38.5,30.1,20.2,32.4,21246
2018-02-13,400 台中市,A1 香蕉,36.9,27.0,17.5,32.0,34245
2018-02-14,400 台中市,A1 香蕉,37.8,32.8,24.0,32.9,38580
2018-02-15,400 台中市,A1 香蕉,40.2,32.7,21.3,33.2,23889
2018-02-21,400 台中市,A1 香蕉,40.3,33.7,21.8,34.3,70275
2018-02-22,400 台中市,A1 香蕉,38.6,33.1,20.0,33.9,30782
2018-02-23,400 台中市,A1 香蕉,44.2,30.6,18.7,33.4,33687
2018-02-27,400 台中市,A1 香蕉,41.6,32.3,18.0,35.3,81419
2018-02-28,400 台中市,A1 香蕉,41.7,35.8,20.7,37.4,43049
2018-03-01,400 台中市,A1 香蕉,41.2,26.8,17.6,35.3,49505
2018-03-02,400 台中市,A1 香蕉,40.2,33.4,19.8,32.8,29100
2018-03-03,400 台中市,A1 香蕉,43.0,35.6,23.8,35.8,21225
2018-03-04,400 台中市,A1 香蕉,40.8,35.8,21.8,35.7,21210
2018-03-08,400 台中市,A1 香蕉,37.4,26.6,16.5,32.9,62921
2018-03-09,400 台中市,A1 香蕉,36.2,31.0,21.1,31.6,32715
2018-03-10,400 台中市,A1 香蕉,38.8,30.0,16.7,29.0,24464
2018-03-11,400 台中市,A1 香蕉,38.0,31.8,17.2,30.6,32430
2018-03-13,400 台中市,A1 香蕉,35.5,29.7,16.9,31.8,45789
2018-03-14,400 台中市,A1 香蕉,35.8,32.9,20.0,31.1,20055
2018-03-15,400 台中市,A1 香蕉,34.2,28.4,18.4,29.5,32554
2018-03-16,400 台中市,A1 香蕉,35.0,29.9,20.4,27.8,41739
2018-03-17,400 台中市,A1 香蕉,32.8,27.3,18.8,28.2,52585
2018-03-18,400 台中市,A1 香蕉,31.5,27.1,20.8,28.3,38055
2018-03-20,400 台中市,A1 香蕉,32.9,24.4,14.9,28.6,32540
2018-03-21,400 台中市,A1 香蕉,31.4,26.6,17.0,27.5,26220
2018-03-22,400 台中市,A1 香蕉,31.4,25.4,16.6,27.8,34105
2018-03-23,400 台中市,A1 香蕉,31.0,25.4,17.7,27.8,49071
2018-03-24,400 台中市,A1 香蕉,28.1,23.7,16.4,24.2,29850
2018-03-25,400 台中市,A1 香蕉,28.8,23.1,17.1,24.4,36315
2018-03-27,400 台中市,A1 香蕉,25.9,21.0,11.5,23.3,44153
2018-03-28,400 台中市,A1 香蕉,28.3,25.0,17.3,25.2,44440
2018-03-29,400 台中市,A1 香蕉,31.0,26.0,18.3,25.5,27504
2018-03-30,400 台中市,A1 香蕉,43.4,27.0,17.6,27.0,68746
2018-03-31,400 台中市,A1 香蕉,30.0,25.6,16.9,25.5,49741
2018-04-01,400 台中市,A1 香蕉,28.9,24.0,16.9,25.4,58883
2018-04-03,400 台中市,A1 香蕉,27.3,20.9,14.7,24.7,45301
2018-04-04,400 台中市,A1 香蕉,26.6,21.7,12.8,24.6,55499
2018-04-07,400 台中市,A1 香蕉,26.2,23.0,16.2,23.1,77750
2018-04-08,400 台中市,A1 香蕉,25.4,22.2,13.7,21.9,32294
2018-04-10,400 台中市,A1 香蕉,23.6,18.4,12.2,21.2,58997
2018-04-11,400 台中市,A1 香蕉,26.1,20.4,13.8,23.4,41761
2018-04-12,400 台中市,A1 香蕉,24.2,18.2,11.4,20.7,32473
2018-04-13,400 台中市,A1 香蕉,25.9,21.1,13.1,22.1,51865
2018-04-14,400 台中市,A1 香蕉,22.2,19.1,12.3,18.9,32501
2018-04-15,400 台中市,A1 香蕉,21.9,19.1,10.2,17.8,51360
2018-04-17,400 台中市,A1 香蕉,21.4,17.8,10.8,18.6,67737
2018-04-18,400 台中市,A1 香蕉,24.1,19.1,11.5,20.2,48897
2018-04-19,400 台中市,A1 香蕉,23.0,17.6,11.9,22.4,40380
2018-04-20,400 台中市,A1 香蕉,22.6,18.5,12.9,19.4,40574
2018-04-21,400 台中市,A1 香蕉,21.3,18.5,11.1,18.7,39119
2018-04-22,400 台中市,A1 香蕉,21.0,18.7,10.1,18.3,44321
2018-04-24,400 台中市,A1 香蕉,18.6,14.1,9.7,15.7,43742
2018-04-25,400 台中市,A1 香蕉,19.1,16.5,11.8,16.1,36960
2018-04-26,400 台中市,A1 香蕉,19.8,15.1,9.3,16.4,40900
2018-04-27,400 台中市,A1 香蕉,20.0,15.8,10.2,16.5,49859
2018-04-28,400 台中市,A1 香蕉,20.2,15.0,9.9,16.8,43902
2018-04-29,400 台中市,A1 香蕉,20.2,15.5,9.8,17.0,53760
2018-05-01,400 台中市,A1 香蕉,20.1,14.2,9.2,17.2,78859
2018-05-02,400 台中市,A1 香蕉,20.1,15.4,9.5,17.8,51281
2018-05-03,400 台中市,A1 香蕉,17.5,13.5,10.0,15.1,38003
2018-05-04,400 台中市,A1 香蕉,16.7,13.6,9.9,14.4,34234
2018-05-05,400 台中市,A1 香蕉,35.9,17.2,10.4,16.2,37633
2018-05-06,400 台中市,A1 香蕉,16.2,13.0,9.3,14.5,36788
2018-05-08,400 台中市,A1 香蕉,15.8,11.0,6.6,13.8,54657
2018-05-09,400 台中市,A1 香蕉,17.3,12.4,9.5,15.7,56152
2018-05-10,400 台中市,A1 香蕉,16.9,14.5,10.2,14.5,22902
2018-05-11,400 台中市,A1 香蕉,20.0,16.5,10.6,17.6,36480
2018-05-12,400 台中市,A1 香蕉,19.8,15.4,9.6,15.9,39959
2018-05-13,400 台中市,A1 香蕉,20.0,15.6,10.2,16.9,44519
2018-05-15,400 台中市,A1 香蕉,19.5,13.7,9.2,16.8,82460
2018-05-16,400 台中市,A1 香蕉,20.0,15.1,9.2,17.3,51436
2018-05-17,400 台中市,A1 香蕉,18.0,11.7,8.5,14.9,24971
2018-05-18,400 台中市,A1 香蕉,15.9,12.9,9.7,13.7,27155
2018-05-19,400 台中市,A1 香蕉,14.2,11.6,8.4,12.5,35501
2018-05-20,400 台中市,A1 香蕉,13.2,11.3,9.6,11.9,37230
2018-05-22,400 台中市,A1 香蕉,12.9,10.6,6.8,11.1,37827
2018-05-23,400 台中市,A1 香蕉,14.4,10.2,6.8,13.6,47901
2018-05-24,400 台中市,A1 香蕉,12.3,10.4,6.4,11.3,30403
2018-05-25,400 台中市,A1 香蕉,12.4,10.0,5.3,10.6,37633
2018-05-26,400 台中市,A1 香蕉,13.1,11.2,7.8,11.5,38744
2018-05-27,400 台中市,A1 香蕉,13.2,10.6,6.8,11.4,40065
2018-05-29,400 台中市,A1 香蕉,12.4,10.1,6.1,10.9,66471
2018-05-30,400 台中市,A1 香蕉,14.0,10.6,6.9,14.0,43809
2018-05-31,400 台中市,A1 香蕉,12.0,9.2,6.1,10.5,24431
2018-06-01,400 台中市,A1 香蕉,12.5,10.4,8.1,11.2,39834
2018-06-02,400 台中市,A1 香蕉,12.4,10.7,6.8,10.2,33645
2018-06-03,400 台中市,A1 香蕉,12.6,10.4,7.5,11.2,39325
2018-06-05,400 台中市,A1 香蕉,12.4,8.9,5.8,10.5,44833
2018-06-06,400 台中市,A1 香蕉,13.4,9.9,7.1,13.2,44841
2018-06-07,400 台中市,A1 香蕉,12.3,10.6,7.5,10.8,27093
2018-06-08,400 台中市,A1 香蕉,13.0,10.8,6.0,11.8,27740
2018-06-09,400 台中市,A1 香蕉,13.3,10.8,5.8,11.3,22405
2018-06-10,400 台中市,A1 香蕉,13.8,11.7,9.0,12.1,38565
2018-06-12,400 台中市,A1 香蕉,15.3,12.0,7.9,13.0,36240
2018-06-13,400 台中市,A1 香蕉,16.5,12.8,10.0,15.0,48796
2018-06-14,400 台中市,A1 香蕉,16.0,13.5,10.0,14.4,37965
2018-06-15,400 台中市,A1 香蕉,18.3,15.4,10.0,15.1,29640
2018-06-16,400 台中市,A1 香蕉,20.0,18.1,10.3,18.4,30105
2018-06-17,400 台中市,A1 香蕉,19.7,14.8,8.6,16.8,35128
2018-06-18,400 台中市,A1 香蕉,20.0,16.2,9.0,16.8,29025
2018-06-21,400 台中市,A1 香蕉,20.2,17.2,8.7,17.0,52771
2018-06-22,400 台中市,A1 香蕉,21.2,17.8,9.6,17.4,38675
2018-06-23,400 台中市,A1 香蕉,18.5,15.1,8.5,14.9,34390
2018-06-24,400 台中市,A1 香蕉,20.0,15.5,8.7,16.2,32270
2018-06-26,400 台中市,A1 香蕉,17.3,12.5,7.8,15.3,40818
2018-06-27,400 台中市,A1 香蕉,20.0,15.2,8.8,17.4,46318
2018-06-28,400 台中市,A1 香蕉,20.8,13.9,9.5,17.7,33981
2018-06-29,400 台中市,A1 香蕉,20.3,16.3,9.7,18.4,29889
2018-06-30,400 台中市,A1 香蕉,20.0,17.1,9.8,16.9,25290
2018-07-01,400 台中市,A1 香蕉,18.8,13.8,9.8,16.4,25020
2018-07-03,400 台中市,A1 香蕉,18.2,13.8,8.5,14.9,36600
2018-07-04,400 台中市,A1 香蕉,20.0,14.3,9.7,17.6,29502
2018-07-05,400 台中市,A1 香蕉,18.1,13.7,9.8,16.1,26250
2018-07-06,400 台中市,A1 香蕉,20.0,15.1,9.8,17.5,28542
2018-07-07,400 台中市,A1 香蕉,20.0,16.9,9.2,17.5,23337
2018-07-08,400 台中市,A1 香蕉,20.2,15.9,11.2,18.1,34778
2018-07-10,400 台中市,A1 香蕉,19.2,12.9,8.4,17.1,33256
2018-07-11,400 台中市,A1 香蕉,20.9,15.5,11.4,18.3,38070
2018-07-12,400 台中市,A1 香蕉,21.6,18.7,11.8,19.0,35277
2018-07-13,400 台中市,A1 香蕉,20.8,17.9,12.4,17.9,39180
2018-07-14,400 台中市,A1 香蕉,20.2,16.2,8.9,17.4,31375
2018-07-15,400 台中市,A1 香蕉,20.8,14.4,9.6,17.2,34950
2018-07-17,400 台中市,A1 香蕉,20.2,12.7,7.8,17.3,35100
2018-07-18,400 台中市,A1 香蕉,20.0,14.2,10.4,16.9,29758
2018-07-19,400 台中市,A1 香蕉,20.7,15.0,7.1,16.8,20325
2018-07-20,400 台中市,A1 香蕉,20.0,15.2,11.2,17.8,25215
2018-07-21,400 台中市,A1 香蕉,20.4,14.4,10.1,17.3,35055
2018-07-22,400 台中市,A1 香蕉,20.0,14.1,9.4,17.0,29458
2018-07-24,400 台中市,A1 香蕉,19.7,13.8,9.1,16.6,34821
2018-07-25,400 台中市,A1 香蕉,20.3,14.1,9.6,16.7,32430
2018-07-26,400 台中市,A1 香蕉,21.5,15.3,9.7,18.1,33258
2018-07-27,400 台中市,A1 香蕉,20.2,14.4,9.9,17.6,36140
2018-07-28,400 台中市,A1 香蕉,20.0,14.8,9.0,17.3,29320
2018-07-29,400 台中市,A1 香蕉,21.4,15.2,10.2,18.1,32598
2018-07-31,400 台中市,A1 香蕉,19.8,14.1,9.3,16.2,35909
2018-08-01,400 台中市,A1 香蕉,20.7,15.7,9.3,17.1,31116
2018-08-02,400 台中市,A1 香蕉,20.0,16.5,10.3,17.4,19041
2018-08-03,400 台中市,A1 香蕉,20.0,16.9,10.3,17.3,17790
2018-08-04,400 台中市,A1 香蕉,22.0,17.7,7.3,16.2,33401
2018-08-05,400 台中市,A1 香蕉,20.6,15.8,9.3,18.0,32630
2018-08-07,400 台中市,A1 香蕉,20.3,14.9,10.5,16.7,35646
2018-08-08,400 台中市,A1 香蕉,20.6,15.1,9.8,17.0,27804
2018-08-09,400 台中市,A1 香蕉,20.6,15.0,8.4,17.6,21551
2018-08-10,400 台中市,A1 香蕉,20.8,16.4,10.2,17.3,33261
2018-08-11,400 台中市,A1 香蕉,20.9,16.2,9.2,17.5,26734
2018-08-12,400 台中市,A1 香蕉,20.6,15.4,10.6,17.9,28350
2018-08-14,400 台中市,A1 香蕉,19.5,13.0,8.4,16.6,34359
2018-08-15,400 台中市,A1 香蕉,20.9,16.2,11.0,18.3,29070
2018-08-16,400 台中市,A1 香蕉,20.7,14.6,8.3,17.7,21298
2018-08-17,400 台中市,A1 香蕉,20.8,15.6,9.5,16.1,24165
2018-08-18,400 台中市,A1 香蕉,21.0,17.3,11.4,17.5,22200
2018-08-19,400 台中市,A1 香蕉,21.0,16.3,10.6,18.6,27360
2018-08-21,400 台中市,A1 香蕉,20.3,14.7,8.1,16.9,33656
2018-08-22,400 台中市,A1 香蕉,24.6,17.3,11.6,19.2,27933
2018-08-23,400 台中市,A1 香蕉,25.7,16.8,12.0,21.6,18098
2018-08-24,400 台中市,A1 香蕉,25.8,18.9,9.7,20.8,28725
2018-08-25,400 台中市,A1 香蕉,25.8,19.1,10.2,20.2,25380
2018-08-28,400 台中市,A1 香蕉,22.5,15.4,8.2,18.1,31921
2018-08-29,400 台中市,A1 香蕉,25.0,20.8,13.7,21.9,24420
2018-08-30,400 台中市,A1 香蕉,30.0,21.0,14.8,25.5,21510
2018-08-31,400 台中市,A1 香蕉,33.0,27.1,20.0,28.8,24540
2018-09-01,400 台中市,A1 香蕉,32.1,24.7,16.1,29.2,19186
2018-09-02,400 台中市,A1 香蕉,31.3,25.3,12.7,27.8,28715
2018-09-04,400 台中市,A1 香蕉,30.9,20.2,9.1,25.2,26552
2018-09-05,400 台中市,A1 香蕉,31.6,25.8,16.6,28.2,31829
2018-09-06,400 台中市,A1 香蕉,30.4,24.7,17.6,27.3,20913
2018-09-07,400 台中市,A1 香蕉,30.9,23.6,14.9,27.5,25493
2018-09-08,400 台中市,A1 香蕉,30.5,21.9,15.6,26.5,20760
2018-09-09,400 台中市,A1 香蕉,32.2,17.9,8.8,27.7,43505
2018-09-11,400 台中市,A1 香蕉,30.5,16.7,7.3,25.2,47643
2018-09-12,400 台中市,A1 香蕉,31.8,21.6,11.0,27.5,35761
2018-09-13,400 台中市,A1 香蕉,30.9,16.3,7.5,26.3,16655
2018-09-14,400 台中市,A1 香蕉,30.0,20.8,11.2,25.6,27366
2018-09-15,400 台中市,A1 香蕉,30.6,19.4,10.6,25.9,26550
2018-09-16,400 台中市,A1 香蕉,26.7,16.8,8.3,23.3,26647
2018-09-18,400 台中市,A1 香蕉,23.3,15.0,7.2,17.5,31134
2018-09-19,400 台中市,A1 香蕉,21.9,16.1,8.8,19.0,29711
2018-09-20,400 台中市,A1 香蕉,20.5,12.3,7.7,16.8,22905
2018-09-21,400 台中市,A1 香蕉,20.6,14.3,9.4,17.7,24587
2018-09-22,400 台中市,A1 香蕉,17.8,10.5,5.2,15.9,26445
2018-09-23,400 台中市,A1 香蕉,20.0,14.0,9.7,17.4,29760
2018-09-24,400 台中市,A1 香蕉,24.0,16.8,8.8,17.0,17355
2018-09-27,400 台中市,A1 香蕉,24.6,15.4,9.0,18.8,49144
2018-09-28,400 台中市,A1 香蕉,20.5,13.1,9.1,16.3,32542
2018-09-29,400 台中市,A1 香蕉,20.2,15.6,9.6,16.9,39914
2018-09-30,400 台中市,A1 香蕉,20.6,14.4,9.6,17.6,33311
2018-10-02,400 台中市,A1 香蕉,19.4,12.9,7.6,16.0,38880
2018-10-03,400 台中市,A1 香蕉,20.3,15.3,8.7,16.7,38454
2018-10-04,400 台中市,A1 香蕉,19.6,13.2,9.1,16.9,25147
2018-10-05,400 台中市,A1 香蕉,20.6,16.3,7.9,17.5,35175
2018-10-06,400 台中市,A1 香蕉,33.6,22.7,10.0,19.0,29887
2018-10-07,400 台中市,A1 香蕉,25.7,19.8,9.7,22.3,30744
2018-10-09,400 台中市,A1 香蕉,25.0,16.0,7.8,20.9,53568
2018-10-10,400 台中市,A1 香蕉,25.7,21.4,13.3,21.4,29800
2018-10-11,400 台中市,A1 香蕉,24.5,14.6,7.5,22.0,28077
2018-10-12,400 台中市,A1 香蕉,25.5,21.0,11.5,22.3,35145
2018-10-13,400 台中市,A1 香蕉,25.0,22.5,13.8,22.5,15231
2018-10-14,400 台中市,A1 香蕉,30.0,21.8,13.5,24.8,30075
2018-10-16,400 台中市,A1 香蕉,30.0,17.8,7.1,24.9,40570
2018-10-17,400 台中市,A1 香蕉,30.7,25.2,12.7,26.9,34396
2018-10-18,400 台中市,A1 香蕉,32.7,21.2,10.7,28.8,20440
2018-10-19,400 台中市,A1 香蕉,33.6,28.2,16.1,28.8,37302
2018-10-20,400 台中市,A1 香蕉,33.8,29.9,14.8,29.7,25227
2018-10-21,400 台中市,A1 香蕉,35.0,30.2,20.0,31.4,31074
2018-10-23,400 台中市,A1 香蕉,35.0,22.2,7.7,30.5,56242
2018-10-24,400 台中市,A1 香蕉,35.8,31.0,18.7,32.1,33585
2018-10-25,400 台中市,A1 香蕉,37.4,25.5,12.4,33.6,18487
2018-10-26,400 台中市,A1 香蕉,40.0,31.8,16.4,33.4,29442
2018-10-27,400 台中市,A1 香蕉,40.0,30.0,10.8,35.0,25079
2018-10-28,400 台中市,A1 香蕉,39.2,32.3,19.9,34.5,39402
2018-10-30,400 台中市,A1 香蕉,40.4,23.5,11.8,33.5,32438
2018-10-31,400 台中市,A1 香蕉,41.4,34.4,16.7,34.4,30723
2018-11-01,400 台中市,A1 香蕉,37.2,26.0,11.7,32.9,22811
2018-11-02,400 台中市,A1 香蕉,35.4,31.9,20.1,32.4,30415
2018-11-03,400 台中市,A1 香蕉,35.0,26.8,17.5,31.2,26238
2018-11-04,400 台中市,A1 香蕉,35.0,28.1,17.8,31.8,31498
2018-11-06,400 台中市,A1 香蕉,41.0,28.0,14.1,32.0,48515
2018-11-07,400 台中市,A1 香蕉,40.0,30.0,14.4,34.0,35643
2018-11-08,400 台中市,A1 香蕉,39.6,28.6,18.3,34.4,31050
2018-11-09,400 台中市,A1 香蕉,39.5,31.3,23.1,34.9,29190
2018-11-10,400 台中市,A1 香蕉,37.9,26.5,9.2,32.2,31693
2018-11-11,400 台中市,A1 香蕉,37.6,29.0,18.4,33.1,35268
2018-11-13,400 台中市,A1 香蕉,36.6,23.2,11.1,32.0,38030
2018-11-14,400 台中市,A1 香蕉,35.9,26.9,15.2,30.9,32404
2018-11-15,400 台中市,A1 香蕉,35.2,22.8,10.9,31.5,15418
2018-11-16,400 台中市,A1 香蕉,35.0,25.3,18.0,31.3,28875
2018-11-17,400 台中市,A1 香蕉,35.8,31.0,18.0,30.5,27605
2018-11-18,400 台中市,A1 香蕉,35.0,28.0,17.3,30.2,33085
2018-11-20,400 台中市,A1 香蕉,34.2,24.0,11.1,29.5,36591
2018-11-21,400 台中市,A1 香蕉,39.6,31.8,23.1,34.0,46070
2018-11-22,400 台中市,A1 香蕉,36.3,30.4,19.2,32.1,26555
2018-11-23,400 台中市,A1 香蕉,35.1,28.0,17.3,30.6,32859
2018-11-24,400 台中市,A1 香蕉,35.0,29.9,17.0,31.0,26025
2018-11-25,400 台中市,A1 香蕉,35.0,28.5,18.3,29.4,24510
2018-11-27,400 台中市,A1 香蕉,34.6,24.2,12.6,30.8,37363
2018-11-28,400 台中市,A1 香蕉,35.0,28.4,16.3,29.8,25401
2018-11-29,400 台中市,A1 香蕉,34.8,28.4,19.2,28.9,29050
2018-11-30,400 台中市,A1 香蕉,34.6,27.0,14.6,30.7,24591
2018-12-01,400 台中市,A1 香蕉,33.7,25.5,16.1,28.3,23738
2018-12-02,400 台中市,A1 香蕉,34.5,29.2,19.4,30.7,33855
2018-12-04,400 台中市,A1 香蕉,34.4,23.6,13.1,28.9,37697
2018-12-05,400 台中市,A1 香蕉,35.3,29.8,13.6,30.6,33332
2018-12-06,400 台中市,A1 香蕉,35.0,26.7,15.7,29.8,38009
2018-12-07,400 台中市,A1 香蕉,35.9,31.1,20.0,32.4,40395
2018-12-08,400 台中市,A1 香蕉,35.0,29.8,15.3,30.1,34845
2018-12-09,400 台中市,A1 香蕉,34.9,27.6,17.0,30.0,24658
2018-12-11,400 台中市,A1 香蕉,34.3,24.1,12.9,29.4,28216
2018-12-12,400 台中市,A1 香蕉,35.0,29.0,19.3,30.5,27885
2018-12-13,400 台中市,A1 香蕉,34.1,25.0,17.1,28.6,27084
2018-12-14,400 台中市,A1 香蕉,35.0,29.8,18.6,31.1,27311
2018-12-15,400 台中市,A1 香蕉,32.2,26.7,15.3,27.4,24585
2018-12-16,400 台中市,A1 香蕉,33.0,28.8,20.0,29.1,30300
2018-12-18,400 台中市,A1 香蕉,31.2,23.0,14.3,27.6,36540
2018-12-19,400 台中市,A1 香蕉,34.1,29.5,18.7,29.2,24915
2018-12-20,400 台中市,A1 香蕉,33.8,25.8,19.1,29.5,45705
2018-12-21,400 台中市,A1 香蕉,33.5,26.9,17.5,29.3,33690
2018-12-22,400 台中市,A1 香蕉,33.0,26.7,17.3,28.0,36990
2018-12-23,400 台中市,A1 香蕉,30.8,26.6,18.8,27.7,30720
2018-12-25,400 台中市,A1 香蕉,31.5,25.0,15.3,27.1,36782
2018-12-26,400 台中市,A1 香蕉,30.2,25.4,19.0,25.7,29019
2018-12-27,400 台中市,A1 香蕉,30.0,23.4,13.9,26.3,24222
2018-12-28,400 台中市,A1 香蕉,30.0,26.1,20.0,26.6,33489
2018-12-29,400 台中市,A1 香蕉,30.0,22.3,14.8,23.7,41355
2018-12-30,400 台中市,A1 香蕉,30.0,23.3,15.3,25.4,34003
2019-01-01,400 台中市,A1 香蕉,30.4,22.2,12.2,25.7,39821
2019-01-02,400 台中市,A1 香蕉,30.0,24.8,17.3,26.0,36841
2019-01-03,400 台中市,A1 香蕉,30.0,22.9,12.4,26.0,28558
2019-01-04,400 台中市,A1 香蕉,30.0,24.8,18.9,26.8,34620
2019-01-05,400 台中市,A1 香蕉,30.7,24.6,15.5,26.9,33871
2019-01-06,400 台中市,A1 香蕉,34.8,27.5,19.0,30.2,53490
2019-01-08,400 台中市,A1 香蕉,33.8,23.6,12.0,29.9,44390
2019-01-09,400 台中市,A1 香蕉,31.4,24.4,13.0,28.1,26241
2019-01-10,400 台中市,A1 香蕉,30.4,23.0,15.3,26.8,25127
2019-01-11,400 台中市,A1 香蕉,30.2,24.9,19.8,27.0,31287
2019-01-12,400 台中市,A1 香蕉,30.2,23.7,15.4,25.7,33161
2019-01-13,400 台中市,A1 香蕉,30.0,24.1,18.9,26.5,32955
2019-01-15,400 台中市,A1 香蕉,29.3,21.7,14.1,25.0,36506
2019-01-16,400 台中市,A1 香蕉,30.0,26.7,18.8,27.3,35955
2019-01-17,400 台中市,A1 香蕉,30.0,23.1,13.7,26.6,26730
2019-01-18,400 台中市,A1 香蕉,31.6,25.5,18.7,27.9,34538
2019-01-19,400 台中市,A1 香蕉,32.9,26.4,14.5,28.7,44369
2019-01-20,400 台中市,A1 香蕉,35.0,27.8,18.0,30.4,44928
2019-01-22,400 台中市,A1 香蕉,33.7,24.0,13.0,29.8,45420
2019-01-23,400 台中市,A1 香蕉,35.0,28.9,16.0,30.3,22151
2019-01-24,400 台中市,A1 香蕉,32.8,27.3,20.0,29.0,21435
2019-01-25,400 台中市,A1 香蕉,31.8,24.8,19.9,28.3,32673
2019-01-26,400 台中市,A1 香蕉,30.0,24.2,17.4,26.2,40095
2019-01-27,400 台中市,A1 香蕉,30.2,23.9,17.6,26.5,28950
2019-01-29,400 台中市,A1 香蕉,30.1,22.0,14.4,26.4,45958
2019-01-30,400 台中市,A1 香蕉,30.0,24.5,15.1,26.7,31788
2019-01-31,400 台中市,A1 香蕉,30.2,25.0,18.8,26.4,37209
2019-02-01,400 台中市,A1 香蕉,30.2,22.3,12.8,27.0,34890
2019-02-02,400 台中市,A1 香蕉,30.0,22.8,16.6,25.8,38340
2019-02-03,400 台中市,A1 香蕉,30.3,26.8,16.6,26.6,54690
2019-02-04,400 台中市,A1 香蕉,30.0,25.6,17.8,26.2,30165
2019-02-10,400 台中市,A1 香蕉,30.8,26.8,20.0,27.8,89157
2019-02-11,400 台中市,A1 香蕉,30.0,25.6,17.6,26.9,32691
2019-02-12,400 台中市,A1 香蕉,29.2,19.7,10.0,25.6,49055
2019-02-14,400 台中市,A1 香蕉,30.0,24.5,15.4,25.4,46910
2019-02-15,400 台中市,A1 香蕉,30.5,25.7,15.4,26.6,30089
2019-02-16,400 台中市,A1 香蕉,30.0,23.3,7.4,25.0,27997
2019-02-17,400 台中市,A1 香蕉,30.0,24.4,15.4,26.1,41412
2019-02-18,400 台中市,A1 香蕉,29.4,18.7,7.8,26.0,30793
2019-02-19,400 台中市,A1 香蕉,25.7,22.8,15.1,22.1,48024
2019-02-22,400 台中市,A1 香蕉,25.6,20.4,13.5,20.2,61545
2019-02-23,400 台中市,A1 香蕉,25.0,20.1,9.5,19.1,33150
2019-02-24,400 台中市,A1 香蕉,23.9,19.1,10.0,17.7,46416
2019-02-26,400 台中市,A1 香蕉,23.8,17.7,9.9,17.5,35375
2019-02-27,400 台中市,A1 香蕉,23.0,18.0,8.1,17.7,37626
2019-02-28,400 台中市,A1 香蕉,23.0,18.8,12.2,19.9,32133
2019-03-01,400 台中市,A1 香蕉,22.4,19.0,10.7,18.8,36999
2019-03-02,400 台中市,A1 香蕉,21.0,17.8,9.8,17.3,33406
2019-03-03,400 台中市,A1 香蕉,20.3,16.6,11.2,17.7,31290
2019-03-05,400 台中市,A1 香蕉,23.2,16.6,9.5,19.5,37112
2019-03-06,400 台中市,A1 香蕉,24.7,19.9,12.6,20.6,45725
2019-03-07,400 台中市,A1 香蕉,24.9,19.2,13.9,21.5,37685
2019-03-08,400 台中市,A1 香蕉,25.0,19.1,9.7,21.2,30810
2019-03-09,400 台中市,A1 香蕉,24.9,21.8,13.8,21.3,27698
2019-03-10,400 台中市,A1 香蕉,25.0,22.4,14.0,22.0,21366
2019-03-12,400 台中市,A1 香蕉,27.2,21.4,12.6,24.0,37666
2019-03-13,400 台中市,A1 香蕉,30.5,25.6,12.4,26.6,36958
2019-03-14,400 台中市,A1 香蕉,30.4,24.5,13.6,26.6,24021
2019-03-15,400 台中市,A1 香蕉,33.0,27.3,17.4,28.3,36705
2019-03-16,400 台中市,A1 香蕉,32.1,26.1,13.9,26.9,32636
2019-03-17,400 台中市,A1 香蕉,32.4,29.4,20.0,28.5,28155
2019-03-19,400 台中市,A1 香蕉,33.0,25.8,18.1,29.2,56238
2019-03-20,400 台中市,A1 香蕉,33.4,30.2,18.4,29.5,48980
2019-03-21,400 台中市,A1 香蕉,34.6,28.2,17.2,29.5,35112
2019-03-22,400 台中市,A1 香蕉,34.1,30.4,20.0,31.5,34581
2019-03-23,400 台中市,A1 香蕉,36.4,32.2,17.5,30.4,30900
2019-03-24,400 台中市,A1 香蕉,35.3,31.2,18.6,30.8,24513
2019-03-26,400 台中市,A1 香蕉,36.4,29.5,17.8,31.1,39514
2019-03-27,400 台中市,A1 香蕉,38.5,32.2,20.2,30.3,28812
2019-03-28,400 台中市,A1 香蕉,35.8,31.3,19.4,32.5,38311
2019-03-29,400 台中市,A1 香蕉,37.0,32.0,19.1,30.5,30602
2019-03-30,400 台中市,A1 香蕉,35.1,30.7,19.7,31.7,24385
