日期,Market,Product,High price,Mid price,Low price,Average price,Volume(kg),Price change rate,Volume change rate,StnPres,SeaPres,StnPresMax,StnPresMin,Temperature,T Max,T Min,Td dew point,RH,RHMin,WS,WD,WSGust,WDGust,Precp,PrecpHour,PrecpMax10,PrecpMax60,SunShine,SunShineRate,GloblRad,VisbMean,EvapA,UVI Max,Cloud Amount
2015-01-24,400 台中市,A1 香蕉,35.9,31.6,19.0,32.0,28400,0.04,0.53,1011.0,1021.3,1012.6,1009.7,15.8,23.8,9.4,9.2,67,33,0.9,60,7.1,350,0.0,0.0,0.0,0.0,9.7,89.2,15.03,10.8,1.9,4,0.9
2015-01-25,400 台中市,A1 香蕉,36.2,31.9,19.2,32.0,23340,0.0,-0.18,1009.8,1019.9,1011.8,1007.4,18.7,24.4,15.2,12.2,67,42,1.1,340,6.5,350,0.0,0.0,0.0,0.0,1.8,16.5,8.63,10.8,-2.3,3,7.6
2015-01-26,400 台中市,A1 香蕉,36.2,31.9,19.2,32.0,23340,0.0,0.0,1008.7,1018.9,1011.2,1006.3,18.3,21.7,16.0,15.1,82,72,1.3,320,6.2,360,1.3,3.5,0.3,0.8,0.0,0.0,4.51,9.8,-1.2,3,9.6
2015-01-27,400 台中市,A1 香蕉,37.0,26.7,15.4,30.6,32601,-0.04,0.4,1006.8,1017.0,1008.6,1004.5,18.2,21.1,16.8,15.4,84,76,1.5,350,6.8,340,1.2,4.6,0.3,0.5,0.0,0.0,5.47,7.9,-0.8,3,10.0
2015-01-28,400 台中市,A1 香蕉,36.2,30.0,16.5,32.3,28368,0.06,-0.13,1006.6,1016.7,1008.4,1004.8,18.0,23.1,15.5,12.5,71,55,1.8,340,6.8,20,0.0,0.0,0.0,0.0,3.8,34.8,10.28,10.5,2.9,5,8.1
2015-01-29,400 台中市,A1 香蕉,36.0,29.5,17.6,32.1,21218,-0.01,-0.25,1008.3,1018.4,1009.7,1006.4,18.2,23.9,15.8,13.9,76,57,1.4,330,6.5,350,0.0,0.0,0.0,0.0,8.6,78.5,14.88,10.0,2.8,5,6.6
2015-01-30,400 台中市,A1 香蕉,35.9,30.9,18.4,30.8,33639,-0.04,0.59,1010.1,1020.3,1012.8,1007.8,17.3,22.1,14.3,13.1,77,59,2.4,350,11.0,10,0.0,0.0,0.0,0.0,9.5,86.6,15.7,10.8,1.8,6,2.3
2015-01-31,400 台中市,A1 香蕉,36.2,32.0,24.2,32.6,22248,0.06,-0.34,1013.4,1023.7,1015.2,1011.5,16.1,21.8,13.6,10.8,72,55,2.1,350,11.0,10,0.0,0.0,0.0,0.0,9.0,81.9,15.25,12.1,3.5,6,1.8
2015-02-01,400 台中市,A1 香蕉,38.0,31.8,21.5,31.6,32304,-0.03,0.45,1014.5,1024.7,1016.2,1012.3,17.1,22.6,13.7,11.4,70,53,1.3,340,7.2,340,0.0,0.0,0.0,0.0,8.8,80.0,15.04,12.3,3.7,6,4.0
2015-02-02,400 台中市,A1 香蕉,38.0,31.8,21.5,31.6,32304,0.0,0.0,1014.5,1024.7,1015.6,1012.4,17.9,23.9,14.0,13.4,76,55,1.0,330,7.1,290,0.0,0.0,0.0,0.0,6.9,62.6,13.29,10.0,2.1,5,6.0
2015-02-03,400 台中市,A1 香蕉,37.8,31.6,20.4,31.9,67010,0.01,1.07,1013.5,1023.7,1015.1,1011.4,17.6,21.8,15.8,14.1,80,64,2.0,330,8.7,300,0.0,0.0,0.0,0.0,7.1,64.3,13.79,10.3,2.4,5,5.4
2015-02-04,400 台中市,A1 香蕉,38.4,32.3,18.2,33.1,37875,0.04,-0.43,1011.4,1021.6,1013.2,1008.9,16.5,21.6,14.4,12.2,76,60,2.4,340,11.0,350,0.0,0.0,0.0,0.0,6.8,61.5,13.58,10.5,2.1,6,6.0
2015-02-05,400 台中市,A1 香蕉,38.9,29.7,18.4,33.3,27182,0.01,-0.28,1012.3,1022.7,1014.1,1010.2,13.5,17.5,11.9,7.9,69,57,3.0,360,14.4,350,0.0,0.0,0.0,0.0,1.7,15.3,9.74,10.5,2.0,4,9.6
2015-02-06,400 台中市,A1 香蕉,39.0,32.9,20.7,32.9,30105,-0.01,0.11,1012.3,1022.6,1013.9,1010.9,13.8,18.2,11.6,7.9,68,56,1.0,330,6.0,340,0.0,0.0,0.0,0.0,0.8,7.2,6.15,11.0,2.1,3,8.6
2015-02-07,400 台中市,A1 香蕉,39.2,33.8,25.0,34.2,21771,0.04,-0.28,1010.2,1020.5,1012.9,1007.2,15.5,23.4,10.5,11.2,77,49,1.0,340,9.0,320,0.0,0.0,0.0,0.0,3.8,34.2,10.94,10.0,2.0,4,7.1
2015-02-08,400 台中市,A1 香蕉,41.0,33.3,21.7,32.5,23240,-0.05,0.07,1010.8,1021.1,1012.0,1009.0,15.1,19.7,12.0,8.8,67,50,3.0,360,10.3,10,0.0,0.0,0.0,0.0,2.6,23.4,10.8,10.3,4.4,4,7.8
2015-02-09,400 台中市,A1 香蕉,41.0,33.3,21.7,32.5,23240,0.0,0.0,1013.2,1023.6,1015.2,1011.8,12.9,16.6,11.4,5.5,61,53,2.6,360,8.6,340,0.0,0.0,0.0,0.0,3.8,34.1,9.39,11.3,1.7,4,6.8
2015-02-10,400 台中市,A1 香蕉,38.3,28.7,17.8,31.9,35531,-0.02,0.53,1010.5,1020.8,1013.6,1008.2,14.2,19.8,11.4,7.7,65,50,1.2,330,7.3,320,0.0,0.0,0.0,0.0,3.9,34.9,11.83,11.5,0.8,4,5.3
2015-02-11,400 台中市,A1 香蕉,38.5,30.7,17.5,32.6,25710,0.02,-0.28,1007.2,1017.4,1009.0,1004.9,16.0,22.9,10.9,10.4,70,49,0.8,330,6.1,300,0.0,0.0,0.0,0.0,6.8,60.8,14.37,10.5,3.4,5,7.5
2015-02-12,400 台中市,A1 香蕉,38.8,30.3,20.4,33.2,33195,0.02,0.29,1007.0,1017.2,1008.9,1004.8,17.2,22.9,11.4,6.2,51,30,1.8,350,9.4,330,0.0,0.0,0.0,0.0,9.4,83.8,15.83,10.0,3.8,5,4.0
2015-02-13,400 台中市,A1 香蕉,38.9,32.6,18.4,32.6,32070,-0.02,-0.03,1008.0,1018.2,1010.4,1006.2,16.4,24.6,9.6,7.3,57,32,0.9,220,6.1,230,0.0,0.0,0.0,0.0,9.0,80.1,16.01,10.5,2.9,5,1.1
2015-02-14,400 台中市,A1 香蕉,39.5,33.9,21.7,35.1,24183,0.08,-0.25,1008.1,1018.2,1009.6,1006.3,19.1,26.2,12.5,7.5,49,26,0.7,330,7.2,230,0.0,0.0,0.0,0.0,9.6,85.3,15.84,12.0,3.2,5,3.4
2015-02-15,400 台中市,A1 香蕉,40.9,33.6,21.9,33.8,32621,-0.04,0.35,1006.9,1017.0,1008.9,1004.8,21.0,28.8,16.5,11.1,55,35,1.0,340,5.7,350,1.8,1.5,1.6,1.7,4.3,38.1,12.29,10.9,-3.2,6,7.8
2015-02-16,400 台中市,A1 香蕉,39.3,32.8,21.6,33.5,26793,-0.01,-0.18,1005.7,1015.7,1007.8,1003.0,20.6,26.1,17.4,16.6,79,59,1.4,350,9.2,300,12.6,4.0,2.5,7.5,8.0,70.8,15.07,8.8,3.5,6,4.8
2015-02-17,400 台中市,A1 香蕉,38.6,29.7,19.1,32.1,43725,-0.04,0.63,1005.9,1016.0,1007.8,1004.3,19.7,27.0,15.7,15.1,76,49,0.9,290,7.9,340,0.0,0.0,0.0,0.0,8.2,72.5,14.45,9.3,2.2,5,2.1
2015-02-18,400 台中市,A1 香蕉,39.0,34.8,21.3,33.0,34108,0.03,-0.22,1008.3,1018.4,1010.1,1006.5,19.3,26.1,14.8,13.2,69,52,1.2,300,6.5,340,0.0,0.0,0.0,0.0,9.1,80.3,16.08,9.5,3.7,5,2.6
2015-02-19,400 台中市,A1 香蕉,39.0,34.8,21.3,33.0,34108,0.0,0.0,1010.1,1020.2,1012.4,1008.2,19.0,25.3,15.0,12.5,67,50,1.1,320,6.1,330,0.0,0.0,0.0,0.0,6.1,53.7,13.21,10.5,2.5,5,4.5
2015-02-20,400 台中市,A1 香蕉,39.0,34.8,21.3,33.0,34108,0.0,0.0,1009.0,1019.1,1011.2,1006.9,19.0,22.5,15.7,13.9,73,61,0.9,10,4.5,240,0.0,0.0,0.0,0.0,3.9,34.3,11.5,10.5,1.3,4,6.3
2015-02-21,400 台中市,A1 香蕉,39.0,34.8,21.3,33.0,34108,0.0,0.0,1006.4,1016.5,1008.1,1004.0,19.9,26.5,15.0,15.0,75,48,0.7,190,5.3,160,2.4,3.5,1.7,1.7,1.8,15.8,7.97,8.5,-1.7,5,6.9
2015-02-22,400 台中市,A1 香蕉,39.0,34.8,21.3,33.0,34108,0.0,0.0,1006.2,1016.2,1008.0,1004.2,21.0,27.4,17.2,17.2,80,60,1.1,330,7.5,340,0.0,0.0,0.0,0.0,8.4,73.5,16.28,10.0,2.9,6,6.0
2015-02-23,400 台中市,A1 香蕉,39.0,34.8,21.3,33.0,34108,0.0,0.0,1006.0,1016.1,1007.4,1004.2,19.9,23.6,17.9,16.8,82,74,1.2,330,5.7,360,0.0,0.0,0.0,0.0,0.3,2.6,7.09,7.0,-2.6,4,9.1
2015-02-24,400 台中市,A1 香蕉,40.9,32.5,19.3,32.9,76646,0.0,1.25,1005.1,1015.1,1007.9,1002.2,20.9,28.1,17.0,16.9,79,57,1.1,340,7.6,330,4.4,0.4,3.6,4.4,5.0,43.6,13.59,9.5,1.7,7,5.4
2015-02-25,400 台中市,A1 香蕉,38.6,31.2,19.2,32.2,34099,-0.02,-0.56,1004.8,1014.7,1006.6,1002.7,21.4,26.5,17.8,17.0,77,61,0.9,200,5.7,250,0.0,0.0,0.0,0.0,5.1,44.4,14.29,9.8,1.9,6,5.8
2015-02-26,400 台中市,A1 香蕉,38.6,30.9,17.7,32.3,40756,0.0,0.2,1005.1,1015.1,1007.3,1003.0,21.4,27.1,18.0,17.5,79,64,1.2,330,7.3,350,0.0,0.0,0.0,0.0,5.1,44.3,12.74,7.5,4.1,4,6.3
2015-02-27,400 台中市,A1 香蕉,38.6,30.9,17.7,32.3,40756,0.0,0.0,1007.1,1017.1,1008.6,1004.4,20.4,26.6,17.9,16.1,77,59,2.1,350,8.4,320,0.0,0.0,0.0,0.0,7.9,68.5,16.29,9.0,2.9,6,7.0
2015-02-28,400 台中市,A1 香蕉,39.0,32.7,19.6,32.8,64005,0.02,0.57,1007.1,1017.1,1008.9,1004.4,21.4,28.9,17.4,16.2,73,51,1.4,340,5.8,330,0.0,0.0,0.0,0.0,6.1,52.8,15.67,10.3,3.4,7,5.6
2015-03-01,400 台中市,A1 香蕉,39.5,33.1,22.7,34.0,21510,0.04,-0.66,1008.5,1018.6,1010.1,1006.4,18.3,23.9,14.4,12.7,70,55,2.3,340,10.5,350,0.0,0.0,0.0,0.0,9.7,83.7,18.04,10.5,4.1,7,6.1
2015-03-02,400 台中市,A1 香蕉,39.5,33.1,22.7,34.0,21510,0.0,0.0,1006.3,1016.4,1009.4,1003.6,17.5,22.3,13.9,11.6,69,60,0.7,320,6.2,280,0.0,0.0,0.0,0.0,0.1,0.9,6.14,9.5,1.3,3,8.8
2015-03-03,400 台中市,A1 香蕉,39.8,32.0,18.5,32.1,44803,-0.06,1.08,1003.1,1013.1,1005.2,999.9,22.2,30.0,16.6,15.6,67,45,1.1,310,6.0,200,0.0,0.0,0.0,0.0,9.3,80.0,17.1,9.8,4.0,7,5.1
2015-03-04,400 台中市,A1 香蕉,38.6,31.4,19.5,32.5,45597,0.01,0.02,1005.9,1016.0,1008.5,1003.2,17.8,20.3,16.2,12.7,72,63,1.8,330,6.5,340,0.0,0.0,0.0,0.0,0.0,0.0,5.82,9.8,2.8,2,9.1
2015-03-05,400 台中市,A1 香蕉,40.6,33.1,23.5,36.7,45848,0.13,0.01,1007.3,1017.4,1008.6,1005.5,18.6,22.4,15.1,13.8,74,63,1.5,330,6.7,360,0.0,0.0,0.0,0.0,3.9,33.4,10.11,10.3,1.8,4,8.1
2015-03-06,400 台中市,A1 香蕉,40.6,35.5,25.2,34.7,32208,-0.05,-0.3,1007.0,1017.1,1008.9,1004.6,19.3,24.1,16.3,14.6,75,61,1.5,340,7.1,350,0.2,0.2,0.2,0.2,4.0,34.2,10.67,10.5,-2.8,4,8.5
2015-03-07,400 台中市,A1 香蕉,40.6,35.5,25.2,34.7,32208,0.0,0.0,1007.8,1017.8,1009.1,1006.3,19.9,25.3,17.1,14.9,74,60,1.3,320,6.9,340,0.0,0.0,0.0,0.0,3.9,33.3,12.02,10.3,3.7,4,8.1
2015-03-08,400 台中市,A1 香蕉,40.6,35.5,25.2,34.7,32208,0.0,0.0,1007.8,1017.9,1009.2,1006.6,20.1,27.5,16.4,15.6,76,57,1.0,330,8.3,320,0.0,0.2,0.0,0.0,4.3,36.6,13.64,9.8,-0.8,6,7.9
2015-03-09,400 台中市,A1 香蕉,40.6,35.5,25.2,34.7,32208,0.0,0.0,1007.8,1017.8,1010.9,1005.6,20.7,25.6,15.9,14.5,68,54,2.3,340,11.4,10,0.0,0.0,0.0,0.0,10.4,88.4,19.32,12.0,-4.9,7,3.1
2015-03-10,400 台中市,A1 香蕉,41.2,33.6,21.2,34.8,61077,0.0,0.9,1011.1,1021.3,1013.2,1009.4,15.9,19.0,13.4,11.7,76,67,1.4,340,6.3,340,1.0,4.2,0.2,0.5,0.0,0.0,3.15,10.3,-0.7,2,9.9
2015-03-11,400 台中市,A1 香蕉,36.7,30.0,18.0,30.5,23992,-0.12,-0.61,1011.4,1021.7,1013.1,1009.7,14.6,16.6,13.0,11.8,83,77,1.1,320,7.0,320,2.3,3.7,0.7,1.3,0.0,0.0,1.92,8.5,-0.9,1,10.0
2015-03-12,400 台中市,A1 香蕉,34.7,28.8,19.7,29.7,25530,-0.03,0.06,1009.7,1020.0,1011.5,1007.3,15.2,18.0,13.8,12.5,84,74,1.4,320,7.2,360,3.0,4.6,0.5,1.5,0.0,0.0,6.34,9.8,0.8,3,9.1
2015-03-13,400 台中市,A1 香蕉,33.4,26.4,16.6,28.7,30463,-0.03,0.19,1009.0,1019.1,1011.0,1006.9,19.0,26.2,13.6,14.9,78,55,0.8,300,6.6,350,0.0,0.0,0.0,0.0,8.2,69.1,17.61,9.5,1.1,6,4.3
2015-03-14,400 台中市,A1 香蕉,33.5,26.9,19.1,28.6,32281,0.0,0.06,1009.1,1019.1,1010.9,1006.5,21.6,27.7,17.3,16.3,73,50,0.7,260,5.4,260,0.0,0.0,0.0,0.0,8.6,72.3,16.76,7.5,5.5,6,3.6
2015-03-15,400 台中市,A1 香蕉,38.0,28.5,20.0,29.2,21060,0.02,-0.35,1007.4,1017.4,1009.4,1004.8,23.7,30.3,17.8,17.5,69,49,0.7,260,6.3,220,0.0,0.0,0.0,0.0,7.7,64.6,15.54,10.5,-2.6,5,6.9
2015-03-16,400 台中市,A1 香蕉,38.0,28.5,20.0,29.2,21060,0.0,0.0,1006.3,1016.2,1008.8,1004.0,24.0,28.2,21.2,20.1,79,66,0.7,220,5.3,220,0.9,1.3,0.5,0.9,1.7,14.2,8.87,8.8,-2.2,3,8.9
2015-03-17,400 台中市,A1 香蕉,35.4,29.5,16.8,29.9,43091,0.02,1.05,1003.9,1013.7,1006.7,1001.2,25.2,30.3,22.2,20.8,77,59,1.3,240,7.1,230,0.0,0.0,0.0,0.0,3.2,26.8,11.97,9.0,3.1,5,8.6
2015-03-18,400 台中市,A1 香蕉,35.7,30.1,16.6,31.6,27992,0.06,-0.35,1002.5,1012.3,1004.3,999.9,25.6,32.0,22.3,19.2,69,37,1.9,190,8.1,230,0.0,0.0,0.0,0.0,8.5,70.9,17.01,10.3,3.5,6,4.3
2015-03-19,400 台中市,A1 香蕉,35.4,29.2,19.8,30.7,49131,-0.03,0.76,1003.4,1013.3,1005.6,1001.4,25.5,34.7,20.7,18.6,68,28,1.2,330,7.4,340,0.0,0.0,0.0,0.0,9.8,81.6,17.62,11.0,4.4,6,3.1
2015-03-20,400 台中市,A1 香蕉,36.7,32.0,23.3,32.9,39900,0.07,-0.19,1005.7,1015.7,1007.1,1004.2,23.1,28.9,21.0,19.1,79,60,1.1,320,6.1,340,0.0,0.0,0.0,0.0,3.0,24.9,9.72,6.8,3.1,5,7.1
2015-03-21,400 台中市,A1 香蕉,35.6,32.0,22.8,32.2,30797,-0.02,-0.23,1006.4,1016.4,1007.9,1004.6,22.6,26.9,19.8,18.2,77,62,1.2,320,6.3,250,0.0,0.0,0.0,0.0,5.1,42.3,13.04,8.5,2.3,4,5.6
2015-03-22,400 台中市,A1 香蕉,38.4,32.6,23.8,32.9,31782,0.02,0.03,1006.8,1016.8,1008.6,1004.9,22.3,28.2,19.3,15.8,67,54,1.6,320,7.1,20,0.0,0.0,0.0,0.0,5.0,41.4,13.99,10.8,4.5,5,7.5
2015-03-23,400 台中市,A1 香蕉,38.4,32.6,23.8,32.9,31782,0.0,0.0,1008.5,1018.6,1011.8,1005.6,18.9,23.6,15.6,14.4,76,64,1.6,340,11.3,360,5.9,5.8,1.0,2.5,0.0,0.0,1.38,8.8,-2.4,2,9.8
2015-03-24,400 台中市,A1 香蕉,38.1,32.3,22.4,32.3,37059,-0.02,0.17,1010.1,1020.2,1012.4,1008.2,20.2,26.2,16.6,14.6,71,55,1.9,320,7.7,10,1.7,2.2,0.7,1.2,6.8,56.1,16.72,11.8,-4.4,7,7.8
2015-03-25,400 台中市,A1 香蕉,36.9,32.3,21.3,32.5,32537,0.01,-0.12,1013.4,1023.6,1014.9,1010.9,17.5,20.2,15.7,14.4,82,75,1.4,340,7.8,350,0.8,1.8,0.6,0.7,0.0,0.0,4.51,10.3,-3.0,2,10.0
2015-03-26,400 台中市,A1 香蕉,36.6,25.4,18.1,31.7,28103,-0.02,-0.14,1013.4,1023.6,1014.9,1011.8,19.2,23.3,15.7,16.2,83,69,1.2,340,6.5,350,7.4,6.3,1.0,2.0,0.3,2.5,8.09,8.8,-0.6,4,10.0
2015-03-27,400 台中市,A1 香蕉,37.3,29.8,18.0,29.2,24951,-0.08,-0.11,1011.3,1021.4,1014.0,1008.7,20.0,23.9,18.2,17.1,83,72,1.2,330,5.8,350,1.6,2.1,0.5,0.8,1.2,9.8,5.83,9.5,-1.7,3,6.6
2015-03-28,400 台中市,A1 香蕉,36.7,30.3,19.2,31.4,28389,0.08,0.14,1007.3,1017.4,1009.4,1005.3,21.3,26.8,16.1,14.4,66,43,1.0,330,6.6,340,0.0,0.0,0.0,0.0,7.8,63.8,16.73,12.4,3.7,6,3.0
2015-03-29,400 台中市,A1 香蕉,35.6,29.0,18.9,29.3,36924,-0.07,0.3,1006.3,1016.3,1008.5,1004.5,22.7,29.4,17.6,16.0,67,46,0.9,320,7.8,340,0.0,0.0,0.0,0.0,10.0,81.6,18.88,11.9,3.4,6,1.4
2015-03-30,400 台中市,A1 香蕉,35.6,29.0,18.9,29.3,36924,0.0,0.0,1005.5,1015.4,1007.2,1004.0,24.4,31.7,19.1,17.2,65,47,0.8,220,6.1,250,0.0,0.0,0.0,0.0,5.1,41.5,15.28,10.0,2.5,7,4.9
2015-03-31,400 台中市,A1 香蕉,33.4,26.3,17.5,27.6,41286,-0.06,0.12,1004.4,1014.3,1006.6,1002.6,26.1,31.3,21.8,20.3,71,54,1.2,230,7.2,240,0.0,0.0,0.0,0.0,6.1,49.6,16.02,11.0,4.9,7,6.1
2015-04-01,400 台中市,A1 香蕉,35.4,30.6,17.8,31.1,50965,0.13,0.23,1003.2,1013.0,1005.0,1001.1,26.9,32.9,23.4,21.2,72,46,1.9,230,8.1,230,0.0,0.0,0.0,0.0,9.0,73.0,20.34,10.8,5.3,7,5.4
2015-04-02,400 台中市,A1 香蕉,35.3,23.8,16.4,30.1,41910,-0.03,-0.18,999.7,1009.5,1002.1,997.5,26.7,32.7,23.1,21.6,75,48,2.0,190,7.7,230,0.0,0.0,0.0,0.0,8.8,71.3,20.02,11.3,5.1,8,4.5
2015-04-03,400 台中市,A1 香蕉,33.0,27.8,18.5,27.7,46724,-0.08,0.11,999.2,1009.0,1001.3,997.6,27.2,33.8,21.7,20.6,69,44,1.9,200,8.1,230,0.0,0.0,0.0,0.0,10.9,88.1,21.52,12.9,5.1,8,0.8
2015-04-04,400 台中市,A1 香蕉,30.8,27.0,17.9,26.5,41895,-0.04,-0.1,1001.5,1011.2,1004.0,999.5,27.4,33.4,23.0,20.6,67,46,1.6,180,7.9,260,0.0,0.0,0.0,0.0,10.5,84.7,21.69,12.6,6.0,8,2.8
2015-04-05,400 台中市,A1 香蕉,30.8,27.0,17.9,26.5,41895,0.0,0.0,1002.0,1011.7,1003.5,999.9,27.4,33.8,22.8,20.4,66,48,1.3,320,6.7,290,0.0,0.0,0.0,0.0,11.0,88.6,22.04,11.0,6.1,8,0.6
2015-04-06,400 台中市,A1 香蕉,30.8,27.0,17.9,26.5,41895,0.0,0.0,1002.4,1012.2,1004.7,1000.6,27.6,33.3,23.0,21.1,68,52,1.5,340,7.8,20,0.0,0.0,0.0,0.0,7.0,56.3,18.29,12.6,6.0,7,4.3
2015-04-07,400 台中市,A1 香蕉,31.3,23.6,17.8,26.3,77253,-0.01,0.84,1004.6,1014.5,1007.8,1002.6,23.8,29.5,19.0,17.7,69,53,2.5,340,9.0,290,0.0,0.0,0.0,0.0,8.1,65.0,20.26,12.0,6.0,8,5.6
2015-04-08,400 台中市,A1 香蕉,27.1,22.0,14.1,23.7,59309,-0.1,-0.23,1007.6,1017.7,1009.3,1005.8,19.1,23.9,16.6,12.6,66,54,2.6,340,10.3,300,0.0,0.0,0.0,0.0,2.2,17.6,13.36,12.9,-4.4,8,8.9
2015-04-09,400 台中市,A1 香蕉,25.6,19.9,15.4,22.7,35668,-0.04,-0.4,1007.3,1017.3,1009.2,1005.0,20.9,27.1,16.3,15.5,72,57,1.5,330,6.8,330,2.8,1.4,1.2,2.7,5.5,44.0,17.72,10.5,5.2,8,7.6
2015-04-10,400 台中市,A1 香蕉,26.0,23.0,14.9,23.2,27248,0.02,-0.24,1007.0,1017.1,1008.5,1005.7,20.1,22.9,17.7,15.8,76,68,1.7,320,8.3,340,0.4,0.5,0.4,0.4,0.1,0.8,5.4,11.4,-1.2,2,9.4
2015-04-11,400 台中市,A1 香蕉,26.8,22.5,14.9,23.3,31605,0.0,0.16,1008.2,1018.4,1010.1,1006.0,17.1,18.2,15.8,14.6,85,78,1.3,330,6.1,320,25.3,16.1,6.5,12.5,0.0,0.0,2.71,7.3,-0.1,1,10.0
2015-04-12,400 台中市,A1 香蕉,28.2,22.2,17.3,22.4,28407,-0.04,-0.1,1007.4,1017.4,1009.0,1005.6,20.1,26.5,16.2,16.4,80,63,1.3,330,9.2,10,5.4,4.1,1.0,2.5,4.3,34.2,17.9,11.1,-3.7,8,8.6
2015-04-13,400 台中市,A1 香蕉,28.2,22.2,17.3,22.4,28407,0.0,0.0,1006.8,1016.8,1008.6,1004.2,21.6,26.5,18.4,11.5,54,32,2.2,360,10.1,350,0.0,0.0,0.0,0.0,8.6,68.2,21.15,10.8,6.1,8,3.9
2015-04-14,400 台中市,A1 香蕉,29.8,21.3,14.7,23.5,68993,0.05,1.43,1007.7,1017.8,1010.0,1005.3,19.7,25.2,14.4,5.8,42,22,1.3,340,7.9,360,0.0,0.0,0.0,0.0,10.7,84.7,24.15,13.0,5.6,8,0.3
2015-04-15,400 台中市,A1 香蕉,25.0,21.7,13.0,21.4,37404,-0.09,-0.46,1006.3,1016.4,1008.1,1004.4,21.0,28.3,12.4,10.6,53,30,1.2,230,7.1,240,0.0,0.0,0.0,0.0,10.7,84.6,22.62,12.6,4.8,8,2.6
2015-04-16,400 台中市,A1 香蕉,25.5,18.5,13.3,21.5,44931,0.0,0.2,1005.0,1014.9,1006.9,1002.5,24.8,30.3,20.0,16.1,60,42,1.3,230,7.7,250,0.0,0.0,0.0,0.0,10.3,81.3,21.73,11.6,5.8,7,3.4
2015-04-17,400 台中市,A1 香蕉,25.4,21.7,13.8,21.7,37896,0.01,-0.16,1003.9,1013.8,1006.3,1002.1,24.6,31.0,18.8,17.7,66,49,0.9,320,7.3,230,0.0,0.0,0.0,0.0,7.2,56.7,19.16,10.8,3.7,7,4.9
2015-04-18,400 台中市,A1 香蕉,25.4,22.4,12.8,21.1,49319,-0.03,0.3,1001.4,1011.2,1003.5,999.0,27.2,34.1,22.8,21.5,72,52,1.6,230,10.2,230,1.4,1.4,0.7,1.4,6.3,49.5,17.13,10.6,-4.6,8,7.6
2015-04-19,400 台中市,A1 香蕉,26.9,21.7,14.7,21.9,60816,0.04,0.23,999.9,1009.6,1001.4,997.5,27.6,32.4,25.3,21.7,71,54,1.7,170,8.6,170,0.9,1.1,0.5,0.9,1.5,11.8,9.65,11.3,-2.7,6,8.1
2015-04-20,400 台中市,A1 香蕉,26.9,21.7,14.7,21.9,60816,0.0,0.0,999.6,1009.4,1002.2,997.8,28.1,32.8,25.4,20.0,62,50,2.0,170,8.8,180,0.0,0.0,0.0,0.0,3.4,26.6,12.91,11.3,-4.9,5,6.8
2015-04-21,400 台中市,A1 香蕉,26.3,19.2,10.9,21.7,77414,-0.01,0.27,1003.1,1013.1,1006.2,999.9,22.8,26.3,20.2,18.2,75,64,1.6,330,7.7,320,11.5,4.2,1.2,4.4,2.1,16.4,11.28,9.5,2.0,6,9.8
2015-04-22,400 台中市,A1 香蕉,25.4,20.5,9.9,22.0,33137,0.01,-0.57,1006.3,1016.2,1008.6,1004.8,23.3,28.5,20.0,17.0,68,56,1.7,340,8.9,330,0.0,0.0,0.0,0.0,7.9,61.7,20.39,11.8,6.0,8,7.1
2015-04-23,400 台中市,A1 香蕉,25.2,18.6,12.3,20.3,41329,-0.08,0.25,1007.6,1017.5,1009.0,1006.3,24.1,30.5,19.9,18.4,71,55,1.3,340,7.0,350,0.0,0.0,0.0,0.0,4.2,32.7,16.73,9.5,3.6,6,7.5
2015-04-24,400 台中市,A1 香蕉,25.8,19.8,13.2,20.8,32510,0.02,-0.21,1006.7,1016.6,1008.0,1004.9,24.5,28.0,22.2,20.0,76,63,1.7,320,8.7,330,0.0,0.0,0.0,0.0,5.0,38.9,16.37,10.0,4.2,6,5.6
2015-04-25,400 台中市,A1 香蕉,27.3,22.3,17.1,23.4,31305,0.12,-0.04,1005.6,1015.5,1007.4,1003.5,24.8,30.6,21.3,18.8,70,54,1.6,330,9.1,330,0.0,0.0,0.0,0.0,7.6,59.0,19.27,12.0,4.5,7,4.1
2015-04-26,400 台中市,A1 香蕉,29.8,22.9,15.1,22.8,38007,-0.03,0.21,1005.5,1015.4,1007.6,1003.8,25.2,32.3,20.9,18.7,68,44,1.3,330,8.4,300,0.0,0.0,0.0,0.0,10.7,83.0,22.53,12.3,5.2,8,3.3
2015-04-27,400 台中市,A1 香蕉,29.8,22.9,15.1,22.8,38007,0.0,0.0,1004.0,1013.8,1006.2,1001.8,26.2,31.8,22.0,19.0,66,48,1.3,240,7.1,260,0.0,0.0,0.0,0.0,8.5,65.8,20.67,8.8,5.0,7,4.1
2015-04-28,400 台中市,A1 香蕉,27.9,20.8,13.7,22.5,47391,-0.01,0.25,1001.6,1011.4,1003.1,999.9,27.1,32.4,23.2,20.1,66,49,1.3,320,8.7,230,0.0,0.0,0.0,0.0,7.3,56.4,19.47,11.0,5.3,7,5.8
2015-04-29,400 台中市,A1 香蕉,30.9,25.4,14.0,27.7,49062,0.23,0.04,1000.8,1010.5,1002.2,998.4,27.4,33.2,24.5,21.5,71,47,1.7,240,7.2,220,0.0,0.0,0.0,0.0,7.4,57.1,19.77,13.0,5.0,9,5.1
