日期,guava_平均價,guava_交易量,emperorguava_平均價,banana_平均價,guava_前日平均價,guava_5日平均價
2012-04-14,22.8,18336,29.6,23.2,22.8,22.1
2012-04-15,25.0,24356,34.2,23.3,22.8,22.5
2012-04-16,25.0,24356,34.2,23.3,25.0,23.2
2012-04-17,25.1,23780,50.0,22.7,25.0,24.1
2012-04-18,26.4,18897,38.2,21.7,25.1,24.9
2012-04-19,31.0,15514,50.0,21.9,26.4,26.5
2012-04-20,31.0,15514,50.0,21.9,31.0,27.7
2012-04-21,31.0,15514,50.0,21.9,31.0,28.9
2012-04-22,31.0,15514,50.0,21.9,31.0,30.1
2012-04-23,31.0,15514,50.0,21.9,31.0,31.0
2012-04-24,31.0,15514,50.0,21.9,31.0,31.0
2012-04-25,34.9,19356,45.0,22.0,31.0,31.8
2012-04-26,33.1,14787,40.1,19.2,34.9,32.2
2012-04-27,33.1,14787,40.1,19.2,33.1,32.6
2012-04-28,33.1,14787,40.1,19.2,33.1,33.0
2012-04-29,42.1,14758,45.0,20.2,33.1,35.3
2012-04-30,42.1,14758,45.0,20.2,42.1,36.7
2012-05-01,45.9,13520,55.0,20.9,42.1,39.3
2012-05-02,45.9,13520,55.0,20.9,45.9,41.8
2012-05-03,45.9,13520,55.0,20.9,45.9,44.4
2012-05-04,45.9,13520,55.0,20.9,45.9,45.1
2012-05-05,45.9,13520,55.0,20.9,45.9,45.9
2012-05-06,45.9,13520,55.0,20.9,45.9,45.9
2012-05-07,45.9,13520,55.0,20.9,45.9,45.9
2012-05-08,45.9,13520,55.0,20.9,45.9,45.9
2012-05-09,45.9,13520,55.0,20.9,45.9,45.9
2012-05-10,45.9,13520,55.0,20.9,45.9,45.9
2012-05-11,45.9,13520,55.0,20.9,45.9,45.9
2012-05-12,45.9,13520,55.0,20.9,45.9,45.9
2012-05-13,45.9,13520,55.0,20.9,45.9,45.9
2012-05-14,45.9,13520,55.0,20.9,45.9,45.9
2012-05-15,45.9,13520,55.0,20.9,45.9,45.9
2012-05-16,45.9,13520,55.0,20.9,45.9,45.9
2012-05-17,45.9,13520,55.0,20.9,45.9,45.9
2012-05-18,45.9,13520,55.0,20.9,45.9,45.9
2012-05-19,45.9,13520,55.0,20.9,45.9,45.9
2012-05-20,45.9,13520,55.0,20.9,45.9,45.9
2012-05-21,45.9,13520,55.0,20.9,45.9,45.9
2012-05-22,45.9,13520,55.0,20.9,45.9,45.9
2012-05-23,45.9,13520,55.0,20.9,45.9,45.9
2012-05-24,45.9,13520,55.0,20.9,45.9,45.9
2012-05-25,45.9,13520,55.0,20.9,45.9,45.9
2012-05-26,45.9,13520,55.0,20.9,45.9,45.9
2012-05-27,45.9,13520,55.0,20.9,45.9,45.9
2012-05-28,45.9,13520,55.0,20.9,45.9,45.9
2012-05-29,45.9,13520,55.0,20.9,45.9,45.9
2012-05-30,45.9,13520,55.0,20.9,45.9,45.9
2012-05-31,45.9,13520,55.0,20.9,45.9,45.9
2012-06-01,45.9,13520,55.0,20.9,45.9,45.9
2012-06-02,45.9,13520,55.0,20.9,45.9,45.9
2012-06-03,45.9,13520,55.0,20.9,45.9,45.9
2012-06-04,45.9,13520,55.0,20.9,45.9,45.9
2012-06-05,45.9,13520,55.0,20.9,45.9,45.9
2012-06-06,45.9,13520,55.0,20.9,45.9,45.9
2012-06-07,45.9,13520,55.0,20.9,45.9,45.9
2012-06-08,45.9,13520,55.0,20.9,45.9,45.9
2012-06-09,45.9,13520,55.0,20.9,45.9,45.9
2012-06-10,45.9,13520,55.0,20.9,45.9,45.9
2012-06-11,45.9,13520,55.0,20.9,45.9,45.9
2012-06-12,45.9,13520,55.0,20.9,45.9,45.9
2012-06-13,45.9,13520,55.0,20.9,45.9,45.9
2012-06-14,45.9,13520,55.0,20.9,45.9,45.9
2012-06-15,45.9,13520,55.0,20.9,45.9,45.9
2012-06-16,45.9,13520,55.0,20.9,45.9,45.9
2012-06-17,45.9,13520,55.0,20.9,45.9,45.9
2012-06-18,45.9,13520,55.0,20.9,45.9,45.9
2012-06-19,22.5,29955,15.0,22.2,45.9,41.2
2012-06-20,22.5,29955,15.0,22.2,22.5,36.5
2012-06-21,22.5,29955,15.0,22.2,22.5,31.9
2012-06-22,22.5,29955,15.0,22.2,22.5,27.2
2012-06-23,27.1,36185,21.0,22.4,22.5,23.4
2012-06-24,27.1,36185,21.0,22.4,27.1,24.3
2012-06-25,27.1,36185,21.0,22.4,27.1,25.3
2012-06-26,27.1,36185,21.0,22.4,27.1,26.2
2012-06-27,27.1,36185,21.0,22.4,27.1,27.1
2012-06-28,17.4,32296,16.9,23.3,27.1,25.2
2012-06-29,17.8,21726,15.0,22.5,17.4,23.3
2012-06-30,17.8,21726,15.0,22.5,17.8,21.4
2012-07-01,17.8,21726,15.0,22.5,17.8,19.6
2012-07-02,17.8,21726,15.0,22.5,17.8,17.7
2012-07-03,19.9,33149,15.0,23.0,17.8,18.2
2012-07-04,17.1,33197,11.2,25.0,19.9,18.1
2012-07-05,17.1,33197,11.2,25.0,17.1,17.9
2012-07-06,15.1,31301,12.3,20.8,17.1,17.4
2012-07-07,16.6,30854,11.8,21.5,15.1,17.2
2012-07-08,16.6,36693,13.4,22.3,16.6,16.5
2012-07-09,16.6,36693,13.4,22.3,16.6,16.4
2012-07-10,15.2,35224,11.2,22.3,16.6,16.0
2012-07-11,14.2,33569,11.6,21.3,15.2,15.8
2012-07-12,13.6,31124,12.5,20.4,14.2,15.2
2012-07-13,14.5,25249,29.5,19.3,13.6,14.8
2012-07-14,14.9,29379,12.8,17.5,14.5,14.5
2012-07-15,16.0,31368,9.8,20.3,14.9,14.6
2012-07-16,16.0,31368,9.8,20.3,16.0,15.0
2012-07-17,17.8,29412,22.4,21.4,16.0,15.8
2012-07-18,16.5,34247,13.1,21.7,17.8,16.2
2012-07-19,16.1,32327,14.3,21.7,16.5,16.5
2012-07-20,15.2,27370,16.3,21.7,16.1,16.3
2012-07-21,15.1,32418,17.7,22.8,15.2,16.1
2012-07-22,15.0,38801,10.8,21.5,15.1,15.6
2012-07-23,15.0,38801,10.8,21.5,15.0,15.3
2012-07-24,14.4,33862,13.8,22.2,15.0,14.9
2012-07-25,13.5,29636,13.8,22.6,14.4,14.6
2012-07-26,14.4,29994,15.4,21.5,13.5,14.5
2012-07-27,15.1,29933,15.7,26.3,14.4,14.5
2012-07-28,16.0,32923,17.5,25.4,15.1,14.7
2012-07-29,16.2,38011,13.2,24.1,16.0,15.0
2012-07-30,16.2,38011,13.2,24.1,16.2,15.6
2012-07-31,15.6,39006,15.3,26.8,16.2,15.8
2012-08-01,15.3,35002,13.9,29.1,15.6,15.9
2012-08-02,13.1,30428,8.0,26.3,15.3,15.3
2012-08-03,13.1,30428,8.0,26.3,13.1,14.7
2012-08-04,19.7,31627,18.5,34.7,13.1,15.4
2012-08-05,21.5,40110,21.0,34.7,19.7,16.5
2012-08-06,21.5,40110,21.0,34.7,21.5,17.8
2012-08-07,20.5,38727,20.0,36.0,21.5,19.3
2012-08-08,20.4,29465,15.0,39.7,20.5,20.7
2012-08-09,18.8,31565,13.1,34.9,20.4,20.5
2012-08-10,20.6,24927,25.4,35.0,18.8,20.4
2012-08-11,22.6,28788,32.1,38.4,20.6,20.6
2012-08-12,26.8,29072,27.4,39.0,22.6,21.8
2012-08-13,26.8,29072,27.4,39.0,26.8,23.1
2012-08-14,26.2,32028,25.0,36.5,26.8,24.6
2012-08-15,26.7,33090,24.3,39.0,26.2,25.8
2012-08-16,25.6,30689,22.1,42.4,26.7,26.4
2012-08-17,26.9,20125,23.9,43.8,25.6,26.4
2012-08-18,31.0,18978,34.1,48.3,26.9,27.3
2012-08-19,33.1,24198,28.8,44.4,31.0,28.7
2012-08-20,33.1,24198,28.8,44.4,33.1,29.9
2012-08-21,33.5,29732,40.1,45.8,33.1,31.5
2012-08-22,36.0,26716,39.7,41.0,33.5,33.3
2012-08-23,36.3,26883,39.1,44.5,36.0,34.4
2012-08-24,36.8,20464,45.2,43.6,36.3,35.1
2012-08-25,36.8,20464,45.2,43.6,36.8,35.9
2012-08-26,36.8,20464,45.2,43.6,36.8,36.5
2012-08-27,36.8,20464,45.2,43.6,36.8,36.7
2012-08-28,36.8,20464,45.2,43.6,36.8,36.8
2012-08-29,36.8,20464,45.2,43.6,36.8,36.8
2012-08-30,52.0,11976,44.9,46.0,36.8,39.8
2012-08-31,56.8,8080,64.0,46.0,52.0,43.8
2012-09-01,64.7,6715,108.0,47.7,56.8,49.4
2012-09-02,64.7,6715,108.0,47.7,64.7,55.0
2012-09-03,64.7,6715,108.0,47.7,64.7,60.6
2012-09-04,64.7,6715,108.0,47.7,64.7,63.1
2012-09-05,58.3,17513,40.0,47.2,64.7,63.4
2012-09-06,58.3,17513,40.0,47.2,58.3,62.1
2012-09-07,58.3,17513,40.0,47.2,58.3,60.9
2012-09-08,65.1,8660,67.7,45.2,58.3,60.9
2012-09-09,68.7,9335,55.8,45.4,65.1,61.7
2012-09-10,68.7,9335,55.8,45.4,68.7,63.8
2012-09-11,68.7,9335,55.8,45.4,68.7,65.9
2012-09-12,68.7,9335,55.8,45.4,68.7,68.0
2012-09-13,72.1,6262,56.5,45.5,68.7,69.4
2012-09-14,72.1,6262,56.5,45.5,72.1,70.1
2012-09-15,72.1,6262,56.5,45.5,72.1,70.7
2012-09-16,72.1,6262,56.5,45.5,72.1,71.4
2012-09-17,72.1,6262,56.5,45.5,72.1,72.1
2012-09-18,73.5,6151,74.2,48.9,72.1,72.4
2012-09-19,73.5,6151,74.2,48.9,73.5,72.7
2012-09-20,73.5,6151,74.2,48.9,73.5,72.9
2012-09-21,73.5,6151,74.2,48.9,73.5,73.2
2012-09-22,73.5,6151,74.2,48.9,73.5,73.5
2012-09-23,61.6,10311,50.0,42.4,73.5,71.1
2012-09-24,61.6,10311,50.0,42.4,61.6,68.7
2012-09-25,61.6,10311,50.0,42.4,61.6,66.4
2012-09-26,61.6,10311,50.0,42.4,61.6,64.0
2012-09-27,51.4,11128,56.7,40.6,61.6,59.6
2012-09-28,51.4,11128,56.7,40.6,51.4,57.5
2012-09-29,51.4,11128,56.7,40.6,51.4,55.5
2012-09-30,48.4,13137,27.0,44.4,51.4,52.8
2012-10-01,48.4,13137,27.0,44.4,48.4,50.2
2012-10-02,48.4,13137,27.0,44.4,48.4,49.6
2012-10-03,48.4,13137,27.0,44.4,48.4,49.0
2012-10-04,39.4,15732,41.4,40.7,48.4,46.6
2012-10-05,39.4,15732,41.4,40.7,39.4,44.8
2012-10-06,39.4,15732,41.4,40.7,39.4,43.0
2012-10-07,39.4,15732,41.4,40.7,39.4,41.2
2012-10-08,39.4,15732,41.4,40.7,39.4,39.4
2012-10-09,43.8,14922,44.6,37.0,39.4,40.3
2012-10-10,43.8,14922,44.6,37.0,43.8,41.2
2012-10-11,43.8,14922,44.6,37.0,43.8,42.0
2012-10-12,43.8,14922,44.6,37.0,43.8,42.9
2012-10-13,43.8,14922,44.6,37.0,43.8,43.8
2012-10-14,43.8,14922,44.6,37.0,43.8,43.8
2012-10-15,43.8,14922,44.6,37.0,43.8,43.8
2012-10-16,46.6,15364,48.5,41.5,43.8,44.4
2012-10-17,46.6,15364,48.5,41.5,46.6,44.9
2012-10-18,46.6,15364,48.5,41.5,46.6,45.5
2012-10-19,46.6,15364,48.5,41.5,46.6,46.0
2012-10-20,46.6,15364,48.5,41.5,46.6,46.6
2012-10-21,46.6,15364,48.5,41.5,46.6,46.6
2012-10-22,46.6,15364,48.5,41.5,46.6,46.6
2012-10-23,46.6,15364,48.5,41.5,46.6,46.6
2012-10-24,41.0,12152,44.8,43.8,46.6,45.5
2012-10-25,39.5,14171,42.1,44.0,41.0,44.1
2012-10-26,39.5,14171,42.1,44.0,39.5,42.6
2012-10-27,39.5,14171,42.1,44.0,39.5,41.2
2012-10-28,39.5,14171,42.1,44.0,39.5,39.8
2012-10-29,39.5,14171,42.1,44.0,39.5,39.5
2012-10-30,39.5,14171,42.1,44.0,39.5,39.5
2012-10-31,35.3,14686,37.6,43.5,39.5,38.7
2012-11-01,35.3,14686,37.6,43.5,35.3,37.8
2012-11-02,42.1,12409,17.5,44.0,35.3,38.3
2012-11-03,42.1,12409,17.5,44.0,42.1,38.9
2012-11-04,42.8,20998,42.1,45.4,42.1,39.5
2012-11-05,42.8,20998,42.1,45.4,42.8,41.0
2012-11-06,42.8,20998,42.1,45.4,42.8,42.5
2012-11-07,42.0,17633,35.3,42.0,42.8,42.5
2012-11-08,42.7,14256,41.7,37.9,42.0,42.6
2012-11-09,42.1,14027,32.1,40.5,42.7,42.5
2012-11-10,42.1,14027,32.1,40.5,42.1,42.3
2012-11-11,42.1,14027,32.1,40.5,42.1,42.2
2012-11-12,42.1,14027,32.1,40.5,42.1,42.2
2012-11-13,42.1,14027,32.1,40.5,42.1,42.1
2012-11-14,42.1,14027,32.1,40.5,42.1,42.1
2012-11-15,42.2,13549,41.8,42.0,42.1,42.1
2012-11-16,42.2,13549,41.8,42.0,42.2,42.1
2012-11-17,39.4,22408,33.7,37.9,42.2,41.6
2012-11-18,39.7,14632,45.0,37.2,39.4,41.1
2012-11-19,39.7,14632,45.0,37.2,39.7,40.6
2012-11-20,37.5,22931,30.1,39.2,39.7,39.7
2012-11-21,37.5,22931,30.1,39.2,37.5,38.8
2012-11-22,33.4,18489,20.0,37.5,37.5,37.6
2012-11-23,33.4,18489,20.0,37.5,33.4,36.3
2012-11-24,27.3,23150,31.4,36.8,33.4,33.8
2012-11-25,28.8,24680,28.7,38.1,27.3,32.1
2012-11-26,28.8,24680,28.7,38.1,28.8,30.3
2012-11-27,27.0,27040,29.3,38.8,28.8,29.1
2012-11-28,26.1,25515,27.5,43.1,27.0,27.6
2012-11-29,25.4,18310,22.5,42.6,26.1,27.2
2012-11-30,25.6,22520,25.0,43.1,25.4,26.6
2012-12-01,25.6,22520,25.0,43.1,25.6,25.9
2012-12-02,17.6,37134,22.3,43.0,25.6,24.1
2012-12-03,17.6,37134,22.3,43.0,17.6,22.4
2012-12-04,18.9,32188,19.9,41.4,17.6,21.1
2012-12-05,18.8,27053,19.7,38.1,18.9,19.7
2012-12-06,20.6,21496,29.9,43.6,18.8,18.7
2012-12-07,22.2,26556,18.3,44.2,20.6,19.6
2012-12-08,19.9,40836,20.1,42.9,22.2,20.1
2012-12-09,16.6,38469,14.9,42.4,19.9,19.6
2012-12-10,16.6,38469,14.9,42.4,16.6,19.2
2012-12-11,17.0,35226,16.5,47.2,16.6,18.5
2012-12-12,14.6,35460,15.0,47.9,17.0,16.9
2012-12-13,16.3,27155,15.6,47.9,14.6,16.2
2012-12-14,17.1,28784,13.6,50.3,16.3,16.3
2012-12-15,18.6,31098,19.3,50.2,17.1,16.7
2012-12-16,18.2,37618,14.5,48.6,18.6,17.0
2012-12-17,18.2,37618,14.5,48.6,18.2,17.7
2012-12-18,15.8,42106,13.9,47.5,18.2,17.6
2012-12-19,13.9,41540,16.0,53.4,15.8,16.9
2012-12-20,12.4,40101,9.7,50.2,13.9,15.7
2012-12-21,12.6,37512,14.5,51.2,12.4,14.6
2012-12-22,13.1,34232,13.4,48.7,12.6,13.6
2012-12-23,11.1,43807,10.3,47.7,13.1,12.6
2012-12-24,11.1,43807,10.3,47.7,11.1,12.1
2012-12-25,13.0,33390,8.8,52.6,11.1,12.2
2012-12-26,12.0,36557,15.0,48.0,13.0,12.1
2012-12-27,11.0,37108,12.3,49.4,12.0,11.6
2012-12-28,11.1,33108,13.0,48.6,11.0,11.6
2012-12-29,11.7,31638,12.1,49.4,11.1,11.8
2012-12-30,11.2,36648,11.0,46.7,11.7,11.4
2012-12-31,11.2,36648,11.0,46.7,11.2,11.2
2013-01-01,13.9,22930,11.7,48.5,11.2,11.8
2013-01-02,13.9,22930,11.7,48.5,13.9,12.4
2013-01-03,11.7,34329,13.0,45.3,13.9,12.4
2013-01-04,10.4,34410,11.0,44.2,11.7,12.2
2013-01-05,11.5,33309,13.2,45.5,10.4,12.3
2013-01-06,12.7,31046,14.7,45.8,11.5,12.0
2013-01-07,12.7,31046,14.7,45.8,12.7,11.8
2013-01-08,13.2,34652,12.2,44.3,12.7,12.1
2013-01-09,13.2,34652,12.2,44.3,13.2,12.7
2013-01-10,13.2,34652,12.2,44.3,13.2,13.0
2013-01-11,13.2,34652,12.2,44.3,13.2,13.1
2013-01-12,13.2,34652,12.2,44.3,13.2,13.2
2013-01-13,13.2,34652,12.2,44.3,13.2,13.2
2013-01-14,13.2,34652,12.2,44.3,13.2,13.2
2013-01-15,15.0,33766,12.8,42.5,13.2,13.6
2013-01-16,14.3,35061,10.0,39.0,15.0,13.8
2013-01-17,14.3,35061,10.0,39.0,14.3,14.0
2013-01-18,14.3,35061,10.0,39.0,14.3,14.2
2013-01-19,15.5,25197,16.2,36.0,14.3,14.7
2013-01-20,15.5,25197,16.2,36.0,15.5,14.8
2013-01-21,15.5,25197,16.2,36.0,15.5,15.0
2013-01-22,18.3,24910,14.0,36.9,15.5,15.8
2013-01-23,17.7,24978,13.9,39.3,18.3,16.5
2013-01-24,17.7,24978,13.9,39.3,17.7,16.9
2013-01-25,17.7,24978,13.9,39.3,17.7,17.4
2013-01-26,17.7,24978,13.9,39.3,17.7,17.8
2013-01-27,17.7,24978,13.9,39.3,17.7,17.7
2013-01-28,17.7,24978,13.9,39.3,17.7,17.7
2013-01-29,18.7,23156,11.0,42.3,17.7,17.9
2013-01-30,15.9,23960,8.8,41.2,18.7,17.5
2013-01-31,15.9,20801,11.9,41.8,15.9,17.2
2013-02-01,15.8,18876,14.5,36.7,15.9,16.8
2013-02-02,17.4,20000,14.0,40.8,15.8,16.7
2013-02-03,17.4,20000,14.0,40.8,17.4,16.5
2013-02-04,17.4,20000,14.0,40.8,17.4,16.8
2013-02-05,17.4,20000,14.0,40.8,17.4,17.1
2013-02-06,17.4,20000,14.0,40.8,17.4,17.4
2013-02-07,17.5,18915,10.3,30.4,17.4,17.4
2013-02-08,17.5,22187,8.9,37.4,17.5,17.4
2013-02-09,17.5,22187,8.9,37.4,17.5,17.5
2013-02-10,17.5,22187,8.9,37.4,17.5,17.5
2013-02-11,17.5,22187,8.9,37.4,17.5,17.5
2013-02-12,17.5,22187,8.9,37.4,17.5,17.5
2013-02-13,17.5,22187,8.9,37.4,17.5,17.5
2013-02-14,17.5,22187,8.9,37.4,17.5,17.5
2013-02-15,19.2,27074,37.0,35.7,17.5,17.8
2013-02-16,15.8,31308,15.0,38.3,19.2,17.5
2013-02-17,15.7,28974,14.6,38.9,15.8,17.1
2013-02-18,15.7,28974,14.6,38.9,15.7,16.8
2013-02-19,15.3,21472,8.0,39.4,15.7,16.3
2013-02-20,15.3,21472,8.0,39.4,15.3,15.6
2013-02-21,15.3,21472,8.0,39.4,15.3,15.5
2013-02-22,14.6,19646,11.0,40.2,15.3,15.2
2013-02-23,18.0,19337,22.0,39.3,14.6,15.7
2013-02-24,18.3,26634,20.0,40.4,18.0,16.3
2013-02-25,18.3,26634,20.0,40.4,18.3,16.9
2013-02-26,18.3,26634,20.0,40.4,18.3,17.5
2013-02-27,18.3,26634,20.0,40.4,18.3,18.2
2013-02-28,18.3,26634,20.0,40.4,18.3,18.3
2013-03-01,18.3,26634,20.0,40.4,18.3,18.3
2013-03-02,15.7,26532,18.9,32.6,18.3,17.8
2013-03-03,17.5,25890,19.0,33.7,15.7,17.6
2013-03-04,17.5,25890,19.0,33.7,17.5,17.5
2013-03-05,18.1,27167,16.4,34.7,17.5,17.4
2013-03-06,17.1,28849,11.9,32.2,18.1,17.2
2013-03-07,17.1,28849,11.9,32.2,17.1,17.5
2013-03-08,18.4,31193,11.2,38.0,17.1,17.6
2013-03-09,18.7,32843,11.6,39.2,18.4,17.9
2013-03-10,19.7,38012,13.4,40.6,18.7,18.2
2013-03-11,19.7,38012,13.4,40.6,19.7,18.7
2013-03-12,19.7,38012,13.4,40.6,19.7,19.2
2013-03-13,18.3,30527,8.4,42.7,19.7,19.2
2013-03-14,16.0,31970,11.0,41.5,18.3,18.7
2013-03-15,16.1,30334,9.6,41.0,16.0,18.0
2013-03-16,14.5,35844,6.6,41.7,16.1,16.9
2013-03-17,14.5,35844,6.6,41.7,14.5,15.9
2013-03-18,14.5,35844,6.6,41.7,14.5,15.1
2013-03-19,16.8,34300,7.9,40.8,14.5,15.3
2013-03-20,15.6,32627,11.2,40.6,16.8,15.2
2013-03-21,15.3,35590,7.9,38.4,15.6,15.3
2013-03-22,15.7,36769,11.4,39.5,15.3,15.6
2013-03-23,13.5,44264,22.1,38.9,15.7,15.4
2013-03-24,15.3,41272,30.5,43.5,13.5,15.1
2013-03-25,15.3,41272,30.5,43.5,15.3,15.0
2013-03-26,14.0,42444,34.0,43.2,15.3,14.8
2013-03-27,12.9,39392,33.0,41.8,14.0,14.2
2013-03-28,10.5,44821,29.0,40.0,12.9,13.6
2013-03-29,10.7,40376,27.5,38.7,10.5,12.7
2013-03-30,11.7,34366,26.5,39.7,10.7,12.0
2013-03-31,11.6,35480,28.7,39.5,11.7,11.5
2013-04-01,11.6,35480,28.7,39.5,11.6,11.2
2013-04-02,10.5,42316,27.7,37.5,11.6,11.2
2013-04-03,15.6,45857,29.0,37.2,10.5,12.2
2013-04-04,15.6,45857,29.0,37.2,15.6,13.0
2013-04-05,15.6,45857,29.0,37.2,15.6,13.8
2013-04-06,13.7,49292,30.7,35.9,15.6,14.2
2013-04-07,12.9,43541,30.3,34.2,13.7,14.7
2013-04-08,12.9,43541,30.3,34.2,12.9,14.1
2013-04-09,11.8,50105,14.4,35.6,12.9,13.4
2013-04-10,10.6,42486,28.3,34.5,11.8,12.4
2013-04-11,11.6,42528,25.7,37.4,10.6,12.0
2013-04-12,10.1,31443,13.9,35.2,11.6,11.4
2013-04-13,11.6,34063,32.7,33.5,10.1,11.1
2013-04-14,10.9,45093,15.4,32.0,11.6,11.0
2013-04-15,10.9,45093,15.4,32.0,10.9,11.0
2013-04-16,11.8,39846,11.6,34.9,10.9,11.1
2013-04-17,12.5,38157,11.5,34.2,11.8,11.5
2013-04-18,15.8,27627,11.8,32.9,12.5,12.4
2013-04-19,14.6,29473,15.4,32.8,15.8,13.1
2013-04-20,16.9,32947,12.3,34.7,14.6,14.3
2013-04-21,15.3,43060,8.4,35.4,16.9,15.0
2013-04-22,15.3,43060,8.4,35.4,15.3,15.6
2013-04-23,15.3,43060,8.4,35.4,15.3,15.5
2013-04-24,15.3,43060,8.4,35.4,15.3,15.6
2013-04-25,15.3,43060,8.4,35.4,15.3,15.3
2013-04-26,15.3,43060,8.4,35.4,15.3,15.3
2013-04-27,15.3,43060,8.4,35.4,15.3,15.3
2013-04-28,15.3,43060,8.4,35.4,15.3,15.3
2013-04-29,15.3,43060,8.4,35.4,15.3,15.3
2013-04-30,15.3,43060,8.4,35.4,15.3,15.3
2013-05-01,18.0,37593,11.7,41.1,15.3,15.8
2013-05-02,18.0,37593,11.7,41.1,18.0,16.4
2013-05-03,18.0,37593,11.7,41.1,18.0,16.9
2013-05-04,18.0,37593,11.7,41.1,18.0,17.5
2013-05-05,18.0,37593,11.7,41.1,18.0,18.0
2013-05-06,18.0,37593,11.7,41.1,18.0,18.0
2013-05-07,18.0,37593,11.7,41.1,18.0,18.0
2013-05-08,25.8,28891,16.0,40.2,18.0,19.6
2013-05-09,27.5,25023,15.4,41.3,25.8,21.5
2013-05-10,27.5,25023,15.4,41.3,27.5,23.4
2013-05-11,27.5,25023,15.4,41.3,27.5,25.3
2013-05-12,27.5,25023,15.4,41.3,27.5,27.2
2013-05-13,27.5,25023,15.4,41.3,27.5,27.5
2013-05-14,27.5,25023,15.4,41.3,27.5,27.5
2013-05-15,23.0,32092,12.6,40.9,27.5,26.6
2013-05-16,24.3,23905,14.0,37.6,23.0,26.0
2013-05-17,25.0,21195,13.7,34.3,24.3,25.5
2013-05-18,35.0,15831,14.2,38.3,25.0,27.0
2013-05-19,35.0,15831,14.2,38.3,35.0,28.5
2013-05-20,35.0,15831,14.2,38.3,35.0,30.9
2013-05-21,35.0,15831,14.2,38.3,35.0,33.0
2013-05-22,30.8,26504,13.9,30.1,35.0,34.2
2013-05-23,30.8,26504,13.9,30.1,30.8,33.3
2013-05-24,30.8,26504,13.9,30.1,30.8,32.5
2013-05-25,30.8,26504,13.9,30.1,30.8,31.6
2013-05-26,30.8,26504,13.9,30.1,30.8,30.8
2013-05-27,30.8,26504,13.9,30.1,30.8,30.8
2013-05-28,30.8,26504,13.9,30.1,30.8,30.8
2013-05-29,32.7,18785,14.8,26.7,30.8,31.2
2013-05-30,32.3,19561,14.4,25.0,32.7,31.5
2013-05-31,32.3,19561,14.4,25.0,32.3,31.8
2013-06-01,32.3,19561,14.4,25.0,32.3,32.1
2013-06-02,32.3,19561,14.4,25.0,32.3,32.4
2013-06-03,32.3,19561,14.4,25.0,32.3,32.3
2013-06-04,21.4,30239,18.0,19.3,32.3,30.1
2013-06-05,21.4,30239,18.0,19.3,21.4,27.9
2013-06-06,21.4,30239,18.0,19.3,21.4,25.8
2013-06-07,21.4,30239,18.0,19.3,21.4,23.6
2013-06-08,21.4,30239,18.0,19.3,21.4,21.4
2013-06-09,21.4,30239,18.0,19.3,21.4,21.4
2013-06-10,21.4,30239,18.0,19.3,21.4,21.4
2013-06-11,21.4,30239,18.0,19.3,21.4,21.4
2013-06-12,21.0,35904,15.0,19.2,21.4,21.3
2013-06-13,21.0,35904,15.0,19.2,21.0,21.2
2013-06-14,21.0,35904,15.0,19.2,21.0,21.2
2013-06-15,21.0,35904,15.0,19.2,21.0,21.1
2013-06-16,21.0,35904,15.0,19.2,21.0,21.0
2013-06-17,21.0,35904,15.0,19.2,21.0,21.0
2013-06-18,21.0,35904,15.0,19.2,21.0,21.0
2013-06-19,21.0,35904,15.0,19.2,21.0,21.0
2013-06-20,21.0,35904,15.0,19.2,21.0,21.0
2013-06-21,21.0,35904,15.0,19.2,21.0,21.0
2013-06-22,21.0,35904,15.0,19.2,21.0,21.0
2013-06-23,21.0,35904,15.0,19.2,21.0,21.0
2013-06-24,21.0,35904,15.0,19.2,21.0,21.0
2013-06-25,17.4,33418,15.0,12.5,21.0,20.3
2013-06-26,17.4,33418,15.0,12.5,17.4,19.6
2013-06-27,17.4,33418,15.0,12.5,17.4,18.8
2013-06-28,11.8,30162,8.0,11.5,17.4,17.0
2013-06-29,13.5,26728,7.5,11.3,11.8,15.5
2013-06-30,14.1,32118,11.0,11.4,13.5,14.8
2013-07-01,14.1,32118,11.0,11.4,14.1,14.2
2013-07-02,15.4,25605,8.0,12.6,14.1,13.8
2013-07-03,14.4,25375,3.0,11.5,15.4,14.3
2013-07-04,14.4,25375,3.0,11.5,14.4,14.5
2013-07-05,14.4,25375,3.0,11.5,14.4,14.5
2013-07-06,14.4,25375,3.0,11.5,14.4,14.6
2013-07-07,15.7,32766,12.8,13.1,14.4,14.7
2013-07-08,15.7,32766,12.8,13.1,15.7,14.9
2013-07-09,14.4,34964,13.9,16.2,15.7,14.9
2013-07-10,13.1,31438,8.9,14.2,14.4,14.7
2013-07-11,13.2,28386,11.2,14.4,13.1,14.4
2013-07-12,14.9,31268,9.6,15.4,13.2,14.3
2013-07-13,14.9,31268,9.6,15.4,14.9,14.1
2013-07-14,14.9,31268,9.6,15.4,14.9,14.2
2013-07-15,14.9,31268,9.6,15.4,14.9,14.6
2013-07-16,15.3,39306,12.7,15.8,14.9,15.0
2013-07-17,12.5,37262,7.0,14.8,15.3,14.5
2013-07-18,12.5,37262,7.0,14.8,12.5,14.0
2013-07-19,11.1,32204,5.9,16.5,12.5,13.3
2013-07-20,14.0,27958,4.2,17.8,11.1,13.1
2013-07-21,14.0,27958,4.2,17.8,14.0,12.8
